method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,energy_residual_bias,energy_residual_sigma68,saturation_onset_energy_sigma68,saturation_onset_fraction,pileup_separation_sigma68_ns,leading_timing_shift_bias_ns,leading_timing_shift_sigma68_ns,secondary_timing_shift_sigma68_ns,pedestal_shift_false_split_span,pedestal_false_split_rate,pid_energy_bias_span,pid_failure_rate_span,stave_failure_rate_span,plateau_width_median_samples,energy_residual_bias_ci_low,energy_residual_bias_ci_high,energy_residual_sigma68_ci_low,energy_residual_sigma68_ci_high,saturation_onset_energy_sigma68_ci_low,saturation_onset_energy_sigma68_ci_high,saturation_onset_fraction_ci_low,saturation_onset_fraction_ci_high,pileup_separation_sigma68_ns_ci_low,pileup_separation_sigma68_ns_ci_high,leading_timing_shift_bias_ns_ci_low,leading_timing_shift_bias_ns_ci_high,leading_timing_shift_sigma68_ns_ci_low,leading_timing_shift_sigma68_ns_ci_high,secondary_timing_shift_sigma68_ns_ci_low,secondary_timing_shift_sigma68_ns_ci_high,pedestal_shift_false_split_span_ci_low,pedestal_shift_false_split_span_ci_high,pedestal_false_split_rate_ci_low,pedestal_false_split_rate_ci_high,pid_energy_bias_span_ci_low,pid_energy_bias_span_ci_high,pid_failure_rate_span_ci_low,pid_failure_rate_span_ci_high,stave_failure_rate_span_ci_low,stave_failure_rate_span_ci_high,plateau_width_median_samples_ci_low,plateau_width_median_samples_ci_high,winner_score
saturation_residual_fusion_new,0.8389850787875618,0.8232183224271267,-0.4869562296288832,7.066025578087864,0.09090909090909091,0.3024390243902439,0.20243902439024392,-0.006656992530493892,0.06563534357869912,820,410,0.8120584392120422,0.8713142316543979,0.7905710886377156,0.8581026174895895,-1.1795324997138845,-0.047092124557917,6.364453821085756,7.904689882485458,0.07470833043114858,0.11403508771929824,0.2779878048780488,0.32926829268292684,0.14390243902439023,0.26097560975609757,-0.012880502145296699,0.004954556087958231,0.056256004978206334,0.07794187894859943,-0.006656992530493892,0.06563534357869912,0.05421711578932977,0.026829268292682926,10.628063159413484,0.45571764139384463,5.498511625719544,9.531904962252675,0.03504111321948136,0.20243902439024392,0.046491097842457675,0.30589536249913607,0.10087719298245612,2.0,-0.012880502145296699,0.004410465061707219,0.05659020784346654,0.07611305096525706,0.015592256444390095,0.08276619215094552,0.00975609756097561,0.041463414634146344,9.474765589178652,12.372423868180622,0.10400722075498692,0.9716437247460341,5.250385395125203,6.2486958797312315,8.228934910344657,10.465276192949199,0.0015291729283661848,0.13422020333117024,0.14390243902439023,0.2585975609756097,0.03694816836484062,0.0632576107168002,0.17418929500054525,0.37094703049759226,0.08267440696626965,0.23812816312816304,2.0,2.0,0.1632395205493095
gradient_boosted_trees,0.8198394247996845,0.8067340868530637,-0.5727701511293448,7.308765753243292,0.0989399293286219,0.3097560975609756,0.22926829268292684,-0.00195018515108262,0.0698525833600841,820,410,0.7921153328815892,0.847625335442712,0.7767935752528258,0.8329863176680546,-0.9317904632941598,-0.3510274851707784,6.964637298772963,8.008197160684295,0.078125,0.12050359712230216,0.2780487804878049,0.3342073170731707,0.17560975609756097,0.2780487804878049,-0.017064759203946657,0.002930178600982977,0.06119077099845044,0.07630273343583463,-0.00195018515108262,0.0698525833600841,0.06033106166089264,0.026829268292682926,10.873886003165865,0.4323497417870925,5.0654448811275525,9.804405968113121,0.047058823529411764,0.22926829268292684,0.06189922362420364,0.3139816158684083,0.17734553775743708,2.0,-0.01377095928618237,0.005016568691007362,0.061225019123801155,0.07663263158059454,0.02255137041915493,0.10117319850693829,0.00975609756097561,0.046341463414634146,9.84250669080519,12.593177907948402,0.17846741465453952,0.8660388162817245,4.272310030147815,6.562323621449244,9.030816689055587,10.947129529825755,0.003941559806600825,0.12888039909599067,0.18036585365853658,0.28292682926829266,0.0378759644594874,0.07386592331456607,0.20289855072463767,0.3764367816091954,0.12557844115778968,0.2831421568627451,2.0,2.0,0.16966780721195865
ridge,0.813022455628775,0.8149672813801309,-0.8958766064927692,8.991088980418915,0.13157894736842105,0.3048780487804878,0.1951219512195122,-0.002333811376629713,0.06946846537264861,820,410,0.7887856545445516,0.8443046083120569,0.7878405710886378,0.845788221296847,-1.3486509829252213,-0.4049304655437732,8.547746760580598,9.714174470588489,0.1254125412541254,0.1391941391941392,0.26097560975609757,0.348780487804878,0.16097560975609757,0.22682926829268293,-0.008046927594877122,0.003062223149230293,0.06455457043395833,0.07490544746401598,-0.002333811376629713,0.06946846537264861,0.05528467943773291,0.026829268292682926,14.005782795626402,0.3281653615647606,6.279612408115728,12.391758528220016,0.04402277039848196,0.1951219512195122,0.06839631657458829,0.33692722371967654,0.2667810831426392,2.0,-0.008290303165006934,0.0037595079171053886,0.06457396753021238,0.07490544746401598,0.018459438983312197,0.06687264788719549,0.00975609756097561,0.046341463414634146,12.264989500051458,15.208354642378525,-0.7578378261492169,1.371820411388154,5.878334561283174,6.737418891584769,11.637280300725735,13.18722223152211,0.004306766293067671,0.08430232558139536,0.15853658536585366,0.22682926829268293,0.05852787394136327,0.09288954814792738,0.29165348101265826,0.38524590163934425,0.1148033229906916,0.4003292590311987,2.0,2.0,0.1850703354207887
mlp,0.7943928717436513,0.7876918500892326,-0.8930195358765269,10.221660743175175,0.15357142857142858,0.3170731707317073,0.22439024390243903,-0.007953903111925193,0.08240966334002484,820,410,0.7733255695238849,0.8271458301139348,0.7582510410469957,0.8199107674003571,-2.110924124140645,0.08884765051056077,9.356719682799778,11.052758281407781,0.1342692433791119,0.17582417582417584,0.2926829268292683,0.3439024390243902,0.17804878048780487,0.26097560975609757,-0.021737960769398428,0.0008976232921405445,0.06795644206516707,0.09184741100242685,-0.007953903111925193,0.08240966334002484,0.06332814471581152,0.026829268292682926,16.213033071073763,-0.31998296338748844,7.735451125495798,13.705533470566623,0.14294750158127767,0.22439024390243903,0.05224483982110274,0.23705853894533138,0.19279176201372997,2.0,-0.022711962462330523,0.0008976232921405445,0.0681588083065992,0.09263752998443336,0.02952344178497119,0.08773161725292514,0.00975609756097561,0.046341463414634146,14.090886131027705,18.1939867313692,-1.0867682739611106,0.26221050467077234,7.151397033151156,8.577645187596438,11.865702012049834,14.575137593701147,0.0036434612882238204,0.23453715234537154,0.17804878048780487,0.26097560975609757,0.03864993718062038,0.08630817949329864,0.14254683681781155,0.295945945945946,0.14548419240873267,0.3117174959871589,2.0,2.0,0.22248293879258588
analytic_clipped_template_sideband_traditional,0.6660365700231841,0.6157317073170732,1.1341508516236853,10.429393643991009,0.1695906432748538,0.5829268292682926,0.1878048780487805,0.062128139572858176,0.089701077629539,820,410,0.6477997027093707,0.6829345091191773,0.598340273646639,0.6329206573468172,0.07968228068317984,1.6413832208451007,9.31611666856114,11.26400452625479,0.12025316455696203,0.22099447513812154,0.5585365853658537,0.6097560975609756,0.15121951219512195,0.22439024390243903,0.04270183745453962,0.07630478778158446,0.08116628760494413,0.10435500766394765,0.062128139572858176,0.089701077629539,0.023286457581599168,0.026829268292682926,15.999999999999979,0.4478054727702663,8.241204837871964,12.738685187523378,0.10259329538266918,0.1878048780487805,0.08440111523357974,0.10581242656714357,0.5773833266852813,2.0,0.04270183745453962,0.07630478778158446,0.08116628760494413,0.10719037146353033,0.0049215444978394085,0.052163503324930624,0.00975609756097561,0.046341463414634146,12.500000000000004,22.5,-0.48553775839686786,1.236051324976719,6.634704724106278,8.96712759691654,10.840612934759005,16.423780006297473,0.03336466165413535,0.16673257929288937,0.15121951219512195,0.22439024390243903,0.07567472181059409,0.1312719452687337,0.0012019230769231282,0.2174345211470603,0.49194828469022023,0.6641821946169773,2.0,2.0,0.252587663110752
1d_cnn,0.7877104988131993,0.7864723378941105,-0.9883343763835217,11.364407788689299,0.21140939597315436,0.2731707317073171,0.2707317073170732,-0.01611542575149534,0.1115488138307161,820,410,0.7558555969965172,0.818606509521672,0.753747769185009,0.8281677572873289,-2.0909904903706966,0.7546366690972528,10.710322104430812,11.954853289906769,0.19461649927253954,0.22818791946308725,0.24634146341463414,0.3,0.2,0.32682926829268294,-0.032712872735370296,-0.0010894349584531693,0.09768483589778175,0.12231391826510761,-0.01611542575149534,0.1115488138307161,0.07964733264992459,0.026829268292682926,17.367855072021484,0.3562281743262119,9.225500330160687,14.582934801830763,0.04111321948134092,0.2707317073170732,0.11392591891887742,0.13186813186813184,0.2625858123569794,2.0,-0.03296170277155122,-0.0010894349584531693,0.09768483589778175,0.12127459233746746,0.022630953118567367,0.1024241992677303,0.00975609756097561,0.046341463414634146,16.69225902557373,19.449892044067383,-1.1614594577104627,1.5371887522687366,7.742369382927243,10.128231484150614,13.357770960856925,15.02724411435606,0.012694513173088116,0.13963043752820478,0.2048780487804878,0.32439024390243903,0.05534769448236564,0.18163088628160604,0.017543859649122806,0.2149710213032581,0.2270381836945304,0.3855851715686273,2.0,2.0,0.26074357361298084
tiny_sequence_transformer,0.7719017564532799,0.771915526472338,-8.310060087532136,14.663054006963641,0.3656387665198238,0.44634146341463415,0.17560975609756097,-0.034419849686224836,0.0971031320362254,820,410,0.7474664321841056,0.810421592601974,0.7405413444378346,0.8130814991076739,-9.981619742057903,-7.473716602198817,13.922568362861327,15.859902865435318,0.3333333333333333,0.4090909090909091,0.4024390243902439,0.4951219512195122,0.12682926829268293,0.22682926829268293,-0.04367289741610321,-0.02110880741768603,0.08257883153375306,0.10586874480487064,-0.034419849686224836,0.0971031320362254,0.04268441784797823,0.026829268292682926,19.157201766967773,-4.354107791665882,11.095219735115965,16.173449581963933,0.07488931056293485,0.17560975609756097,0.09686035358806497,0.1532241343562098,0.3619374523264684,2.0,-0.04127295292034204,-0.02110880741768603,0.08050261738249329,0.10582279091148405,0.008540909961935808,0.08457126081013752,0.00975609756097561,0.04158536585365843,16.60731410980224,22.39504337310791,-5.435603142970518,-3.9006058904613106,10.726739269199115,12.042768493329016,14.698921656701238,17.303976868299298,0.011162859466252673,0.1520140664961637,0.12439024390243902,0.22682926829268293,0.0752261927681099,0.14413897508621928,0.07513948264618503,0.2712503626341747,0.3017117117117117,0.4400982615268329,2.0,2.0,0.26983432208949504
