epoch,loss
1,58.68920715213511
2,6.233602225435951
3,4.478891066733123
4,5.510853538623435
5,3.978020668029785
6,6.147233694964061
7,3.5289200055116865
8,2.995816566696057
9,5.197189397205507
10,5.329427057263479
11,2.711108499868757
12,6.9540131798369345
13,5.11391603085347
14,3.1129836481430626
15,3.4410231172004875
16,4.281372453435997
17,2.5040762631190305
18,2.6478928630751684
