heldout_run,method,method_variant,threshold,n_train,n_test,n_parameters,average_precision,roc_auc,brier,ece,precision,recall,f1,promotion_rate,defer_rate,false_promotion_control_rate,promotion_utility,C,learning_rate,hidden,width,loss_start,loss_end
34,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9609031529194978,972,31,26,0.0,,1.3664928295759586e-06,0.000661082003163094,0.0,0.0,0.0,0.0,1.0,0.0,-0.0001652705007907735,,0.03,,,,
34,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9988267352526583,972,31,26,0.0,,8.865046666887681e-10,1.3094212052432981e-05,0.0,0.0,0.0,0.0,1.0,0.0,-3.2735530131082453e-06,,0.08,,,,
34,mlp,mlp_hidden16,0.33842061161994935,972,31,449,0.0,,0.08583246284669747,0.26280998498682057,0.0,0.0,0.0,0.2903225806451613,0.7096774193548387,0.0,-0.06570249624670514,,,16.0,,,
34,mlp,mlp_hidden32,0.10022754669189453,972,31,897,0.0,,0.025481355075408982,0.14185635409047526,0.0,0.0,0.0,0.6129032258064516,0.3870967741935484,0.25,-0.5354640885226188,,,32.0,,,
34,cnn_1d,cnn_1d_width8,0.7879470705986023,972,31,313,0.0,,0.13372892030187747,0.23426967571824286,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.058567418929560716,,,,8.0,1.3669780105229759,0.6668581790884827
34,support_gated_cnn_new,support_gated_cnn_new_width8,0.9150188326835632,972,31,809,0.0,,0.03182119808414854,0.0466264218043954,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.01165660545109885,,,,8.0,7.267355964507586,0.20919206229502282
35,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
35,ridge,ridge_C0.3,0.9592182047571449,972,31,26,0.0,,0.030086067590910516,0.07061027827825354,0.0,0.0,0.0,0.0,1.0,0.0,-0.017652569569563386,0.3,,,,,
35,ridge,ridge_C1,0.9743207826950994,972,31,26,0.0,,0.019932547404239536,0.04410094166686347,0.0,0.0,0.0,0.0,1.0,0.0,-0.011025235416715868,1.0,,,,,
35,ridge,ridge_C3,0.9846828869699505,972,31,26,0.0,,0.009951705500833033,0.026546215297711707,0.0,0.0,0.0,0.0,1.0,0.0,-0.006636553824427927,3.0,,,,,
35,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9509843673863697,972,31,26,0.0,,7.284558985883708e-07,0.0006430472294948938,0.0,0.0,0.0,0.0,1.0,0.0,-0.00016076180737372345,,0.03,,,,
35,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9988129269164207,972,31,26,0.0,,6.446470828297442e-10,1.0899221474830166e-05,0.0,0.0,0.0,0.0,1.0,0.0,-2.7248053687075416e-06,,0.08,,,,
35,mlp,mlp_hidden16,0.253295373916626,972,31,449,0.0,,0.07912088362377563,0.27301433105622563,0.0,0.0,0.0,0.5483870967741935,0.4516129032258065,0.75,-1.5682535827640565,,,16.0,,,
35,mlp,mlp_hidden32,0.24281489849090576,972,31,897,0.0,,0.08944331301961782,0.29065541442363496,0.0,0.0,0.0,0.7096774193548387,0.29032258064516125,0.25,-0.5726638536059088,,,32.0,,,
35,cnn_1d,cnn_1d_width8,0.7061305165290832,972,31,313,0.0,,0.17332346254528522,0.29771528054476915,0.0,0.0,0.0,0.06451612903225806,0.935483870967742,0.0,-0.07442882013619229,,,,8.0,1.3614014269393167,0.8026509569505605
35,support_gated_cnn_new,support_gated_cnn_new_width8,0.8854883074760437,972,31,809,0.0,,0.07813134004522534,0.10222565172530963,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.025556412931327408,,,,8.0,34.69783931308322,0.2973818646536933
36,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,4.527184752181676e-06,0.0003821494705116208,0.0,0.0,0.0,0.0,1.0,0.0,-9.55373676279052e-05,,,,,,
36,ridge,ridge_C0.3,0.9607646985980313,972,31,26,0.0,,0.047191097339268025,0.08929800645665611,0.0,0.0,0.0,0.0,1.0,0.0,-0.02232450161416403,0.3,,,,,
36,ridge,ridge_C1,0.9762971438357568,972,31,26,0.0,,0.043247187242181066,0.06602842348552848,0.0,0.0,0.0,0.0,1.0,0.0,-0.01650710587138212,1.0,,,,,
36,ridge,ridge_C3,0.9867579466755277,972,31,26,0.0,,0.04163135207880647,0.05612037437740257,0.0,0.0,0.0,0.0,1.0,0.0,-0.014030093594350642,3.0,,,,,
36,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9459400258831482,972,31,26,0.0,,0.004906169211797663,0.013243436331567408,0.0,0.0,0.0,0.0,1.0,0.0,-0.003310859082891852,,0.03,,,,
36,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9987369620932152,972,31,26,0.0,,0.011790406283383887,0.01951695022204713,0.0,0.0,0.0,0.0,1.0,0.0,-0.004879237555511782,,0.08,,,,
36,mlp,mlp_hidden16,0.3131183922290802,972,31,449,0.0,,0.029107991693284575,0.14595609768143586,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.036489024420358965,,,16.0,,,
36,mlp,mlp_hidden32,0.3161890745162964,972,31,897,0.0,,0.02987200069857877,0.1531569907261479,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.03828924768153698,,,32.0,,,
36,cnn_1d,cnn_1d_width8,0.723049545288086,972,31,313,0.0,,0.14350752248162457,0.24657000073406907,0.0,0.0,0.0,0.06451612903225806,0.935483870967742,0.0,-0.06164250018351727,,,,8.0,1.39379200327053,0.6693024242856375
36,support_gated_cnn_new,support_gated_cnn_new_width8,0.9061540126800537,972,31,809,0.0,,0.07017964210479773,0.10751235401919748,0.0,0.0,0.0,0.0,1.0,0.0,-0.02687808850479937,,,,8.0,9.401946022661994,0.2596222037150536
37,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
37,ridge,ridge_C0.3,0.9590837396328205,972,31,26,0.0,,0.036727021523990884,0.0791886602028597,0.0,0.0,0.0,0.0,1.0,0.0,-0.019797165050714924,0.3,,,,,
37,ridge,ridge_C1,0.9745441229999358,972,31,26,0.0,,0.029053308187567208,0.050702691458921076,0.0,0.0,0.0,0.0,1.0,0.0,-0.012675672864730269,1.0,,,,,
37,ridge,ridge_C3,0.9844324979937764,972,31,26,0.0,,0.026717025436265432,0.03784767888406645,0.0,0.0,0.0,0.0,1.0,0.0,-0.009461919721016612,3.0,,,,,
37,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9608180887687559,972,31,26,0.0,,1.4919875151405973e-06,0.000720137653204717,0.0,0.0,0.0,0.0,1.0,0.0,-0.00018003441330117926,,0.03,,,,
37,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9988870030606523,972,31,26,0.0,,1.585711878795805e-07,8.697986122749651e-05,0.0,0.0,0.0,0.0,1.0,0.0,-2.1744965306874128e-05,,0.08,,,,
37,mlp,mlp_hidden16,0.22672105133533477,972,31,449,0.0,,0.06849740554090922,0.2446094775392163,0.0,0.0,0.0,0.5161290322580645,0.4838709677419355,0.0,-0.061152369384804076,,,16.0,,,
37,mlp,mlp_hidden32,0.32810781002044676,972,31,897,0.0,,0.045917903271118894,0.1963231984165407,0.0,0.0,0.0,0.0967741935483871,0.9032258064516129,0.25,-0.5490807996041351,,,32.0,,,
37,cnn_1d,cnn_1d_width8,0.6058377623558044,972,31,313,0.0,,0.17403373240666548,0.31695362911889075,0.0,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,-0.07923840727972269,,,,8.0,1.3665132684472165,0.9400377717528323
37,support_gated_cnn_new,support_gated_cnn_new_width8,0.864050543308258,972,31,809,0.0,,0.07450317471072199,0.10454505960343896,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.02613626490085974,,,,8.0,36.34505862169305,0.3425630713686531
39,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.03225806451612903,0.5,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.0,0.024193548387096774,,,,,,
39,ridge,ridge_C0.3,0.9579705296071169,972,31,26,1.0,1.0,0.00664957024415342,0.04266211794438404,0.0,0.0,0.0,0.0,1.0,0.0,0.989334470513904,0.3,,,,,
39,ridge,ridge_C1,0.9746922142765295,972,31,26,1.0,1.0,0.0013011094784547612,0.01792261998146679,0.0,0.0,0.0,0.0,1.0,0.0,0.9955193450046333,1.0,,,,,
39,ridge,ridge_C3,0.9838424675923123,972,31,26,1.0,1.0,0.00031003940161186157,0.007815497023256426,0.0,0.0,0.0,0.0,1.0,0.0,0.9980461257441859,3.0,,,,,
39,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9622482751021819,972,31,26,1.0,1.0,0.017863767108989563,0.024522266739685574,0.0,0.0,0.0,0.0,1.0,0.0,0.9938694333150786,,0.03,,,,
39,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9993586032667658,972,31,26,1.0,1.0,0.020893231693250348,0.025973701318684945,0.0,0.0,0.0,0.0,1.0,0.0,0.9935065746703288,,0.08,,,,
39,mlp,mlp_hidden16,0.11716370657086372,972,31,449,0.125,0.7666666666666666,0.034908567416295146,0.06226125281424291,0.1111111111111111,1.0,0.19999999999999998,0.2903225806451613,0.7096774193548387,1.0,-1.6405653132035607,,,16.0,,,
39,mlp,mlp_hidden32,0.17654573917388916,972,31,897,0.058823529411764705,0.4666666666666667,0.05497613879532531,0.13775012065326014,0.0,0.0,0.0,0.3870967741935484,0.6129032258064516,0.5,-0.9756140007515504,,,32.0,,,
39,cnn_1d,cnn_1d_width8,0.7257381826639175,972,31,313,0.1111111111111111,0.7333333333333334,0.22079976227809767,0.4165154926238522,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,0.00698223795514806,,,,8.0,1.3687714156790525,0.9661462706793483
39,support_gated_cnn_new,support_gated_cnn_new_width8,0.9681858271360397,972,31,809,1.0,1.0,0.050799287055072445,0.06369735334057328,0.0,0.0,0.0,0.0,1.0,0.0,0.9840756616648567,,,,8.0,3.02540922164917,0.1704661361106629
40,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
40,ridge,ridge_C0.3,0.9592452607496903,972,31,26,0.0,,0.03568843378805497,0.07297316331343823,0.0,0.0,0.0,0.0,1.0,0.0,-0.018243290828359557,0.3,,,,,
40,ridge,ridge_C1,0.9745664647819794,972,31,26,0.0,,0.030932499809351182,0.046549362288782065,0.0,0.0,0.0,0.0,1.0,0.0,-0.011637340572195516,1.0,,,,,
40,ridge,ridge_C3,0.9848727049774534,972,31,26,0.0,,0.030328084998294223,0.03677685327868565,0.0,0.0,0.0,0.0,1.0,0.0,-0.009194213319671412,3.0,,,,,
40,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9636372592162962,972,31,26,0.0,,0.0023574605329800703,0.009231520317612023,0.0,0.0,0.0,0.0,1.0,0.0,-0.002307880079403006,,0.03,,,,
40,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9993978078372044,972,31,26,0.0,,0.0015339238439830726,0.007047324212609307,0.0,0.0,0.0,0.0,1.0,0.0,-0.0017618310531523267,,0.08,,,,
40,mlp,mlp_hidden16,0.29882560968399047,972,31,449,0.0,,0.09407936580222849,0.2912781382760694,0.0,0.0,0.0,0.4838709677419355,0.5161290322580645,0.5,-1.0728195345690175,,,16.0,,,
40,mlp,mlp_hidden32,0.19733964502811432,972,31,897,0.0,,0.04576548694666358,0.19084788810822273,0.0,0.0,0.0,0.45161290322580644,0.5483870967741935,0.75,-1.5477119720270558,,,32.0,,,
40,cnn_1d,cnn_1d_width8,0.7540693163871766,972,31,313,0.0,,0.12417549090052679,0.21877644224756207,0.0,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,-0.05469411056189052,,,,8.0,1.3634844856497683,0.6344681757467764
40,support_gated_cnn_new,support_gated_cnn_new_width8,0.9003307819366455,972,31,809,0.0,,0.06718350895430322,0.08350396887257884,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.02087599221814471,,,,8.0,1.923349989171872,0.2486882221735554
41,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,1.0,1.0,0.031268456073191765,0.031759406060705334,0.0,0.0,0.0,0.0,1.0,0.0,0.9920601484848237,,,,,,
41,ridge,ridge_C0.3,0.9597116556031647,972,31,26,1.0,1.0,0.011608961300135808,0.05049415727653053,0.0,0.0,0.0,0.0,1.0,0.0,0.9873764606808674,0.3,,,,,
41,ridge,ridge_C1,0.9748099601604405,972,31,26,1.0,1.0,0.0050858035335834394,0.025071622068107677,0.0,0.0,0.0,0.0,1.0,0.0,0.9937320944829731,1.0,,,,,
41,ridge,ridge_C3,0.9844578178301853,972,31,26,1.0,1.0,0.0022146917228931195,0.013297689237852031,0.0,0.0,0.0,0.0,1.0,0.0,0.9966755776905369,3.0,,,,,
41,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9546869410745495,972,31,26,1.0,1.0,5.672098063278053e-05,0.0019083763769763085,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.249522905905756,,0.03,,,,
41,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.998899827288644,972,31,26,1.0,1.0,7.515653168086418e-08,6.759665921499247e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.9999831008351963,,0.08,,,,
41,mlp,mlp_hidden16,0.09664918854832649,972,31,449,0.03225806451612903,0.0,0.08536489028086242,0.2468201198404835,0.0,0.0,0.0,0.967741935483871,0.032258064516129004,1.0,-2.029446965443992,,,16.0,,,
41,mlp,mlp_hidden32,0.2451675906777382,972,31,897,0.16666666666666666,0.8333333333333334,0.044514854433893,0.1098549720500746,0.0,0.0,0.0,0.16129032258064516,0.8387096774193549,0.0,0.139202923654148,,,32.0,,,
41,cnn_1d,cnn_1d_width8,0.7384840101003647,972,31,313,0.3333333333333333,0.9333333333333333,0.13470279876658617,0.22479424130604003,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,0.2771347730068233,,,,8.0,1.365077759503337,0.6887855976206776
41,support_gated_cnn_new,support_gated_cnn_new_width8,0.8987902402877808,972,31,809,1.0,1.0,0.034021094588871065,0.0756561839170001,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.23108595402075,,,,8.0,37.61957436235844,0.29124318799118937
42,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,1.0,1.0,0.031314356081780924,0.03178270785768775,0.0,0.0,0.0,0.0,1.0,0.0,0.9920543230355781,,,,,,
42,ridge,ridge_C0.3,0.9587733466463595,972,31,26,1.0,1.0,0.006116527954648654,0.04204725691903163,0.0,0.0,0.0,0.0,1.0,0.0,0.9894881857702421,0.3,,,,,
42,ridge,ridge_C1,0.9733645324141622,972,31,26,1.0,1.0,0.0014363636845563651,0.01832933935161915,0.0,0.0,0.0,0.0,1.0,0.0,0.9954176651620952,1.0,,,,,
42,ridge,ridge_C3,0.9820960222296843,972,31,26,1.0,1.0,0.00040202539929905056,0.00852424461914633,0.0,0.0,0.0,0.0,1.0,0.0,0.9978689388452134,3.0,,,,,
42,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9541879703652678,972,31,26,1.0,1.0,0.024875299009650985,0.027847287991332757,0.0,0.0,0.0,0.0,1.0,0.0,0.9930381780021668,,0.03,,,,
42,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9988806871930638,972,31,26,1.0,1.0,0.013242493456170488,0.020676372482898744,0.0,0.0,0.0,0.0,1.0,0.0,0.9948309068792753,,0.08,,,,
42,mlp,mlp_hidden16,0.21009274199604988,972,31,449,0.043478260869565216,0.2666666666666667,0.09894341920153132,0.23799664887689775,0.043478260869565216,1.0,0.08333333333333333,0.7419354838709677,0.25806451612903225,0.5,-0.7660209013496593,,,16.0,,,
42,mlp,mlp_hidden32,0.31021253019571304,972,31,897,0.5,0.9666666666666667,0.04625544625220276,0.1357298081199969,0.0,0.0,0.0,0.0,1.0,0.0,0.4660675479700008,,,32.0,,,
42,cnn_1d,cnn_1d_width8,0.7002233564853668,972,31,313,0.3333333333333333,0.9333333333333333,0.1424536222975433,0.232716492197909,0.25,1.0,0.4,0.12903225806451613,0.8709677419354839,0.0,0.525154210283856,,,,8.0,1.3963712105535186,0.7569313634324957
42,support_gated_cnn_new,support_gated_cnn_new_width8,0.828045442700386,972,31,809,1.0,1.0,0.04252138559699369,0.063262474684903,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2341843813287743,,,,8.0,8.781710551108842,0.3492489906924742
44,traditional_support_scorecard,traditional_support_scorecard,0.5,974,29,0,0.0,,2.109731287880628e-06,0.00037636556013323985,0.0,0.0,0.0,0.0,1.0,0.0,-9.409139003330996e-05,,,,,,
44,ridge,ridge_C0.3,0.9604954848611997,974,29,26,0.0,,0.03912837216276952,0.0644307755641706,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,-0.01610769389104265,0.3,,,,,
44,ridge,ridge_C1,0.9768995850211084,974,29,26,0.0,,0.03453224929205751,0.040404565934913386,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,-0.010101141483728347,1.0,,,,,
44,ridge,ridge_C3,0.9861346484327198,974,29,26,0.0,,0.0343927579656078,0.03537080780970663,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,-0.008842701952426658,3.0,,,,,
44,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9502438525475059,974,29,26,0.0,,0.017538787945055943,0.025160691374461416,0.0,0.0,0.0,0.0,1.0,0.0,-0.006290172843615354,,0.03,,,,
44,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9987372723134301,974,29,26,0.0,,0.029476822223552704,0.031896344423161894,0.0,0.0,0.0,0.0,1.0,0.0,-0.007974086105790474,,0.08,,,,
44,mlp,mlp_hidden16,0.29977707862854003,974,29,449,0.0,,0.05498480291634446,0.20584462017848573,0.0,0.0,0.0,0.1724137931034483,0.8275862068965517,0.25,-0.5514611550446215,,,16.0,,,
44,mlp,mlp_hidden32,0.21053138971328736,974,29,897,0.0,,0.04845005661941399,0.20385446926129275,0.0,0.0,0.0,0.4482758620689655,0.5517241379310345,0.5,-1.0509636173153232,,,32.0,,,
44,cnn_1d,cnn_1d_width8,0.543544590473175,974,29,313,0.0,,0.08298605287353812,0.20331993554598227,0.0,0.0,0.0,0.10344827586206896,0.896551724137931,0.0,-0.05082998388649557,,,,8.0,1.4283862429110665,0.9032966734447518
44,support_gated_cnn_new,support_gated_cnn_new_width8,0.9186437487602234,974,29,809,0.0,,0.07082589083558931,0.09482895334922786,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,-0.023707238337306966,,,,8.0,3.3262657867687193,0.23791023862435343
45,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,1.0,1.0,0.031904849429060876,0.03208097085906267,0.0,0.0,0.0,0.0,1.0,0.0,0.9919797572852344,,,,,,
45,ridge,ridge_C0.3,0.9598933223340336,972,31,26,1.0,1.0,0.008616291550511405,0.04942911786994486,0.0,0.0,0.0,0.0,1.0,0.0,0.9876427205325138,0.3,,,,,
45,ridge,ridge_C1,0.9750763141013632,972,31,26,1.0,1.0,0.0017686077983504675,0.02082572390685918,0.0,0.0,0.0,0.0,1.0,0.0,0.9947935690232852,1.0,,,,,
45,ridge,ridge_C3,0.9848607367470539,972,31,26,1.0,1.0,0.00028738645389754264,0.00827023703667626,0.0,0.0,0.0,0.0,1.0,0.0,0.997932440740831,3.0,,,,,
45,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9550864248294056,972,31,26,1.0,1.0,6.207780894964006e-05,0.001919336523941364,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2495201658690147,,0.03,,,,
