method,method_variant,n_cells,n_positive,average_precision,average_precision_ci_low,average_precision_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,brier,brier_ci_low,brier_ci_high,ece,ece_ci_low,ece_ci_high,precision,precision_ci_low,precision_ci_high,recall,recall_ci_low,recall_ci_high,f1,f1_ci_low,f1_ci_high,promotion_rate,promotion_rate_ci_low,promotion_rate_ci_high,defer_rate,defer_rate_ci_low,defer_rate_ci_high,false_promotion_control_rate,false_promotion_control_rate_ci_low,false_promotion_control_rate_ci_high,promotion_utility,promotion_utility_ci_low,promotion_utility_ci_high
gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,1003,17,0.96578210231461,0.9057431722689077,1.0,0.9993437537286719,0.9980480137253217,1.0,0.002907016699103092,0.001091800541623886,0.005370922952725757,0.002886409499194687,0.002108326887172689,0.00656472779157399,1.0,1.0,1.0,0.35294117647058826,0.133125,0.588529411764706,0.5217391304347826,0.2349673202614379,0.7409722222222223,0.005982053838484547,0.002005967803209227,0.009931228413060766,0.9940179461615155,0.9900687715869392,0.9979940321967908,0.0,0.0,0.0,1.0532957940574583,0.962394612019723,1.1302174990936373
ridge,ridge_C3,1003,17,0.7998707561788057,0.6216258584292471,0.9868727772989788,0.9979119436821382,0.9954632183556562,0.9997311380186025,0.01061406114548312,0.006697286446310597,0.01519302223316277,0.0220261006333738,0.017599655129059883,0.026785065387610735,0.9090909090909091,0.7142857142857143,1.0,0.5882352941176471,0.3333333333333333,0.8335526315789474,0.7142857142857143,0.4995689655172414,0.8890350877192982,0.010967098703888335,0.005882208907069194,0.01681838756726852,0.9890329012961117,0.9831816124327315,0.9941177910929309,0.0,0.0,0.0,0.941423054549874,0.753405528667626,1.1672217231139421
traditional_support_scorecard,traditional_support_scorecard,1003,17,0.9328855538647216,0.7882764320783711,1.0,0.9702004534065147,0.8990480788878169,1.0,0.01564700904699215,0.011071422128235434,0.020700212230989376,0.01624162420126129,0.011406823631153284,0.021394102692296794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9288251478144063,0.7848995880242722,0.9966718678339089
support_gated_cnn_new,support_gated_cnn_new_width8,1003,17,0.4240100618999475,0.28770341863387044,0.6365575073512002,0.9738098078988188,0.9560732441628037,0.9889514298043101,0.0552575660936636,0.045800898892976914,0.06606310886242436,0.08008819028970057,0.06613110894046827,0.09374405101926402,0.4,0.2222222222222222,0.6320938215102976,0.5882352941176471,0.375,0.8237745098039216,0.4761904761904762,0.2857142857142857,0.6832449628844115,0.024925224327018942,0.018923832035043903,0.0309189099368561,0.9750747756729811,0.9690810900631438,0.9810761679649561,0.0,0.0,0.0,0.5510468378569342,0.39139240564291455,0.8003800964627222
cnn_1d,cnn_1d_width8,1003,17,0.14850712528060678,0.09074362345249677,0.24356513836037386,0.9204152249134947,0.8779818610042626,0.9528785119519216,0.14924274581123512,0.13556489237273286,0.16276033303715978,0.25972580109437887,0.2360606472963302,0.2822566883696714,0.13414634146341464,0.07573863636363637,0.19318181818181818,0.6470588235294118,0.4375,0.8575892857142857,0.22222222222222224,0.12819148936170213,0.3094167621229477,0.08175473579262213,0.07048507039394337,0.09350697603287637,0.9182452642073778,0.9064930239671236,0.9295149296060566,0.0,0.0,0.0,0.24534038088936505,0.14914146381958016,0.37970372790176193
mlp,mlp_hidden32,1003,17,0.03623675240085664,0.01402115150048156,0.14035916527725245,0.5761842262259873,0.42483881367480564,0.7346667714536972,0.06630380547266108,0.05927242209271431,0.07314820606184602,0.1996867511094597,0.18288539654361238,0.21739357519295388,0.015463917525773196,0.004254421402280276,0.03195401826530927,0.35294117647058826,0.1332608695652174,0.6002777777777778,0.02962962962962963,0.00831260708561322,0.0603272793545538,0.386839481555334,0.28713235294117645,0.48016615873620555,0.613160518444666,0.5198338412637945,0.7128676470588236,0.35384615384615387,0.23428485576923078,0.4682783882783883,-0.6331419489511689,-0.8882398386598829,-0.3379173291048305
