heldout_run,heldout_group,method,n_scored_events,n_synthetic_train,training_policy,synthetic_train_source_runs,synthetic_holdout_auc,synthetic_holdout_ap,synthetic_holdout_brier,synthetic_secondary_fraction_mae,support_accept_fraction
51,high_20nA,residual_tcn,903,3000,low_current_only_source_run_heldout,46 47,0.7721,0.807910780545346,0.2220384904179982,0.12976753298185148,0.5503875968992248
51,high_20nA,shuffled_current_sentinel,903,3000,label_permuted_control,46 47,0.461602,,,,0.5503875968992248
52,high_20nA,ridge,703,3000,low_current_only_source_run_heldout,46 47,0.826592,0.8154885613346698,0.16305775517885446,0.11995723210564745,0.6543385490753911
52,high_20nA,gradient_boosted_trees,703,3000,low_current_only_source_run_heldout,46 47,0.941584,0.9462115907482166,0.10139149261266697,0.07038594631197938,0.6543385490753911
52,high_20nA,mlp,703,3000,low_current_only_source_run_heldout,46 47,0.9174399999999998,0.9068059377131813,0.10351526633537206,0.08328588835243511,0.6543385490753911
52,high_20nA,cnn1d,703,3000,low_current_only_source_run_heldout,46 47,0.749276,0.7739545542703713,0.20922414933020472,0.1399737354129492,0.6543385490753911
52,high_20nA,residual_tcn,703,3000,low_current_only_source_run_heldout,46 47,0.766008,0.7966381619945431,0.19686731887672881,0.13418464580366665,0.6543385490753911
52,high_20nA,shuffled_current_sentinel,703,3000,label_permuted_control,46 47,0.46490600000000004,,,,0.6543385490753911
53,high_20nA,ridge,929,3000,low_current_only_source_run_heldout,46 47,0.8107639999999999,0.8022252344704823,0.1752319434340731,0.12053547694188944,0.5123789020452099
53,high_20nA,gradient_boosted_trees,929,3000,low_current_only_source_run_heldout,46 47,0.900786,0.9106993042797042,0.1312600343990155,0.08724158981586957,0.5123789020452099
53,high_20nA,mlp,929,3000,low_current_only_source_run_heldout,46 47,0.9073720000000001,0.8987405335103504,0.12489636901829136,0.09766867277325175,0.5123789020452099
53,high_20nA,cnn1d,929,3000,low_current_only_source_run_heldout,46 47,0.6651400000000001,0.6761907356997032,0.2543510031855221,0.148917294230711,0.5123789020452099
53,high_20nA,residual_tcn,929,3000,low_current_only_source_run_heldout,46 47,0.694056,0.7442882641038566,0.2323545900486045,0.14468574381695384,0.5123789020452099
53,high_20nA,shuffled_current_sentinel,929,3000,label_permuted_control,46 47,0.5259659999999999,,,,0.5123789020452099
54,high_20nA,ridge,927,3000,low_current_only_source_run_heldout,46 47,0.829944,0.8594501119039083,0.15833659193703872,0.11158727373136255,0.4929881337648328
54,high_20nA,gradient_boosted_trees,927,3000,low_current_only_source_run_heldout,46 47,0.907822,0.9213205774411245,0.12401576931425823,0.07641778223467023,0.4929881337648328
54,high_20nA,mlp,927,3000,low_current_only_source_run_heldout,46 47,0.9181439999999998,0.9195872793222294,0.10854517825401616,0.08623391118646753,0.4929881337648328
54,high_20nA,cnn1d,927,3000,low_current_only_source_run_heldout,46 47,0.8025760000000001,0.8405127996203668,0.17792010083567789,0.12334422022200178,0.4929881337648328
54,high_20nA,residual_tcn,927,3000,low_current_only_source_run_heldout,46 47,0.747728,0.778100583354755,0.213577285601984,0.13772437779105132,0.4929881337648328
54,high_20nA,shuffled_current_sentinel,927,3000,label_permuted_control,46 47,0.53058,,,,0.4929881337648328
55,high_20nA,ridge,950,3000,low_current_only_source_run_heldout,46 47,0.783348,0.7979213321484833,0.19357687263992523,0.11505623967822501,0.4884210526315789
55,high_20nA,gradient_boosted_trees,950,3000,low_current_only_source_run_heldout,46 47,0.914412,0.9242930305719178,0.11427368204125245,0.07813693926548478,0.4884210526315789
55,high_20nA,mlp,950,3000,low_current_only_source_run_heldout,46 47,0.8924920000000001,0.8836759201921858,0.1206483441098803,0.09932085667353806,0.4884210526315789
55,high_20nA,cnn1d,950,3000,low_current_only_source_run_heldout,46 47,0.710664,0.7495736767444787,0.23080389301156362,0.14642927625003715,0.4884210526315789
55,high_20nA,residual_tcn,950,3000,low_current_only_source_run_heldout,46 47,0.731336,0.7688882880311882,0.21816241612968895,0.13726844959904697,0.4884210526315789
55,high_20nA,shuffled_current_sentinel,950,3000,label_permuted_control,46 47,0.449314,,,,0.4884210526315789
56,high_20nA,ridge,1052,3000,low_current_only_source_run_heldout,46 47,0.831244,0.824574685376412,0.1583426373466271,0.11573232681945234,0.4686311787072243
56,high_20nA,gradient_boosted_trees,1052,3000,low_current_only_source_run_heldout,46 47,0.9184380000000001,0.9315425046695845,0.11339011120240425,0.08226558975993287,0.4686311787072243
56,high_20nA,mlp,1052,3000,low_current_only_source_run_heldout,46 47,0.9075519999999999,0.912912769561073,0.12071166733178186,0.10090512784881854,0.4686311787072243
56,high_20nA,cnn1d,1052,3000,low_current_only_source_run_heldout,46 47,0.7135659999999999,0.7603714631331977,0.21797655811150154,0.1425100116981408,0.4686311787072243
56,high_20nA,residual_tcn,1052,3000,low_current_only_source_run_heldout,46 47,0.7479480000000001,0.7861897883947191,0.2168717626194254,0.13675144008586318,0.4686311787072243
56,high_20nA,shuffled_current_sentinel,1052,3000,label_permuted_control,46 47,0.42606799999999995,,,,0.4686311787072243
57,high_20nA,ridge,1100,3000,low_current_only_source_run_heldout,46 47,0.8153079999999999,0.8169638311493599,0.17344002846888043,0.1430426078947413,0.4636363636363636
57,high_20nA,gradient_boosted_trees,1100,3000,low_current_only_source_run_heldout,46 47,0.918038,0.9234405518749418,0.11756846440102794,0.08226249346574273,0.4636363636363636
57,high_20nA,mlp,1100,3000,low_current_only_source_run_heldout,46 47,0.8689159999999999,0.8739647969992324,0.15290206492616054,0.09848224893117921,0.4636363636363636
57,high_20nA,cnn1d,1100,3000,low_current_only_source_run_heldout,46 47,0.7547860000000001,0.8144798421089462,0.20114584967111754,0.12687714676047215,0.4636363636363636
57,high_20nA,residual_tcn,1100,3000,low_current_only_source_run_heldout,46 47,0.7362,0.7816722532137559,0.20586676932542763,0.1451195672361767,0.4636363636363636
57,high_20nA,shuffled_current_sentinel,1100,3000,label_permuted_control,46 47,0.475228,,,,0.4636363636363636
