method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
template_residual_boosted_stack_new,0.8440223736197985,0.8206888888888888,-1.5567304511677271,7.4371477990577795,0.0995145631067961,0.3133333333333333,0.1733333333333333,-0.0022087806321259,0.0654153848170804,600,300,0.8165713276699613,0.8619595448418607,0.7845,0.8422111111111111,-2.2947146304847443,-0.6461275814298517,7.006578757733735,8.28020668344394,0.0585365853658536,0.1376811594202898,0.3033333333333333,0.3266666666666666,0.10825,0.2666666666666666,-0.0153186250008993,0.0052424441470412,0.0596310839768951,0.0772489990220389
gradient_boosted_trees,0.8443525853450706,0.8296000000000001,-1.3694879419371464,7.80652119608866,0.1047619047619047,0.3,0.1866666666666666,-0.0035261265314521,0.0602055141789275,600,300,0.8196982460120128,0.8682792615559624,0.8010888888888889,0.8506094444444444,-2.3012609681074507,-0.5717343184822654,6.975442246538381,8.508252003174348,0.0591112187769164,0.1403177195969263,0.28,0.3217499999999999,0.1215833333333333,0.23,-0.0081419828934499,0.000924089784804,0.0561891469865557,0.0696586731169895
ridge,0.8635114099357963,0.8451333333333333,-1.3826382209439636,9.320374440004931,0.1424870466321243,0.3566666666666667,0.1133333333333333,-0.0066184752752117,0.0723772129871869,600,300,0.8464879535768055,0.8834678612088073,0.8247355555555556,0.8691205555555556,-2.459789621767241,0.1707070663800269,8.372739323727064,10.165116976815352,0.1102564102564102,0.1781232009211283,0.35,0.37,0.0966666666666666,0.13,-0.016360400469815,-0.0005584406173671,0.0647872723721998,0.0871435956761331
two_pulse_template_cfd_baseline,0.6757947853063322,0.6275,0.2333781690131653,9.493145316369468,0.1785714285714285,0.58,0.17,-0.0082947333221988,0.0857630959451306,600,300,0.655224675123895,0.7038748842466118,0.5915811111111111,0.6621091666666666,-0.3346088771448174,1.4677431873785984,8.172137019837425,11.73456372269392,0.1382113821138211,0.224,0.5315833333333333,0.6317499999999999,0.1249166666666666,0.2133333333333333,-0.0259356132208231,0.0207058848682741,0.0803600137591747,0.0980366649614492
1d_cnn,0.8252230794631331,0.8095111111111112,-0.4565980793142277,10.912192151593835,0.1891891891891892,0.3833333333333333,0.1533333333333333,-0.0147905395644029,0.0917361693911761,600,300,0.8104235842921421,0.8448745430784375,0.7887666666666666,0.8309333333333333,-1.1355076803588735,1.0978469321698547,10.014437601854052,11.89372660275831,0.1396648044692737,0.2374544730252674,0.3333333333333333,0.4266666666666667,0.1233333333333333,0.1833333333333333,-0.0244695866891597,-0.0011329350078405,0.0838730104110206,0.1015970161200732
mlp,0.8531101366836171,0.8337222222222221,-3.161850934992212,11.970900669775649,0.2539267015706806,0.3633333333333333,0.1366666666666666,-0.0305832031679644,0.1537371806037916,600,300,0.8396297623291755,0.8725656321557699,0.8195888888888889,0.8504111111111112,-3.573043989895037,-1.9244770171347805,11.279551094950747,12.529075849017236,0.2265625,0.2757731958762887,0.3466666666666667,0.38,0.11,0.16,-0.0427398462915537,-0.0191856242267244,0.1369848307120025,0.1739755878147258
