run,event,stave,channel,baseline,amplitude,duplicate_amplitude,peak_sample,area,positive_area,tail_fraction,pretrigger_slope,cfd20_sample,cfd50_sample,cfd80_sample,rise_time_sample,late_peak_sample,pileup_separation_sample,late_peak_prominence,flat_top_samples,w00,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,w12,w13,w14,w15,w16,w17,target_onset_residual_ns,raw_cfd50_residual_ns,split,energy_bin,pedestal_drift_abs,pedestal_drift_bin,pulse_shape_class,pileup_separation_bin,saturation_onset_bin,pid_sideband,target_timing_ns,target_log_amp_residual,target_energy_residual,pid_identity_label,pid_low_sideband,pedestal_memory_score
31,13005,B2,0,6755.0,4280.0,191.0,6,40401.0,40413.0,0.27369905723405835,378.0,3.2407132243684993,3.87667161961367,4.552,1.3112867756315003,9,3,0.858411214953271,2,-0.001869158878504673,0.0009345794392523365,-0.0009345794392523365,0.08644859813084112,0.5581775700934579,0.9962616822429906,1.0,0.8614485981308411,0.8478971962616823,0.858411214953271,0.8453271028037384,0.8030373831775701,0.7539719626168224,0.5789719626168224,0.394392523364486,0.3324766355140187,0.27710280373831775,0.24742990654205607,-4.566623040176134,-4.790530605943473,train,q4_high,4.0,low,nominal,close,near_saturation,central,-4.566623040176134,-0.5061543817070788,1.4028701308700775,1,0,4572.0
31,6537,B2,0,7236.5,2356.5,1498.0,5,12467.0,14546.5,-0.07912556285017014,2124.0,2.0459546925566343,2.61792071197411,3.3451470588235295,1.2991923662668952,9,4,0.5043496711224273,2,-0.2009335879482283,-0.1758964566093783,0.1758964566093783,0.7004031402503713,0.9889666878845745,1.0,0.9062168470188839,0.7530235518777848,0.6189263738595374,0.5043496711224273,0.33969870570761723,0.16825800976023764,0.01718650541056652,-0.06259282834712497,-0.08847867600254615,-0.0910248249522597,-0.11309144918311055,-0.15043496711224275,-16.514208358294784,-17.37803968233907,train,q2,485.5,high,compact,mid,near_saturation,high_duplicate,-16.514208358294784,-1.1027392733444117,-2.746142691091846,1,0,29857.5
31,4127,B2,0,7022.5,8838.5,13.5,5,50437.0,57474.5,0.3340959903957407,-25.0,3.496961170512099,4.163496119628999,4.665398447851599,1.1684372773395002,9,4,0.5466425298410363,1,0.002998246308762799,-0.00016971205521298862,-0.0015274084969168977,0.00016971205521298862,0.402274141539854,1.0,-0.7945352718221418,0.8438649092040504,0.5831871923969,0.5466425298410363,0.5022911127453753,0.44877524466821295,0.4048763930531199,0.3518130904565254,0.3334841884935227,0.3156078520110879,0.38168241217401144,0.3850766532782712,-2.0041435787401385,-1.9222856057901883,train,q4_high,271.5,high,nominal,mid,near_saturation,central,-2.0041435787401385,0.2188893050940539,-2.3301045645866623,0,1,2743.5
31,8914,B2,0,6731.5,3606.5,2.5,7,31399.0,31401.0,0.3548613101493583,-1.0,5.071473684210527,5.640921052631579,6.356556645851918,1.2850829616413915,11,4,0.9767087203660059,1,0.00013863856924996534,-0.000415915707749896,0.0015250242617496188,-0.00013863856924996534,0.0006931928462498268,0.1623457645917094,0.6891723277415777,1.0,0.968113129072508,0.8657978649660335,0.9525856093165118,0.9767087203660059,0.9195896298350201,0.7132954387910717,0.5161513933176209,0.38943574102315265,0.2979342853181755,0.2532926660196867,13.740981558244139,12.851963724235613,train,q3,19.5,mid,nominal,mid,linear,low_duplicate,13.740981558244139,-0.6773259972039991,0.6696090213209889,0,1,187.5
31,7696,B2,0,6813.0,8112.0,190.0,5,65560.0,65587.0,0.30628020796804245,334.0,3.2831569664902998,3.8196649029982366,4.4989499691167385,1.2157930026264387,9,4,0.5800049309664694,1,0.0004930966469428008,-0.0004930966469428008,-0.0028353057199211047,0.041666666666666664,0.6008382642998028,1.0,0.9628944773175543,0.7538214990138067,0.629930966469428,0.5800049309664694,0.5355029585798816,0.503698224852071,0.4266518737672584,0.39336785009861935,0.36119329388560156,0.41074950690335305,0.4420611439842209,0.4423076923076923,-4.14218561895813,-5.360597772097808,train,q4_high,62.0,high,nominal,mid,near_saturation,central,-4.14218561895813,0.13312670454303976,0.0452381929541712,0,0,4566.0
31,6979,B2,0,6795.0,8158.0,199.0,5,63843.0,63857.0,0.30919084830167404,370.0,3.272719412019023,3.8017725897103327,4.483997469955725,1.2112780579367017,9,4,0.5495219416523658,1,0.0,0.0,-0.0017161068889433686,0.04535425349350331,0.6124050012257907,1.0,0.912968864917872,0.6830105417994606,0.6044373620985536,0.5495219416523658,0.5164255945084579,0.4832066683010542,0.4173817112037264,0.38440794312331455,0.34689874969355233,0.4181171855847021,0.4434910517283648,0.40990438833047316,-4.246561163670899,-5.539520904976847,train,q4_high,44.0,high,nominal,mid,near_saturation,central,-4.246561163670899,0.1387806035767749,-0.21080069966608583,0,0,4836.0
31,7254,B2,0,6782.5,7954.5,9.5,6,61477.0,61492.0,0.3302218174721915,20.0,3.9089029293509476,4.441575817641229,4.914588701684837,1.005685772333889,9,3,0.5816204664026652,1,-0.0014457225469859827,0.00044000251430008174,-0.00044000251430008174,0.00106857753472877,0.219938399647998,0.8541705952605444,1.0,0.8311647495128544,0.5963291218806964,0.5816204664026652,0.5552203155446602,0.5377459299767428,0.4653340876233579,0.40649946571123263,0.38537934502482873,0.3969451254007166,0.44836256207178327,0.45024828713306936,2.115274009648349,0.8585113743321138,train,q4_high,31.5,high,nominal,close,near_saturation,low_duplicate,2.115274009648349,0.11352250449588652,-0.3080345442594421,0,1,523.5
31,12604,B2,0,6759.5,6910.5,5.5,7,53385.0,53390.0,0.38649559842667164,5.0,4.783802816901408,5.365904700579524,5.810882163554411,1.0270793466530028,10,3,0.6185514796324434,1,-0.0003617683235655886,-0.0003617683235655886,0.0005064756529918241,0.0003617683235655886,0.006728890818319948,0.2533101801606251,0.927501627957456,1.0,0.7903190796613848,0.5434483756602272,0.6185514796324434,0.5991606974893279,0.5901888430649013,0.5045221040445699,0.4663193690760437,0.4376673178496491,0.47601476014760147,0.511323348527603,10.864272885152957,10.101800203715063,train,q4_high,8.5,low,late_tail,close,near_saturation,low_duplicate,10.864272885152957,-0.027154317947612583,-0.3114150690187554,0,1,136.5
31,7108,B2,0,6811.5,5087.5,12.0,6,44540.0,44558.0,0.3619776471116298,-18.0,4.294253760123409,4.882857693790975,5.545758928571429,1.2515051684480198,9,3,0.7637346437346437,1,0.0012776412776412777,0.0014742014742014742,-0.0012776412776412777,-0.0022604422604422603,0.050024570024570024,0.5597051597051597,1.0,0.9453562653562654,0.7853562653562653,0.7637346437346437,0.7476167076167076,0.7334643734643734,0.6886486486486486,0.6324324324324324,0.601965601965602,0.532972972972973,0.3961670761670762,0.31813267813267815,5.968782317372963,5.271330135829579,train,q4_high,60.5,high,nominal,close,linear,central,5.968782317372963,-0.33335791722003805,0.7181753043528207,0,0,760.5
31,12094,B2,0,6753.5,5636.5,74.5,5,51279.0,51288.0,0.32910232413040086,144.0,3.3958366693354685,4.060583333333334,4.624233333333334,1.2283966639978652,9,4,0.7154262396877495,2,-0.0009757828439634525,0.0006209527188858334,-0.0006209527188858334,0.024571986161625124,0.46775481238357136,1.0,0.9939678878736805,0.8096336378958574,0.7280227091280049,0.7154262396877495,0.7058458263106537,0.6588308347378693,0.5919453561607381,0.5628492859043733,0.5300274993346935,0.5644460214672226,0.4090304266832254,0.33629025104231347,-3.0153885905064426,-2.9514134687468374,train,q4_high,2.5,low,nominal,mid,near_saturation,central,-3.0153885905064426,-0.23090030404109108,1.0610511414892798,0,0,1750.5
31,9972,B2,0,6747.5,2268.5,34.5,7,16287.0,16297.0,0.16861999140946188,69.0,3.6681431005110734,4.593101343101343,5.522255639097745,1.8541125385866715,9,2,0.8267577694511792,1,-0.0033061494379545957,-0.001102049812651532,0.001102049812651532,0.027110425391227683,0.2858717214018074,0.6469032400264492,0.9400484901917566,1.0,0.9387260304165749,0.8267577694511792,0.7187568878113291,0.5873925501432665,0.4485342737491735,0.2973330394533833,0.1765483799867754,0.10778047167731981,0.09279259422525898,0.08838439497465285,-0.29232427875039324,2.3737666289332537,train,q1_low,3.5,low,compact,close,linear,central,-0.29232427875039324,-1.140781465955504,-0.856981730976135,0,0,859.5
31,10800,B2,0,6739.0,7558.0,19.0,6,59809.0,59812.0,0.3380258142178827,34.0,3.7368263473053895,4.3542345276872965,4.815838762214984,1.0790124149095943,9,3,0.5882508600158772,1,0.00013231013495633765,-0.00013231013495633765,-0.0002646202699126753,0.004630854723471818,0.2697803651759725,0.919687748081503,1.0,0.787245302990209,0.5259327864514421,0.5882508600158772,0.570521301931728,0.5725059539560731,0.4822704419158508,0.4265678750992326,0.40605980418100024,0.440063508864779,0.48213813178089443,0.4379465467054776,0.3945081891927682,-0.014901525207209332,train,q4_high,12.0,mid,nominal,close,near_saturation,central,0.3945081891927682,0.062397897440153116,-0.12327898883473587,0,0,516.0
31,7838,B2,0,6763.5,8542.5,156.5,5,66596.0,66600.0,0.3047447447447447,308.0,3.2998289136013685,3.847893498716852,4.520084269662921,1.2202553560615526,9,4,0.5514193737196371,1,-0.0001755926251097454,-0.000292654375182909,0.0001755926251097454,0.03587942639742464,0.5832601697395376,1.0,0.9641791044776119,0.7215100965759438,0.5616037459760024,0.5514193737196371,0.5137254901960784,0.48867427568042143,0.4067310506292069,0.37547556335967225,0.3421129645888206,0.3944395668715247,0.4299092771436933,0.42721685689201055,-3.975466147847442,-5.078311814911656,train,q4_high,12.5,mid,nominal,mid,near_saturation,central,-3.975466147847442,0.18482975103630395,-0.24077154256593136,0,0,3808.5
31,12071,B2,0,6745.0,9169.0,211.5,5,69249.0,69256.0,0.29878999653459626,411.0,3.2804339250493095,3.8229783037475347,4.502630865202061,1.2221969401527515,9,4,0.5277565710546407,1,0.00010906314756243865,-0.000654378885374632,-0.00010906314756243865,0.04493401679572472,0.5978841749372887,1.0,0.9509215835969026,0.7101101537790381,0.4869669538662886,0.5277565710546407,0.4919838586541608,0.48576725924310177,0.4051695931944596,0.3523830297742393,0.3267531900970662,0.37103282800741627,0.4030973933907733,0.3984076780455884,-4.169416033368032,-5.327463764604827,train,q4_high,6.0,low,nominal,mid,near_saturation,central,-4.169416033368032,0.2555962773984852,-0.4841019448870201,0,0,4986.0
31,6464,B2,0,6737.5,2947.5,4.5,7,22466.0,22472.0,0.2021181915272339,-8.0,3.9408,4.631804623415362,5.43876404494382,1.4979640449438203,9,2,0.8717557251908397,1,0.003223070398642918,-0.0005089058524173028,-0.0015267175572519084,0.0005089058524173028,0.21255301102629348,0.6675148430873622,0.9694656488549618,1.0,0.9616624257845632,0.8717557251908397,0.7458863443596268,0.6505513146734521,0.5206106870229008,0.37370653095843936,0.24648006785411367,0.1633587786259542,0.1250212044105174,0.11178965224766751,2.4342447161388714,2.760799432073444,train,q2,13.5,mid,compact,close,linear,central,2.4342447161388714,-0.8790444424114652,-0.4145632635002512,0,1,217.5
31,15073,B2,0,6755.0,8689.0,87.0,5,66972.0,66979.0,0.306260171098404,181.0,3.3900723372412074,4.035841100754549,4.61433644030182,1.2242641030606123,9,4,0.5517320750374036,2,-0.0008056162964667971,0.0,0.0,0.020025319369317528,0.48141328116008747,1.0,0.995971918517666,0.7655656577281621,0.4952238462423754,0.5517320750374036,0.5185867188399126,0.5191621590516745,0.4167338013580389,0.3733456093911843,0.34894694441247553,0.3825526527793762,0.4196110024168489,0.4196110024168489,-3.0730319114490534,-3.1988357945346824,train,q4_high,4.0,low,nominal,mid,near_saturation,central,-3.0730319114490534,0.20183193040741365,-0.32893947801342893,0,0,2208.0
31,8291,B2,0,6774.5,8259.5,18.0,6,62187.0,62206.0,0.3260939459216153,5.0,3.797766990291262,4.380655586334257,4.838245614035088,1.0404786237438262,9,3,0.5562685392578243,1,0.00042375446455596583,-0.00042375446455596583,-0.0018766269144621344,0.0010291179853502029,0.25043888855257584,0.9060475815727345,1.0,0.784248441188934,0.5131666565772747,0.5562685392578243,0.5362915430716145,0.5275743083721774,0.43979659785701314,0.38821962588534414,0.36981657485319935,0.38700889884375567,0.4364065621405654,0.43471154428234154,1.0039146190514936,0.24930906126239272,train,q4_high,23.5,mid,nominal,close,near_saturation,central,1.0039146190514936,0.15114410951862212,-0.5074675969120914,0,0,271.5
31,760,B2,0,6744.5,7883.5,160.5,5,62956.0,62966.0,0.3144395387987168,321.0,3.2903240634336934,3.833888761204321,4.510189499844673,1.2198654364109793,9,4,0.5651677554385742,1,-0.0009513540939937845,-0.0003171180313312615,0.0003171180313312615,0.03976660112894019,0.5916788228578677,1.0,0.9241453669055623,0.6981036341726391,0.6166677237267711,0.5651677554385742,0.5363734381936957,0.5033931629352445,0.43603729308048456,0.40356440667216337,0.36627132618760705,0.44149172321938224,0.4648316103253631,0.3992516014460582,-4.070514649524193,-5.218359190036965,train,q4_high,6.5,low,nominal,mid,near_saturation,central,-4.070514649524193,0.10455779799361764,-0.05082273824197436,0,0,3910.5
