method,n,amplitude_sigma68,timing_res68_ns,energy_bias,energy_sigma68,saturation_interaction_energy_sigma68,pid_auc,pid_ap,pid_log_loss,pid_ece,pedestal_counterfactual_amplitude_delta,pedestal_counterfactual_timing_delta_ns,pedestal_counterfactual_energy_delta,amplitude_sigma68_ci_low,amplitude_sigma68_ci_high,timing_res68_ns_ci_low,timing_res68_ns_ci_high,energy_bias_ci_low,energy_bias_ci_high,energy_sigma68_ci_low,energy_sigma68_ci_high,saturation_interaction_energy_sigma68_ci_low,saturation_interaction_energy_sigma68_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_ap_ci_low,pid_ap_ci_high,pid_log_loss_ci_low,pid_log_loss_ci_high,pid_ece_ci_low,pid_ece_ci_high,pedestal_counterfactual_amplitude_delta_ci_low,pedestal_counterfactual_amplitude_delta_ci_high,pedestal_counterfactual_timing_delta_ns_ci_low,pedestal_counterfactual_timing_delta_ns_ci_high,pedestal_counterfactual_energy_delta_ci_low,pedestal_counterfactual_energy_delta_ci_high,winner_score
gradient_boosted_trees,5196,0.09629341836201422,3.7568640646492013,-0.15286631081576524,0.7751869807973248,0.7368866212169791,0.9999581824416436,0.9998398902332469,0.009086454879354826,0.0025108121036635524,0.0021533981827629722,0.5790304298978439,0.09001053966190548,0.07002912604616927,0.15875175329711577,3.0360390600176563,4.325130291490391,-0.5888017617357454,0.04447554400287051,0.5564415533271797,0.9750039107996485,0.5148636263932814,0.9598721757962494,0.9999132495250204,0.999986716591765,0.999661785003009,0.999950090426324,0.004745525317224118,0.01355384413075299,0.0012896450993029995,0.004100951737170345,-0.009707621655986784,0.011806692818158042,-0.26306800643539596,0.9197958233469469,0.001618915856692456,0.17231612384473288,1.9593743005650248
mlp,5196,0.10940496942219848,4.169068235222196,-0.09592326359743164,0.7692556416992478,0.7503927627285496,0.9989733224321363,0.9977168166295702,0.02229567584166419,0.006960481281382426,0.0056145909629865265,0.37957901730527466,0.11278435795797354,0.08856371577175062,0.14787741885827918,3.8281364986554562,4.660865105767234,-0.5408359492036956,0.09529660498924844,0.5201891160414631,0.9981252945988133,0.5316616637909576,0.9771529050953671,0.9978481568020694,0.9997359155842844,0.9958531110573459,0.9991296497567685,0.016442723995328264,0.02975161600949794,0.005184209054015706,0.009508813588038248,-0.006541397534687551,0.010310646871218097,-0.6187555928944737,0.6714412369240179,0.017022596631837392,0.18512415289290177,2.0038236397232043
ridge,5196,0.19727382443260677,4.133950078691559,-0.07176980885662376,0.7841295348536874,0.8025043500309718,0.9932099587272001,0.9869562795740332,0.26621212705441466,0.20540565801503147,-0.00880845902649871,0.26611285876307456,0.06588175208318492,0.1761186767465214,0.22662953385193405,3.8288048859268065,4.600154488225896,-0.589767918389504,0.1332412429813164,0.6133494907671443,1.0000888732001536,0.5802623267044782,1.0673131456914255,0.9894307627987641,0.9959591976611862,0.9785431659707003,0.9925479955472913,0.25859916904431784,0.2745470697035118,0.20222926796183968,0.20898750530586394,-0.022073695233085413,0.006825392566558192,-0.048859839078586376,0.7884220765600085,0.033965312292932655,0.16091097719356331,2.2599125434855054
1d_cnn,5196,0.2439314410621206,7.384303159543357,-0.12867879258213222,0.8648673430268645,0.8256683190761916,0.9832236997508352,0.9722326386095274,0.09663973492004983,0.010521716614126144,-0.023332069297110625,0.2529674222614213,0.07229480997807336,0.20907669299814535,0.29247307193307465,6.472167055704547,8.651771513652768,-0.5438485135958274,0.21410669734557872,0.6700379786812496,1.0638240429347334,0.5849862325012538,1.02296207280126,0.9729785658928076,0.9903737965270752,0.9577124801199254,0.9820307654421786,0.07498384683739723,0.11914060235445162,0.008275636636408066,0.019032888842054174,-0.03154589708320752,-0.009445806092045407,-0.23715626395992875,0.6742834291472533,0.01879894247320495,0.14469887094107348,2.558440786810226
pedestal_memory_transformer_new,5196,0.2845899378628339,6.317396427945852,-0.4886281295774171,1.1592477657854903,1.1553565469990827,0.9963229933957642,0.993346760101673,0.05836598547704753,0.026295630264349057,0.012387130037298189,-0.35065344423418754,0.37535750486777353,0.25344922724775154,0.31304503857457044,5.768746271509885,6.975252299797419,-0.8699286626798761,-0.17034154714970803,0.9141247258864286,1.3375470168422596,0.8939832531011751,1.3565251256722763,0.9924608133051752,0.9989316322628812,0.9874118528152529,0.997345517361393,0.049360476397921495,0.06978657065887647,0.022150345425902728,0.03178760270755846,-0.003766586769269374,0.0349509623132065,-0.896103127786728,0.21402831729031854,0.21264437482623574,0.5327678734599919,3.1347901888907117
traditional_pedestal_scorecard,5196,0.1729137297192887,1.17043177457033,0.6038067800105034,2.0526516752755843,1.650831681067309,0.5206310879866293,0.5355359413842689,0.6753694375770265,0.3428868883747156,-0.01981506737833713,0.017045468197275593,0.3169809491068538,0.1380018094841469,0.22001559418290143,0.9123821386514198,1.392624155399893,0.37670833319288255,0.844803124734465,1.4764622320781429,2.5022490475429677,1.161010385619704,2.0416451830495044,0.4829745787148779,0.5700244204560042,0.4963240558745196,0.5864597135652976,0.6702838641632122,0.6802254888508321,0.31753651533934796,0.37062500891179767,-0.029914332663104667,-0.007007650494444489,-0.04426237148438512,0.10462139219288746,0.16409803809575088,0.41308461262061685,4.19686826467711
