feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run
B6_downstream_allhit_fraction_z_p1,0.005404822174538944,s02e_binned_timewalk_drift1,s02b_template,1,11241,219,58
B8_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,11241,219,58
B8_trigger_entry_density_z_p1,0.03295380315283947,s02e_binned_timewalk_drift1,s02b_template,1,11241,219,58
B8_entries_per_eventno_z_p1,0.032953803055305486,s02e_binned_timewalk_drift1,s02b_template,1,11241,219,58
B8_selected_multiplicity_per_event_z_p1,0.07019729748453839,s02e_binned_timewalk_drift1,s02b_template,1,11241,219,58
B8_downstream_allhit_fraction_z_p1,-0.07852925972382413,s02e_binned_timewalk_drift1,s02b_template,1,11241,219,58
intercept,0.0,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_intercept,-73.84889394722973,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_log_amp,156.7292059222442,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_log_amp2,-80.98225630958298,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_inv_amp,-3.893913486493751,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_peak_sample,0.5068005307243442,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_area_over_amp,3.052103650951505,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_template_sse,0.7456020223416607,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_intercept,38.582757932172804,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_log_amp,-76.31813983264145,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_log_amp2,24.04387023158243,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_inv_amp,-1.995497989487087,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_peak_sample,-0.7661241443451774,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_area_over_amp,-0.6118576211083356,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_template_sse,0.30895837581474433,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_intercept,35.26614914250957,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_log_amp,-62.8922618017229,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_log_amp2,15.404750061631772,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_inv_amp,-2.845242188593999,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_peak_sample,-0.6521989082233469,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_area_over_amp,-1.3424865794260397,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_template_sse,0.19463900285542182,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_trigger_entry_density_z_p1,-11.979737112258277,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_entries_per_eventno_z_p1,-11.979737088469326,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_selected_multiplicity_per_event_z_p1,-5.1557920097186125,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_downstream_allhit_fraction_z_p1,11.557213129158127,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_trigger_entry_density_z_p1,6.252330198084408,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_entries_per_eventno_z_p1,6.252330184421051,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_selected_multiplicity_per_event_z_p1,2.7347407755247866,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_downstream_allhit_fraction_z_p1,-6.004750551523079,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_trigger_entry_density_z_p1,5.735316356068661,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_entries_per_eventno_z_p1,5.735316391289355,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_selected_multiplicity_per_event_z_p1,2.5078301203449715,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_downstream_allhit_fraction_z_p1,-5.610927902972815,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_trigger_entry_density_z_p2,-12.556871629211365,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_entries_per_eventno_z_p2,-12.556871629065775,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_selected_multiplicity_per_event_z_p2,10.90199251036079,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B4_downstream_allhit_fraction_z_p2,-15.35059985087403,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_trigger_entry_density_z_p2,6.498617385289301,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_entries_per_eventno_z_p2,6.498617525640396,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_selected_multiplicity_per_event_z_p2,-5.707058755165573,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B6_downstream_allhit_fraction_z_p2,8.134385639448974,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_trigger_entry_density_z_p2,6.050635368621807,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_entries_per_eventno_z_p2,6.050635369147434,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_selected_multiplicity_per_event_z_p2,-5.12244596711157,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
B8_downstream_allhit_fraction_z_p2,7.193437201308081,s02e_binned_timewalk_drift2,s02b_template,2,11241,219,58
intercept,0.0,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B4_intercept,83.99981927196526,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B4_log_amp,-242.46608332566834,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B4_log_amp2,122.92707661377081,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B4_inv_amp,-0.14190088463475073,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B4_peak_sample,0.5418696830182356,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B4_area_over_amp,-0.46047853822507195,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B4_template_sse,-0.2919313286524371,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B6_intercept,-29.994421961238867,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B6_log_amp,2.2458765550585595,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B6_log_amp2,-4.442103825388754,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B6_inv_amp,-0.7393803545326167,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B6_peak_sample,0.19712636693417396,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B6_area_over_amp,-0.03932306088356025,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B6_template_sse,-0.0014954315164476678,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B8_intercept,-54.00540890106305,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B8_log_amp,55.44737230559818,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B8_log_amp2,-35.7015879942865,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B8_inv_amp,-0.991342354158535,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B8_peak_sample,0.7304013657276472,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B8_area_over_amp,1.1757291082065058,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
B8_template_sse,0.2481516040427722,s02e_global_timewalk_drift0,template_phase,0,11241,219,58
intercept,0.0,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B4_intercept,86.48122948949393,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B4_log_amp,-247.5006506808011,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B4_log_amp2,125.47196103734002,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B4_inv_amp,-0.1706263429194043,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B4_peak_sample,0.537944947294967,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B4_area_over_amp,-0.6694124883946659,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B4_template_sse,-0.370785192016884,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B6_intercept,-31.032798459153966,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B6_log_amp,3.628345444910805,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B6_log_amp2,-4.993978961228039,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B6_inv_amp,-0.7310948142001688,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B6_peak_sample,0.19585174851007106,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B6_area_over_amp,-0.02126091409648163,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B6_template_sse,0.007248327517299,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B8_intercept,-55.448444934515344,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B8_log_amp,57.521337847795216,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B8_log_amp2,-36.55148770280647,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B8_inv_amp,-0.9566691949391285,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B8_peak_sample,0.7307160607456168,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B8_area_over_amp,1.1831106421018447,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B8_template_sse,0.2526958864348737,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B4_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B4_trigger_entry_density_z_p1,-0.09244676832066627,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B4_entries_per_eventno_z_p1,-0.09244676857320762,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B4_selected_multiplicity_per_event_z_p1,-0.023920934900503604,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B4_downstream_allhit_fraction_z_p1,0.11508056517836891,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B6_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B6_trigger_entry_density_z_p1,0.05392702193521834,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B6_entries_per_eventno_z_p1,0.053927022028253856,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B6_selected_multiplicity_per_event_z_p1,0.007137949689349858,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B6_downstream_allhit_fraction_z_p1,-0.011368257955943279,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B8_current_nA_z_p1,0.0,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B8_trigger_entry_density_z_p1,0.046681812442262535,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B8_entries_per_eventno_z_p1,0.04668181225698848,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B8_selected_multiplicity_per_event_z_p1,0.034087924115788704,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
B8_downstream_allhit_fraction_z_p1,-0.04862936139571552,s02e_global_timewalk_drift1,template_phase,1,11241,219,58
intercept,0.0,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_intercept,73.56689711633928,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_log_amp,-251.7826357998541,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_log_amp2,127.49686331377134,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_inv_amp,-0.23160259967695124,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_peak_sample,0.5310971874623752,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_area_over_amp,-0.6832951307449815,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_template_sse,-0.3724043493349877,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_intercept,-26.029018687407575,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_log_amp,4.4688772262241665,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_log_amp2,-5.502380119029596,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_inv_amp,-0.7300700789344231,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_peak_sample,0.20045695782580514,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_area_over_amp,-0.029319160671319393,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_template_sse,0.0029478663567535533,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_intercept,-47.53789344818688,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_log_amp,60.83817159876607,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_log_amp2,-38.08168222146699,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_inv_amp,-0.9175794805633133,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_peak_sample,0.731606850447945,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_area_over_amp,1.1801800749684423,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_template_sse,0.2521891118724389,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_trigger_entry_density_z_p1,11.90451824864544,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_entries_per_eventno_z_p1,11.90451821191146,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_selected_multiplicity_per_event_z_p1,5.298808940553687,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_downstream_allhit_fraction_z_p1,-11.409453752631379,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_trigger_entry_density_z_p1,-4.215792475436538,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_entries_per_eventno_z_p1,-4.215792466313949,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_selected_multiplicity_per_event_z_p1,-1.894513254224376,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_downstream_allhit_fraction_z_p1,4.072661667524323,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_current_nA_z_p1,0.0,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_trigger_entry_density_z_p1,-7.693414195063056,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_entries_per_eventno_z_p1,-7.6934142429786805,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_selected_multiplicity_per_event_z_p1,-3.4120600898514706,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_downstream_allhit_fraction_z_p1,7.383348716256188,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_trigger_entry_density_z_p2,12.591241741412816,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_entries_per_eventno_z_p2,12.591241741267492,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_selected_multiplicity_per_event_z_p2,-10.687523195167964,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B4_downstream_allhit_fraction_z_p2,15.346087220068986,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_trigger_entry_density_z_p2,-4.4981579611096,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_entries_per_eventno_z_p2,-4.498158150072858,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_selected_multiplicity_per_event_z_p2,3.7163895668285125,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B6_downstream_allhit_fraction_z_p2,-5.364901318981568,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_current_nA_z_p2,0.0,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_trigger_entry_density_z_p2,-8.106546697125008,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_entries_per_eventno_z_p2,-8.106546697832803,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_selected_multiplicity_per_event_z_p2,6.919021082966006,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
B8_downstream_allhit_fraction_z_p2,-9.950755781553418,s02e_global_timewalk_drift2,template_phase,2,11241,219,58
intercept,0.0,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B4_intercept,-121.25731434154116,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B4_log_amp,261.997011583823,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B4_log_amp2,-126.84547759122152,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B4_inv_amp,-3.064432976023868,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B4_peak_sample,0.28893936118765323,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B4_area_over_amp,3.299338690342307,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B4_template_sse,0.8360654324863717,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B6_intercept,75.04310949961429,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B6_log_amp,-73.9288148756633,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B6_log_amp2,21.14685604328885,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B6_inv_amp,-2.0291935980915445,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B6_peak_sample,-0.8590192227012096,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B6_area_over_amp,-0.5165914750608003,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B6_template_sse,0.39109396408828195,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B8_intercept,46.214201966740056,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B8_log_amp,-13.22404328990152,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B8_log_amp2,-9.037744866663465,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B8_inv_amp,-2.670171244770592,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B8_peak_sample,-0.9402760905264926,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B8_area_over_amp,-2.243821711174609,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
B8_template_sse,0.08702393024376617,s02e_binned_timewalk_drift0,s02b_template,0,9171,2289,59
intercept,0.0,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B4_intercept,-121.0654590098013,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B4_log_amp,261.05853877097434,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B4_log_amp2,-126.30449447714656,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B4_inv_amp,-3.0626093772625076,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B4_peak_sample,0.3093352060459833,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B4_area_over_amp,3.282667502412897,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B4_template_sse,0.8356637719702087,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B6_intercept,74.93410313677879,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B6_log_amp,-73.85498182478142,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B6_log_amp2,21.081946907520404,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B6_inv_amp,-2.0471470137410446,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B6_peak_sample,-0.8661549502753684,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B6_area_over_amp,-0.5132235836775292,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B6_template_sse,0.3926038091554527,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B8_intercept,46.13135302177006,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B8_log_amp,-13.474111760552425,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B8_log_amp2,-8.788904746269838,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B8_inv_amp,-2.6561332230296157,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B8_peak_sample,-0.9594931680712737,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B8_area_over_amp,-2.236280168697851,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B8_template_sse,0.08709543725544007,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B4_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B4_trigger_entry_density_z_p1,0.03878824160368575,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B4_entries_per_eventno_z_p1,0.03878824190444194,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B4_selected_multiplicity_per_event_z_p1,0.03872385561799515,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B4_downstream_allhit_fraction_z_p1,-0.01459858444653159,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B6_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B6_trigger_entry_density_z_p1,0.004749099973444603,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B6_entries_per_eventno_z_p1,0.004749099973452966,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
B6_selected_multiplicity_per_event_z_p1,-0.015059193938729157,s02e_binned_timewalk_drift1,s02b_template,1,9171,2289,59
