epoch,training_loss
1,0.4282170335451762
2,0.38794756266805863
3,0.3459080457687378
4,0.30205821990966797
5,0.26133209963639575
6,0.2168512245019277
7,0.1926829500330819
8,0.18007961246702406
9,0.17034000489446852
10,0.16530119379361471
11,0.15419032010767195
12,0.13721121185355717
13,0.11941824936204487
14,0.11108221527602938
