method,heldout_run,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.6588022757385912,0.6041666666666666,8.592788907522761,17.028000140241975,0.45,0.5833333333333334,0.2916666666666667,-0.20114967519378085,0.08517032312273307,48,24
1d_cnn,60,0.5524900309812671,0.5902777777777777,8.601313094046464,22.598373441884853,0.5833333333333334,0.75,0.2916666666666667,-0.0240405656804071,0.06973270857604844,48,24
1d_cnn,62,0.7219014955455343,0.7118055555555556,5.846328249395429,12.900750678771711,0.36363636363636365,0.5416666666666666,0.20833333333333334,-0.04630737574929328,0.36547465800281825,48,24
1d_cnn,64,0.5564524073480761,0.5920138888888888,6.866149576464782,16.660687166759065,0.42857142857142855,0.4166666666666667,0.4583333333333333,-0.03375551077258396,0.1664003998615729,48,24
1d_cnn,65,0.641811977689935,0.6232638888888888,12.495589036186034,20.73815736334281,0.4375,0.6666666666666666,0.20833333333333334,-0.09074625419689789,0.10084765733984548,48,24
ar1_charge_ratio_likelihood_traditional,58,0.6449009667662916,0.5763888888888888,-0.31684256347333406,5.289016603613637,0.0625,0.6666666666666666,0.3333333333333333,0.06537173450162326,0.022703030273206568,48,24
ar1_charge_ratio_likelihood_traditional,60,0.5432610417904534,0.4722222222222222,3.171418769850609,11.07793155547074,0.25,0.75,0.25,0.14080881640403203,0.10876121805096858,48,24
ar1_charge_ratio_likelihood_traditional,62,0.6277281746031744,0.5815972222222223,1.8063963414647333,5.094616275975061,0.21428571428571427,0.7083333333333334,0.08333333333333333,0.13783514489101908,0.11603267487195704,48,24
ar1_charge_ratio_likelihood_traditional,64,0.7456539318381423,0.7013888888888888,0.5945706432004805,6.982126074725985,0.23076923076923078,0.4583333333333333,0.20833333333333334,0.05315599568731861,0.06530518947425451,48,24
ar1_charge_ratio_likelihood_traditional,65,0.5337134475002122,0.548611111111111,-1.612863597628973,10.029367486999647,0.2727272727272727,0.5416666666666666,0.375,0.1487636621878979,0.12147411183621482,48,24
gradient_boosted_trees,58,0.8341756707072421,0.798611111111111,0.6757880274133887,7.870685796598886,0.11764705882352941,0.2916666666666667,0.16666666666666666,-0.03683332098476484,0.08522173129621599,48,24
gradient_boosted_trees,60,0.7876992205971087,0.763888888888889,-3.099644652730813,12.629116473202405,0.15789473684210525,0.20833333333333334,0.25,-0.0402199956897786,0.0757918395927239,48,24
gradient_boosted_trees,62,0.8823346578478215,0.8489583333333334,1.025340683182847,5.707091212812773,0.15625,0.3333333333333333,0.08333333333333333,0.02108127642493633,0.19906851329273242,48,24
gradient_boosted_trees,64,0.7900314594526558,0.7239583333333333,-1.5490813257395253,10.178059938281457,0.25,0.4166666666666667,0.16666666666666666,0.000796972905188667,0.10436325942633717,48,24
gradient_boosted_trees,65,0.9255693640491784,0.8993055555555556,-0.9039022223116566,13.919887866733662,0.3235294117647059,0.2916666666666667,0.0,0.023824922293785626,0.09965058111298872,48,24
