method,pid_auc,pid_balanced_accuracy,pid_confusion_offdiag_rate,energy_residual_bias,energy_residual_sigma68,saturated_energy_residual_sigma68,timing_pull_width,timing_sigma68_ns,pedestal_offset_recovery_error,pedestal_energy_bias_span,pedestal_false_split_span,shape_latent_stability_span,run_energy_bias_span,pileup_miss_rate,false_split_rate,pid_auc_ci_low,pid_auc_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,pid_confusion_offdiag_rate_ci_low,pid_confusion_offdiag_rate_ci_high,energy_residual_bias_ci_low,energy_residual_bias_ci_high,energy_residual_sigma68_ci_low,energy_residual_sigma68_ci_high,saturated_energy_residual_sigma68_ci_low,saturated_energy_residual_sigma68_ci_high,timing_pull_width_ci_low,timing_pull_width_ci_high,timing_sigma68_ns_ci_low,timing_sigma68_ns_ci_high,pedestal_offset_recovery_error_ci_low,pedestal_offset_recovery_error_ci_high,pedestal_energy_bias_span_ci_low,pedestal_energy_bias_span_ci_high,pedestal_false_split_span_ci_low,pedestal_false_split_span_ci_high,shape_latent_stability_span_ci_low,shape_latent_stability_span_ci_high,run_energy_bias_span_ci_low,run_energy_bias_span_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high
ridge,0.996,0.95,0.011764705882352941,-0.006725836468834518,0.07612626103723891,0.06296130921178965,1.1019459096961244,11.019459096961244,0.005387933404685762,0.005387933404685762,0.032726150046310576,0.05108296410291409,0.04724663672161917,0.2916666666666667,0.21666666666666667,0.9810606060606061,1.0,0.9,1.0,0.0,0.03530462184873949,-0.017159832392113734,0.005527848968171114,0.0646092617878562,0.10162714169638792,0.0,0.0688870794905464,0.8958051394153108,1.2633397905663493,8.95805139415311,12.633397905663491,0.00015841629632941997,0.0474160355963972,0.00015841629632941997,0.0474160355963972,0.005215477816840563,0.1617910885284345,0.0036068490683884725,0.08916209068862291,0.009045347082622623,0.04724663672161917,0.26666666666666666,0.31666666666666665,0.1745833333333333,0.2833333333333333
gradient_boosted_trees,0.9864864864864864,0.8821321321321322,0.03614457831325301,-0.01689158082900138,0.08725004082936039,0.02112574929976884,1.1442555103212526,11.442555103212523,0.03561888790379424,0.03561888790379424,0.12843470206853969,0.00014157931155970097,0.06404491798356422,0.30833333333333335,0.13333333333333333,0.975693255327245,1.0,0.7498263888888889,1.0,0.0,0.07251681143177352,-0.03683332098476484,0.023824922293785626,0.0857728185277763,0.11408430645497325,0.0,0.031067278382013,0.869456023605128,1.288497371051671,8.694560236051279,12.884973710516707,0.007714750859544921,0.09578222282590693,0.007714750859544921,0.09578222282590693,0.019529600139893157,0.2502518315018314,0.00014157931155970097,0.08326288764527942,0.003386674705013755,0.06404491798356422,0.24166666666666667,0.36666666666666664,0.06666666666666667,0.20041666666666655
ar1_charge_ratio_likelihood_traditional,1.0,0.9886363636363636,0.022222222222222223,0.06816601072233736,0.10452185971327434,,0.8292476538340916,8.292476538340917,0.004819353761865736,0.004819353761865736,0.25007718431614695,0.058598824343572394,0.09560766650057931,0.625,0.25,0.9999999999999999,1.0,0.9605263157894737,1.0,0.0,0.0769736842105263,0.0564594798188098,0.1432994035394585,0.0562510908824594,0.12113254529713767,,,0.5750409716403678,1.0848285975482634,5.750409716403678,10.848285975482636,0.0009546935243340687,0.096334882185988,0.0009546935243340687,0.096334882185988,0.02333383739006229,0.5230505589201239,0.015502663093086674,0.1743589247305884,0.010928517296878826,0.09560766650057931,0.5327083333333333,0.7166666666666667,0.158125,0.33354166666666657
pedestal_memory_fusion_new,0.9838969404186796,0.8816425120772947,0.038461538461538464,-0.012975209124363117,0.10806975454648704,0.015007140921345391,1.139050978698283,11.390509786982829,0.02538996820922995,0.02538996820922995,0.11670268601420193,0.03299607705642692,0.044231524626937094,0.35,0.15,0.9769304662458459,1.0,0.7272727272727273,1.0,0.0,0.07718749999999991,-0.03474284219800835,0.00022917221604661938,0.0818520071507961,0.12480616630993768,0.0,0.02206932488433147,0.853920892304886,1.472789842476204,8.53920892304886,14.727898424762042,0.002800078825608414,0.0823974459097094,0.002800078825608414,0.0823974459097094,0.010834195052641103,0.27710843373493976,0.0008959529482436619,0.08523603231451879,0.008932039935978759,0.044231524626937094,0.31645833333333334,0.38333333333333336,0.09958333333333334,0.2
tiny_sequence_transformer,0.9708333333333333,0.8583333333333334,0.058823529411764705,-0.03679169751549209,0.15384745123510712,0.013351962238764031,2.244716863992367,22.447168639923667,0.016482056329916485,0.016482056329916485,0.05402902130287124,0.11068197178662605,0.21060207208655926,0.43333333333333335,0.20833333333333334,0.9289772727272727,1.0,0.7502940115440117,0.9920081967213114,0.014338235294117648,0.1111111111111111,-0.06875928327232306,-0.009980498311110763,0.11502948938903795,0.16828725063793956,0.0,0.014451535599603431,2.030748311824192,2.3290326895691593,20.307483118241915,23.290326895691592,0.001725619250478571,0.0852497524388738,0.001725619250478571,0.0852497524388738,0.004138902906064569,0.24444444444444444,0.07202650861624493,0.19629933737562846,0.03392833034557209,0.21060207208655926,0.408125,0.46687499999999993,0.175,0.2420833333333332
mlp,0.9442622950819672,0.7836065573770492,0.08450704225352113,0.019093978191291557,0.17032553537133832,0.02518303462909717,1.8181967175106615,18.181967175106614,0.0020832265566337015,0.0020832265566337015,0.2062364927446743,0.06121230964381952,0.15685092074174656,0.4083333333333333,0.23333333333333334,0.9075235109717869,0.9827586206896552,0.6512987012987013,0.9843924906716418,0.028532818532818534,0.16462179868969615,-0.036640342005884674,0.05272019206487171,0.12476539345781944,0.2588497605693601,0.0,0.02518303462909717,1.5991939230150978,2.063574523327083,15.991939230150978,20.635745233270832,0.000998370792063552,0.10388106568042518,0.000998370792063552,0.10388106568042518,0.13121333744983021,0.3009925728956536,0.013341607419639098,0.11506520308658143,0.05309377985593633,0.15685092074174656,0.36666666666666664,0.4666666666666667,0.20833333333333334,0.2668749999999999
1d_cnn,0.9681818181818183,0.8886363636363637,0.04081632653061224,-0.07990937809676898,0.1955504939479616,0.0,1.807852359674595,18.078523596745953,0.037048257086881364,0.037048257086881364,0.2577956159308429,0.41425629385882384,0.17710910951337375,0.5916666666666667,0.2916666666666667,0.9458238636363636,1.0,0.7996428571428572,1.0,0.0,0.09107538802660749,-0.1686557519719897,-0.02681062946146784,0.10751564740352298,0.33405934630027073,0.0,0.0,1.592062257969759,2.3244154911762602,15.92062257969759,23.2441549117626,0.013576252638715845,0.17056682358092742,0.013576252638715845,0.17056682358092742,0.15425061587852285,0.34996440367406423,0.0,0.4940990874357245,0.02226681006888618,0.17710910951337375,0.4995833333333333,0.6833333333333333,0.225,0.39166666666666666
