split_name,stress_split,heldout_state,endpoint,method,metric,metric_value,ci_low,ci_high,n,runs
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,1d_cnn,sigma68,0.15512760005619194,0.1416753825211933,0.17546917434785525,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,energy_scale,1d_cnn,sigma68,0.18333209823439883,0.1676682961009225,0.1941887654936432,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,gradient_boosted_trees,sigma68,0.08046433357022517,0.0691627264456423,0.08885432783116809,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,energy_scale,gradient_boosted_trees,sigma68,0.11456555715579086,0.09966660759827935,0.13018010420731047,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,mlp,sigma68,0.09222319241605831,0.08342592343010967,0.09911407415349427,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,energy_scale,mlp,sigma68,0.11782216123104093,0.10662315038868335,0.13331186104744755,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,ridge,sigma68,0.06084658138144223,0.05070033015876444,0.06765831231067546,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,energy_scale,ridge,sigma68,0.0970378007523918,0.07864330400364627,0.12552805816806492,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,spectral_transformer_new,sigma68,0.33720733369194655,0.3246279948876152,0.356906531435146,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,energy_scale,spectral_transformer_new,sigma68,0.3663682012433015,0.3405398037008027,0.3987458470557369,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,energy_scale,traditional_dE_E_tail_pedestal_likelihood,sigma68,0.09625164570669978,0.08392554425105296,0.10609617734375924,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,energy_scale,traditional_dE_E_tail_pedestal_likelihood,sigma68,0.1296285777455069,0.1141480564535195,0.15046728025834105,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,1d_cnn,auc,0.4675720620842572,0.3429293888814712,0.6146744369384616,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,1d_cnn,auc,0.5371194379391101,0.47262275414261834,0.5986855515071396,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,gradient_boosted_trees,auc,0.9489329268292682,0.9094970359358865,0.9858617146399918,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,gradient_boosted_trees,auc,0.7665032201405153,0.7048883722888069,0.8336444461259079,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,mlp,auc,0.601614467849224,0.5366212888982576,0.688510223348933,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,mlp,auc,0.5081088992974239,0.4978603469948659,0.5264934562218252,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,ridge,auc,0.6272865853658537,0.503369955080917,0.7661478752940424,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,ridge,auc,0.586021662763466,0.5126762006812045,0.6509631945943728,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,spectral_transformer_new,auc,0.4544068736141907,0.3231378113410671,0.6254986136873019,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,spectral_transformer_new,auc,0.5468091334894614,0.4783562007962288,0.620576365922062,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,auc,0.6129434589800444,0.49207999199310176,0.7361153159340659,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,auc,0.5804449648711945,0.5025983791890254,0.656581930892594,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,1d_cnn,auc,0.8363948134924364,0.7794238253368505,0.8857740579497206,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pid_separation,1d_cnn,auc,0.7917083237023195,0.7627871823627639,0.8168545878017762,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,gradient_boosted_trees,auc,0.9529502959691816,0.931848371861332,0.9695905667719571,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pid_separation,gradient_boosted_trees,auc,0.9605648276303806,0.9513816917248501,0.9670408133620487,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,mlp,auc,0.8510523348679883,0.8206872855482573,0.8834943755996978,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pid_separation,mlp,auc,0.8462931968374998,0.818594910534417,0.876008725798293,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,ridge,auc,0.9597857746875881,0.9403087866650501,0.9738916148912791,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pid_separation,ridge,auc,0.9594411319945528,0.9470775963039284,0.9681022612043647,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,spectral_transformer_new,auc,0.7935262613924646,0.7324501986026577,0.8435309929973807,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pid_separation,spectral_transformer_new,auc,0.8124918194400736,0.778966681766448,0.8451379165290255,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pid_separation,traditional_dE_E_tail_pedestal_likelihood,auc,0.9539603495255098,0.9308190325181848,0.9729665813044772,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pid_separation,traditional_dE_E_tail_pedestal_likelihood,auc,0.9485494996978414,0.931557648418539,0.961592793383707,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,1d_cnn,auc,0.9862290685280061,0.9788688717379657,0.992170458966947,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,1d_cnn,auc,0.987239543336917,0.9816750190317793,0.9919786339328936,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,gradient_boosted_trees,auc,0.9978681704088299,0.9955386627064076,0.9994994298542564,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,gradient_boosted_trees,auc,0.9991629549992321,0.9986569674251047,0.9995412217109061,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,mlp,auc,0.9281625004298044,0.8958245056497175,0.9519318181818183,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,mlp,auc,0.9751932626836637,0.9672711976563483,0.9809144290656153,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,ridge,auc,0.9971460990956916,0.9948606200976533,0.9989770257435812,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,ridge,auc,0.9992192699534121,0.9986813175310476,0.9996277544652196,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,spectral_transformer_new,auc,0.9891345459546814,0.9835768160441715,0.993864765163015,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,spectral_transformer_new,auc,0.994473455178416,0.9915879758214151,0.9968722277841752,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,auc,0.997111714747447,0.9942432551600592,0.9990014747825738,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,auc,0.999214150412123,0.9986841889306811,0.9996399165586415,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,1d_cnn,auc,0.781386999244142,0.7253580681205808,0.8330496782274314,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,1d_cnn,auc,0.8264629089233606,0.8074254472978201,0.845477627282381,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,gradient_boosted_trees,auc,0.9999716553287983,0.9998829029786855,1.0,483,32
particle_heldout,pedestal_state_complement,pedestal_memory,pulse_shape_harmonics,gradient_boosted_trees,auc,0.9999104080274408,0.9998174035389104,0.9999821319850745,1276,33
particle_heldout,pedestal_state_heldout_proxy,pedestal_memory,pulse_shape_harmonics,mlp,auc,0.8763888888888888,0.8409735731610731,0.909921088684435,483,32
