residual_method,veto_method,metric,bootstrap_unit,value,ci_low,ci_high,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
s03b_monotone_binned,ml_shape_iforest,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.690021793766352,1.344914129608643,2.0000000000000018,10522,1.3665544761438113,1.690021793766352,2.0880296890946872,0.013115377304694925,1.8104020019000844,80.06973766025223
s03b_monotone_binned,ml_shape_rf,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5616633725262545,1.3143583449090102,1.9072931989286168,10235,1.7423192689628024,1.5616633725262545,1.7627231354731911,0.010454323400097705,1.6575772702046396,133.4760503125842
s03b_monotone_binned,no_veto,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.6451494274970766,1.3217498254041793,1.9433807624578898,11460,1.4256597686321761,1.6451494274970766,2.7160339836912515,0.019458987783595113,1.740123737064185,116.70364713759763
s03b_monotone_binned,shuffled_ml_shape_rf_control,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.6077754808614961,1.3215669818438966,1.9141271641082067,11238,1.4256597686321797,1.6077754808614961,2.7278385758257313,0.0196654208933974,1.4792001538775896,137.3516654933992
s03b_monotone_binned,topology_only_rf_control,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.6246675734104592,1.3217498254041793,1.9383494388604332,11387,1.4401936696141107,1.6246675734104592,2.7191704272124833,0.01940809695266532,1.4775911123219396,139.75367153401157
s03b_monotone_binned,traditional_q_hand_threshold,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.7240618559993752,1.4289789403494382,2.052965796274978,10344,1.3613117928731029,1.7240618559993752,2.110633793182507,0.013147718484145398,1.8100641754294071,75.17139979677106
