residual_method,veto_method,metric,value,ci_low,ci_high
s03b_monotone_binned,ml_shape_iforest,veto_minus_no_veto_sigma68_ns,0.04487236626927538,0.0012451372767968076,0.1883663559018627
s03b_monotone_binned,ml_shape_rf,veto_minus_no_veto_sigma68_ns,-0.08348605497082207,-0.12884036551860234,0.06232016567469345
s03b_monotone_binned,shuffled_ml_shape_rf_control,veto_minus_no_veto_sigma68_ns,-0.03737394663558047,-0.04411831705685677,0.018401849330944527
s03b_monotone_binned,topology_only_rf_control,veto_minus_no_veto_sigma68_ns,-0.0204818540866174,-0.05357765139430131,0.022688797636161828
s03b_monotone_binned,traditional_q_hand_threshold,veto_minus_no_veto_sigma68_ns,0.07891242850229863,0.03957432291910333,0.23473388766041492
