stratum,value,method,pid_auc,pid_auc_residual,pid_auc_nuisance_only,pid_auc_residual_gain_vs_nuisance,pid_ap,pid_purity,pid_efficiency,timing_residual_coupling_abs,energy_residual_coupling_abs,energy_drift_abs,energy_fractional_sigma68,pileup_miss_rate,false_split_rate,saturation_pid_auc,unsaturated_pid_auc,saturation_pid_auc_loss,pedestal_sensitivity_abs,n_events,n_deuteron
energy_bin,energy_high,1d_cnn,0.7601410934744267,0.5377585377585377,0.8694885361552029,-0.3317299983966653,0.6995342344746989,0.7228915662650602,0.7407407407407407,0.11051438080658343,0.12830421968563283,0.3504586432802523,0.15773555982843684,0.3424657534246575,0.21176470588235294,0.8273427471116817,0.691025641025641,0.0,0.12183503733736395,158,81
energy_bin,energy_low,1d_cnn,0.8423230593607306,0.4707477168949772,0.9726027397260274,-0.5018550228310502,0.8072554264136621,0.8604651162790697,0.5068493150684932,0.2794704079353338,0.053987066587140614,0.03573090676999893,0.13603577252600305,0.3595505617977528,0.2,0.826530612244898,0.8438654841093864,0.017334871864488455,0.0011146821422197695,169,73
energy_bin,energy_mid,1d_cnn,0.770747599451303,0.41100823045267487,0.9420438957475994,-0.5310356652949245,0.7480894673851108,0.7931034482758621,0.5679012345679012,0.10102262316098248,0.012778353983070171,0.11254055881577121,0.1333068075696714,0.3333333333333333,0.30666666666666664,0.7480769230769232,0.8072916666666666,0.059214743589743435,0.06357020434056504,153,81
energy_bin,energy_high,deltaE_over_E_likelihood_template,0.7312810646143979,0.42344075677409004,0.8694885361552029,-0.4460477793811129,0.6457970601075389,0.6947368421052632,0.8148148148148148,0.19878087854377297,0.09252151394768132,0.3175176339302078,0.13697209789950887,0.5753424657534246,0.11764705882352941,0.8003851091142491,0.6551282051282051,0.0,0.14115128341421979,158,81
energy_bin,energy_low,deltaE_over_E_likelihood_template,0.7148972602739725,0.3945490867579909,0.9726027397260274,-0.5780536529680365,0.6724914493300195,0.7941176470588235,0.3698630136986301,0.08934579748853536,0.25621418208844293,0.003832036672433888,0.08809251706969518,0.6292134831460674,0.15,0.9285714285714286,0.7036215816703622,0.0,0.047062276920852686,169,73
energy_bin,energy_mid,deltaE_over_E_likelihood_template,0.8045267489711934,0.5231481481481483,0.9420438957475994,-0.41889574759945114,0.7433986750992567,0.8333333333333334,0.7407407407407407,0.09563564632602362,0.3318091414704115,0.0582608620502743,0.13706619937796097,0.6153846153846154,0.09333333333333334,0.7897435897435897,0.8206845238095237,0.03094093406593401,0.05561781663878829,153,81
energy_bin,energy_high,gradient_boosted_trees,0.8643578643578643,0.4357864357864358,0.8694885361552029,-0.43370210036876716,0.8446015931892885,0.7560975609756098,0.7654320987654321,0.13775772237940342,0.23098357341472853,0.3389455032442001,0.15659353265050277,0.3150684931506849,0.2,0.9191270860077021,0.8038461538461539,0.0,0.23811847918801576,158,81
energy_bin,energy_low,gradient_boosted_trees,0.8964041095890409,0.4323630136986301,0.9726027397260274,-0.5402397260273972,0.8383191610039007,0.8028169014084507,0.7808219178082192,0.34556155239050373,0.09063975576437938,0.0351180748612622,0.08507645613777297,0.38202247191011235,0.1625,0.9591836734693878,0.8808203991130821,0.0,0.06266968161712128,169,73
energy_bin,energy_mid,gradient_boosted_trees,0.9350137174211247,0.6752400548696845,0.9420438957475994,-0.26680384087791487,0.936861532071819,0.8387096774193549,0.9629629629629629,0.34102340281565274,0.04759196641845129,0.06360836398226885,0.10543318592974955,0.38461538461538464,0.32,0.9262820512820513,0.941220238095238,0.014938186813186705,0.19929892871729366,153,81
energy_bin,energy_high,joint_sequence_transformer,0.536475869809203,0.4923841590508257,0.8694885361552029,-0.3771043771043772,0.5420291714641303,0.6111111111111112,0.13580246913580246,0.16988948156424555,0.03684293311271844,0.35882639755989343,0.21181258026988808,0.4520547945205479,0.17647058823529413,0.5224646983311938,0.5512820512820513,0.028817352950857522,0.023178215925545642,158,81
energy_bin,energy_low,joint_sequence_transformer,0.4657534246575342,0.4063926940639269,0.9726027397260274,-0.5662100456621004,0.4163044515076086,0.3333333333333333,0.1095890410958904,0.23191706357385597,0.3701428877443053,0.06002009166794493,0.16477808752862094,0.4044943820224719,0.1125,0.7244897959183674,0.43385070214338506,0.0,0.010993145385405412,169,73
energy_bin,energy_mid,joint_sequence_transformer,0.5456104252400549,0.4670781893004116,0.9420438957475994,-0.4749657064471878,0.5642529880517977,0.5555555555555556,0.12345679012345678,0.09789397496541975,0.317281228618311,0.039764000713625194,0.16096398596779185,0.3717948717948718,0.18666666666666668,0.5076923076923077,0.5825892857142857,0.07489697802197803,0.03592839495080419,153,81
energy_bin,energy_high,mlp,0.7062690396023729,0.442039442039442,0.8694885361552029,-0.42744909411576093,0.6608714511289691,0.7051282051282052,0.6790123456790124,0.05909154241681655,0.32266457999491255,0.299690472324504,0.18856792467853123,0.3835616438356164,0.3176470588235294,0.7663671373555841,0.6339743589743589,0.0,0.06379141180896397,158,81
energy_bin,energy_low,mlp,0.6740867579908676,0.34560502283105027,0.9726027397260274,-0.6269977168949772,0.6345696688072539,0.7391304347826086,0.2328767123287671,0.30263813243799703,0.24043350457462198,0.052470027041564164,0.18585754054782863,0.42696629213483145,0.225,0.9081632653061223,0.6541019955654103,0.0,0.08052186611277046,169,73
energy_bin,energy_mid,mlp,0.7906378600823045,0.4504458161865569,0.9420438957475994,-0.4915980795610425,0.7289774829133762,0.8269230769230769,0.5308641975308642,0.018439215280525067,0.0778521568127983,0.04648384075916924,0.160870387501912,0.34615384615384615,0.28,0.7916666666666666,0.8035714285714286,0.011904761904761973,0.04849095507375256,153,81
energy_bin,energy_high,ridge,0.7421837421837422,0.47474747474747464,0.8694885361552029,-0.3947410614077283,0.6422756327950672,0.6951219512195121,0.7037037037037037,0.059782666259640696,0.16217874724824868,0.3251177413012658,0.15150364171489633,0.3835616438356164,0.2235294117647059,0.8055198973042362,0.6685897435897435,0.0,0.03991929707851488,158,81
energy_bin,energy_low,ridge,0.8692922374429224,0.41994863013698636,0.9726027397260274,-0.552654109589041,0.8127261566450769,0.8958333333333334,0.589041095890411,0.1992360254566898,0.0023200184205163722,0.0023209708909347204,0.08625119694076042,0.42696629213483145,0.1875,0.9693877551020409,0.8523651145602366,0.0,0.023297070213617432,169,73
energy_bin,energy_mid,ridge,0.8465363511659808,0.4202674897119342,0.9420438957475994,-0.5217764060356652,0.7733362039549827,0.8545454545454545,0.5802469135802469,0.08488470684538503,0.17678448729553065,0.09403317245549572,0.12052002472111174,0.28205128205128205,0.28,0.8198717948717948,0.8898809523809523,0.07000915750915748,0.042478109947366505,153,81
energy_bin,energy_high,template_residual_boosted_stack_new,0.8576238576238576,0.41350008016674683,0.8694885361552029,-0.4559884559884561,0.7963142880427996,0.7526881720430108,0.8641975308641975,0.12957420615136292,0.291008125813535,0.3430279273688085,0.16415496202947294,0.3150684931506849,0.21176470588235294,0.9184852374839538,0.7948717948717949,0.0,0.2200687082849097,158,81
energy_bin,energy_low,template_residual_boosted_stack_new,0.8767836757990868,0.43849885844748854,0.9726027397260274,-0.5341038812785388,0.7645009341006599,0.8235294117647058,0.7671232876712328,0.3436053244180545,0.0950585351461507,0.027106075990539037,0.09152063993830292,0.3258426966292135,0.1625,0.9387755102040817,0.8604028085735402,0.0,0.057571638911726175,169,73
energy_bin,energy_mid,template_residual_boosted_stack_new,0.9410150891632373,0.7086762688614542,0.9420438957475994,-0.2333676268861452,0.9343258614370642,0.8387096774193549,0.9629629629629629,0.34794332030325686,0.09320448938349471,0.0745636854243174,0.1070619806584157,0.2948717948717949,0.28,0.9205128205128205,0.9635416666666666,0.04302884615384617,0.19359078026241683,153,81
timing_bin,time_early,1d_cnn,1.0,0.8231292517006803,1.0,-0.1768707482993197,1.0,0.5,1.0,0.21010968209055478,0.015356193682561175,0.11885347123145291,0.16727927095886808,0.3384615384615385,0.2289156626506024,,1.0,,0.03845889940990502,148,1
timing_bin,time_late,1d_cnn,0.32310364794441226,0.4626519976838448,0.6699478865083961,-0.2072958888245513,0.894060697443847,0.9238095238095239,0.6178343949044586,0.17065173163135394,0.02192170725706065,0.10047164430031577,0.15198621132730214,0.3448275862068966,0.2222222222222222,0.2596153846153846,0.4114285714285714,0.15181318681318684,0.05161942855365287,168,157
timing_bin,time_mid,1d_cnn,0.6383042245111211,0.5191819674578295,0.819226750261233,-0.3000447828034035,0.57328338660197,0.5844155844155844,0.5844155844155844,0.05333823309370758,0.45889378053164454,0.1639927837835524,0.22427240936079926,0.3522727272727273,0.2631578947368421,0.7246753246753247,0.5687830687830688,0.0,0.03929995435618311,164,77
timing_bin,time_early,deltaE_over_E_likelihood_template,0.9931972789115646,0.9795918367346939,1.0,-0.020408163265306145,0.5,0.14285714285714285,1.0,0.027767369857285302,0.4663564421585725,0.07559669495779857,0.16274154539472283,0.5230769230769231,0.13253012048192772,,1.0,,0.036622200137348654,148,1
timing_bin,time_late,deltaE_over_E_likelihood_template,0.2964678633468442,0.3312101910828026,0.6699478865083961,-0.3387376954255935,0.8929184992848708,0.918918918918919,0.6496815286624203,0.13322498872514335,0.2532300701491296,0.12675299106004276,0.14725773117496022,0.6206896551724138,0.13580246913580246,0.29166666666666663,0.35238095238095235,0.06071428571428572,0.03144757328850156,168,157
timing_bin,time_mid,deltaE_over_E_likelihood_template,0.5965069413345274,0.5093297507090611,0.819226750261233,-0.309896999552172,0.5218713714770573,0.6024096385542169,0.6493506493506493,0.19011091079240203,0.6591455123181227,0.0582608620502743,0.23675239921824343,0.6590909090909091,0.09210526315789473,0.7073593073593074,0.5141093474426808,0.0,0.03019106592595322,164,77
timing_bin,time_early,gradient_boosted_trees,0.9727891156462585,0.9319727891156463,1.0,-0.0680272108843537,0.2,0.14285714285714285,1.0,0.03537012679009922,0.0398537258756631,0.03556628740284962,0.16028469193021613,0.2923076923076923,0.21686746987951808,,0.9574468085106382,,0.01989712734793863,148,1
timing_bin,time_late,gradient_boosted_trees,0.6826867400115807,0.5518239722061378,0.6699478865083961,-0.11812391430225833,0.9694166307987866,0.9370629370629371,0.8535031847133758,0.14788678281615333,0.3235473699064178,0.07401079228029882,0.1895831155050454,0.3448275862068966,0.20987654320987653,0.7115384615384616,0.6495238095238096,0.0,0.02620201027431457,168,157
timing_bin,time_mid,gradient_boosted_trees,0.806090461262875,0.6427825048514704,0.819226750261233,-0.17644424540976267,0.7824981777105484,0.6458333333333334,0.8051948051948052,0.16130848831308636,0.35403070824111416,0.11940226671391106,0.22259760063261932,0.4318181818181818,0.25,0.8528138528138527,0.7627865961199294,0.0,0.13314471316128845,164,77
timing_bin,time_early,joint_sequence_transformer,0.9727891156462585,0.9795918367346939,1.0,-0.020408163265306145,0.2,0.058823529411764705,1.0,0.0734895638278378,0.2188646280811871,0.05221684333996305,0.18743631753453702,0.4153846153846154,0.1566265060240964,,0.9574468085106383,,0.02674537746324429,148,1
timing_bin,time_late,joint_sequence_transformer,0.2999420961204401,0.27504342790966996,0.6699478865083961,-0.39490445859872614,0.8918024942627691,0.8518518518518519,0.1464968152866242,0.2496322745275801,0.26775660438469734,0.04866530858588806,0.17680877470971273,0.40229885057471265,0.16049382716049382,0.391025641025641,0.24,0.0,0.021207751198248415,168,157
timing_bin,time_mid,joint_sequence_transformer,0.5014181221077773,0.4415584415584416,0.819226750261233,-0.37766830870279144,0.454082494088745,0.3125,0.06493506493506493,0.09501362059772028,0.0032279485406507924,0.09606549320269649,0.25980312357746094,0.4090909090909091,0.15789473684210525,0.535064935064935,0.486331569664903,0.0,0.025562500231193774,164,77
timing_bin,time_early,mlp,1.0,0.653061224489796,1.0,-0.346938775510204,1.0,0.5,1.0,0.24190414930781345,0.2714057296779994,0.060752905694075585,0.19177895143883666,0.4,0.27710843373493976,,1.0,,0.040633032559928006,148,1
timing_bin,time_late,mlp,0.2918355529820498,0.31905037637521716,0.6699478865083961,-0.35089751013317894,0.8993448093742253,0.9058823529411765,0.49044585987261147,0.182200167985011,0.26445387764189016,0.10735898034136114,0.2644434727503413,0.367816091954023,0.2839506172839506,0.3846153846153846,0.2590476190476191,0.0,0.023591120390840825,168,157
timing_bin,time_mid,mlp,0.5974025974025975,0.464546947305568,0.819226750261233,-0.35467980295566504,0.5179165654105945,0.5606060606060606,0.4805194805194805,0.009397682025867271,0.4858894356807333,0.08557918172252812,0.24463270415001348,0.3977272727272727,0.2631578947368421,0.6675324675324674,0.5577601410934745,0.0,0.02536116757950796,164,77
timing_bin,time_early,ridge,0.9931972789115646,0.7346938775510203,1.0,-0.26530612244897966,0.5,0.5,1.0,0.049626140002400655,0.011576030910138084,0.06234314118028546,0.18153758538663603,0.38461538461538464,0.24096385542168675,,1.0,,0.02799681131312759,148,1
timing_bin,time_late,ridge,0.3144180660104227,0.4765489287782281,0.6699478865083961,-0.19339895773016802,0.8967378159568418,0.9304347826086956,0.6815286624203821,0.04692299521305656,0.17521647332848242,0.09345197383409658,0.1756924940749514,0.3333333333333333,0.20987654320987653,0.29166666666666663,0.37523809523809526,0.08357142857142863,0.01519761969313238,168,157
timing_bin,time_mid,ridge,0.6324824600686669,0.4102104791759965,0.819226750261233,-0.4090162710852365,0.5249023004998087,0.5735294117647058,0.5064935064935064,0.0004872517315743587,0.49497882833565027,0.12571683320845534,0.20699984174171518,0.38636363636363635,0.23684210526315788,0.7246753246753247,0.5590828924162258,0.0,0.027616750102788468,164,77
timing_bin,time_early,template_residual_boosted_stack_new,0.9795918367346939,0.9115646258503401,1.0,-0.08843537414965985,0.25,0.14285714285714285,1.0,0.027709123646193594,0.06529432136361636,0.054154830456599495,0.17881181050778788,0.26153846153846155,0.2289156626506024,,0.9680851063829787,,0.027999791234505626,148,1
timing_bin,time_late,template_residual_boosted_stack_new,0.6687898089171975,0.5894614939200926,0.6699478865083961,-0.08048639258830348,0.9530570893968513,0.94,0.8980891719745223,0.20842407812093425,0.200844765141391,0.09204592072005616,0.1958467545297913,0.2988505747126437,0.18518518518518517,0.733974358974359,0.6114285714285713,0.0,0.024585882213858934,168,157
timing_bin,time_mid,template_residual_boosted_stack_new,0.7723540826989103,0.6163606508434095,0.819226750261233,-0.20286609941782352,0.6775450216681402,0.6391752577319587,0.8051948051948052,0.1682745997233159,0.3270651787818622,0.11677832634536969,0.20637726147264857,0.36363636363636365,0.23684210526315788,0.8329004329004328,0.7244268077601411,0.0,0.15729588962043695,164,77
pileup_bin,pileup,1d_cnn,0.7721369539551358,0.47732481422320994,0.9202722411278561,-0.44294742690464617,0.7145324762410802,0.7641509433962265,0.6694214876033058,0.16511288294288418,0.18084378749874372,0.12466457871905337,0.18826842615664577,0.3458333333333333,,0.7992327365728901,0.7506849315068493,0.0,0.061869887068467744,240,121
pileup_bin,single,1d_cnn,0.816624895572264,0.47702589807852963,0.9483430799220273,-0.47131718184349763,0.7477784252647381,0.7948717948717948,0.543859649122807,0.09884126532996527,0.2737815039513394,0.1312597006063383,0.24532882217138297,,0.2375,0.7983091787439613,0.83125,0.0329408212560387,0.05340439512761219,240,114
pileup_bin,pileup,deltaE_over_E_likelihood_template,0.7469963191888326,0.4541287589415932,0.9202722411278561,-0.4661434821862629,0.6858592388756326,0.7456140350877193,0.7024793388429752,0.04797103518915005,0.5155285511738381,0.08922640656538175,0.1966702195847253,0.6083333333333333,,0.8273657289002558,0.6962818003913893,0.0,0.04873792489787587,240,121
pileup_bin,single,deltaE_over_E_likelihood_template,0.752297410192147,0.43407128933444716,0.9483430799220273,-0.5142717905875801,0.6755736421829147,0.7816091954022989,0.5964912280701754,0.04844664833871194,0.4533418484621043,0.10250439714339984,0.17968184471567425,,0.12083333333333333,0.8007246376811594,0.7363782051282051,0.0,0.0633852369556096,240,114
pileup_bin,pileup,gradient_boosted_trees,0.8823529411764707,0.5353149524272518,0.9202722411278561,-0.3849572887006043,0.8549456617253766,0.7681159420289855,0.8760330578512396,0.31018395040294483,0.2138704008583361,0.06284714415137205,0.19439390418062608,0.3625,,0.9134697357203752,0.8532289628180039,0.0,0.042775445055358574,240,121
pileup_bin,single,gradient_boosted_trees,0.9314954051796157,0.49101921470342524,0.9483430799220273,-0.457323865218602,0.9169548172776982,0.8425925925925926,0.7982456140350878,0.24539799405798088,0.08996181148783573,0.10375145752506598,0.22621018872340437,,0.225,0.9365942028985508,0.9298076923076923,0.0,0.043693137361388856,240,114
pileup_bin,pileup,joint_sequence_transformer,0.5035071879991666,0.4489895131606361,0.9202722411278561,-0.47128272796722,0.4961614934997104,0.5094339622641509,0.2231404958677686,0.19760616092626446,0.21851404850872663,0.06486115152280057,0.22262922201796026,0.4083333333333333,,0.5332480818414322,0.48551859099804306,0.0,0.02958835539843435,240,121
pileup_bin,single,joint_sequence_transformer,0.5025062656641603,0.45265942634363693,0.9483430799220273,-0.49568365357839034,0.4959340670937922,0.2857142857142857,0.017543859649122806,0.25905763614750554,0.2201583116057699,0.051336094409058806,0.2799692693199612,,0.15833333333333333,0.5096618357487923,0.4958333333333333,0.0,0.029977466947259113,240,114
pileup_bin,pileup,mlp,0.7408847836655325,0.42239044378081814,0.9202722411278561,-0.49788179734703797,0.6905279847049216,0.7553191489361702,0.5867768595041323,0.17477561929350635,0.3701989984331882,0.07953305942221318,0.20703689404625109,0.3875,,0.8299232736572889,0.686692759295499,0.0,0.025268392633407855,240,121
pileup_bin,single,mlp,0.7100389863547758,0.39390142021720964,0.9483430799220273,-0.5544416597048176,0.6480791919774187,0.7457627118644068,0.38596491228070173,0.14599551268003905,0.38315942023139876,0.09034891360966989,0.33167960483450726,,0.275,0.7330917874396136,0.7088141025641026,0.0,0.01620999247797722,240,114
pileup_bin,pileup,ridge,0.8038752691159109,0.41482047364400304,0.9202722411278561,-0.505451767483853,0.7203170969479828,0.7864077669902912,0.6694214876033058,0.10482174392909954,0.2907485248870914,0.0933063722674203,0.17673305536722675,0.36666666666666664,,0.8465473145780051,0.7686888454011742,0.0,0.015786119206377902,240,121
pileup_bin,single,ridge,0.8424533556112503,0.4628933444722918,0.9483430799220273,-0.48544973544973546,0.7179493621624179,0.8048780487804879,0.5789473684210527,0.07916575080221601,0.27580853769980745,0.1296767138524305,0.19493193348438026,,0.22916666666666666,0.8170289855072463,0.8575320512820512,0.04050306577480489,0.017658282199642827,240,114
pileup_bin,pileup,template_residual_boosted_stack_new,0.8633238419334677,0.5319813875963608,0.9202722411278561,-0.3882908535314953,0.7769560998360953,0.7676056338028169,0.9008264462809917,0.28766038871512606,0.24113017482082924,0.08193328619254178,0.1948603750542226,0.3125,,0.9062233589087809,0.8322896281800392,0.0,0.05204941792037898,240,121
pileup_bin,single,template_residual_boosted_stack_new,0.9289195210247841,0.5181008075744918,0.9483430799220273,-0.4302422723475354,0.8998254109767831,0.8482142857142857,0.8333333333333334,0.2746466751753562,0.19281103357539037,0.135391939415746,0.2120220232055727,,0.21666666666666667,0.9359903381642513,0.9225961538461538,0.0,0.04415871020710399,240,114
saturation_bin,saturated,1d_cnn,0.8012243878060971,0.42816091954022983,0.9139180409795102,-0.4857571214392804,0.7380719005425667,0.7439024390243902,0.7011494252873564,0.24481508626858542,0.06494897545494571,0.12067678946806432,0.1637530693565384,0.3711340206185567,0.32926829268292684,0.8012243878060971,,,0.07820395947828368,179,87
saturation_bin,unsaturated,1d_cnn,0.7903638933050697,0.508434905493729,0.9465642112700936,-0.43812930577636455,0.7263065655388836,0.803921568627451,0.5540540540540541,0.11131359478995645,0.3144644463809808,0.14269278922287496,0.20846768581395886,0.32867132867132864,0.189873417721519,,0.7903638933050697,,0.02566178711580802,301,148
saturation_bin,saturated,deltaE_over_E_likelihood_template,0.816591704147926,0.4500249875062469,0.9139180409795102,-0.4638930534732633,0.7218839922335119,0.7727272727272727,0.7816091954022989,0.11728553925968706,0.49919138433395166,0.12945614615323073,0.17885740164231112,0.6804123711340206,0.15853658536585366,0.816591704147926,,,0.12930008319491948,179,87
saturation_bin,unsaturated,deltaE_over_E_likelihood_template,0.7193517046458223,0.4465642112700936,0.9465642112700936,-0.5,0.6569908665248924,0.7522123893805309,0.5743243243243243,0.11284872533667314,0.4831441737249887,0.08050015301988689,0.19868702569955435,0.5594405594405595,0.10126582278481013,,0.7193517046458223,,0.0476285504720787,301,148
saturation_bin,saturated,gradient_boosted_trees,0.9270364817591206,0.6280609695152424,0.9139180409795102,-0.28585707146426786,0.8996962961340224,0.8191489361702128,0.8850574712643678,0.3892442201701592,0.15627688175109514,0.09191036980066952,0.17535342853049588,0.3711340206185567,0.34146341463414637,0.9270364817591206,,,0.04795487757805322,179,87
saturation_bin,unsaturated,gradient_boosted_trees,0.8898162868751104,0.45089206853912744,0.9465642112700936,-0.49567214273096616,0.8681731733086282,0.7894736842105263,0.8108108108108109,0.24165739597316305,0.19266217833477833,0.05870103769523094,0.2194841443838374,0.35664335664335667,0.16455696202531644,,0.8898162868751104,,0.04050388687588263,301,148
saturation_bin,saturated,joint_sequence_transformer,0.532608695652174,0.5101199400299851,0.9139180409795102,-0.4037981009495252,0.535777304656226,0.6,0.10344827586206896,0.07479228574986489,0.005911312956349406,0.026632125755582863,0.18209854462006725,0.422680412371134,0.23170731707317074,0.532608695652174,,,0.05245691503694516,179,87
saturation_bin,unsaturated,joint_sequence_transformer,0.4954071718777601,0.4147235470764883,0.9465642112700936,-0.5318406641936053,0.48392182233132697,0.4444444444444444,0.13513513513513514,0.23510287964729865,0.1470196427293768,0.10435794870561442,0.25344926111335,0.3986013986013986,0.12025316455696203,,0.4954071718777601,,0.008102550728941449,301,148
saturation_bin,saturated,mlp,0.7888555722138931,0.42641179410294855,0.9139180409795102,-0.4875062468765617,0.732516380901427,0.7761194029850746,0.5977011494252874,0.0824000189264903,0.19678613813096307,0.05119304307847467,0.2212333373756677,0.422680412371134,0.32926829268292684,0.7888555722138931,,,0.04649390732462322,179,87
saturation_bin,unsaturated,mlp,0.6956809750927399,0.3997968556792087,0.9465642112700936,-0.546767355590885,0.6348024988013717,0.7325581395348837,0.42567567567567566,0.08940243156518442,0.4331713391032995,0.10406680814296365,0.2614965212147664,0.36363636363636365,0.2468354430379747,,0.6956809750927399,,0.042697247295006346,301,148
saturation_bin,saturated,ridge,0.8335832083958021,0.43728135932033985,0.9139180409795102,-0.4766366816591704,0.7369871132257031,0.7926829268292683,0.7471264367816092,0.13201099974013186,0.22717124091239102,0.11978203387554903,0.16591893070438815,0.4020618556701031,0.32926829268292684,0.8335832083958021,,,0.023756236822763732,179,87
saturation_bin,unsaturated,ridge,0.8132838721074014,0.43888005652711537,0.9465642112700936,-0.5076841547429782,0.7072490724030095,0.7961165048543689,0.5540540540540541,0.09769695075866511,0.31370274314690116,0.093021876897357,0.20692791047908668,0.34265734265734266,0.17721518987341772,,0.8132838721074014,,0.020496580108085194,301,148
saturation_bin,saturated,template_residual_boosted_stack_new,0.921664167916042,0.6239380309845078,0.9139180409795102,-0.2899800099950024,0.8552055831057681,0.8061224489795918,0.9080459770114943,0.29149483025224765,0.18304840534302547,0.10438790838176648,0.17593895814263646,0.32989690721649484,0.3170731707317073,0.921664167916042,,,0.06621690891009968,179,87
saturation_bin,unsaturated,template_residual_boosted_stack_new,0.8761923688394276,0.47058823529411764,0.9465642112700936,-0.47597597597597596,0.8107650878621073,0.8012820512820513,0.8445945945945946,0.29476368432820527,0.24489673344553156,0.06588700775865577,0.22186511826425173,0.3006993006993007,0.16455696202531644,,0.8761923688394276,,0.04755559850350455,301,148
pedestal_bin,pedestal_high,1d_cnn,0.7800925925925926,0.4155092592592592,0.9609375,-0.5454282407407408,0.6586794611334449,0.7111111111111111,0.5925925925925926,0.14501841146707173,0.10511462813621722,0.075323447867478,0.30896733466173776,0.2542372881355932,0.3898305084745763,0.7808080808080808,0.7836021505376345,0.00279406972955365,0.0,118,54
pedestal_bin,pedestal_low,1d_cnn,0.7952871870397644,0.5322778595974473,0.932007854688267,-0.39972999509081963,0.70578889984207,0.7681159420289855,0.6309523809523809,0.24704851569114294,0.3763116773080815,0.13458616712589247,0.16350285565943945,0.30337078651685395,0.2391304347826087,0.8200000000000001,0.7844354261160181,0.0,0.0,181,84
pedestal_bin,pedestal_mid,1d_cnn,0.8118556701030928,0.47201767304860087,0.9284486990672558,-0.45643102601865493,0.8318898395906899,0.8285714285714286,0.5979381443298969,0.04119009895838712,0.13768605826850272,0.14400738593190013,0.17697864542105907,0.44565217391304346,0.1348314606741573,0.8200757575757576,0.8171945701357467,0.0,0.0,181,97
