method,pid_auc,pid_auc_residual,pid_auc_nuisance_only,pid_auc_residual_gain_vs_nuisance,pid_ap,pid_purity,pid_efficiency,timing_residual_coupling_abs,energy_residual_coupling_abs,energy_drift_abs,energy_fractional_sigma68,pileup_miss_rate,false_split_rate,saturation_pid_auc,unsaturated_pid_auc,saturation_pid_auc_loss,pedestal_sensitivity_abs,n_events,n_deuteron,pid_auc_ci_low,pid_auc_ci_high,pid_auc_residual_ci_low,pid_auc_residual_ci_high,pid_auc_nuisance_only_ci_low,pid_auc_nuisance_only_ci_high,pid_auc_residual_gain_vs_nuisance_ci_low,pid_auc_residual_gain_vs_nuisance_ci_high,pid_ap_ci_low,pid_ap_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,timing_residual_coupling_abs_ci_low,timing_residual_coupling_abs_ci_high,energy_residual_coupling_abs_ci_low,energy_residual_coupling_abs_ci_high,energy_drift_abs_ci_low,energy_drift_abs_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,saturation_pid_auc_ci_low,saturation_pid_auc_ci_high,unsaturated_pid_auc_ci_low,unsaturated_pid_auc_ci_high,saturation_pid_auc_loss_ci_low,saturation_pid_auc_loss_ci_high,pedestal_sensitivity_abs_ci_low,pedestal_sensitivity_abs_ci_high,winner_score
template_residual_boosted_stack_new,0.8946330872774642,0.5281458966565349,0.9356144159791577,-0.40746851932262285,0.8259350895730563,0.8031496062992126,0.8680851063829788,0.29008511912787743,0.21962361930804367,0.0899921428431365,0.20143523731807003,0.3125,0.21666666666666667,0.921664167916042,0.8761923688394276,0.0,0.0060889202139476906,480,235,0.8659877103962215,0.9215428345045069,0.48817496318373277,0.5734982795005874,0.9171380959235274,0.9530511896749673,-0.4530224190230466,-0.3555925123263822,0.5593051468520107,0.9556630345887419,0.49684491978609624,0.9469100243647754,0.810126582278481,0.9288950750214472,0.2053634388084796,0.35263432810428486,0.1225173717937085,0.30475352628629027,0.056152662097481855,0.11559265932296506,0.1775814319378749,0.22744976216452542,0.2897959183673469,0.33887928351602753,0.16398742703188146,0.2756538573933372,0.8965803436016011,0.9424021828058595,0.842905477980666,0.9107252439218512,0.0,0.0,0.009795239623359993,0.12207601877152893,0.2776104741211539
gradient_boosted_trees,0.9058966565349543,0.5156578376031264,0.9356144159791577,-0.4199565783760313,0.8817781187034406,0.8008130081300813,0.8382978723404255,0.292972220912683,0.17634994874496585,0.07232564593999749,0.20734851513349,0.3625,0.225,0.9270364817591206,0.8898162868751104,0.0,0.005282598139097983,480,235,0.8769639033840714,0.9330050497184409,0.47537849624518475,0.554872560799745,0.9174187578299988,0.9517966459760995,-0.4586691055037927,-0.3738932513196354,0.6630543928866802,0.9704610173620067,0.49682219546457956,0.9460309111506716,0.7793893129770992,0.9053292477769767,0.18635567475083645,0.3595372735812457,0.02503554076893935,0.32614481466345857,0.057098154177939765,0.10808044854095081,0.16882204281496255,0.22006029454021664,0.33262483130904186,0.38923837368818165,0.15611875,0.2974137931034483,0.8994407990779869,0.9523424064942232,0.8556939799331104,0.921276853834828,0.0,0.0,0.010087035906935344,0.1285476998826078,0.2890971892982344
1d_cnn,0.7926183239253147,0.47722101606600087,0.9356144159791577,-0.45839339991315686,0.725881232085149,0.7771739130434783,0.6085106382978723,0.14529250423859635,0.2055369385019139,0.12480137538095193,0.2000452497902639,0.3458333333333333,0.2375,0.8012243878060971,0.7903638933050697,0.0,0.0317293437101252,480,235,0.7519635048461364,0.830449639896572,0.43624576306193713,0.5132170218581612,0.9183272318667727,0.9554697145840599,-0.5085526308899436,-0.41441459588591667,0.39059814952137667,0.9223326600707783,0.44657103585424346,0.9447119129127497,0.5836964831804282,0.6355140186915887,0.005457515074025403,0.2782848678894514,0.02151982545156641,0.42878975645148976,0.10859417900799415,0.14428292882021018,0.16396086973523213,0.21953498596664012,0.2753775567008458,0.39671507064364203,0.19638576320939333,0.2766489055299539,0.7451816290854137,0.8503634093237704,0.7334812917976729,0.8552711155931165,0.0,0.0789255733110863,0.011128276202617035,0.07746246501001251,0.33270614676726323
ridge,0.8222318714719932,0.4386105080330005,0.9356144159791577,-0.49700390794615723,0.7128805478120643,0.7945945945945946,0.625531914893617,0.10044473651958619,0.27697671779875527,0.0998399855883836,0.1869887300631171,0.36666666666666664,0.22916666666666666,0.8335832083958021,0.8132838721074014,0.0,0.009565046457593318,480,235,0.7860277509306987,0.8610052101567665,0.40630342665299274,0.47049757044111873,0.9180975395114027,0.953904227513561,-0.537826120442177,-0.4562810298682165,0.39715697606333034,0.9105323066218916,0.48562053326003296,0.9470027424009648,0.5823541167066347,0.6530612244897959,0.0061429470237563755,0.21810919941730175,0.09833825796811889,0.41462558118700554,0.0681680468332481,0.12666789525267633,0.16932738817072945,0.209829245842616,0.3171188942565754,0.4193552215189873,0.18488603988603988,0.27112661290322576,0.7722385979544357,0.8935309278350515,0.7588697297752792,0.8782404505926213,0.0,0.057080671894297226,0.0044952391957419026,0.05187870156319793,0.33519859948276304
deltaE_over_E_likelihood_template,0.7503256621797656,0.44844116369952236,0.9356144159791577,-0.48717325227963537,0.6764581315923661,0.7611940298507462,0.6510638297872341,0.04485911933287517,0.4730090127412353,0.08974695837070057,0.19103771158736785,0.6083333333333333,0.12083333333333333,0.816591704147926,0.7193517046458223,0.0,0.035499091093880886,480,235,0.7157884893350009,0.7896543640993979,0.41037346938978336,0.49144141934059754,0.9185911262267341,0.9537146955093451,-0.5266043990002033,-0.4488249702915088,0.3655470483567336,0.9049500247565835,0.4472285551439157,0.9377543604651163,0.6134453781512605,0.6896360342555995,0.0038182694621381134,0.3375256263631995,0.35258291124649677,0.5694931386476395,0.046265159712826645,0.13870529896511538,0.16161288956789227,0.22861575840024545,0.5734824062006996,0.6443619554559461,0.0870261052079234,0.15701388888888881,0.7550385786999911,0.8691042078596143,0.6604000438286629,0.7843399280198102,0.0,0.0,0.010271518333751124,0.11061341916078961,0.34183056486185504
mlp,0.7259921841076857,0.41000434216239684,0.9356144159791577,-0.5256100738167608,0.6657239614105706,0.7516339869281046,0.48936170212765956,0.07222069178668213,0.35424339991200776,0.07972658586325583,0.25274045773270626,0.3875,0.275,0.7888555722138931,0.6956809750927399,0.0,0.016675972627555102,480,235,0.6872479941858581,0.7702080007758442,0.35513066588099973,0.4660878399321358,0.9185418950817067,0.9536467521176621,-0.582861984943201,-0.47165700711822106,0.33629049738791666,0.8922154049250606,0.4166666666666667,0.9265218360071301,0.4367816091954023,0.5524475524475524,0.00346815136997128,0.267769925482605,0.20651842199057846,0.4717163641149937,0.049541845308343074,0.11225990380382869,0.21000672686190783,0.28517082606492106,0.3486388123714216,0.4335441767068273,0.2034246826619708,0.35172441666217596,0.744821010963674,0.831494285203773,0.6351114905270915,0.7612593428838368,0.0,0.0,0.004532882467857227,0.054841076147350835,0.37118960179917015
joint_sequence_transformer,0.5112462006079027,0.4495701259227095,0.9356144159791577,-0.4860442900564482,0.49406600420442087,0.48333333333333334,0.12340425531914893,0.1669476942831152,0.13029582477174906,0.06182436272534277,0.23750701884743175,0.4083333333333333,0.15833333333333333,0.532608695652174,0.4954071718777601,0.0,0.021374563573786254,480,235,0.4722841132198953,0.546556646412745,0.4184641974283007,0.47998470931414794,0.918102255720504,0.9530231410746117,-0.5189755701049923,-0.4597897541637306,0.19503336198036303,0.806584232926926,0.17347408026755853,0.8141273584905659,0.08677685950413223,0.16666666666666666,0.04829541969823734,0.2841371687986473,0.03253288830571261,0.219747239941597,0.026889290402112607,0.09953476754207521,0.1976359021923831,0.2590730756203845,0.371819554049044,0.4442254495159059,0.12121212121212122,0.19825782318092056,0.44964019951301926,0.6041249595685079,0.42125819463587905,0.5613021101389604,0.0,0.09227512364987107,0.012421583970478298,0.035173692028090474,0.4678586958369799
