scenario,check,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
run64_only,analytic_shuffled_target,11460,-3.3863436495579258,2.089941588991626,2.973655656534741,0.047033158813263524,2.4072800760687514,105.03680262664555
run64_only,ml_shuffled_target,11460,-2.9150628101792577,2.3893220122446683,3.023602239317178,0.04101221640488656,3.1531722893596967,74.4902793877896
