run,method,n,bias_frac,res68_frac,mae_mev
57,mlp,12928,-0.19877280996762903,0.31728140446433317,0.6731735103808516
57,1d_cnn,12928,0.009177349167685062,0.15138557714735007,0.324523636671924
57,range_gated_residual_mlp_new,12928,-0.0015733461735075033,0.07790139704935911,0.18671393118276577
57,multitask_waveform_transformer,12928,-0.0029205964490100363,0.17462734027863133,0.34705627440258513
58,old_power_law,15919,-0.9699784751331143,1.193293888065775,3.5590937978820647
58,geant4_birks_lookup,15919,-0.02496666172766343,0.03351443820800644,0.1278679424987438
58,ridge,15919,0.0655343599261108,0.12071366427601313,0.2776069531796518
58,gradient_boosted_trees,15919,-0.0010079694649818619,0.04143739250794063,0.12233268663079248
58,mlp,15919,-0.14695711101788525,0.23632293703897894,0.563418886636059
58,1d_cnn,15919,0.05756044161030178,0.12126698542878336,0.27991520209166637
58,range_gated_residual_mlp_new,15919,0.0100586472240406,0.04277126984752236,0.10656129293606088
58,multitask_waveform_transformer,15919,0.009327060638210557,0.09206770483957522,0.27611368819101434
59,old_power_law,13861,-0.8586666666666667,0.99281867015968,3.1690891543913517
59,geant4_birks_lookup,13861,-0.013879424739088304,0.05298156228158092,0.3879552481044795
59,ridge,13861,0.06071879742079149,0.18910152903714403,0.43880857191050654
59,gradient_boosted_trees,13861,0.00156404754565962,0.13139755257533908,0.3228863997798056
59,mlp,13861,-0.08862862093397468,0.30696014877103034,0.7405937636256227
59,1d_cnn,13861,0.06182060131096233,0.23055448220138058,0.5314187542769918
59,range_gated_residual_mlp_new,13861,0.009207900617578977,0.13158605930799314,0.3394663513146154
59,multitask_waveform_transformer,13861,-0.0007745471220073775,0.3512837359305715,0.6924641297184992
60,old_power_law,10133,0.1312294271064573,0.9923440784153084,3.155473849701353
60,geant4_birks_lookup,10133,-0.01651483984719378,0.045905316892561304,0.4070848129029332
60,ridge,10133,0.04128787947347235,0.19233641425029457,0.5030325233154036
60,gradient_boosted_trees,10133,-0.013230284422823235,0.14616919095579242,0.4083582623105405
60,mlp,10133,-0.12847266528087256,0.3339406146986042,0.9536438412403648
60,1d_cnn,10133,0.028895016937167155,0.2353883553329878,0.6526704924450102
60,range_gated_residual_mlp_new,10133,0.0012954024822449436,0.14045872405139564,0.42921831864583593
60,multitask_waveform_transformer,10133,-0.023046108371966814,0.39290076087934084,0.9278868992420813
61,old_power_law,11287,0.18875900025877254,0.9926531743831439,3.2355219356644622
61,geant4_birks_lookup,11287,-0.017026441834525313,0.04414805755559621,0.38583665621393753
61,ridge,11287,0.05423874787987418,0.19039420921183398,0.48916971940765636
61,gradient_boosted_trees,11287,-0.013893980439263197,0.14099786514796397,0.3815976877631568
61,mlp,11287,-0.12023237629130203,0.3226473597204135,0.8936096198225684
61,1d_cnn,11287,0.040021500731536375,0.21996959002601743,0.6051870384709687
61,range_gated_residual_mlp_new,11287,0.004167625371096305,0.12984544159922465,0.3878212947802379
61,multitask_waveform_transformer,11287,-0.022820399168898362,0.3672320096561706,0.8661423286728779
62,old_power_law,11911,-0.6922183507549361,0.9926529299235515,3.1677244630749253
62,geant4_birks_lookup,11911,-0.015066084636837564,0.042729568426995185,0.36577555265358724
62,ridge,11911,0.05713606194368344,0.18941350227909662,0.4598503771566378
62,gradient_boosted_trees,11911,-0.005540939270368138,0.1319705557880216,0.33339279156392715
62,mlp,11911,-0.09667759688142924,0.3077115544867775,0.7886611477939408
62,1d_cnn,11911,0.05206418427042613,0.22259637333828333,0.5400949707394681
62,range_gated_residual_mlp_new,11911,0.007291200580422101,0.12908288392298803,0.3553042037977963
62,multitask_waveform_transformer,11911,-0.007934260645886503,0.35851447507090517,0.7563739016012806
63,old_power_law,14779,-0.9705228031145717,0.992618483063831,3.0558839258201167
63,geant4_birks_lookup,14779,-0.015015277171540864,0.038120992195404206,0.2888206041802875
63,ridge,14779,0.06748600929340531,0.16275921890435247,0.3550005529839843
63,gradient_boosted_trees,14779,0.01175791203385971,0.08445088045082465,0.23192539524159952
63,mlp,14779,-0.10042552554310746,0.26848533961545024,0.6084893200954319
63,1d_cnn,14779,0.06994693510688212,0.19407847447815774,0.4101924137124773
63,range_gated_residual_mlp_new,14779,0.015677457229057737,0.10174098016292313,0.23985772900540756
63,multitask_waveform_transformer,14779,0.014499656450584653,0.2570400266506705,0.4882596508491569
65,old_power_law,11904,-0.9762746753860306,0.991953613950509,2.665381386660343
65,geant4_birks_lookup,11904,-0.01414703047404179,0.03151879265775676,0.19826193112563809
65,ridge,11904,0.0821194207030949,0.16382260476407545,0.2967485276706808
65,gradient_boosted_trees,11904,0.029969829471455933,0.07947007705053745,0.13595706365573096
65,mlp,11904,-0.05569838720200319,0.2636246536909261,0.49145591184731985
65,1d_cnn,11904,0.09660818581557817,0.20880695430309462,0.3301355318769501
65,range_gated_residual_mlp_new,11904,0.029698861713894423,0.10273934295776779,0.1552551710417595
65,multitask_waveform_transformer,11904,0.061253858691295904,0.30950163407260967,0.3370017836008324
