method,n_events,n_accepted,coverage,bad_recovery_rate,recovered_time_rms_ns,charge_fractional_bias_proxy,charge_fractional_res68_proxy,sideband_calibration_ece,fixed_risk_support_fraction,risk_coverage_score,coverage_ci_low,coverage_ci_high,bad_recovery_rate_ci_low,bad_recovery_rate_ci_high,recovered_time_rms_ns_ci_low,recovered_time_rms_ns_ci_high,charge_fractional_bias_proxy_ci_low,charge_fractional_bias_proxy_ci_high,charge_fractional_res68_proxy_ci_low,charge_fractional_res68_proxy_ci_high,sideband_calibration_ece_ci_low,sideband_calibration_ece_ci_high,fixed_risk_support_fraction_ci_low,fixed_risk_support_fraction_ci_high,risk_coverage_score_ci_low,risk_coverage_score_ci_high,ml_minus_traditional_risk_coverage_delta_ci_low,ml_minus_traditional_risk_coverage_delta_ci_high,n_bootstrap,ml_minus_traditional_risk_coverage_delta
cnn_1d_dual_head,4701,49,0.010423314188470539,0.0,17.202876351330627,0.0019134368425801761,0.03617990165948867,0.6548437167190492,0.0018214936247723133,0.010423314188470539,0.0,0.028576042627928434,0.0,0.0,6.547636182754131,27.880688422821926,2.40663673889058e-06,0.18032942137232688,0.0,0.17570942976330114,0.6220751929617759,0.6881160621539453,0.0,0.0063596809282088435,0.0004270334989445428,0.0285944988539279,-0.44512208841788514,-0.40533935753765654,116,-0.42650499893639654
consensus_abstention_ensemble,4701,303,0.06445437141033823,0.056105610561056105,10.746626855457029,0.0055023612220768715,0.1960127276723581,0.7374974705974692,0.10564663023679417,0.06083811954903213,0.0466468249716172,0.07920191880108245,0.023890885057899245,0.08627910702841267,8.248859687075457,11.899347033195191,0.0033266790166394914,0.03829632721004084,0.15838723637349558,0.2358699240582519,0.7210581621302397,0.7545324325558803,0.06070148749154834,0.1667805100182149,0.04509245853514411,0.07340860054849431,-0.3990855076740334,-0.3599907312049434,120,-0.37609019357583495
gradient_boosted_trees,4701,2652,0.5641352903637524,0.02790346907993967,6.731039831085195,0.036054693310226635,0.33566899496320435,0.7257934419070732,0.6010928961748634,0.5483939587321847,0.3031070608668555,0.7806040382968558,0.023496737896881434,0.03486848820848511,6.485276587684281,6.995108424319573,-0.13286111763220607,0.06922928984911979,0.331983616695853,0.3434252949757244,0.7136526238598372,0.7380505121936508,0.34953703703703703,0.7966553287981857,0.29373342236317124,0.7573028536186889,-0.1375742323766712,0.3238134068895637,120,0.11146564560731759
mlp,4701,2877,0.6119974473516273,0.02502606882168926,6.241107125398613,-0.02447398214325757,0.3437371575396726,0.840969959882549,0.6065573770491803,0.5966815571155073,0.3933013505998224,0.8205840568180834,0.019783039803777144,0.03210572668023813,5.577826912234611,6.950183597769068,-0.14219236727994614,-0.00047767064610747587,0.3342245537374625,0.36289552246544493,0.824472550044819,0.8631298406701414,0.37880638594235505,0.8452121212121212,0.3840637542518497,0.798853493594734,-0.04973745707108203,0.35713182582110986,120,0.15975324399064023
ridge_linear,4701,183,0.0389278876834716,0.04918032786885246,13.691970475971338,0.013333995157468513,0.3311017221607293,0.7536339290689168,0.052823315118397086,0.0370134014039566,0.029154354999021498,0.05063210178948084,0.013777223230490018,0.07897368421052631,11.067496899022737,15.473181969815059,0.0033367980041094703,0.4706354036025295,0.2782210414015682,0.37360328724544795,0.7348992464146316,0.7741366954508079,0.02689905047476262,0.08604268491365266,0.027451714901816825,0.048306721773942615,-0.41287411280164016,-0.38918593599343326,120,-0.3999149117209105
traditional_template_fit,4701,2069,0.44011912359072536,0.007249879168680522,2.093774114913852,-0.019840008511424367,0.0,0.549875830482049,0.24408014571949,0.4369283131248671,0.4312076695727971,0.4500456251260516,0.004169781691214735,0.010638137300727327,2.063739779786627,2.124835532189142,-0.04945115029767894,0.0,0.0,0.0,0.542849797149049,0.5568796091312892,0.18013833505636784,0.31204881952781105,0.4275723837443613,0.44700552938607596,0.0,0.0,120,0.0
