axis,cell,method,n_events,n_accepted,coverage,bad_recovery_rate,recovered_time_rms_ns,charge_fractional_bias_proxy,charge_fractional_res68_proxy,sideband_calibration_ece,fixed_risk_support_fraction,risk_coverage_score,coverage_ci_low,coverage_ci_high,bad_recovery_rate_ci_low,bad_recovery_rate_ci_high,recovered_time_rms_ns_ci_low,recovered_time_rms_ns_ci_high,charge_fractional_bias_proxy_ci_low,charge_fractional_bias_proxy_ci_high,charge_fractional_res68_proxy_ci_low,charge_fractional_res68_proxy_ci_high,sideband_calibration_ece_ci_low,sideband_calibration_ece_ci_high,fixed_risk_support_fraction_ci_low,fixed_risk_support_fraction_ci_high,risk_coverage_score_ci_low,risk_coverage_score_ci_high,ml_minus_traditional_risk_coverage_delta_ci_low,ml_minus_traditional_risk_coverage_delta_ci_high,n_bootstrap
secondary_amplitude_sideband,sec_high_ge0p70,consensus_abstention_ensemble,1,0,0.0,,,,,0.6932977650830516,0.0,,0.0,0.0,,,,,,,,,0.6932977650830516,0.6932977650830517,0.0,0.0,,,,,0
secondary_amplitude_sideband,sec_high_ge0p70,gradient_boosted_trees,2,2,1.0,0.0,4.275631479332674,0.46733932359112984,0.02723387620844739,0.10592001033547027,,1.0,1.0,1.0,0.0,0.0,3.878392745478896,4.638978207098811,0.4272895056375307,0.5073891415447289,0.0,0.040049817953599104,0.07019305339056658,0.14164696728037396,,,1.0,1.0,0.0036958979151929944,0.010267395582039138,0
secondary_amplitude_sideband,sec_high_ge0p70,mlp,323,190,0.5882352941176471,0.03684210526315789,12.243907899889075,-0.15559512269722553,0.15795514787353818,0.6280661040593816,0.6666666666666666,0.56656346749226,0.40102698568775264,0.7778420038535645,0.0057370527251878025,0.0647799646174259,8.990600919978512,15.197786189046367,-0.3710557754360512,0.6746256737589318,0.14758841365941747,0.17455396352433503,0.5115376947819826,0.7543870898320638,0.4312990409764604,0.941626650660264,0.3874575617283951,0.7430940912010275,-0.6043980693464042,-0.24853990897920133,120
secondary_amplitude_sideband,sec_high_ge0p70,ridge_linear,174,101,0.5804597701149425,0.04950495049504951,13.566108701693734,-0.08661947428417666,0.1297752046008261,0.2536197314723686,0.6206896551724138,0.5517241379310345,0.4633677298311445,0.6841059899569583,0.0,0.0971257841228639,8.939003591568474,16.153935779547048,-0.3655075631541434,0.6898987788226004,0.12435544379007256,0.1640097972352571,0.17911437735758684,0.3836399991151626,0.33249999999999996,0.8264347826086955,0.44834181749622926,0.6545329520697167,-0.5441435765781076,-0.33668697085591925,120
secondary_amplitude_sideband,sec_high_ge0p70,traditional_template_fit,1794,1788,0.9966555183946488,0.0039149888143176735,2.097207562375829,-0.0007676596845987982,0.0,0.008421277944851821,0.9818181818181818,0.9927536231884059,0.9935536403172359,0.9994237809229535,0.001229166298840022,0.006153953160667418,2.0670412546736596,2.1264974370928433,-0.00779163887083979,0.004700044125912393,0.0,0.0,0.005273932724506816,0.012768451927142417,0.9644701179021548,1.0,0.9894561348771299,0.9962391725219888,0.0,0.0,120
secondary_amplitude_sideband,sec_low_0p12_0p35,cnn_1d_dual_head,2308,42,0.018197573656845753,0.0,15.427930677477011,0.003356088312800561,0.026494465470314033,0.5386975326638288,0.0,0.018197573656845753,0.0,0.055538837322911525,0.0,0.0,15.42793067747701,15.427930677477011,0.0,0.17036143530692374,0.026494465470314033,0.02700383961200714,0.5167486420096964,0.5535714381535154,0.0,0.0,0.014708347134376987,0.06124504903987075,-0.9525138501261335,-0.8493458432776948,83
secondary_amplitude_sideband,sec_low_0p12_0p35,consensus_abstention_ensemble,2306,133,0.05767562879444926,0.06015037593984962,9.807912410043611,0.006700624827389982,0.16549879834723036,0.7495704692082914,0.1650485436893204,0.054206418039895926,0.04713803220361343,0.06965995651999142,0.01721357063403782,0.09022556390977443,6.979214506301844,11.844308094218107,0.002611701352172166,0.08801245859657572,0.03168566614942006,0.22644944627193192,0.7329161399851535,0.7667704226387261,0.06754086619480956,0.28415346907993966,0.045305935258289194,0.06395532854445456,-0.9254465847858179,-0.8229568805989781,120
secondary_amplitude_sideband,sec_low_0p12_0p35,gradient_boosted_trees,1549,935,0.6036152356358941,0.025668449197860963,9.489853126851514,0.0728087742969005,0.31245523291331956,0.6075960851983061,0.6904761904761905,0.5881213686249194,0.3021473359952015,0.8142432161738661,0.01740533460020706,0.040514943754135724,7.868097136635801,10.360543223389532,-0.0693314130819013,0.11442143377305662,0.2808225577056202,0.33109144149500136,0.5809535629257644,0.6283274672759095,0.4443262411347518,0.86509639009639,0.2915202194684436,0.7933736511353835,-0.6726279654047791,-0.09246984182126153,120
secondary_amplitude_sideband,sec_low_0p12_0p35,mlp,620,388,0.6258064516129033,0.03350515463917526,5.297095249379941,-0.05231089987874708,0.32173846211317225,0.7471643505459447,0.6039603960396039,0.6048387096774194,0.3726968146739249,0.8659530900967982,0.018807603686635945,0.054908722109533466,4.597542801243775,5.97613038382144,-0.08804058292847686,-0.0009266806939646265,0.31703241432248164,0.3296940998316436,0.6996724313542444,0.7772123878778584,0.37620668316831685,0.8263296553434166,0.3587330476669363,0.8384059934429783,-0.5849811595466816,-0.07420545155209658,120
secondary_amplitude_sideband,sec_low_0p12_0p35,ridge_linear,1313,25,0.01904036557501904,0.0,6.567739002128409,-0.0021943566560145753,0.05795647143112717,0.5892686022857909,0.012875536480686695,0.01904036557501904,0.010657126363443016,0.02950083256836667,0.0,0.0,5.478649334548635,7.54268974502887,-0.014911950448377969,0.2301029589780642,0.023306124918689893,0.06601708219638501,0.5692289840008433,0.6092353403450369,0.0,0.028818637326308173,0.010657126363443016,0.02950083256836667,-0.9617471004645669,-0.8605928983363269,120
