selector,run,method,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
median_first4,65,global_template_phase,198,-3.8304301157923035,2.889152765080617,2.576694889725475,0.050505050505050504,0.4426909975832632,3.2136307740985623
median_first4,65,strong_template_timewalk,198,1.3042519811452635,1.6354173420044433,1.7719452859857547,0.005050505050505051,1.3710099572650536,0.8352617756225482
median_first4,65,ml_ridge_on_template_phase,198,1.1761088386044989,1.3915306248207993,1.6723194659399532,0.005050505050505051,1.4291972467063663,2.0103806852588044
dynamic_range,65,global_template_phase,270,-4.0552045306009035,2.552207970587567,3.550898842272158,0.05185185185185185,0.9066619716493827,6.565687773272087
dynamic_range,65,strong_template_timewalk,270,1.9008885289339297,1.805804249672487,2.9748787826166954,0.025925925925925925,1.5370499100367472,1.3980120790728483
dynamic_range,65,ml_ridge_on_template_phase,270,1.8027293308525714,1.4187365789831152,3.034647612059338,0.011111111111111112,1.431756466023298,2.807764965022535
