method,leading_edge_time_sigma68_ns,secondary_pulse_delay_sigma68_ns,shape_residual_proxy_median,saturation_interaction_energy_sigma68,pedestal_shift_false_split_rate,energy_proxy_distortion_sigma68,pid_confusion_stave_bias_span,leading_edge_time_sigma68_ns_ci_low,leading_edge_time_sigma68_ns_ci_high,secondary_pulse_delay_sigma68_ns_ci_low,secondary_pulse_delay_sigma68_ns_ci_high,shape_residual_proxy_median_ci_low,shape_residual_proxy_median_ci_high,saturation_interaction_energy_sigma68_ci_low,saturation_interaction_energy_sigma68_ci_high,pedestal_shift_false_split_rate_ci_low,pedestal_shift_false_split_rate_ci_high,energy_proxy_distortion_sigma68_ci_low,energy_proxy_distortion_sigma68_ci_high,pid_confusion_stave_bias_span_ci_low,pid_confusion_stave_bias_span_ci_high
gradient_boosted_trees,5.8228693698894265,12.212704474077244,0.6255707867143576,0.09191963367071576,0.2,0.07391609375929803,0.049338142090060724,5.037442765521201,6.500565358137607,10.840719004720336,12.722909511804144,0.5878199048581536,0.6662493013645975,0.05746830642878901,0.15909628697758751,0.15833333333333333,0.25,0.06620012875051776,0.07816353511246958,0.022837447382098187,0.08385102936387148
two_pulse_template_cfd_baseline,6.388944851040703,16.25,0.7134453135932217,0.030504564096731933,0.19444444444444445,0.08217162478067491,0.11515389261858003,5.369828834105431,7.870125109864277,11.249999999999996,20.0,0.6798777459723268,0.8197240114340086,0.001114162768890186,0.06415221783428646,0.16659722222222223,0.23055555555555557,0.0694857610545457,0.09593767423065173,0.06678144315728998,0.14186595593633589
template_residual_boosted_stack_new,6.446675192236592,12.125427119855988,0.6162628866494892,0.11547129471149929,0.19444444444444445,0.06929466005317042,0.022254119904204162,6.0522858159636685,7.26395423661648,10.95397360347919,13.223911504345516,0.5759431055077696,0.6710343031726199,0.041579262605174326,0.18339611096693734,0.15555555555555556,0.2361111111111111,0.06657639861510159,0.07663808496456498,0.00896570920685436,0.0588546939500004
ridge,7.756043620573305,15.750895179060198,0.6718061591942366,0.05745643233832457,0.19444444444444445,0.06321961178785993,0.07617196103508236,6.8393781897994055,8.86225495047084,14.319849906922075,17.13950110186103,0.6408551504738291,0.6921159087441742,0.031334962045565365,0.10714089790104668,0.1388888888888889,0.24166666666666667,0.058430164737685385,0.07035185149189786,0.02881266218405774,0.11845688731022823
1d_cnn,9.065418104552961,17.486767196655272,0.8044046826316695,0.09507084883990602,0.2388888888888889,0.09694505745943556,0.09646516767122236,8.225934142799808,9.779206691874561,16.1669750213623,17.745126216411588,0.7661466198984012,0.8515071181974398,0.04920456048228196,0.2036949546271763,0.18611111111111112,0.28888888888888886,0.08195854969515297,0.10258505008932392,0.04731876602457838,0.10626409919326374
pileup_mask_transformer_new,10.680470371653033,20.644407463073733,1.0771922017617128,0.08062917537611222,0.2777777777777778,0.08302581349969382,0.033336732445212,9.856191443699062,11.450110842341815,16.922785007953642,23.416547536849976,0.970529944630015,1.216785068046891,0.036477326977407305,0.1364418222315416,0.23333333333333334,0.325,0.07865633613410666,0.08804532639535724,0.02673648799862066,0.08217128975300031
mlp,11.702163122584182,19.094675855408173,1.1104202551504325,0.10512796613926174,0.20833333333333334,0.1381752761442262,0.0856548178914012,9.592819510984008,12.179817614964488,17.991747919244524,21.033263585541984,1.01270150587195,1.2203370843702985,0.04557938153498336,0.15239036168644016,0.1527777777777778,0.2722222222222222,0.11674224546675319,0.17714860735303492,0.03852733099027107,0.18491343122375892
tiny_sequence_transformer,13.797722074814754,25.297545909881592,1.4310363657546175,0.12104236385254541,0.2361111111111111,0.1214193571712634,0.08487856494846918,12.762123067222129,14.097108593549379,24.143704319000243,25.87749547958373,1.3135139962220743,1.5122636167416816,0.0596487254689771,0.17938365856284488,0.2,0.2638888888888889,0.10996568750185733,0.13413619729015408,0.025878092502872894,0.14898851053523
