heldout_run,method,metric,value,ci_low,ci_high,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
44,template_phase_base,heldout_pairwise_sigma68_ns,2.6368539999223835,1.3581196526895383,3.636853999922384,21,-3.841229389086614,2.6368539999223835,2.813434252502583,0.047619047619047616,,
44,sample_ii_to_sample_i_runlevel_shared,heldout_pairwise_sigma68_ns,0.42662707893849744,0.032580318623953594,1.1043403434983712,21,-0.07252884911987678,0.42662707893849744,1.0312589649246222,0.0,,
45,template_phase_base,heldout_pairwise_sigma68_ns,2.6368539999223835,2.6368539999223835,2.6368539999223835,282,-3.841229389086614,2.6368539999223835,2.8686583372954026,0.04609929078014184,0.5224750810820196,6.037190092012512
45,sample_ii_to_sample_i_runlevel_shared,heldout_pairwise_sigma68_ns,0.2472252598441092,0.048245953546556766,0.4058696521149001,282,-0.07794954649700969,0.2472252598441092,1.556532922212628,0.014184397163120567,0.07569037067087125,1.5640515770681847
46,template_phase_base,heldout_pairwise_sigma68_ns,2.3030607199472204,0.0,2.3030607199472204,3,-6.341229389086614,2.3030607199472204,3.1434283333691115,0.3333333333333333,,
46,sample_ii_to_sample_i_runlevel_shared,heldout_pairwise_sigma68_ns,0.6894029358623479,0.0,0.6894029358623479,3,-2.027655693712788,0.6894029358623479,0.8546058836439507,0.0,,
47,template_phase_base,heldout_pairwise_sigma68_ns,2.6368539999223835,1.3022565043651222,2.6368539999223835,27,-3.841229389086614,2.6368539999223835,2.33807205147012,0.037037037037037035,,
47,sample_ii_to_sample_i_runlevel_shared,heldout_pairwise_sigma68_ns,0.1436695507359927,0.036087619781403346,1.0772868596433207,27,-0.06330009510984524,0.1436695507359927,0.7393261309866845,0.0,,
48,template_phase_base,heldout_pairwise_sigma68_ns,2.6368539999223835,2.6368539999223835,2.7787343472328416,174,-3.841229389086614,2.6368539999223835,2.5731344144924417,0.06321839080459771,1.0351744532259841,3.9791208612081927
48,sample_ii_to_sample_i_runlevel_shared,heldout_pairwise_sigma68_ns,0.32217737456181617,0.08312653768496585,0.6669651070841631,174,-0.07706635659221206,0.32217737456181617,0.8221393764596124,0.0,0.3354024719495986,3.985804853600458
49,template_phase_base,heldout_pairwise_sigma68_ns,2.6368539999223835,2.6368539999223835,2.886853999922387,168,-3.841229389086614,2.6368539999223835,2.839380845739962,0.07142857142857142,0.08456916333928116,2.711475010043849
49,sample_ii_to_sample_i_runlevel_shared,heldout_pairwise_sigma68_ns,0.49380887430318327,0.12360733847966679,0.7180410811087165,168,-0.0773363099943154,0.49380887430318327,1.3415109297244403,0.011904761904761904,1.1494180016277038,4.049200392328096
50,template_phase_base,heldout_pairwise_sigma68_ns,2.6368539999223835,2.6368539999223835,2.913669385564061,180,-3.841229389086614,2.6368539999223835,2.681228586771992,0.06111111111111111,0.21121719532455369,4.055138701029801
50,sample_ii_to_sample_i_runlevel_shared,heldout_pairwise_sigma68_ns,0.35994582637912803,0.16811936414431256,0.7521509216426586,180,-0.08648593138826755,0.35994582637912803,1.028320894023673,0.005555555555555556,0.08794330696545871,1.0629464165312996
51,template_phase_base,heldout_pairwise_sigma68_ns,2.6368539999223835,2.6368539999223835,2.886853999922383,102,-3.841229389086614,2.6368539999223835,5.202288614714211,0.08823529411764706,114.8737786120971,2.31708689591703
51,sample_ii_to_sample_i_runlevel_shared,heldout_pairwise_sigma68_ns,0.2851216603871253,0.060047867709712675,0.7944584018648693,102,-0.08648593138826755,0.2851216603871253,4.354558008256795,0.049019607843137254,0.07855817508802171,0.5546554845279424
52,template_phase_base,heldout_pairwise_sigma68_ns,2.6368539999223835,2.6368539999223763,2.6368539999223835,66,-3.841229389086614,2.6368539999223835,2.396084809513039,0.0,1.1980751483449548,1.692572729589559
52,sample_ii_to_sample_i_runlevel_shared,heldout_pairwise_sigma68_ns,0.046637089451658655,0.03317493049493864,0.2805940570223665,66,-0.07252884911987678,0.046637089451658655,0.43902594275374324,0.0,0.04398577879980463,0.25920765161547854
53,template_phase_base,heldout_pairwise_sigma68_ns,2.6368539999223835,2.6368539999223835,2.6368539999223835,177,-3.841229389086614,2.6368539999223835,3.033041780760915,0.05649717514124294,0.08275681197860997,3.045211555978908
53,sample_ii_to_sample_i_runlevel_shared,heldout_pairwise_sigma68_ns,0.05850481051582449,0.04333010054208575,0.2559899859501157,177,-0.07138310045073837,0.05850481051582449,2.0448525005131355,0.011299435028248588,0.7243172167019344,4.513821153385127
54,template_phase_base,heldout_pairwise_sigma68_ns,2.6368539999223835,2.6368539999223835,2.6368539999223835,150,-3.841229389086614,2.6368539999223835,2.382462718222018,0.03333333333333333,0.9999747365190431,3.8481340343091017
54,sample_ii_to_sample_i_runlevel_shared,heldout_pairwise_sigma68_ns,0.05238132484532423,0.03940128636778747,0.2597651594926651,150,-0.07009940332688203,0.05238132484532423,0.6989562134087317,0.0,0.05004636633708322,0.5368961296532268
55,template_phase_base,heldout_pairwise_sigma68_ns,2.6368539999223835,2.6368539999223835,2.6368539999223835,132,-3.841229389086614,2.6368539999223835,2.516586105882296,0.03787878787878788,0.8403816964623858,3.161413446288934
