method,metric,bootstrap_unit,value,ci_low,ci_high,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
runlevel_shared_bins,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.1672860387117052,1.0050570651733313,1.2805554091523141,11460,-0.004736123773223966,1.1672860387117052,2.451328177116498,0.016666666666666666,1.204224498754797,53.78340034639669
gradient_boosted_trees,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5419904488267397,1.3969347273328439,1.7371739602434304,11460,1.5845617171836608,1.5419904488267397,2.3724758967037753,0.015532286212914486,1.6509835915863615,35.42310628831581
s03a_amp_only,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5510917109777833,1.3742474454307327,1.9141155588440313,11460,1.49475129012459,1.5510917109777833,2.6669889969286347,0.019109947643979056,1.6213842800051415,47.01860845754314
ridge,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5644835400502142,1.3694125142697708,1.8155248200297336,11460,1.4902446367269135,1.5644835400502142,2.604613571396305,0.017713787085514833,1.6351916093044565,27.592502022510114
cnn1d,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5679114044275986,1.3458981421262268,1.9772469783917366,11460,1.5924771282635142,1.5679114044275986,2.6804118027979245,0.020680628272251308,1.6310714409709908,76.20860759000136
gated_residual_cnn,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.6064212677673328,1.412825276450756,1.9621306870465607,11460,1.561188399785813,1.6064212677673328,2.6730125497774426,0.019284467713787085,1.7205905149833647,52.12334842671598
s03b_monotone_binned,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.6451494274970766,1.3214015519560254,1.93535879153613,11460,1.4256597686321761,1.6451494274970766,2.7160339836912515,0.019458987783595113,1.740123737064185,116.70364713759763
mlp,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.6578179298081994,1.4495915544369744,1.9437116581017093,11460,1.5799410086158474,1.6578179298081994,2.4189726328121917,0.0150087260034904,1.7088236850832037,19.945854660264136
template_phase_base,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,2.7414145300852155,2.686700760270818,2.9820699658645284,11460,-3.7226235857461702,2.7414145300852155,3.308372978304417,0.08132635253054102,1.4378711374428605,145.19549907160268
