heldout_run,method,metric,value,ci_low,ci_high,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf,reference_value,delta,pass
65,template_phase_base,heldout_pairwise_sigma68_ns,2.889152765080617,2.639152765080616,3.2771839114883825,198,-3.8304301157923035,2.889152765080617,2.576694889725475,0.050505050505050504,0.4426909975832632,3.2136307740985623,2.889152765080617,0.0,True
65,s03a_amp_only,heldout_pairwise_sigma68_ns,1.494640076269676,1.3364506952204258,1.6221529438544668,198,1.1792291919174431,1.494640076269676,1.6991283591200679,0.005050505050505051,1.2611520207092368,2.037184517544924,1.494640076269676,0.0,True
65,s03b_monotone_binned,heldout_pairwise_sigma68_ns,1.5695763825403084,1.380433606964617,1.8195763825403102,198,1.033639921548108,1.5695763825403084,1.8339596467841857,0.005050505050505051,0.3255734951254732,3.141283892209591,1.5695763825403084,0.0,True
