split_name,method,joint_loss,pid_separation,energy_scale,pileup_sideband,saturation_clipping,pedestal_noise_color,pulse_shape_harmonics,mean_joint_loss
particle_heldout,gradient_boosted_trees,0.2671867596632456,0.5659768879333512,0.20090050959915595,0.8352777777777778,1.0,1.0,0.5712347354138398,0.2965095120132778
run_heldout,gradient_boosted_trees,0.3258322643633099,0.5053470716949344,0.30718523080767035,0.796577087442472,1.0,0.9758037067978589,0.5678329521463759,0.2965095120132778
particle_heldout,ridge,0.3106277590294457,0.5294275732330019,0.2513658544421196,0.8588888888888888,0.9309139784946237,0.9910714285714285,0.45128900949796474,0.31733071091017756
run_heldout,ridge,0.3240336627909094,0.5185375425043404,0.2966807241737841,0.7854824128862591,0.9167917810569665,0.9680373773941024,0.5933321604503871,0.31733071091017756
particle_heldout,traditional_dE_E_tail_pedestal_likelihood,0.30945003913488794,0.5361461972588014,0.25518622287789305,0.8413888888888889,0.9258064516129032,0.9910714285714286,0.473270013568521,0.3175135323265703
run_heldout,traditional_dE_E_tail_pedestal_likelihood,0.3255770255182526,0.5220714381105986,0.3062167798662023,0.7813116370808677,0.9295641729581332,0.9608279959157152,0.5942118226600985,0.3175135323265703
particle_heldout,1d_cnn,0.32966094421657577,0.5103466809997312,0.1628265284063997,0.7716666666666667,0.6161290322580645,0.9491071428571429,0.4328358208955224,0.36974132839863316
run_heldout,1d_cnn,0.4098217125806905,0.5118960788140904,0.34081353265550296,0.5826758711374096,0.6381799073438573,0.7307466196355085,0.5059597114707952,0.36974132839863316
particle_heldout,spectral_transformer_new,0.32083613022589536,0.5052405267401237,0.1689530535267616,0.8275,0.6395161290322581,0.9437500000000001,0.48656716417910445,0.37296585344448674
run_heldout,spectral_transformer_new,0.4250955766630782,0.5109971954840101,0.3437509107408525,0.5923118014464168,0.5426175360329444,0.6445125158575451,0.5008906579873329,0.37296585344448674
particle_heldout,mlp,0.34683066924423167,0.5573770491803278,0.28438529193401335,0.7488888888888888,0.6193548387096774,0.9410714285714284,0.4925373134328358,0.38853716946461614
run_heldout,mlp,0.43024366968500066,0.5082954090175975,0.4291515650413929,0.6506410256410258,0.6176218256691832,0.7726260094681148,0.4939743138634764,0.38853716946461614
