split_name,endpoint,method,stratum_axis,stratum,n,metric,value
particle_heldout,energy_scale,mlp,pileup_flag,pileup_truth,50,sigma68,0.19244968444108956
particle_heldout,energy_scale,mlp,pileup_flag,single_truth,72,sigma68,0.36865422308444973
particle_heldout,energy_scale,mlp,saturation_flag,linear_truth,60,sigma68,0.3240465639531612
particle_heldout,energy_scale,mlp,saturation_flag,saturation_truth,62,sigma68,0.23064182519912718
particle_heldout,energy_scale,ridge,tail_amplitude_bin,tail_high,41,sigma68,0.2632004499435425
particle_heldout,energy_scale,ridge,tail_amplitude_bin,tail_low,41,sigma68,0.22247649878263473
particle_heldout,energy_scale,ridge,tail_amplitude_bin,tail_mid,40,sigma68,0.15867633134126663
particle_heldout,energy_scale,ridge,pedestal_history_bin,pedestal_memory,41,sigma68,0.23736790679395198
particle_heldout,energy_scale,ridge,pedestal_history_bin,pedestal_mid,40,sigma68,0.28979129478335375
particle_heldout,energy_scale,ridge,pedestal_history_bin,pedestal_quiet,41,sigma68,0.2061211109161377
particle_heldout,energy_scale,ridge,pulse_shape_bin,high_harmonic,41,sigma68,0.21068995296955112
particle_heldout,energy_scale,ridge,pulse_shape_bin,low_harmonic,41,sigma68,0.23852063436061147
particle_heldout,energy_scale,ridge,pulse_shape_bin,mid_harmonic,40,sigma68,0.3040821185708046
particle_heldout,energy_scale,ridge,energy_bin,energy_high,41,sigma68,0.22258801758289337
particle_heldout,energy_scale,ridge,energy_bin,energy_low,41,sigma68,0.18071655109524729
particle_heldout,energy_scale,ridge,energy_bin,energy_mid,40,sigma68,0.20204515427350997
particle_heldout,energy_scale,ridge,particle_family,external_high_energy_tail_family,122,sigma68,0.2513658544421196
particle_heldout,energy_scale,ridge,pileup_flag,pileup_truth,50,sigma68,0.18596784025430674
particle_heldout,energy_scale,ridge,pileup_flag,single_truth,72,sigma68,0.3014279429614544
particle_heldout,energy_scale,ridge,saturation_flag,linear_truth,60,sigma68,0.2428340695798397
particle_heldout,energy_scale,ridge,saturation_flag,saturation_truth,62,sigma68,0.1963071046769619
particle_heldout,energy_scale,spectral_transformer_new,tail_amplitude_bin,tail_high,41,sigma68,0.17705876145881874
particle_heldout,energy_scale,spectral_transformer_new,tail_amplitude_bin,tail_low,41,sigma68,0.15638006540882102
particle_heldout,energy_scale,spectral_transformer_new,tail_amplitude_bin,tail_mid,40,sigma68,0.13564740025706928
particle_heldout,energy_scale,spectral_transformer_new,pedestal_history_bin,pedestal_memory,41,sigma68,0.18689269821452917
particle_heldout,energy_scale,spectral_transformer_new,pedestal_history_bin,pedestal_mid,40,sigma68,0.17223086074678745
particle_heldout,energy_scale,spectral_transformer_new,pedestal_history_bin,pedestal_quiet,41,sigma68,0.11729552108839753
particle_heldout,energy_scale,spectral_transformer_new,pulse_shape_bin,high_harmonic,41,sigma68,0.13745373860563265
particle_heldout,energy_scale,spectral_transformer_new,pulse_shape_bin,low_harmonic,41,sigma68,0.19647930342864195
particle_heldout,energy_scale,spectral_transformer_new,pulse_shape_bin,mid_harmonic,40,sigma68,0.1377987317665212
particle_heldout,energy_scale,spectral_transformer_new,energy_bin,energy_high,41,sigma68,0.11975290472242167
particle_heldout,energy_scale,spectral_transformer_new,energy_bin,energy_low,41,sigma68,0.10564770640297975
particle_heldout,energy_scale,spectral_transformer_new,energy_bin,energy_mid,40,sigma68,0.10708173751487653
particle_heldout,energy_scale,spectral_transformer_new,particle_family,external_high_energy_tail_family,122,sigma68,0.1689530535267616
particle_heldout,energy_scale,spectral_transformer_new,pileup_flag,pileup_truth,50,sigma68,0.1627962892345105
particle_heldout,energy_scale,spectral_transformer_new,pileup_flag,single_truth,72,sigma68,0.17444789730259605
particle_heldout,energy_scale,spectral_transformer_new,saturation_flag,linear_truth,60,sigma68,0.15424228142349347
particle_heldout,energy_scale,spectral_transformer_new,saturation_flag,saturation_truth,62,sigma68,0.1880523353226416
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_high,41,sigma68,0.27934983144942765
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_low,41,sigma68,0.2336648129805248
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_mid,40,sigma68,0.15744945096522223
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_memory,41,sigma68,0.2590596228500636
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_mid,40,sigma68,0.281058896456994
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_quiet,41,sigma68,0.23423752581605706
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,high_harmonic,41,sigma68,0.20059199488262622
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,low_harmonic,41,sigma68,0.2726161365463886
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,mid_harmonic,40,sigma68,0.32119788005564426
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_high,41,sigma68,0.24250462797889671
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_low,41,sigma68,0.20001629385536776
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_mid,40,sigma68,0.2472029905447407
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,particle_family,external_high_energy_tail_family,122,sigma68,0.25518622287789305
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,pileup_truth,50,sigma68,0.19096773088219687
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,single_truth,72,sigma68,0.2976406715973454
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,linear_truth,60,sigma68,0.27043750183162774
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,saturation_truth,62,sigma68,0.20778521087400134
particle_heldout,pedestal_noise_color,1d_cnn,tail_amplitude_bin,tail_high,41,auc,
particle_heldout,pedestal_noise_color,1d_cnn,tail_amplitude_bin,tail_low,41,auc,0.9714285714285714
particle_heldout,pedestal_noise_color,1d_cnn,tail_amplitude_bin,tail_mid,40,auc,0.888888888888889
particle_heldout,pedestal_noise_color,1d_cnn,pedestal_history_bin,pedestal_memory,41,auc,0.8903225806451613
particle_heldout,pedestal_noise_color,1d_cnn,pedestal_history_bin,pedestal_mid,40,auc,
particle_heldout,pedestal_noise_color,1d_cnn,pedestal_history_bin,pedestal_quiet,41,auc,
particle_heldout,pedestal_noise_color,1d_cnn,pulse_shape_bin,high_harmonic,41,auc,0.95
particle_heldout,pedestal_noise_color,1d_cnn,pulse_shape_bin,low_harmonic,41,auc,0.9201680672268907
particle_heldout,pedestal_noise_color,1d_cnn,pulse_shape_bin,mid_harmonic,40,auc,0.9736842105263158
particle_heldout,pedestal_noise_color,1d_cnn,energy_bin,energy_high,41,auc,0.9122807017543859
particle_heldout,pedestal_noise_color,1d_cnn,energy_bin,energy_low,41,auc,0.972972972972973
particle_heldout,pedestal_noise_color,1d_cnn,energy_bin,energy_mid,40,auc,0.9909909909909911
particle_heldout,pedestal_noise_color,1d_cnn,particle_family,external_high_energy_tail_family,122,auc,0.9491071428571429
particle_heldout,pedestal_noise_color,1d_cnn,pileup_flag,pileup_truth,50,auc,0.96
particle_heldout,pedestal_noise_color,1d_cnn,pileup_flag,single_truth,72,auc,0.919402985074627
particle_heldout,pedestal_noise_color,1d_cnn,saturation_flag,linear_truth,60,auc,
particle_heldout,pedestal_noise_color,1d_cnn,saturation_flag,saturation_truth,62,auc,0.926923076923077
particle_heldout,pedestal_noise_color,gradient_boosted_trees,tail_amplitude_bin,tail_high,41,auc,
particle_heldout,pedestal_noise_color,gradient_boosted_trees,tail_amplitude_bin,tail_low,41,auc,1.0
particle_heldout,pedestal_noise_color,gradient_boosted_trees,tail_amplitude_bin,tail_mid,40,auc,1.0
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pedestal_history_bin,pedestal_memory,41,auc,1.0
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pedestal_history_bin,pedestal_mid,40,auc,
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pedestal_history_bin,pedestal_quiet,41,auc,
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pulse_shape_bin,high_harmonic,41,auc,1.0
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pulse_shape_bin,low_harmonic,41,auc,1.0
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pulse_shape_bin,mid_harmonic,40,auc,1.0
particle_heldout,pedestal_noise_color,gradient_boosted_trees,energy_bin,energy_high,41,auc,1.0
particle_heldout,pedestal_noise_color,gradient_boosted_trees,energy_bin,energy_low,41,auc,1.0
particle_heldout,pedestal_noise_color,gradient_boosted_trees,energy_bin,energy_mid,40,auc,1.0
particle_heldout,pedestal_noise_color,gradient_boosted_trees,particle_family,external_high_energy_tail_family,122,auc,1.0
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pileup_flag,pileup_truth,50,auc,1.0
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pileup_flag,single_truth,72,auc,1.0
particle_heldout,pedestal_noise_color,gradient_boosted_trees,saturation_flag,linear_truth,60,auc,
particle_heldout,pedestal_noise_color,gradient_boosted_trees,saturation_flag,saturation_truth,62,auc,1.0
particle_heldout,pedestal_noise_color,mlp,tail_amplitude_bin,tail_high,41,auc,
particle_heldout,pedestal_noise_color,mlp,tail_amplitude_bin,tail_low,41,auc,0.9857142857142857
particle_heldout,pedestal_noise_color,mlp,tail_amplitude_bin,tail_mid,40,auc,0.861111111111111
particle_heldout,pedestal_noise_color,mlp,pedestal_history_bin,pedestal_memory,41,auc,0.917741935483871
particle_heldout,pedestal_noise_color,mlp,pedestal_history_bin,pedestal_mid,40,auc,
particle_heldout,pedestal_noise_color,mlp,pedestal_history_bin,pedestal_quiet,41,auc,
particle_heldout,pedestal_noise_color,mlp,pulse_shape_bin,high_harmonic,41,auc,0.4875
particle_heldout,pedestal_noise_color,mlp,pulse_shape_bin,low_harmonic,41,auc,0.9852941176470588
particle_heldout,pedestal_noise_color,mlp,pulse_shape_bin,mid_harmonic,40,auc,1.0
particle_heldout,pedestal_noise_color,mlp,energy_bin,energy_high,41,auc,0.986842105263158
particle_heldout,pedestal_noise_color,mlp,energy_bin,energy_low,41,auc,1.0
particle_heldout,pedestal_noise_color,mlp,energy_bin,energy_mid,40,auc,0.8198198198198198
particle_heldout,pedestal_noise_color,mlp,particle_family,external_high_energy_tail_family,122,auc,0.9410714285714284
particle_heldout,pedestal_noise_color,mlp,pileup_flag,pileup_truth,50,auc,0.8888888888888888
particle_heldout,pedestal_noise_color,mlp,pileup_flag,single_truth,72,auc,0.9925373134328358
particle_heldout,pedestal_noise_color,mlp,saturation_flag,linear_truth,60,auc,
particle_heldout,pedestal_noise_color,mlp,saturation_flag,saturation_truth,62,auc,0.9403846153846153
particle_heldout,pedestal_noise_color,ridge,tail_amplitude_bin,tail_high,41,auc,
particle_heldout,pedestal_noise_color,ridge,tail_amplitude_bin,tail_low,41,auc,1.0
particle_heldout,pedestal_noise_color,ridge,tail_amplitude_bin,tail_mid,40,auc,0.986111111111111
particle_heldout,pedestal_noise_color,ridge,pedestal_history_bin,pedestal_memory,41,auc,0.9677419354838709
particle_heldout,pedestal_noise_color,ridge,pedestal_history_bin,pedestal_mid,40,auc,
particle_heldout,pedestal_noise_color,ridge,pedestal_history_bin,pedestal_quiet,41,auc,
particle_heldout,pedestal_noise_color,ridge,pulse_shape_bin,high_harmonic,41,auc,0.95
particle_heldout,pedestal_noise_color,ridge,pulse_shape_bin,low_harmonic,41,auc,0.9915966386554622
particle_heldout,pedestal_noise_color,ridge,pulse_shape_bin,mid_harmonic,40,auc,1.0
particle_heldout,pedestal_noise_color,ridge,energy_bin,energy_high,41,auc,0.9912280701754386
particle_heldout,pedestal_noise_color,ridge,energy_bin,energy_low,41,auc,0.9932432432432433
particle_heldout,pedestal_noise_color,ridge,energy_bin,energy_mid,40,auc,0.9819819819819819
particle_heldout,pedestal_noise_color,ridge,particle_family,external_high_energy_tail_family,122,auc,0.9910714285714285
particle_heldout,pedestal_noise_color,ridge,pileup_flag,pileup_truth,50,auc,0.9911111111111112
particle_heldout,pedestal_noise_color,ridge,pileup_flag,single_truth,72,auc,0.9940298507462686
particle_heldout,pedestal_noise_color,ridge,saturation_flag,linear_truth,60,auc,
particle_heldout,pedestal_noise_color,ridge,saturation_flag,saturation_truth,62,auc,0.9884615384615385
particle_heldout,pedestal_noise_color,spectral_transformer_new,tail_amplitude_bin,tail_high,41,auc,
particle_heldout,pedestal_noise_color,spectral_transformer_new,tail_amplitude_bin,tail_low,41,auc,0.9761904761904762
particle_heldout,pedestal_noise_color,spectral_transformer_new,tail_amplitude_bin,tail_mid,40,auc,0.8611111111111112
particle_heldout,pedestal_noise_color,spectral_transformer_new,pedestal_history_bin,pedestal_memory,41,auc,0.896774193548387
particle_heldout,pedestal_noise_color,spectral_transformer_new,pedestal_history_bin,pedestal_mid,40,auc,
particle_heldout,pedestal_noise_color,spectral_transformer_new,pedestal_history_bin,pedestal_quiet,41,auc,
particle_heldout,pedestal_noise_color,spectral_transformer_new,pulse_shape_bin,high_harmonic,41,auc,1.0
particle_heldout,pedestal_noise_color,spectral_transformer_new,pulse_shape_bin,low_harmonic,41,auc,0.9117647058823529
particle_heldout,pedestal_noise_color,spectral_transformer_new,pulse_shape_bin,mid_harmonic,40,auc,1.0
particle_heldout,pedestal_noise_color,spectral_transformer_new,energy_bin,energy_high,41,auc,0.8947368421052632
particle_heldout,pedestal_noise_color,spectral_transformer_new,energy_bin,energy_low,41,auc,0.9594594594594594
particle_heldout,pedestal_noise_color,spectral_transformer_new,energy_bin,energy_mid,40,auc,1.0
particle_heldout,pedestal_noise_color,spectral_transformer_new,particle_family,external_high_energy_tail_family,122,auc,0.9437500000000001
particle_heldout,pedestal_noise_color,spectral_transformer_new,pileup_flag,pileup_truth,50,auc,0.9955555555555555
particle_heldout,pedestal_noise_color,spectral_transformer_new,pileup_flag,single_truth,72,auc,0.9134328358208956
particle_heldout,pedestal_noise_color,spectral_transformer_new,saturation_flag,linear_truth,60,auc,
particle_heldout,pedestal_noise_color,spectral_transformer_new,saturation_flag,saturation_truth,62,auc,0.925
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_high,41,auc,
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_low,41,auc,1.0
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,tail_mid,40,auc,0.986111111111111
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_memory,41,auc,0.967741935483871
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_mid,40,auc,
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,pedestal_quiet,41,auc,
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,high_harmonic,41,auc,0.95
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,low_harmonic,41,auc,0.9915966386554622
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,mid_harmonic,40,auc,1.0
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_high,41,auc,0.9912280701754386
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_low,41,auc,1.0
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,energy_bin,energy_mid,40,auc,0.9819819819819819
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,particle_family,external_high_energy_tail_family,122,auc,0.9910714285714286
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,pileup_truth,50,auc,0.9911111111111112
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,single_truth,72,auc,0.9940298507462686
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,linear_truth,60,auc,
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,saturation_truth,62,auc,0.9903846153846154
particle_heldout,pid_separation,1d_cnn,tail_amplitude_bin,tail_high,41,auc,0.6196172248803827
particle_heldout,pid_separation,1d_cnn,tail_amplitude_bin,tail_low,41,auc,0.5404761904761906
particle_heldout,pid_separation,1d_cnn,tail_amplitude_bin,tail_mid,40,auc,0.4444444444444444
particle_heldout,pid_separation,1d_cnn,pedestal_history_bin,pedestal_memory,41,auc,0.38809523809523805
particle_heldout,pid_separation,1d_cnn,pedestal_history_bin,pedestal_mid,40,auc,0.5999999999999999
particle_heldout,pid_separation,1d_cnn,pedestal_history_bin,pedestal_quiet,41,auc,0.5785714285714285
particle_heldout,pid_separation,1d_cnn,pulse_shape_bin,high_harmonic,41,auc,0.5047619047619047
particle_heldout,pid_separation,1d_cnn,pulse_shape_bin,low_harmonic,41,auc,0.4411764705882353
particle_heldout,pid_separation,1d_cnn,pulse_shape_bin,mid_harmonic,40,auc,0.6624040920716112
particle_heldout,pid_separation,1d_cnn,energy_bin,energy_high,41,auc,0.6589743589743591
particle_heldout,pid_separation,1d_cnn,energy_bin,energy_low,41,auc,0.3627450980392157
particle_heldout,pid_separation,1d_cnn,energy_bin,energy_mid,40,auc,0.5858585858585859
particle_heldout,pid_separation,1d_cnn,particle_family,external_high_energy_tail_family,122,auc,0.5103466809997312
particle_heldout,pid_separation,1d_cnn,pileup_flag,pileup_truth,50,auc,0.33333333333333337
particle_heldout,pid_separation,1d_cnn,pileup_flag,single_truth,72,auc,0.6078125
particle_heldout,pid_separation,1d_cnn,saturation_flag,linear_truth,60,auc,0.5881696428571429
particle_heldout,pid_separation,1d_cnn,saturation_flag,saturation_truth,62,auc,0.4555903866248694
particle_heldout,pid_separation,gradient_boosted_trees,tail_amplitude_bin,tail_high,41,auc,0.5382775119617225
particle_heldout,pid_separation,gradient_boosted_trees,tail_amplitude_bin,tail_low,41,auc,0.5
particle_heldout,pid_separation,gradient_boosted_trees,tail_amplitude_bin,tail_mid,40,auc,0.638888888888889
particle_heldout,pid_separation,gradient_boosted_trees,pedestal_history_bin,pedestal_memory,41,auc,0.44761904761904764
particle_heldout,pid_separation,gradient_boosted_trees,pedestal_history_bin,pedestal_mid,40,auc,0.5625
particle_heldout,pid_separation,gradient_boosted_trees,pedestal_history_bin,pedestal_quiet,41,auc,0.6738095238095239
particle_heldout,pid_separation,gradient_boosted_trees,pulse_shape_bin,high_harmonic,41,auc,0.6666666666666666
particle_heldout,pid_separation,gradient_boosted_trees,pulse_shape_bin,low_harmonic,41,auc,0.4754901960784314
particle_heldout,pid_separation,gradient_boosted_trees,pulse_shape_bin,mid_harmonic,40,auc,0.5268542199488491
particle_heldout,pid_separation,gradient_boosted_trees,energy_bin,energy_high,41,auc,0.43333333333333335
particle_heldout,pid_separation,gradient_boosted_trees,energy_bin,energy_low,41,auc,0.6348039215686274
particle_heldout,pid_separation,gradient_boosted_trees,energy_bin,energy_mid,40,auc,0.6616161616161617
particle_heldout,pid_separation,gradient_boosted_trees,particle_family,external_high_energy_tail_family,122,auc,0.5659768879333512
particle_heldout,pid_separation,gradient_boosted_trees,pileup_flag,pileup_truth,50,auc,0.651888341543514
particle_heldout,pid_separation,gradient_boosted_trees,pileup_flag,single_truth,72,auc,0.49843750000000003
particle_heldout,pid_separation,gradient_boosted_trees,saturation_flag,linear_truth,60,auc,0.5691964285714286
particle_heldout,pid_separation,gradient_boosted_trees,saturation_flag,saturation_truth,62,auc,0.5527690700104493
particle_heldout,pid_separation,mlp,tail_amplitude_bin,tail_high,41,auc,0.4916267942583732
particle_heldout,pid_separation,mlp,tail_amplitude_bin,tail_low,41,auc,0.5404761904761904
particle_heldout,pid_separation,mlp,tail_amplitude_bin,tail_mid,40,auc,0.6287878787878789
particle_heldout,pid_separation,mlp,pedestal_history_bin,pedestal_memory,41,auc,0.48571428571428565
particle_heldout,pid_separation,mlp,pedestal_history_bin,pedestal_mid,40,auc,0.575
particle_heldout,pid_separation,mlp,pedestal_history_bin,pedestal_quiet,41,auc,0.6107142857142857
particle_heldout,pid_separation,mlp,pulse_shape_bin,high_harmonic,41,auc,0.5083333333333333
particle_heldout,pid_separation,mlp,pulse_shape_bin,low_harmonic,41,auc,0.5306372549019608
particle_heldout,pid_separation,mlp,pulse_shape_bin,mid_harmonic,40,auc,0.6214833759590792
particle_heldout,pid_separation,mlp,energy_bin,energy_high,41,auc,0.6025641025641026
particle_heldout,pid_separation,mlp,energy_bin,energy_low,41,auc,0.47671568627450983
particle_heldout,pid_separation,mlp,energy_bin,energy_mid,40,auc,0.595959595959596
particle_heldout,pid_separation,mlp,particle_family,external_high_energy_tail_family,122,auc,0.5573770491803278
particle_heldout,pid_separation,mlp,pileup_flag,pileup_truth,50,auc,0.4490968801313629
particle_heldout,pid_separation,mlp,pileup_flag,single_truth,72,auc,0.6124999999999999
particle_heldout,pid_separation,mlp,saturation_flag,linear_truth,60,auc,0.5602678571428572
particle_heldout,pid_separation,mlp,saturation_flag,saturation_truth,62,auc,0.54858934169279
particle_heldout,pid_separation,ridge,tail_amplitude_bin,tail_high,41,auc,0.4952153110047847
particle_heldout,pid_separation,ridge,tail_amplitude_bin,tail_low,41,auc,0.6571428571428571
particle_heldout,pid_separation,ridge,tail_amplitude_bin,tail_mid,40,auc,0.4292929292929293
particle_heldout,pid_separation,ridge,pedestal_history_bin,pedestal_memory,41,auc,0.4357142857142857
particle_heldout,pid_separation,ridge,pedestal_history_bin,pedestal_mid,40,auc,0.64
particle_heldout,pid_separation,ridge,pedestal_history_bin,pedestal_quiet,41,auc,0.519047619047619
particle_heldout,pid_separation,ridge,pulse_shape_bin,high_harmonic,41,auc,0.6238095238095238
particle_heldout,pid_separation,ridge,pulse_shape_bin,low_harmonic,41,auc,0.5
particle_heldout,pid_separation,ridge,pulse_shape_bin,mid_harmonic,40,auc,0.5115089514066496
particle_heldout,pid_separation,ridge,energy_bin,energy_high,41,auc,0.4435897435897436
particle_heldout,pid_separation,ridge,energy_bin,energy_low,41,auc,0.5637254901960784
particle_heldout,pid_separation,ridge,energy_bin,energy_mid,40,auc,0.6085858585858586
