method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,winner_score
template_residual_boosted_stack_new,0.832298111999444,0.8110650887573965,0.9958796296296296,0.8833333333333333,0.9298245614035088,0.9388888888888889,-0.5239220993306271,7.532397283759352,0.10754716981132076,0.32051282051282054,0.19230769230769232,-0.0013879973470233991,0.0669729746032282,780,390,0.7979290626579431,0.8713592882991028,0.78077580539119,0.8452991452991453,0.9926849315068493,0.9983175045936553,0.84,0.9260732323232322,0.8541666666666666,0.9836065573770492,0.917945205479452,0.959560292275522,-0.8629366151383344,-0.1755510102388147,6.837840766311738,8.897171352412911,0.0765808510638298,0.15018315018315018,0.261474358974359,0.37948717948717947,0.1358974358974359,0.24871794871794872,-0.010465334841553452,0.014299523769803306,0.0618441118594549,0.07047628187151553,0.18321575085962513
gradient_boosted_trees,0.8235932756095109,0.8086324786324787,0.9969791666666666,0.9333333333333333,0.9333333333333333,0.9638888888888889,-0.7813676854988572,8.527943269051239,0.13309352517985612,0.28717948717948716,0.2153846153846154,-0.0002110971397439969,0.06601008063285926,780,390,0.7908842113065249,0.8600769092253737,0.7830401051939515,0.8332544378698225,0.9926702486223207,0.9996793606945541,0.86,0.9838709677419355,0.8773864384463462,0.9814814814814815,0.9258904109589041,0.9895244821092279,-1.28300267904363,-0.3280129033720322,7.434666381865819,9.351499372256592,0.10116731517509728,0.16725352112676056,0.22564102564102564,0.35128205128205126,0.15384615384615385,0.2794871794871795,-0.005571428857808288,0.006045718526866732,0.06131518540803995,0.07182449859745144,0.18544549622935455
ridge,0.8185731244527048,0.8164168310322156,0.9950462962962963,0.6333333333333333,0.95,0.8152777777777778,-0.718032073019419,9.48251825012904,0.125,0.28205128205128205,0.21025641025641026,0.001475315582317021,0.06386573135707058,780,390,0.7991842827539131,0.8468413222003309,0.7957812294543064,0.8406180144641683,0.9903854875283447,0.998903073286052,0.48333333333333334,0.8001612903225805,0.8064516129032258,1.0,0.7416666666666667,0.8936843250908248,-1.239774222983474,-0.07822206488062326,9.056420763740011,10.413907237592849,0.08823529411764706,0.15870307167235495,0.23076923076923078,0.3564102564102564,0.16666666666666666,0.25384615384615383,-0.005078974362912384,0.010035237684243092,0.05226057115976239,0.07539914921208846,0.22948685402930116
1d_cnn,0.8009913197128536,0.7935634451019067,0.9648148148148148,0.5,0.6382978723404256,0.7381944444444444,2.2502401553609452,10.058114518879037,0.17222222222222222,0.3076923076923077,0.24871794871794872,0.03746995412839008,0.09784780420742198,780,390,0.7581816894939943,0.8367517329164726,0.7630111768573307,0.8210979618671927,0.9551939382483317,0.9750605066054396,0.37777777777777777,0.6218068875326938,0.4722222222222222,0.7413793103448276,0.6759637188208616,0.7995419146525826,1.7703374372248333,2.7831600926300926,9.162386533825066,10.62266814483976,0.13636363636363635,0.20192307692307693,0.2794871794871795,0.33596153846153837,0.2205128205128205,0.2923076923076923,0.0142835613054331,0.056388391618281034,0.08397443004538581,0.10547399169926536,0.2917008511056141
deltaE_over_E_likelihood_template,0.6663008924647946,0.609707429322814,0.8775,0.4166666666666667,0.2777777777777778,0.6631944444444444,0.63391330919778,9.171222491758272,0.14084507042253522,0.6358974358974359,0.15128205128205127,-0.01010249887573067,0.07832611727044159,780,390,0.6563149990425398,0.6771918190890428,0.5888888888888889,0.630499671268902,0.8476487570479161,0.905671476521679,0.25443181818181815,0.5740740740740741,0.17130952380952383,0.3431871421134825,0.5875643089645162,0.7395163758800123,0.28417310982344457,1.3526719576205348,7.7512453973955555,10.04315580468118,0.11589403973509933,0.15942028985507245,0.6128205128205129,0.658974358974359,0.12051282051282051,0.18205128205128204,-0.021998949982607655,-0.006196753300679899,0.057074908711414345,0.08192812985051359,0.29359870543588756
joint_sequence_transformer,0.7623874059333906,0.7555489809335962,0.851875,0.3333333333333333,0.38461538461538464,0.6444444444444445,3.1992967921485604,11.253360639940269,0.22270742358078602,0.4128205128205128,0.19230769230769232,0.0012702460285040382,0.09884743405359525,780,390,0.7306632066388035,0.7927557470152362,0.7298093359631821,0.7718474687705457,0.8427835466124628,0.8644552173151133,0.15500000000000003,0.4461538461538462,0.16666666666666666,0.5272727272727272,0.553702380952381,0.7015977078477078,2.5089185767194877,4.435345039736882,10.363923425280706,12.463615668834025,0.2,0.2635135135135135,0.3769230769230769,0.44871794871794873,0.14871794871794872,0.26160256410256405,-0.006938753382247123,0.021467849399615973,0.0871050436205569,0.11115837755857808,0.3305263395982971
mlp,0.8077534829040912,0.8026232741617356,0.9753009259259259,0.6166666666666667,0.925,0.80625,-2.3321978984022396,14.020586172035582,0.31,0.358974358974359,0.2,-0.011668525092390622,0.1301138234995107,780,390,0.775180893575209,0.8386565756596378,0.7851278763971072,0.8192307692307692,0.9518955014548575,0.9926776488037873,0.48964779460171165,0.7321428571428571,0.8048611111111111,1.0,0.7400511778224446,0.8660714285714286,-3.396141192634734,-1.5666848155002138,12.99696697659946,15.057027626592806,0.2863173216885007,0.33090909090909093,0.2948717948717949,0.41032051282051274,0.16153846153846155,0.24615384615384617,-0.042362204839791376,-5.946295269713364e-05,0.11255604103273384,0.13908356706277553,0.34670590316858446
