ablation,method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,note,winner_score
nominal,template_residual_boosted_stack_new,0.832298111999444,0.8110650887573965,0.9958796296296296,0.8833333333333333,0.9298245614035088,0.9388888888888889,-0.5239220993306315,7.532397283759352,0.10754716981132076,0.32051282051282054,0.19230769230769232,-0.0013879973470233991,0.06697297460322822,780,390,0.7979211187237214,0.8651842484786468,0.78077580539119,0.8409993425378042,0.9930193898012379,0.9983192478208477,0.8473496178132269,0.9318560606060605,0.8570684523809523,0.9836131676361713,0.9220758196656891,0.9611724337709392,-0.8629366151383344,-0.18231434115334905,6.837751707552341,8.5485889047998,0.07782101167315175,0.14481564050069384,0.26153846153846155,0.37948717948717947,0.14358974358974358,0.24878205128205122,-0.010465334841553452,0.014299523769803306,0.06216600959283504,0.07047628187151564,standard run-held-out evaluation with per-method pile-up accept/reject mask,0.18321575085962513
pedestal_sensitive_tail_shape_top_quartile,template_residual_boosted_stack_new,0.909220958567549,0.828241604477612,0.990566037735849,0.8888888888888888,0.9696969696969697,0.9412997903563941,-0.41133855073321346,8.437102016306273,0.12149532710280374,0.1640625,0.4626865671641791,-0.0021980535187257604,0.08489339381759803,195,128,0.8600521166060346,0.9506695890935942,0.7505582137161085,0.8881321355655367,0.9823129251700681,0.9980945121951219,0.75,1.0,0.8695652173913043,1.0,0.8720414201183432,0.9934640522875817,-1.4420650740566219,0.8861913053026171,6.997549139112687,10.463924530831248,0.061068702290076333,0.21287128712871287,0.10952169076751948,0.24074074074074073,0.3950617283950617,0.5535714285714286,-0.021609171450015452,0.031584833691709044,0.07342004138406368,0.09176323981876748,stress slice for events most sensitive to pedestal subtraction and late-tail baseline motion,0.2152769197497712
saturation_proxy_high_energy_top_quartile,template_residual_boosted_stack_new,0.954233080392083,0.8166071428571428,0.9847956131605184,0.8983050847457628,0.9298245614035088,0.9344466600199401,-0.5162634138993161,7.214981484069981,0.09523809523809523,0.08125,0.5428571428571428,-0.0021398369125570946,0.06250591887468493,195,160,0.9259233766798228,0.9775326779147994,0.7558694057226706,0.8735632183908044,0.9804580152671756,0.992579908675799,0.873203322499097,0.9361702127659575,0.84,0.9821428571428571,0.9185593770279039,0.9529335912314636,-0.8237012603161853,0.05277453124989062,5.990204280350607,8.599290020357895,0.06465517241379311,0.1289308176100629,0.06474820143884892,0.09870054897176715,0.38095238095238093,0.7273601398601398,-0.01821691868702158,0.011116189097995452,0.04815209182327278,0.07569393221786098,stress slice for high-amplitude events closest to ADC saturation and recovery nonlinearities,0.18224942585325685
pileup_mask_removed_accept_all_candidates,template_residual_boosted_stack_new,0.832298111999444,0.8110650887573965,0.9958796296296296,0.8833333333333333,0.9298245614035088,0.9388888888888889,-0.7906929242753202,8.143921716132294,0.12051282051282051,0.0,0.19230769230769232,0.0013107025214349893,0.07251160018990359,780,390,0.8010643440435812,0.869151397762002,0.7835765943458252,0.8452991452991453,0.9929774960669417,0.9980824271097601,0.8399677419354838,0.9259259259259259,0.8570684523809523,0.9821506892230576,0.917945205479452,0.959519436792164,-1.4521818659417463,-0.05963350867440376,7.485094617658876,9.484948511717995,0.08717948717948718,0.16548076923076913,0.0,0.0,0.13583333333333333,0.24871794871794872,-0.0020329789962341997,0.013274776958148753,0.06519613681786626,0.07766409358663079,accepts every scored event to isolate the effect of the learned/template pile-up mask,0.1788439797443889
