event_id,pair,method,residual_ns
65:660531:14330:235571,B4-B6,xgboost,-0.8738536030783592
65:660531:14330:235571,B4-B8,xgboost,-0.35452865376633724
65:660531:14330:235571,B6-B8,xgboost,0.519324949312022
65:660663:14455:235703,B4-B6,xgboost,0.5752009817024728
65:660663:14455:235703,B4-B8,xgboost,-0.08729868795112594
65:660663:14455:235703,B6-B8,xgboost,-0.6624996696535987
65:660707:14496:235747,B4-B6,xgboost,1.0197142768727616
65:660707:14496:235747,B4-B8,xgboost,2.0801263234224336
65:660707:14496:235747,B6-B8,xgboost,1.060412046549672
65:662155:15837:237195,B4-B6,xgboost,-1.4579254920897498
65:662155:15837:237195,B4-B8,xgboost,-1.4797168600985984
65:662155:15837:237195,B6-B8,xgboost,-0.02179136800884862
65:662241:15919:237281,B4-B6,xgboost,0.7725809302530777
65:662241:15919:237281,B4-B8,xgboost,-1.6776120253108786
65:662241:15919:237281,B6-B8,xgboost,-2.4501929555639563
65:662756:13:237796,B4-B6,xgboost,-0.5526391498846408
65:662756:13:237796,B4-B8,xgboost,-0.21680182944379567
65:662756:13:237796,B6-B8,xgboost,0.33583732044084513
65:663859:1029:238899,B4-B6,xgboost,-1.733658057979028
65:663859:1029:238899,B4-B8,xgboost,-1.0489420046615265
65:663859:1029:238899,B6-B8,xgboost,0.6847160533175014
65:664527:1645:239567,B4-B6,xgboost,-2.073577468016232
65:664527:1645:239567,B4-B8,xgboost,-0.06711178741294077
65:664527:1645:239567,B6-B8,xgboost,2.0064656806032914
65:664907:1997:239947,B4-B6,xgboost,-0.4913588319356563
65:664907:1997:239947,B4-B8,xgboost,-0.02039055890585928
65:664907:1997:239947,B6-B8,xgboost,0.47096827302979705
65:665457:2517:240497,B4-B6,xgboost,-0.9883435135233114
65:665457:2517:240497,B4-B8,xgboost,-0.6419940052939026
65:665457:2517:240497,B6-B8,xgboost,0.3463495082294088
65:665509:2565:240549,B4-B6,xgboost,-0.9248838759352225
65:665509:2565:240549,B4-B8,xgboost,0.3114851940142671
65:665509:2565:240549,B6-B8,xgboost,1.2363690699494896
65:665719:2794:240759,B4-B6,xgboost,-1.159599533353152
65:665719:2794:240759,B4-B8,xgboost,-2.6506498994040584
65:665719:2794:240759,B6-B8,xgboost,-1.4910503660509065
65:665814:2882:240854,B4-B6,xgboost,-3.3413280782055423
65:665814:2882:240854,B4-B8,xgboost,-2.769841697838473
65:665814:2882:240854,B6-B8,xgboost,0.5714863803670696
65:666623:3632:241663,B4-B6,xgboost,-2.4355044651290356
65:666623:3632:241663,B4-B8,xgboost,-2.4299532153143417
65:666623:3632:241663,B6-B8,xgboost,0.005551249814693904
65:667306:4269:242346,B4-B6,xgboost,-0.29809497637585736
65:667306:4269:242346,B4-B8,xgboost,-2.5178988538173925
65:667306:4269:242346,B6-B8,xgboost,-2.219803877441535
65:668204:5102:243244,B4-B6,xgboost,-1.062597521282946
65:668204:5102:243244,B4-B8,xgboost,-0.4855995777079727
65:668204:5102:243244,B6-B8,xgboost,0.5769979435749732
65:669147:5974:244187,B4-B6,xgboost,-2.513930217743315
65:669147:5974:244187,B4-B8,xgboost,-1.2449919407254342
65:669147:5974:244187,B6-B8,xgboost,1.268938277017881
65:669345:6160:244385,B4-B6,xgboost,-0.7168523101252191
65:669345:6160:244385,B4-B8,xgboost,-0.18657053547059377
65:669345:6160:244385,B6-B8,xgboost,0.5302817746546253
65:669500:6304:244540,B4-B6,xgboost,-0.6012956012413326
65:669500:6304:244540,B4-B8,xgboost,-0.4775759532329644
65:669500:6304:244540,B6-B8,xgboost,0.12371964800836821
65:669969:6739:245009,B4-B6,xgboost,-0.9858989935612925
65:669969:6739:245009,B4-B8,xgboost,-0.051325272945462075
65:669969:6739:245009,B6-B8,xgboost,0.9345737206158304
65:670593:7322:245633,B4-B6,xgboost,-0.8233164392943735
65:670593:7322:245633,B4-B8,xgboost,-0.2017676465265339
65:670593:7322:245633,B6-B8,xgboost,0.6215487927678396
65:670708:7428:245748,B4-B6,xgboost,-0.726040697549692
65:670708:7428:245748,B4-B8,xgboost,-1.2190790442327213
65:670708:7428:245748,B6-B8,xgboost,-0.49303834668302926
65:671756:8387:246796,B4-B6,xgboost,-0.9760299226413949
65:671756:8387:246796,B4-B8,xgboost,-0.6233500995530079
65:671756:8387:246796,B6-B8,xgboost,0.35267982308838697
65:672239:8844:247279,B4-B6,xgboost,-2.1918721893608293
65:672239:8844:247279,B4-B8,xgboost,-1.3334052075882923
65:672239:8844:247279,B6-B8,xgboost,0.858466981772537
65:672890:9443:247930,B4-B6,xgboost,-0.9076671235936118
65:672890:9443:247930,B4-B8,xgboost,-1.2233658709527901
65:672890:9443:247930,B6-B8,xgboost,-0.31569874735917836
65:674077:10572:249117,B4-B6,xgboost,-0.4626446817819314
65:674077:10572:249117,B4-B8,xgboost,-2.785918248789727
65:674077:10572:249117,B6-B8,xgboost,-2.3232735670077957
65:674255:10737:249295,B4-B6,xgboost,-1.3351443899396571
65:674255:10737:249295,B4-B8,xgboost,-0.3075780923195168
65:674255:10737:249295,B6-B8,xgboost,1.0275662976201403
65:674617:11075:249657,B4-B6,xgboost,-0.36922060176231497
65:674617:11075:249657,B4-B8,xgboost,-0.5638304180281182
65:674617:11075:249657,B6-B8,xgboost,-0.1946098162658032
65:674684:11140:249724,B4-B6,xgboost,-1.3963649506155207
65:674684:11140:249724,B4-B8,xgboost,-2.554919175695879
65:674684:11140:249724,B6-B8,xgboost,-1.1585542250803584
65:676071:12428:251111,B4-B6,xgboost,-0.6784065292069528
65:676071:12428:251111,B4-B8,xgboost,-2.2548596722050576
65:676071:12428:251111,B6-B8,xgboost,-1.5764531429981048
65:677190:13474:252230,B4-B6,xgboost,-3.4556925397697356
65:677190:13474:252230,B4-B8,xgboost,-3.876234097448126
65:677190:13474:252230,B6-B8,xgboost,-0.42054155767839063
65:678223:14427:253263,B4-B6,xgboost,-0.6542446527567733
65:678223:14427:253263,B4-B8,xgboost,-0.12198624446189399
65:678223:14427:253263,B6-B8,xgboost,0.5322584082948794
65:678819:14965:253859,B4-B6,xgboost,-1.0659164305447604
65:678819:14965:253859,B4-B8,xgboost,-0.7693086881958635
65:678819:14965:253859,B6-B8,xgboost,0.29660774234889686
65:680356:6:255396,B4-B6,xgboost,0.6897235118888929
65:680356:6:255396,B4-B8,xgboost,-0.624591373840623
65:680356:6:255396,B6-B8,xgboost,-1.314314885729516
65:681202:802:256242,B4-B6,xgboost,-1.1343921255720346
65:681202:802:256242,B4-B8,xgboost,-0.7924526401382153
65:681202:802:256242,B6-B8,xgboost,0.34193948543381936
65:682284:1811:257324,B4-B6,xgboost,-0.9517100319516629
65:682284:1811:257324,B4-B8,xgboost,-1.0403155013561758
65:682284:1811:257324,B6-B8,xgboost,-0.08860546940451286
65:682664:2163:257704,B4-B6,xgboost,-0.18545951216743362
65:682664:2163:257704,B4-B8,xgboost,-0.05990167101136734
65:682664:2163:257704,B6-B8,xgboost,0.12555784115606627
65:682740:2234:257780,B4-B6,xgboost,-0.5623911636475185
65:682740:2234:257780,B4-B8,xgboost,0.22668030682814333
65:682740:2234:257780,B6-B8,xgboost,0.7890714704756618
65:682871:2356:257911,B4-B6,xgboost,-1.7473557855063504
65:682871:2356:257911,B4-B8,xgboost,-1.1554510272768397
65:682871:2356:257911,B6-B8,xgboost,0.5919047582295107
65:683474:2923:258514,B4-B6,xgboost,-0.9383394632538824
65:683474:2923:258514,B4-B8,xgboost,-0.7277636551879709
65:683474:2923:258514,B6-B8,xgboost,0.21057580806591147
65:683541:2987:258581,B4-B6,xgboost,-1.093322477678413
65:683541:2987:258581,B4-B8,xgboost,-1.309425599995663
65:683541:2987:258581,B6-B8,xgboost,-0.21610312231725004
65:684986:4332:260026,B4-B6,xgboost,-2.908853594690875
65:684986:4332:260026,B4-B8,xgboost,-3.008841974896299
65:684986:4332:260026,B6-B8,xgboost,-0.09998838020542422
65:685607:4902:260647,B4-B6,xgboost,-0.742735572451231
65:685607:4902:260647,B4-B8,xgboost,-0.5245289332562422
65:685607:4902:260647,B6-B8,xgboost,0.21820663919498884
65:685699:4986:260739,B4-B6,xgboost,-0.318106002512593
65:685699:4986:260739,B4-B8,xgboost,0.7409817910530307
65:685699:4986:260739,B6-B8,xgboost,1.0590877935656238
65:686924:6129:261964,B4-B6,xgboost,3.908331631241566
65:686924:6129:261964,B4-B8,xgboost,2.132809734811346
65:686924:6129:261964,B6-B8,xgboost,-1.7755218964302202
65:686970:6168:262010,B4-B6,xgboost,-0.576498406780658
65:686970:6168:262010,B4-B8,xgboost,0.38392628326508316
65:686970:6168:262010,B6-B8,xgboost,0.9604246900457412
65:649169:4127:224209,B4-B6,lightgbm,-0.41608723069241194
65:649169:4127:224209,B4-B8,lightgbm,-0.03802259626652926
65:649169:4127:224209,B6-B8,lightgbm,0.3780646344258827
65:650188:5110:225228,B4-B6,lightgbm,-0.5529076377521136
65:650188:5110:225228,B4-B8,lightgbm,0.24408319179367766
65:650188:5110:225228,B6-B8,lightgbm,0.7969908295457913
65:651341:6223:226381,B4-B6,lightgbm,0.5993434975373546
65:651341:6223:226381,B4-B8,lightgbm,0.25086801846432394
65:651341:6223:226381,B6-B8,lightgbm,-0.34847547907303067
65:651631:6497:226671,B4-B6,lightgbm,-0.5783937842124942
65:651631:6497:226671,B4-B8,lightgbm,-3.0146962102815493
65:651631:6497:226671,B6-B8,lightgbm,-2.436302426069055
65:651940:6301:226980,B4-B6,lightgbm,0.6219791987897807
65:651940:6301:226980,B4-B8,lightgbm,0.581203062582837
65:651940:6301:226980,B6-B8,lightgbm,-0.04077613620694365
65:652313:6632:227353,B4-B6,lightgbm,-0.9325945221527903
65:652313:6632:227353,B4-B8,lightgbm,-2.046048683714254
65:652313:6632:227353,B6-B8,lightgbm,-1.1134541615614637
65:652429:6743:227469,B4-B6,lightgbm,-0.783988996581158
65:652429:6743:227469,B4-B8,lightgbm,-0.3243325316596639
65:652429:6743:227469,B6-B8,lightgbm,0.45965646492149403
65:652612:6917:227652,B4-B6,lightgbm,-0.19785425947792135
65:652612:6917:227652,B4-B8,lightgbm,0.8939027888447555
65:652612:6917:227652,B6-B8,lightgbm,1.0917570483226768
