task,model,metric,cv_roc_auc,train_seconds,n_train_rows,n_heldout_rows,C,n,roc_auc,average_precision,brier,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_ci_low,brier_ci_high,n_estimators,max_depth,min_samples_leaf,learning_rate,max_leaf_nodes,hidden,source,n_parameters,train_loss
tail_anomaly_classification,hist_gradient_boosting,roc_auc,0.8478690888119953,0.2954964637756347,1360,840,,840,0.8681292517006803,0.8764765434199266,0.1565341733235719,0.8608843537414965,0.8757596371882087,0.8718441404810966,0.881874869332687,0.1516817882878743,0.1613865583592693,,,,0.08,31.0,,BAKEOFF01,,
tail_anomaly_classification,random_forest,roc_auc,0.8478690888119954,0.2395248413085937,1360,840,,840,0.8582426303854875,0.8720591096463749,0.1544112298867889,0.8477551020408163,0.8686167800453516,0.8608358604027722,0.8830564564480563,0.1489810754077475,0.1598413843658302,96.0,10.0,10.0,,,,BAKEOFF01,,
tail_anomaly_classification,lightgbm,roc_auc,0.8303402537485584,0.19271373748779297,1360,840,,840,0.8456575963718821,0.853212088182882,0.16007473011130494,0.8143310657596372,0.8758503401360545,0.8215846449650201,0.8856625623579355,0.14240293631843695,0.17774652390417295,,,,,,,BAKEOFF02,25.0,
tail_anomaly_classification,xgboost,roc_auc,0.8301557093425606,0.13294529914855957,1360,840,,840,0.8433276643990929,0.84593725831898,0.16056478249564635,0.8199773242630386,0.8666213151927438,0.8247063647154352,0.869184621211823,0.1488929785660855,0.1722365864252072,,,,,,,BAKEOFF02,25.0,
tail_anomaly_classification,logistic,roc_auc,0.8446828143021915,0.0258781909942626,1360,840,0.3,840,0.8390759637188209,0.8390568190423169,0.1638394088993008,0.8339682539682539,0.8427664399092971,0.8390568190423169,0.8423973967584878,0.1608318127968434,0.1668470050017581,,,,,,,BAKEOFF01,,
tail_anomaly_classification,mlp,roc_auc,0.8282295271049597,0.142653226852417,1360,840,,840,0.8040646258503401,0.8062991284554297,0.1938151977978973,0.7987301587301587,0.8079818594104308,0.797298724179803,0.8178906511003661,0.191398496316393,0.1962318992794016,,,,,,48.0,BAKEOFF01,,
tail_anomaly_classification,compact_transformer,roc_auc,0.7688264129181084,3.501732110977173,1360,840,,840,0.7989965986394557,0.7933646949151869,0.18658982591081935,0.7517006802721089,0.8475963718820861,0.7539953959170069,0.8433773687939758,0.16875419046111848,0.20442546136052023,,,,,,,BAKEOFF02,2865.0,0.5864670872688293
