method,n_runs,weighted_rmse_pp,weighted_rmse_ci_low_pp,weighted_rmse_ci_high_pp,weighted_mae_pp,weighted_mae_ci_low_pp,weighted_mae_ci_high_pp
traditional_weighted_logit_ridge,21,10.428213975356284,0.6280380248663536,19.786994525755834,1.9163850055459966,0.36299882223084673,5.261417568108794
ml_extra_trees_rate,21,0.9066652650920659,0.48537462851758645,1.2948292099479117,0.5619396363791166,0.302087127087981,0.9389201709223419
ml_shuffled_target_control,21,1.7921232763054202,1.1035908811271824,2.448241631165994,1.1340327733206936,0.5790271993245124,1.8644789930286156
