run,raw_b2_containing_mean_abs_cov_ns2,raw_downstream_mean_abs_cov_ns2,raw_b2_minus_downstream_mean_abs_cov_ns2
44,1840.0960109636835,2.3339655122937457,1837.7620454513897
45,1356.9112534663416,13.460160809299325,1343.4510926570422
47,2059.731521155317,0.7992821614466951,2058.93223899387
48,809.1643023846718,1.4680024395753062,807.6962999450965
49,868.2385697830978,4.2145497506913,864.0240200324065
50,1403.7356439847647,1.481796336371988,1402.2538476483926
51,1323.958151895464,172.45606848832298,1151.502083407141
52,1331.6604372742256,1.4672694613502344,1330.1931678128753
53,1782.5855626312198,1.2517174502005617,1781.3338451810191
54,1926.2687538283287,4.533574450358693,1921.73517937797
55,1527.8779458740416,1.1879375641859375,1526.6900083098558
56,1483.9469899582461,20.923451279782462,1463.0235386784636
57,1142.4508538973953,1.7646447670439251,1140.6862091303515
58,583.8703910052933,9.699401512692178,574.1709894926012
59,172.93550339849617,11.252696494669715,161.68280690382645
60,87.29228362447907,23.778018439363947,63.51426518511512
61,52.37826265482334,17.943216969982334,34.435045684841
62,107.17561416919413,9.255038588170551,97.92057558102358
63,311.91915730550363,19.299206467978276,292.6199508375254
65,664.6042888908313,1.1943012561646913,663.4099876346667
