method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
gradient_boosted_trees,62,720,-1.3093151697607217,3.4167620445439164,3.568769665286867,0.09444444444444444,0.005555555555555556
gradient_boosted_trees,64,720,-1.8266628121933692,2.779591268617028,3.0534531279970114,0.08888888888888889,0.005555555555555556
gradient_boosted_trees,65,645,-2.087477022203191,2.64575757494816,3.1291522204314304,0.13023255813953488,0.009302325581395349
mlp,42,657,0.7768434859203666,3.436911369565866,3.6493877015225893,0.1476407914764079,0.0076103500761035
mlp,50,680,0.2661853412630625,10.175094092732925,9.851233756926693,0.31470588235294117,0.2661764705882353
mlp,57,670,0.2228005774721329,4.722487871236331,4.432525302582217,0.2791044776119403,0.01791044776119403
mlp,58,654,-3.5209779666489247,4.048097155027949,3.8897086486875487,0.3577981651376147,0.03363914373088685
mlp,60,720,-0.9672337532961017,3.9428393686818106,3.915184380383718,0.17222222222222222,0.006944444444444444
mlp,62,720,-1.262116097244581,4.148902182648184,3.959720400020333,0.20277777777777778,0.008333333333333333
mlp,64,720,-2.406170808146838,3.5424819571584205,3.7471446077721304,0.16527777777777777,0.004166666666666667
mlp,65,645,-2.273341423882446,3.4148301215384365,3.272692362964606,0.17519379844961241,0.004651162790697674
ridge,42,657,0.752932381532446,4.052971065260049,3.984937160046094,0.2389649923896499,0.0060882800608828
ridge,50,680,-0.05663996699781748,10.815648518882195,10.468783609193554,0.375,0.2735294117647059
ridge,57,670,0.9897620617944725,4.781526083298196,4.486244749597556,0.29850746268656714,0.005970149253731343
ridge,58,654,-2.566767336567856,4.133352783422651,3.857843829264225,0.308868501529052,0.035168195718654434
ridge,60,720,0.08043951374283331,3.5278829581959226,3.661151798179681,0.1388888888888889,0.004166666666666667
ridge,62,720,-0.19659270631563786,3.6659208742156784,3.5385990254563584,0.15,0.002777777777777778
ridge,64,720,-1.6156364737648055,3.202543701664773,3.2832315906191876,0.15555555555555556,0.005555555555555556
ridge,65,645,-1.3184964058751891,3.255889607288964,3.71806441461975,0.15503875968992248,0.012403100775193798
traditional_cfd_template_derivative,42,657,-0.42515167764099715,1.2500215128963916,1.0647615811660733,0.0,0.0
traditional_cfd_template_derivative,50,680,0.07946277917213118,0.3026212605830753,0.48020468198144367,0.0,0.0
traditional_cfd_template_derivative,57,670,0.13144543979056778,1.098376783683039,1.1512399242327094,0.0,0.0
traditional_cfd_template_derivative,58,654,0.571422601516089,0.7252471180941531,0.7225853962955592,0.0,0.0
traditional_cfd_template_derivative,60,720,-0.05996965292650075,0.978285252657342,0.9261643398943346,0.0,0.0
traditional_cfd_template_derivative,62,720,-0.09617996225346825,0.7474520650194074,0.7330702351954829,0.0,0.0
traditional_cfd_template_derivative,64,720,0.8959259629260399,0.6401331869221208,0.678847936107145,0.0,0.0
traditional_cfd_template_derivative,65,645,0.7103693999198946,0.8374918820281829,0.9012132370274585,0.0,0.0
