method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,curvature_energy_bin,curved,1605,-0.8291982538252576,5.9089969693622475,8.874564710555125,0.39314641744548284,0.14641744548286603
compact_waveform_transformer,curvature_energy_bin,curved,1605,-0.7202225781549316,5.891323746956386,7.060014798768612,0.38691588785046727,0.11651090342679128
derivative_gate_transformer_new,curvature_energy_bin,curved,1605,-0.04860733455008681,6.552957855399036,8.332610690667728,0.42679127725856697,0.17009345794392525
gradient_boosted_trees,curvature_energy_bin,curved,1605,-0.8362278529148848,3.6126836239148346,4.809516055527125,0.17445482866043613,0.041744548286604365
mlp,curvature_energy_bin,curved,1605,-1.2376815603283369,3.9583009221359227,5.063258229537881,0.24049844236760123,0.04735202492211838
ridge,curvature_energy_bin,curved,1605,-0.828711138369826,4.1412877791316305,5.41134232016399,0.23551401869158878,0.052336448598130844
traditional_cfd_template_derivative,curvature_energy_bin,curved,1605,0.15959770215848934,0.93557017019872,0.9542172224668619,0.0,0.0
1d_cnn,curvature_energy_bin,moderate,1946,-0.6762719319089516,4.715933942285234,6.093773400405927,0.29393627954779034,0.0750256937307297
compact_waveform_transformer,curvature_energy_bin,moderate,1946,2.5978824568438306,5.602580544724553,6.593649510490408,0.41007194244604317,0.11356628982528263
derivative_gate_transformer_new,curvature_energy_bin,moderate,1946,0.18977723303724137,6.866736784136981,7.325973837617512,0.45375128468653647,0.14028776978417265
gradient_boosted_trees,curvature_energy_bin,moderate,1946,-0.8365206706526926,3.597803026300081,4.942815125241038,0.16495375128468653,0.044707091469681395
mlp,curvature_energy_bin,moderate,1946,-0.8441970278522359,4.056405783033974,5.124353449915183,0.2199383350462487,0.046762589928057555
ridge,curvature_energy_bin,moderate,1946,-0.763280854021267,4.289697455835161,5.207178989910849,0.22816032887975335,0.04316546762589928
traditional_cfd_template_derivative,curvature_energy_bin,moderate,1946,0.1911257677524798,0.834399705785752,0.8083751219044801,0.0,0.0
1d_cnn,curvature_energy_bin,smooth,1915,-1.5306731090455727,4.675472899748378,5.884203475044405,0.2898172323759791,0.06005221932114883
compact_waveform_transformer,curvature_energy_bin,smooth,1915,1.3822937523703303,4.742086820485987,6.046161854169582,0.360313315926893,0.06422976501305483
derivative_gate_transformer_new,curvature_energy_bin,smooth,1915,-1.2238883364812878,5.739132314656867,6.906898184278922,0.3503916449086162,0.12741514360313316
gradient_boosted_trees,curvature_energy_bin,smooth,1915,-1.2079807021836828,3.4562015577924186,4.863652015126047,0.1556135770234987,0.045953002610966055
mlp,curvature_energy_bin,smooth,1915,-1.3213717853940992,4.073973166065361,4.894925972153688,0.2193211488250653,0.03655352480417755
ridge,curvature_energy_bin,smooth,1915,-0.07825674563673601,3.9850829908153704,5.01316773137407,0.21514360313315928,0.03446475195822454
traditional_cfd_template_derivative,curvature_energy_bin,smooth,1915,0.14721786351445587,0.8658836351851086,0.9183412205903556,0.0,0.0
1d_cnn,derivative_onset_bin,nominal,1804,-1.5276427505840253,4.514660883130013,5.02634114510457,0.28159645232815966,0.037694013303769404
compact_waveform_transformer,derivative_onset_bin,nominal,1804,1.0952486103487695,5.450797333437338,5.915174047173383,0.3647450110864745,0.0803769401330377
derivative_gate_transformer_new,derivative_onset_bin,nominal,1804,-1.3468009068777986,6.012469103655695,6.614373451812141,0.37971175166297116,0.1286031042128603
gradient_boosted_trees,derivative_onset_bin,nominal,1804,-1.2607635127144707,3.1105830298819086,3.758557810963244,0.11585365853658537,0.014412416851441241
mlp,derivative_onset_bin,nominal,1804,-1.4910327396947771,3.601911052386907,4.258438244959889,0.21507760532150777,0.019955654101995565
ridge,derivative_onset_bin,nominal,1804,-1.0478836032988648,3.7804448712299203,4.4487853590116755,0.1951219512195122,0.024390243902439025
traditional_cfd_template_derivative,derivative_onset_bin,nominal,1804,0.16507269633354937,0.8825156414474282,0.8625176732254629,0.0,0.0
1d_cnn,derivative_onset_bin,sharp,1977,-1.0416409747226947,4.614720564345316,5.653863922999244,0.27870510875063226,0.04552352048558422
compact_waveform_transformer,derivative_onset_bin,sharp,1977,1.3525794659181294,5.4043691871120005,6.331724035418321,0.3945371775417299,0.08548305513404147
derivative_gate_transformer_new,derivative_onset_bin,sharp,1977,-0.6869050869000741,5.761788995791099,6.922322468460662,0.37329286798179057,0.10318664643399089
gradient_boosted_trees,derivative_onset_bin,sharp,1977,-1.3667390508068036,3.0383836335726753,4.056460375631592,0.09762266059686393,0.021244309559939303
mlp,derivative_onset_bin,sharp,1977,-1.6108452864373861,3.755426149335146,4.5780878228007476,0.19372787051087506,0.02832574607991907
ridge,derivative_onset_bin,sharp,1977,-1.2527425617208436,3.9035562982688248,4.904850750004326,0.20991401112797167,0.03186646433990895
traditional_cfd_template_derivative,derivative_onset_bin,sharp,1977,0.3301307981935606,0.8569540961344082,0.8831310789813405,0.0,0.0
1d_cnn,derivative_onset_bin,slow,1685,-0.09032451092212845,6.753585122882135,9.652429099520377,0.4148367952522255,0.20059347181008902
compact_waveform_transformer,derivative_onset_bin,slow,1685,1.032271623970459,5.7631209305404525,7.779131211610734,0.39821958456973294,0.1287833827893175
derivative_gate_transformer_new,derivative_onset_bin,slow,1685,0.672603481314912,7.312527776786499,8.811503016354274,0.48427299703264093,0.21008902077151334
