method,run,n_pairs,sigma68_ns,rms_ns,bias_ns,tail_abs_gt_0p5_ns,tail_abs_gt_1p0_ns
gradient_boosted_trees,58,353,1.4573155877995476,9.410626749459677,1.2870310204466786,0.7082152974504249,0.46175637393767704
gradient_boosted_trees,59,3753,1.1480976922763233,3.327374422676389,-0.16133190304674774,0.6426858513189448,0.3855582200905942
gradient_boosted_trees,60,3700,1.171543765706105,4.358358965588736,-0.0017607824061986923,0.6502702702702703,0.3856756756756757
gradient_boosted_trees,61,4245,1.1588099775757774,5.47138773273985,0.016676739071516025,0.687396937573616,0.41460541813898705
gradient_boosted_trees,62,3833,1.2185715425303019,2.848237047091836,0.006941603854184915,0.6764936081398383,0.4046438820767023
gradient_boosted_trees,63,1816,1.2298591109272947,3.1715449419541777,-0.2700397366452179,0.6679515418502202,0.42070484581497797
gradient_boosted_trees,65,398,1.488661859339412,2.2034985645680325,0.12657601591665044,0.7462311557788944,0.4949748743718593
gradient_boosted_trees_controls_only,58,353,1.5504712762191688,10.055299718594956,1.4287058228089038,0.7110481586402266,0.48158640226628896
gradient_boosted_trees_controls_only,59,3753,1.1471485986109462,3.5495668189300265,-0.12117701332880827,0.6498800959232613,0.3834265920596856
gradient_boosted_trees_controls_only,60,3700,1.2203961680814788,4.465271629572658,-0.007428535239784105,0.6697297297297298,0.40540540540540543
gradient_boosted_trees_controls_only,61,4245,1.201137148334563,5.582996321472516,0.012790501834027758,0.6850412249705536,0.42732626619552416
gradient_boosted_trees_controls_only,62,3833,1.2126434835324553,3.0605142222468644,0.04301018498722627,0.657970258283329,0.39212105400469605
gradient_boosted_trees_controls_only,63,1816,1.2448829498455876,3.445693202382599,-0.28303506669122863,0.6696035242290749,0.42125550660792954
gradient_boosted_trees_controls_only,65,398,1.503471140860671,2.1238207897868513,0.1951432239369141,0.7613065326633166,0.5175879396984925
gradient_boosted_trees_plus_sorted_proxy,58,353,1.4573155877995476,9.410626749459677,1.2870310204466786,0.7082152974504249,0.46175637393767704
gradient_boosted_trees_plus_sorted_proxy,59,3753,1.1480976922763233,3.327374422676389,-0.16133190304674774,0.6426858513189448,0.3855582200905942
gradient_boosted_trees_plus_sorted_proxy,60,3700,1.171543765706105,4.358358965588736,-0.0017607824061986923,0.6502702702702703,0.3856756756756757
gradient_boosted_trees_plus_sorted_proxy,61,4245,1.1588099775757774,5.47138773273985,0.016676739071516025,0.687396937573616,0.41460541813898705
gradient_boosted_trees_plus_sorted_proxy,62,3833,1.2185715425303019,2.848237047091836,0.006941603854184915,0.6764936081398383,0.4046438820767023
gradient_boosted_trees_plus_sorted_proxy,63,1816,1.2298591109272947,3.1715449419541777,-0.2700397366452179,0.6679515418502202,0.42070484581497797
gradient_boosted_trees_plus_sorted_proxy,65,398,1.488661859339412,2.2034985645680325,0.12657601591665044,0.7462311557788944,0.4949748743718593
mlp,58,353,1.429473435822293,8.979545960737429,1.2803865366742218,0.6883852691218131,0.4164305949008499
mlp,59,3753,1.1195710202680287,2.679412173994451,0.17218766345551176,0.6328270716759925,0.37463362643218756
mlp,60,3700,1.032016216570633,3.559569829695396,0.3117692136120511,0.601081081081081,0.3354054054054054
mlp,61,4245,1.127544629411777,3.401519184648281,-0.4596736863542485,0.6482921083627797,0.3934040047114252
mlp,62,3833,1.0994534350137584,2.1401171767476943,0.09579496668020168,0.6284894338638143,0.36133576832768066
mlp,63,1816,1.1658555000334252,2.392743263477257,-0.23301379928005858,0.6685022026431718,0.3931718061674009
mlp,65,398,1.4253500866919984,1.6251043654776203,-0.31253030254405856,0.7160804020100503,0.4949748743718593
nuisance_gated_pair_cnn,58,353,1.3323032372873405,8.735146798058459,0.44173712712981195,0.7025495750708215,0.45892351274787535
nuisance_gated_pair_cnn,59,3753,1.338725834823749,5.145799588546916,-0.4760146563088021,0.7039701572075673,0.44977351452171593
nuisance_gated_pair_cnn,60,3700,1.276937020229611,6.210094285475885,-0.5966505959426514,0.6845945945945946,0.4281081081081081
nuisance_gated_pair_cnn,61,4245,1.3484829128864413,6.898054037745579,-0.3297493846618541,0.6899882214369847,0.4452296819787986
nuisance_gated_pair_cnn,62,3833,1.3110536423435466,4.564298616048163,-0.32231302416949037,0.6931907122358466,0.44169058178972087
nuisance_gated_pair_cnn,63,1816,1.3604553487214612,6.798135100436411,-0.5329775564452304,0.676762114537445,0.43997797356828194
nuisance_gated_pair_cnn,65,398,1.5429564089774304,1.7176584753385866,-0.042093549266466156,0.7512562814070352,0.5
one_dimensional_cnn,58,353,1.361849863458882,8.712927805361815,0.6784068083573906,0.6855524079320113,0.45892351274787535
one_dimensional_cnn,59,3753,1.3487884155240548,5.235961106250795,-0.2944700149886246,0.6917132960298428,0.4412470023980815
one_dimensional_cnn,60,3700,1.3021759984653474,6.099205202508409,-0.3721343914437417,0.715945945945946,0.4454054054054054
one_dimensional_cnn,61,4245,1.3544602168507063,6.892196430726231,-0.297536207216776,0.697997644287397,0.4515901060070671
one_dimensional_cnn,62,3833,1.3137157665674142,4.630807589791578,-0.2509481163529286,0.6957996347508479,0.4429950430472215
one_dimensional_cnn,63,1816,1.3816949109616812,6.6680692030177235,-0.5015278026377257,0.6855726872246696,0.45484581497797355
one_dimensional_cnn,65,398,1.4846666381224947,1.7768021657543713,0.20931812923703996,0.7236180904522613,0.5
ridge,58,353,3.267750863838643,8.447842973593655,2.2459389938158916,0.8810198300283286,0.7450424929178471
ridge,59,3753,2.179734370815501,4.789385982604881,-0.1262135353600627,0.8116173727684519,0.6266986410871302
ridge,60,3700,2.3480029548547563,5.742957863921877,0.25181530362935256,0.8272972972972973,0.6567567567567567
ridge,61,4245,2.4361674374653806,6.324021888328398,-0.40989036119907873,0.8367491166077738,0.67773851590106
ridge,62,3833,2.41037691242248,4.419416674840978,0.17726996215281512,0.8163318549439081,0.6470127837203236
ridge,63,1816,2.2924733224985063,6.096999852776967,-0.3105320354324759,0.8067180616740088,0.6360132158590308
ridge,65,398,2.9786508402575076,3.5689636513982497,0.5902045335631322,0.8693467336683417,0.7160804020100503
ridge_controls_only,58,353,3.2582502122091666,8.518859912107459,1.924248922212957,0.8810198300283286,0.7450424929178471
ridge_controls_only,59,3753,2.1586254702666223,5.0632776786444555,-0.0771176692634368,0.8033573141486811,0.6280309086064482
ridge_controls_only,60,3700,2.4413543419827013,6.172266734187773,0.13745125782984866,0.8391891891891892,0.6821621621621622
ridge_controls_only,61,4245,2.514606495882676,6.685621597250067,-0.38504169678039124,0.8405182567726738,0.6923439340400471
ridge_controls_only,62,3833,2.298189360601434,4.6614280036588305,0.18972363376547302,0.813983824680407,0.6561440125228281
ridge_controls_only,63,1816,2.29905163019183,6.517343088903277,-0.35342360934265526,0.823237885462555,0.6657488986784141
