method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,winner_score
template_residual_boosted_stack_new,0.8236217242986565,0.8007465277777778,0.8946330872774642,0.8680851063829788,0.8031496062992126,0.8320017368649588,-1.0789744578919924,7.5401045223116725,0.09090909090909091,0.3125,0.21666666666666667,-0.009951743397142401,0.0932815957781538,480,240,0.7919274404146237,0.86204306262918,0.7730729166666667,0.8391796875,0.8692672503648113,0.9110183847786157,0.8215085198797193,0.9224137931034483,0.7777769289533996,0.8239700374531835,0.7986221054646045,0.8644001115959625,-2.4401750938892164,0.3449398778402868,6.120841071643053,9.808945156900005,0.06097560975609756,0.13091806429070582,0.2833333333333333,0.3416666666666667,0.17083333333333334,0.26052083333333337,-0.024567412513132155,-0.0024694897940027768,0.08384947669859422,0.10484611416340285,0.23714054011836416
gradient_boosted_trees,0.8058273316636935,0.7892187500000001,0.9058966565349543,0.8382978723404255,0.8008130081300813,0.8191489361702128,-0.9012862180408687,7.743681682353271,0.11437908496732026,0.3625,0.225,-0.004555829923089272,0.08546047319671621,480,240,0.7658491367483065,0.8444380382289436,0.7612473958333333,0.8208333333333333,0.8754538426794524,0.929700176366843,0.7860042735042735,0.9,0.775475,0.827044742091764,0.784801390010013,0.8592592592592593,-2.9916796761513105,0.39054314834296555,6.140628454360871,9.7440395165818,0.0759493670886076,0.159,0.3375,0.38333333333333336,0.16447916666666668,0.2938541666666667,-0.016801925623410416,0.00043088735597780216,0.06420690933057621,0.1013626740756146,0.23748505597769576
ridge,0.7850415530404007,0.7753125,0.8222318714719932,0.625531914893617,0.7945945945945946,0.7352149370386453,-1.2800316784112242,10.238348242195283,0.16447368421052633,0.36666666666666664,0.22916666666666666,-0.014622063988603187,0.08425310883503292,480,240,0.7302218430369432,0.8384510118193953,0.7397387152777778,0.8178298611111114,0.7948828604059527,0.8462040151908333,0.5862068965517241,0.6521105447594776,0.752375,0.8471759709646038,0.7130977222906518,0.7524797829419123,-3.614067651931188,0.7494236564391876,9.5473451200692,11.179894521055607,0.14216948736816287,0.19148936170212766,0.31447916666666664,0.42083333333333334,0.1875,0.26885416666666667,-0.026669909736949417,0.0013629118518634648,0.06841871701690866,0.10565683859207567,0.2826245236639911
deltaE_over_E_likelihood_template,0.6779536610083063,0.65421875,0.7503256621797656,0.6510638297872341,0.7611940298507462,0.7275727312201477,-0.2772733765271873,10.609472460956011,0.22340425531914893,0.6083333333333333,0.12083333333333333,-0.020651037547768272,0.09758848356648722,480,240,0.666085389881618,0.691518057410077,0.6433767361111111,0.6655815972222223,0.7207605648517352,0.7752098263566436,0.6206896551724138,0.6857419522326065,0.7255189345606999,0.8089887640449438,0.6956667230225952,0.7552609427609428,-1.8018363410476557,0.8668255887467069,8.973194843015126,13.775486325599847,0.14689393939393938,0.3028974060525441,0.5875,0.6355208333333333,0.09583333333333334,0.15416666666666667,-0.03891437026301891,0.010934170132089093,0.07059390930054966,0.12024373227283056,0.30824835870434375
1d_cnn,0.7873166585743443,0.7701041666666666,0.7926183239253147,0.6085106382978723,0.7771739130434783,0.7205818497611811,-1.900935946263136,12.77172315562434,0.22929936305732485,0.3458333333333333,0.2375,-0.05731475830078125,0.10542079306386816,480,240,0.7439439413250996,0.8347651546537962,0.7376631944444445,0.8060590277777777,0.7544869565217391,0.8191534391534392,0.5856373856707316,0.6339285714285714,0.75,0.8170731707317073,0.7007466593753504,0.7397028510287577,-3.8554931568597794,0.19758995309285154,11.897151275388612,13.453842364505864,0.20368210405946255,0.2654178885630499,0.30416666666666664,0.3875,0.1875,0.2708333333333333,-0.0778670654296875,-0.03995706176757813,0.09616354742402417,0.12264111690874838,0.33215922884648297
mlp,0.7460370942019535,0.740173611111111,0.7259921841076857,0.48936170212765956,0.7516339869281046,0.6671298306556666,-3.225823127647587,12.605823227238925,0.2585034013605442,0.3875,0.275,0.006856780982482974,0.14881540462776466,480,240,0.6883345479206157,0.8027487264135036,0.7072109375,0.7730381944444444,0.6980952172325666,0.759191080246375,0.44298245614035087,0.5368394413721999,0.6824324324324325,0.8355263157894737,0.6282372598162071,0.7195071010860484,-4.069197479477706,-2.081947378124438,11.083856980911268,14.043362779225921,0.22982905187391411,0.2902097902097902,0.3416666666666667,0.4271875,0.22916666666666666,0.325,-0.009923680752235277,0.03282335792516153,0.12441162963596876,0.18382562061169233,0.39121617923623725
joint_sequence_transformer,0.8065463375123523,0.7910937500000002,0.5112462006079027,0.12340425531914893,0.48333333333333334,0.4984368215371255,0.46994328740936453,12.26208119813585,0.22887323943661972,0.4083333333333333,0.15833333333333333,0.01990594000763228,0.15924411022595447,480,240,0.7585557355939367,0.8466235901101631,0.7497921006944446,0.8218055555555556,0.47166884531590414,0.5525935470390556,0.09465020576131687,0.15564862245604322,0.39344262295081966,0.6206896551724138,0.46813567585450366,0.5314878642244372,-1.5547587701802446,2.1009089610410014,11.386205077691674,13.881221956830897,0.18613138686131386,0.28217238211879975,0.37697916666666664,0.45,0.125,0.19166666666666668,0.009033917945185802,0.03674087550259219,0.11093484010992742,0.1854671853374757,0.43558905015636495
