method,heldout_run,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
joint_sequence_transformer,60,0.7739672416679135,0.779513888888889,0.4878472222222222,0.0625,0.2727272727272727,0.4479166666666667,3.2914328344823574,11.72845837790166,0.22580645161290322,0.3541666666666667,0.22916666666666666,0.07827882100460351,0.16193146548488618,96,48
joint_sequence_transformer,62,0.7312620477342107,0.7200520833333334,0.5419018671298307,0.12244897959183673,0.5,0.49739470256187585,0.01691570989260871,11.573168644141285,0.18,0.4791666666666667,0.16666666666666666,0.010186572934134022,0.07603756275309548,96,48
joint_sequence_transformer,64,0.8346373732517607,0.795138888888889,0.4369488536155203,0.1111111111111111,0.46153846153846156,0.4722222222222222,-1.88491345214024,10.828185552666621,0.1896551724137931,0.3958333333333333,0.16666666666666666,0.021062652780651458,0.1882313146259888,96,48
joint_sequence_transformer,65,0.8118200344253466,0.8077256944444444,0.5838779956427016,0.17777777777777778,0.7272727272727273,0.5594771241830065,-0.36722628085552156,15.855118842308007,0.3392857142857143,0.4166666666666667,0.10416666666666667,0.041177321732830965,0.16079218291387395,96,48
mlp,58,0.8377013977978605,0.8051215277777777,0.7377417903733693,0.46153846153846156,0.6666666666666666,0.6518218623481782,-1.50580022816019,13.667822916018292,0.3,0.375,0.1875,0.04097095822856374,0.09462147491642323,96,48
mlp,60,0.7483789709211338,0.7335069444444444,0.6927083333333334,0.4166666666666667,0.6666666666666666,0.6041666666666666,-0.511340840947736,13.508403355618714,0.29310344827586204,0.3958333333333333,0.3333333333333333,-0.0009693472927306175,0.1741605731524797,96,48
mlp,62,0.6269775157861303,0.6766493055555555,0.7750759878419452,0.5510204081632653,0.7941176470588235,0.7010421189752496,-3.171630675328636,14.625773968195606,0.26,0.4791666666666667,0.3541666666666667,-0.03189659308129376,0.20060079315593635,96,48
mlp,64,0.7906211752115485,0.7573784722222223,0.671957671957672,0.46296296296296297,0.7352941176470589,0.6243386243386243,-4.960131685155256,10.364165997212236,0.21212121212121213,0.3125,0.22916666666666666,-0.01328932543503407,0.12498031251320812,96,48
mlp,65,0.7541031577255978,0.7196180555555556,0.7690631808278867,0.5555555555555556,0.8928571428571429,0.7483660130718954,-3.766802402350029,12.401269876614197,0.23333333333333334,0.375,0.2708333333333333,0.01760481701540431,0.14056217907568622,96,48
ridge,58,0.8685281655561106,0.8506944444444445,0.8529014844804319,0.6666666666666666,0.7647058823529411,0.763157894736842,0.23314139389583932,9.320495870420505,0.14705882352941177,0.2916666666666667,0.20833333333333334,-0.02585617225011345,0.06889239443178617,96,48
ridge,60,0.8235393211168527,0.7968750000000001,0.7764756944444444,0.625,0.7317073170731707,0.6979166666666667,1.0536177299086935,9.643610449237588,0.12903225806451613,0.3541666666666667,0.2916666666666667,0.009217807489832027,0.10862681508503008,96,48
ridge,62,0.654734252498754,0.7057291666666667,0.8102475032566218,0.6326530612244898,0.7948717948717948,0.7312201476335215,-0.0386767912713859,9.964583701764372,0.2037037037037037,0.4375,0.2708333333333333,0.0007811952071792803,0.05062798545846517,96,48
ridge,64,0.8043858048738626,0.7825520833333334,0.8121693121693121,0.6481481481481481,0.813953488372093,0.7288359788359788,-3.0852256007648293,9.508803442276303,0.15151515151515152,0.3125,0.14583333333333334,-0.030028327144296426,0.11622000170893686,96,48
ridge,65,0.7773162151166678,0.74609375,0.8557734204793028,0.5555555555555556,0.8928571428571429,0.7483660130718954,-4.537653456029547,11.650106343241658,0.2037037037037037,0.4375,0.22916666666666666,-0.01861979005018912,0.07355046344283894,96,48
template_residual_boosted_stack_new,58,0.8789787104941182,0.8654513888888888,0.9118308591992802,0.9230769230769231,0.7659574468085106,0.8650472334682862,-0.37194185438958804,6.390231595821028,0.1,0.2708333333333333,0.14583333333333334,-0.027728639744456503,0.07794170155671484,96,48
template_residual_boosted_stack_new,60,0.7817255182828898,0.75390625,0.9014756944444445,0.9583333333333334,0.8363636363636363,0.8854166666666667,0.7175979254480858,5.351187019386047,0.04411764705882353,0.2916666666666667,0.3125,-0.0031093565161033013,0.08313252230980916,96,48
template_residual_boosted_stack_new,62,0.7838060664684626,0.7734375,0.8423795049934868,0.8163265306122449,0.7692307692307693,0.7805036908380374,-0.39032044601010174,8.886201339259097,0.06451612903225806,0.3541666666666667,0.20833333333333334,-0.024567412513132155,0.07463441002902987,96,48
template_residual_boosted_stack_new,64,0.8401719604632389,0.8120659722222222,0.900352733686067,0.8518518518518519,0.8070175438596491,0.794973544973545,-2.866441217875799,7.239071452935841,0.08823529411764706,0.2916666666666667,0.1875,-0.0016304178790856791,0.09522434160988477,96,48
template_residual_boosted_stack_new,65,0.8405983292815569,0.7916666666666666,0.9137254901960785,0.8,0.8372093023255814,0.8313725490196079,-2.9683840295305064,11.302144909262623,0.16129032258064516,0.3541666666666667,0.22916666666666666,-0.010163418623145163,0.10715280661743232,96,48
