event_index,run,group,current_nA,eventno,stratum,amp_bin,baseline_bin,p02_topology,ref_stave,ref_amp_adc,adaptive_lowering_adc,downstream,one_sse_norm,resid_late_max_frac,trad_secondary_fraction,trad_secondary_primary_ratio,trad_score_sse_improvement,trad_failed,trad_t1_sample,trad_t2_sample,trad_amp1_adc,trad_amp2_adc,traditional_template_fit__accepted,traditional_template_fit__pred_overlap_probability,traditional_template_fit__pred_secondary_fraction,ridge_linear__accepted,ridge_linear__pred_overlap_probability,ridge_linear__pred_secondary_fraction,gradient_boosted_trees__accepted,gradient_boosted_trees__pred_overlap_probability,gradient_boosted_trees__pred_secondary_fraction,mlp__accepted,mlp__pred_overlap_probability,mlp__pred_secondary_fraction,cnn_1d_dual_head__accepted,cnn_1d_dual_head__pred_overlap_probability,cnn_1d_dual_head__pred_secondary_fraction,consensus_abstention_ensemble__accepted,consensus_abstention_ensemble__pred_overlap_probability,consensus_abstention_ensemble__pred_secondary_fraction,gallery_arm,blind_id,blind_second_peak_frac,blind_second_peak_separation_ns,blind_width10_samples,blind_late_max_frac,blind_neg_step_count,morphology,two_pulse_like,artifact_like,shape_artifact_strong,in_prior_gallery,reviewer_external_or_fit,reviewer_bounded_topology,reviewer_shape_blind,artifact_reviewer_external,artifact_reviewer_shape,two_pulse_vote_count,artifact_vote_count,two_pulse_like_blinded,artifact_like_blinded,ambiguous_blinded
24973,46,low_2nA,2.0,52602,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1152.5,3824.5,0,3.741794154721442,-1.6585683297180045,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,5.2499861759365456e-14,0.0,0,0.3105809250586976,0.1695661838474231,1,0.996781925425125,0.0,0,0.4451889991760254,0.2281332165002823,1,0.584183949886616,0.0994248500869263,matched_low_control,S11H-00156,-0.1522776572668112,20.0,2.0,-1.6585683297180045,9.0,pathology_or_noisy,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
217405,56,high_20nA,20.0,340864,amp_2500_4500|s16_large_lowering|p02_early_pathology,amp_2500_4500,s16_large_lowering,p02_early_pathology,B2,2679.0,1590.8149999999996,0,0.2104466102899407,0.3836135982597969,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.3241503680223088,0.1062756933984187,1,0.4309327911194197,0.1153744873864648,1,0.5036854805427197,0.1865454958354155,0,0.7145146727561951,0.2814337313175201,1,0.5497109814727782,0.1458384286348501,high_ml_only,S11H-00121,,,,,,,,,,False,0,0,0,0,1,0,1,0,1,0
173282,54,high_20nA,20.0,279973,amp_2500_4500|s16_large_lowering|p02_early_pathology,amp_2500_4500,s16_large_lowering,p02_early_pathology,B2,4373.0,1402.4050000000009,0,0.1438611472933,0.0240109764463754,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,3.426153998662384e-06,0.0,1,0.2658497625655303,0.0976416617038251,1,0.9999999194307154,0.1132011983763724,1,0.3153539597988128,0.1593519151210785,1,0.5270678805983529,0.092548693800319,high_ml_only,S11H-00205,0.4111593871484107,20.0,6.0,0.0240109764463754,3.0,pathology_or_noisy,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
26484,47,low_2nA,2.0,55805,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,6665.5,2196.5175,0,0.245491355591163,0.1462982054389539,0.4182831770808641,0.7190494766540547,0.0178812286766509,False,2.8910530947491933,5.891053094749193,1901.43888296362,1367.228633684661,1,0.2235153584581362,0.4182831770808641,0,0.5948040198338028,0.0337550001494189,0,0.1372098130220214,0.0744583051741842,1,1.8501898044941093e-05,0.1778876314319269,0,0.0653180405497551,0.0530908815562725,0,0.0675154518232738,0.1809299988108119,matched_low_control,S11H-00522,0.9801965343935188,20.0,15.0,0.3686895206661165,2.0,two_pulse_like,1.0,0.0,0.0,True,1,1,1,0,0,3,0,1,0,0
29397,47,low_2nA,2.0,61888,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7906.5,6656.9025,0,0.3255900933274661,0.5985581483589452,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.8808174196236284,0.2375338237556718,0,0.2845908946745104,0.09193724228426,1,0.0304922275607358,0.3449455786489858,0,0.1255315840244293,0.071873128414154,0,0.1468715687532251,0.1271889873368499,matched_low_control,S11H-00395,0.6362486561689749,20.0,12.0,0.5985581483589452,2.0,broad_late_shape,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
28736,47,low_2nA,2.0,60647,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1231.5,4407.5,0,3.906109184368222,-1.3824604141291108,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,1.7647444315370794e-20,0.0,0,0.2727686749138012,0.1533038254118248,0,1.5868103172457674e-31,0.0,0,0.0132632674649357,0.0179917402565479,0,0.0953439807929123,0.0428238914170931,matched_low_control,S11H-00092,-0.467316280958181,20.0,2.0,-1.3824604141291108,9.0,pathology_or_noisy,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
45668,49,high_20nA,20.0,100177,amp_ge_4500|s16_large_lowering|p02_early_pathology,amp_ge_4500,s16_large_lowering,p02_early_pathology,B2,8238.5,6790.9225,0,0.3616287846191572,0.7867330217879468,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.6319910063034101,0.2125514703058649,1,0.6935946103608572,0.1895674490570388,1,0.9999114009335204,0.1867826359738564,0,0.2967824339866638,0.1115754470229148,1,0.6634294817603471,0.1219813830134525,high_ml_only,S11H-00570,0.8588335255204224,30.0,13.0,0.7867330217879468,2.0,two_pulse_like,1.0,0.0,0.0,True,1,0,0,0,1,1,1,0,1,1
140412,53,high_20nA,20.0,238568,amp_ge_4500|s16_no_lowering|p02_broad_late,amp_ge_4500,s16_no_lowering,p02_broad_late,B2,6332.5,0.0,1,0.377038289559609,0.6652191077773392,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.3725995646505831,0.0630073095245143,1,0.8976556602899248,0.1375495624749803,1,0.9893684342825376,0.1559772123589679,0,0.689142644405365,0.2081401050090789,1,0.8587222463259424,0.1254167199607568,high_ml_only,S11H-00482,,,,,,,,,,False,0,0,1,0,0,1,0,0,0,1
27723,47,low_2nA,2.0,58659,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8036.0,6643.46,0,0.3131820620396094,0.6032852165256346,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.8309804749290797,0.2422048379092719,0,0.2749879451658027,0.09193724228426,1,0.0206737491157095,0.3960486865330057,0,0.1242366805672645,0.0714876949787139,0,0.1399661249495923,0.1398684059489949,matched_low_control,S11H-00122,0.6509457441513191,20.0,12.0,0.6032852165256346,2.0,broad_late_shape,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
78071,50,high_20nA,20.0,155462,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1602.5,4178.5,0,2.3273458522324253,-1.0898595943837754,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,4.751888762026285e-07,0.8,1,0.5765303234241203,0.1565852500049075,1,0.999999980264527,0.0,0,0.4842696487903595,0.2842573225498199,1,0.6869333174930022,0.1102106431386818,high_ml_only,S11H-00385,,,,,,,,,,False,0,0,0,0,1,0,1,0,1,0
28971,47,low_2nA,2.0,61078,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8608.0,6604.88,1,0.2894146291095552,0.5892193308550185,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.7236321048781222,0.2518501456665728,0,0.2749879451658027,0.0903403140476869,1,0.0221782711036152,0.4242284751088891,0,0.1150171980261802,0.0691434741020202,0,0.1373944714318661,0.1459280658146491,matched_low_control,S11H-00414,0.6532295539033457,20.0,12.0,0.5892193308550185,2.0,broad_late_shape,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
27263,47,low_2nA,2.0,57597,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B8,1307.5,1594.5,1,0.6949422141304538,-0.341491395793499,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.0002198345107688,0.0,0,0.1847645867477013,0.1258571038933416,1,0.0024651746986556,0.1945269618681724,0,0.1059567108750343,0.0596377179026603,0,0.0977288241071304,0.0950054459160436,matched_low_control,S11H-00097,0.990057361376673,30.0,7.0,-0.341491395793499,5.0,pathology_or_noisy,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
100011,51,high_20nA,20.0,185047,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7254.0,6682.19,0,0.3561260867233694,0.645850565205404,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.8457614764703683,0.3100170357763331,1,0.5968062965818857,0.1295715860678739,1,0.9792299865753588,0.0,0,0.4549618363380432,0.1758606880903244,1,0.676999373165096,0.0763580685395495,high_ml_only,S11H-00545,0.6739729804245933,20.0,12.0,0.645850565205404,2.0,broad_late_shape,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
198116,56,high_20nA,20.0,315140,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,6987.5,6667.6875,0,0.4304286987759967,0.7519856887298748,0.0,0.0,0.0,True,,,,,0,0.0,0.0,1,0.9988047674199186,0.4888175007632643,1,0.938669132798809,0.2601236799147784,1,0.8637063079709546,0.0,0,0.3486615121364593,0.1415792554616928,1,0.7170123176354076,0.1004257338441178,high_ml_only,S11H-00487,,,,,,,,,,False,0,0,0,0,1,0,1,0,1,0
983,44,high_20nA,20.0,2232,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1156.5,4952.5,0,6.034960347953002,-1.857760484219628,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,1.4283716815119535e-06,0.0,1,0.3896677033538978,0.1875845254204235,1,0.9999999999999984,0.3192283583713822,0,0.9057714939117432,0.4117657840251922,1,0.7651463990885464,0.2296446669542495,high_ml_only,S11H-00334,-1.098573281452659,20.0,2.0,-1.857760484219628,9.0,pathology_or_noisy,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
188681,55,high_20nA,20.0,302073,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1289.0,4720.0,0,4.736003336701733,-1.6066718386346004,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,1.2627825046088765e-20,0.021443715154168,1,0.3887898251296783,0.1432969905579466,1,0.9999999076902748,0.0,0,0.7907832860946655,0.0545390918850898,1,0.7265243396382063,0.0494590206107591,high_ml_only,S11H-00433,,,,,,,,,,False,0,0,0,0,1,0,1,0,1,0
28719,47,low_2nA,2.0,60621,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1914.5,1889.7825000000005,0,0.4871146613335422,-0.0133194045442674,0.0,0.0,0.0,True,,,,,0,0.0,0.0,1,0.9985388748109242,0.3357230143480315,0,0.4484462525414655,0.1026910068315655,1,0.9999510612710466,0.8,0,0.1569442451000213,0.0748964846134185,0,0.5351138529708445,0.244396872861246,matched_low_control,S11H-00202,0.8318098720292505,40.0,8.0,-0.0133194045442674,4.0,pathology_or_noisy,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
106663,52,high_20nA,20.0,194691,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,7454.0,6618.19,1,0.3580135838919053,0.713710759323853,0.0,0.0,0.0,True,,,,,0,0.0,0.0,1,0.9997532639030494,0.5627515213965608,1,0.8946953735400751,0.3048074991861543,1,0.9999999999999628,0.2415347554301097,0,0.2737875282764435,0.1161350607872009,1,0.7228276339388272,0.1656193288508662,high_ml_only,S11H-00123,0.713710759323853,20.0,12.0,0.713710759323853,2.0,broad_late_shape,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
175653,55,high_20nA,20.0,283189,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1443.5,4009.5,0,2.695734152253583,-1.3914097679251818,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,7.548731022042205e-22,0.0,1,0.4399628413871321,0.1686991439288347,1,0.9999432761444724,0.0,0,0.7128869295120239,0.1087517291307449,1,0.7175976823478761,0.0693627182648949,high_ml_only,S11H-00514,,,,,,,,,,False,0,0,0,0,1,0,1,0,1,0
27678,47,low_2nA,2.0,58563,amp_ge_4500|s16_large_lowering|p02_broad_late,amp_ge_4500,s16_large_lowering,p02_broad_late,B2,8228.5,6614.0725,1,0.2963022689565499,0.6225314455854651,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.141477037198775,0.2413504734551499,0,0.1682712943794823,0.0972697577874979,1,0.3340421041139602,0.1632118186965621,0,0.1000277698040008,0.0647864341735839,0,0.2007803894324811,0.081317002664411,matched_low_control,S11H-00412,0.8725162544813757,30.0,12.0,0.6225314455854651,2.0,two_pulse_like,1.0,0.0,0.0,True,1,0,0,0,1,1,1,0,1,1
45219,49,high_20nA,20.0,99271,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1320.5,3722.5,0,3.7903441889068312,-1.1416130253691783,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.142954975197618,0.2232550747916289,1,0.3947700603469054,0.2227819784384974,1,1.0,0.0,0,0.631129264831543,0.1448863595724105,1,0.6752997750594828,0.091917084502727,high_ml_only,S11H-00091,,,,,,,,,,False,0,0,0,0,1,0,1,0,1,0
29263,47,low_2nA,2.0,61650,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1219.0,2531.0,0,1.5487967046241455,-0.6923707957342083,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.8041309404617758,0.0745255082450392,0,0.3384611383035469,0.1081613355960181,1,0.954421189653106,0.1788672877455399,0,0.0803250595927238,0.0486875027418136,0,0.4577357958497923,0.0839290315208429,matched_low_control,S11H-00026,0.7210828547990156,30.0,7.0,-0.6923707957342083,5.0,pathology_or_noisy,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
198418,56,high_20nA,20.0,315562,amp_2500_4500|s16_large_lowering|p02_early_pathology,amp_2500_4500,s16_large_lowering,p02_early_pathology,B2,2849.0,3055.2650000000003,0,0.2990507316586642,0.053001053001053,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.2673914519353715,0.1882860771032059,1,0.3464219134660619,0.1099713102381212,1,0.9999999943495675,0.5335862625834045,0,0.161746546626091,0.0758593380451202,1,0.5027228181472402,0.1798542277166614,high_ml_only,S11H-00032,0.3689013689013689,30.0,8.0,0.053001053001053,3.0,pathology_or_noisy,0.0,1.0,1.0,True,0,0,0,1,1,0,2,0,1,0
117166,53,high_20nA,20.0,209234,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1360.5,4929.5,0,4.525099832190706,-1.7357589121646453,0.0,0.0,0.0,True,,,,,0,0.0,0.0,0,0.2463263676475074,0.055231761463565,1,0.3716844594535054,0.1614022213886094,1,0.9613847014001315,0.03170871709448,0,0.7576868534088135,0.2678029835224151,1,0.6969186714208169,0.1152284805013761,high_ml_only,S11H-00062,,,,,,,,,,False,0,0,0,0,1,0,1,0,1,0
