scenario,mask,method,run,energy_res68,energy_mae,energy_bias,timing_res68_samples,timing_mae_samples,pid_auc,stress_auc,n_events,n_runs
nominal_s27d,pretrigger_0_3,gradient_boosted_trees,59,0.687806790373488,0.5688210733902817,0.0833592697399892,1.4728711676565784,1.495887276421028,0.661948095719582,0.6654421561536412,350,1
nominal_s27d,pretrigger_0_3,gradient_boosted_trees,60,0.7066312082441388,0.553026209948135,-0.06299809550404412,1.590245723486644,1.696041798846877,0.69010980513455,0.7128315175525475,350,1
nominal_s27d,pretrigger_0_3,gradient_boosted_trees,61,0.6310240534188031,0.5007339879664371,-0.09344964712502879,1.7939874966518432,1.695646719058269,0.6566818335018537,0.7268406148867314,350,1
nominal_s27d,pretrigger_0_3,gradient_boosted_trees,62,0.7692871433288445,0.5979077153657305,0.010855742497305698,1.7196467355413192,1.7324727286380244,0.6553911205073996,0.6379038198463644,350,1
nominal_s27d,pretrigger_0_3,gradient_boosted_trees,63,0.628954252008388,0.5321976325037252,0.13050553272143173,1.4967541426337179,1.4999605805889857,0.6712654076670814,0.6315526325910541,350,1
nominal_s27d,pretrigger_0_3,gradient_boosted_trees,65,0.678905193940164,0.609877588243492,0.32070369900614093,1.3476005584639004,1.4268737158599278,0.642827460106383,0.5479415365779002,350,1
nominal_s27d,pretrigger_0_3,mlp,58,0.5056980895996094,0.8382575511932373,-0.025307655334472656,1.4969055366516115,1.4814033057859965,0.6357189130212418,0.5089352804730634,350,1
nominal_s27d,pretrigger_0_3,mlp,59,0.9915682220458985,1.14250648021698,-0.029036521911621094,1.6858095595240594,1.5962480103969574,0.6666666666666667,0.6876927176519853,350,1
nominal_s27d,pretrigger_0_3,mlp,60,0.9361066055297852,1.2605732679367065,-0.09054946899414062,1.8769603550434115,2.036759653687477,0.6944014846891432,0.6807160412310627,350,1
nominal_s27d,pretrigger_0_3,mlp,61,0.8515209197998048,1.0281890630722046,-0.1689605712890625,1.9485049787163744,1.8266499085085732,0.6980114593865858,0.6880056634304207,350,1
nominal_s27d,pretrigger_0_3,mlp,62,0.9793733406066896,1.6423053741455078,-0.026904582977294922,2.0744738107919694,2.0267887359431813,0.6376409443269908,0.6254165351292574,350,1
nominal_s27d,pretrigger_0_3,mlp,63,0.7502185821533204,0.7974337339401245,0.09127044677734375,1.6028361511230476,1.5606562495657377,0.6625579554449847,0.608284296757817,350,1
nominal_s27d,pretrigger_0_3,mlp,65,0.7102810287475586,0.754314124584198,0.33511924743652344,1.464381049871445,1.4302361611383303,0.6158992686170213,0.550084175084175,350,1
nominal_s27d,pretrigger_0_3,cnn1d,58,0.5825786209106446,0.6348824501037598,0.08221435546875,1.455734896063805,1.4062330337613822,0.6399127143782605,0.5382730569440359,350,1
nominal_s27d,pretrigger_0_3,cnn1d,59,0.999957160949707,0.9559934735298157,0.09696102142333984,1.6795799079537392,1.5377082127758435,0.6585776879002359,0.6747116372911036,350,1
nominal_s27d,pretrigger_0_3,cnn1d,60,0.9098399162292491,1.0079516172409058,-0.026697635650634766,1.806552040576935,1.7707805273894752,0.6767708011135168,0.7388210263746744,350,1
nominal_s27d,pretrigger_0_3,cnn1d,61,0.8312677574157717,0.9412248134613037,-0.1456770896911621,1.9010906797647475,1.7784309749730995,0.7032777216043141,0.7882955771305286,350,1
nominal_s27d,pretrigger_0_3,cnn1d,62,0.9431713485717782,0.9390267729759216,0.04562950134277344,1.9462125897407538,1.7723151797481946,0.6497973925299506,0.6481111228033253,350,1
nominal_s27d,pretrigger_0_3,cnn1d,63,0.7673027992248537,0.7721041440963745,0.18437719345092773,1.6070276081562045,1.516365172682064,0.6678351992159524,0.5784777508557363,350,1
nominal_s27d,pretrigger_0_3,cnn1d,65,0.7867114067077637,0.7095495462417603,0.3294854164123535,1.448962374329567,1.433055343957884,0.6297373670212766,0.5850933578206305,350,1
nominal_s27d,pretrigger_0_3,residual_cnn_gru_new,58,0.49122741625569316,0.4435500600053516,-0.02020055278810684,1.3489671403398666,1.388500151042613,0.6174093900235262,0.5398085530399556,350,1
nominal_s27d,pretrigger_0_3,residual_cnn_gru_new,59,0.6958852614066215,0.5729654832181729,0.09053635182292474,1.4502982762934473,1.4722645405372792,0.6436636332996294,0.6548403060641822,350,1
nominal_s27d,pretrigger_0_3,residual_cnn_gru_new,60,0.6954509949402725,0.559148543721067,-0.08623895120493508,1.5882263324082775,1.6918936754404343,0.6574389112279616,0.7228274824841349,350,1
nominal_s27d,pretrigger_0_3,residual_cnn_gru_new,61,0.6112474550467136,0.5023077254045302,-0.08859148365923186,1.7832528105301484,1.6962959635560628,0.651794742163802,0.7432915318230853,350,1
nominal_s27d,pretrigger_0_3,residual_cnn_gru_new,62,0.7747604514586569,0.5964916787276529,0.026463661080123657,1.7004594737433054,1.7080942538381707,0.6145172656800564,0.6647549896523905,350,1
nominal_s27d,pretrigger_0_3,residual_cnn_gru_new,63,0.6423533202844022,0.5423321449882591,0.12631468122874256,1.6022191170458593,1.457160411508914,0.6649704097402842,0.640936887042806,350,1
nominal_s27d,pretrigger_0_3,residual_cnn_gru_new,65,0.6953133330763148,0.6048212554417627,0.3386465802532008,1.3047075796642778,1.3966788027252228,0.6301113696808511,0.5692913988368533,350,1
nominal_s27d,pretrigger_0_3,attention_transformer_small,58,0.45123951012906743,0.440453996525557,-0.016632327439527472,1.3151950316698158,1.4461924022063581,0.6285928603089093,0.5660590022542389,350,1
nominal_s27d,pretrigger_0_3,attention_transformer_small,59,0.7405254541363364,0.5819130282018179,0.0733005889091416,1.4696646470521941,1.5524301290904055,0.6241784630940344,0.664680802466786,350,1
nominal_s27d,pretrigger_0_3,attention_transformer_small,60,0.7161771551489786,0.5902687093103622,-0.14422359924384498,1.562278691955316,1.7778031190859296,0.6525479430869162,0.7261839257547412,350,1
nominal_s27d,pretrigger_0_3,attention_transformer_small,61,0.6110572419481262,0.5270591548650901,-0.1515081018230724,1.7637741280454664,1.7478604987768624,0.6661821705426356,0.7412014563106797,350,1
nominal_s27d,pretrigger_0_3,attention_transformer_small,62,0.7899027135181511,0.6085284514781112,-0.018465801815050753,1.8202551170698194,1.7800466629370242,0.6185694150810429,0.6400434950366551,350,1
nominal_s27d,pretrigger_0_3,attention_transformer_small,63,0.6416338230624091,0.5437566688509025,0.1285258247473129,1.4823815907180342,1.5609474515773116,0.653699724829432,0.6176493211799546,350,1
nominal_s27d,pretrigger_0_3,attention_transformer_small,65,0.7010047200563844,0.6371519755615528,0.4168212613843023,1.2927496643958305,1.482228810563801,0.5855219414893618,0.5648530762167127,350,1
nominal_s27d,rising_edge_4_7,traditional_charge_depth_timewalk,58,0.11223003387451172,0.6912844181060791,-0.6819753646850586,0.0,0.0,0.895530021480446,1.0,350,1
nominal_s27d,rising_edge_4_7,traditional_charge_depth_timewalk,59,0.15696102142333987,0.8027404546737671,-0.6607503890991211,0.0,0.0,0.9252190765082575,1.0,350,1
nominal_s27d,rising_edge_4_7,traditional_charge_depth_timewalk,60,0.17050558090209963,0.8305107951164246,-0.665891170501709,0.0,0.0,0.9097007423445717,1.0,350,1
nominal_s27d,rising_edge_4_7,traditional_charge_depth_timewalk,61,0.17811983108520507,0.8391463756561279,-0.6610665321350098,0.0,0.0,0.9254718570947086,1.0,350,1
nominal_s27d,rising_edge_4_7,traditional_charge_depth_timewalk,62,0.13696632385253907,0.7731526494026184,-0.6353225708007812,0.0,0.0,0.9271494009866104,1.0,350,1
nominal_s27d,rising_edge_4_7,traditional_charge_depth_timewalk,63,0.12964492797851565,0.7938985824584961,-0.6531963348388672,0.0,0.0,0.9296995740510385,1.0,350,1
nominal_s27d,rising_edge_4_7,traditional_charge_depth_timewalk,65,0.12749065399169923,0.7508637309074402,-0.6486024856567383,0.0,0.0,0.9015749667553191,1.0,350,1
nominal_s27d,rising_edge_4_7,ridge,58,0.16818294525146485,0.18885266780853271,-0.08742618560791016,1.1554498362541201,1.7232853433064053,0.8476934092536398,0.8902937044660066,350,1
nominal_s27d,rising_edge_4_7,ridge,59,0.24736677169799823,0.25045448541641235,-0.0579380989074707,1.9005198740959173,1.7301677557400295,0.9022160431412201,0.8196353115839963,350,1
nominal_s27d,rising_edge_4_7,ridge,60,0.2675400924682618,0.2854154706001282,-0.029972076416015625,1.9215824270248414,1.8584320882388523,0.9062789978348282,0.8174681779831995,350,1
nominal_s27d,rising_edge_4_7,ridge,61,0.22282302856445313,0.2545449435710907,-0.06439399719238281,1.794410572052002,1.759946767772947,0.907819346140883,0.856863538295577,350,1
nominal_s27d,rising_edge_4_7,ridge,62,0.27301496505737305,0.26945507526397705,0.009017467498779297,1.923370475769043,1.7485917128835406,0.9151250880902044,0.8461538461538461,350,1
nominal_s27d,rising_edge_4_7,ridge,63,0.2046955299377442,0.2143993079662323,-0.03337907791137695,1.7291701769828807,1.734173926115036,0.8831467450714312,0.9080419983846776,350,1
nominal_s27d,rising_edge_4_7,ridge,65,0.23404918670654298,0.23226241767406464,-0.0015077590942382812,1.270926172733308,1.7281789561680385,0.873794880319149,0.8387664524028161,350,1
nominal_s27d,rising_edge_4_7,gradient_boosted_trees,58,0.051952475662793735,0.07283364743079516,-0.003103992567625724,1.6774806315234054,1.4330547740831245,0.8633945923829657,0.9865725766931294,350,1
nominal_s27d,rising_edge_4_7,gradient_boosted_trees,59,0.15981628162267456,0.17268855796385704,-0.006328459835780009,1.3865626516391198,1.3718257417508053,0.8918520390967308,0.9288705318055503,350,1
nominal_s27d,rising_edge_4_7,gradient_boosted_trees,60,0.1830994031279197,0.1989989398346461,-0.022103065643037212,1.4729020500133847,1.4370936461584662,0.9130258274048871,0.9591907853710429,350,1
nominal_s27d,rising_edge_4_7,gradient_boosted_trees,61,0.17838583770660688,0.19432934724517414,-0.023496077166559104,1.5472152499586533,1.4315425272271212,0.9111897539602292,0.9460794228694713,350,1
nominal_s27d,rising_edge_4_7,gradient_boosted_trees,62,0.17139215841098482,0.17215767896109535,-0.0076684794932671,1.4149740214208333,1.3893337391647131,0.9075933756166313,0.9672208776175945,350,1
nominal_s27d,rising_edge_4_7,gradient_boosted_trees,63,0.0954433261934195,0.12281953647516985,0.014245342485588175,1.518090761688307,1.3466793943710906,0.8955482679332052,0.9629052728741201,350,1
nominal_s27d,rising_edge_4_7,gradient_boosted_trees,65,0.08427414891841392,0.12472712067858006,0.025674429189565195,1.4455327126633957,1.4415512334802545,0.8809424867021277,0.9746709519436791,350,1
nominal_s27d,rising_edge_4_7,mlp,58,0.16517154693603525,0.19660967588424683,0.03559684753417969,1.6015428304672246,1.5264754864573478,0.8673326741450442,0.9650102910908557,350,1
nominal_s27d,rising_edge_4_7,mlp,59,0.5788620567321787,0.7583555579185486,-0.03779268264770508,1.598706338405609,1.629356972532613,0.9099258510279744,0.894209905211466,350,1
nominal_s27d,rising_edge_4_7,mlp,60,0.8033632659912114,0.8441906571388245,-0.058917999267578125,1.6661702096462252,1.6875584944656916,0.9174528301886793,0.9065698250247607,350,1
nominal_s27d,rising_edge_4_7,mlp,61,0.9112971878051761,0.903553307056427,-0.05469989776611328,1.7931672334671023,1.6035804603781019,0.9135490394337715,0.9319714131607335,350,1
nominal_s27d,rising_edge_4_7,mlp,62,0.5570667839050293,0.669806957244873,-0.031171321868896484,1.7310275495052347,1.5753945454529354,0.9246388301620859,0.9260584376863447,350,1
nominal_s27d,rising_edge_4_7,mlp,63,0.2531123924255371,0.47604748606681824,-0.005929470062255859,1.554796724319458,1.5164097992437227,0.8942666515888273,0.9310795738625438,350,1
nominal_s27d,rising_edge_4_7,mlp,65,0.19331617355346686,0.2978033721446991,0.03189802169799805,1.5029097175598145,1.557082731638636,0.8860538563829788,0.9532445668809305,350,1
nominal_s27d,rising_edge_4_7,cnn1d,58,0.24886659622192384,0.29329603910446167,0.006241321563720703,1.5883491343259815,1.606382683472974,0.8662416038732993,0.9651083014799569,350,1
nominal_s27d,rising_edge_4_7,cnn1d,59,0.6453632736206055,0.8325375914573669,-0.036529541015625,1.7614559888839725,1.6591066378780774,0.9068924839905629,0.8915451673074727,350,1
nominal_s27d,rising_edge_4_7,cnn1d,60,0.9544084167480476,1.169256567955017,0.048460960388183594,1.908675279021263,1.8880562633275986,0.912851840395917,0.8713180000733649,350,1
nominal_s27d,rising_edge_4_7,cnn1d,61,1.0014532852172853,1.028102993965149,0.04934501647949219,1.90378420829773,1.6979575812390872,0.9064711830131446,0.9148631337648329,350,1
nominal_s27d,rising_edge_4_7,cnn1d,62,0.8501607513427738,1.0328524112701416,0.024110794067382812,1.7603477603197097,1.718061959871224,0.9230972515856236,0.894577151075099,350,1
nominal_s27d,rising_edge_4_7,cnn1d,63,0.38388101577758793,0.5209618210792542,0.029078960418701172,1.6779926037788393,1.5886606845685414,0.8945305137773757,0.9216568593515635,350,1
nominal_s27d,rising_edge_4_7,cnn1d,65,0.3017342948913575,0.3767244219779968,-0.004576206207275391,1.4966280913352967,1.551614156961441,0.8922456781914894,0.9540097949188858,350,1
nominal_s27d,rising_edge_4_7,residual_cnn_gru_new,58,0.028699955930630204,0.05383043673948073,0.0022699715749778804,1.6216143256598798,1.4021228408179307,0.8534215281802995,0.9847267143650561,350,1
nominal_s27d,rising_edge_4_7,residual_cnn_gru_new,59,0.152019906672176,0.1719978783621924,-0.016092209792528678,1.4270438913037742,1.3467924790719925,0.8883552409841591,0.9480376108721306,350,1
nominal_s27d,rising_edge_4_7,residual_cnn_gru_new,60,0.19991059030948438,0.22203984794793485,-0.0405190368335564,1.320927814277095,1.37713254542536,0.8952211568202908,0.9608598363963171,350,1
nominal_s27d,rising_edge_4_7,residual_cnn_gru_new,61,0.1823218240756407,0.20449865807581874,-0.03952020558495928,1.5060018832012636,1.3939809346190948,0.8864593865857768,0.9512034789644013,350,1
nominal_s27d,rising_edge_4_7,residual_cnn_gru_new,62,0.1733402898581887,0.18804303198535677,-0.03172829407164368,1.3697093886750284,1.3473782582593385,0.9078576462297392,0.972798063769336,350,1
nominal_s27d,rising_edge_4_7,residual_cnn_gru_new,63,0.07042431793175377,0.10991680777482044,-0.0032943376989074125,1.3454875469637844,1.3444842145267804,0.8784349202759245,0.9694050228837353,350,1
nominal_s27d,rising_edge_4_7,residual_cnn_gru_new,65,0.0624656759262737,0.09655195153904073,0.004114711624414902,1.4238875465002465,1.4214844012571357,0.8723404255319148,0.9798362411998776,350,1
nominal_s27d,rising_edge_4_7,attention_transformer_small,58,0.06196018237636075,0.0884469201905595,0.006343664865673837,1.5403728393846352,1.4900967257959759,0.84482934979031,0.9688980365252049,350,1
nominal_s27d,rising_edge_4_7,attention_transformer_small,59,0.3498947771206578,0.278045989534895,-0.017849281897616365,1.4921561836872022,1.4935383620529432,0.8648255813953487,0.8588830941413834,350,1
nominal_s27d,rising_edge_4_7,attention_transformer_small,60,0.4712841596765463,0.3729266411911339,-0.05749614333587161,1.6366613075561998,1.6511352659233047,0.8804709248376121,0.8978944279373464,350,1
nominal_s27d,rising_edge_4_7,attention_transformer_small,61,0.43320652678919686,0.3591517046661092,-0.05615528007190207,1.807614947843286,1.633135332134283,0.8676904280417931,0.8907261326860842,350,1
nominal_s27d,rising_edge_4_7,attention_transformer_small,62,0.4150897085108987,0.32671107742138483,-0.023295317415070294,1.6722135802400035,1.6410623093022878,0.8961636715997181,0.8541688589568207,350,1
nominal_s27d,rising_edge_4_7,attention_transformer_small,63,0.14172706411405503,0.19319611274452195,0.004628883623094993,1.4827017587117244,1.5087181968343484,0.8757586037920767,0.9273874081766086,350,1
nominal_s27d,rising_edge_4_7,attention_transformer_small,65,0.10819763707722892,0.16276181604110213,0.03684863345093348,1.4315423193550978,1.5151290554840502,0.8747298869680852,0.9398722069176614,350,1
nominal_s27d,peak_charge_8_11,traditional_charge_depth_timewalk,58,0.11223003387451172,0.6912844181060791,-0.6819753646850586,0.0,0.0,0.895530021480446,1.0,350,1
nominal_s27d,peak_charge_8_11,traditional_charge_depth_timewalk,59,0.15696102142333987,0.8027404546737671,-0.6607503890991211,0.0,0.0,0.9252190765082575,1.0,350,1
nominal_s27d,peak_charge_8_11,traditional_charge_depth_timewalk,60,0.17050558090209963,0.8305107951164246,-0.665891170501709,0.0,0.0,0.9097007423445717,1.0,350,1
nominal_s27d,peak_charge_8_11,traditional_charge_depth_timewalk,61,0.17811983108520507,0.8391463756561279,-0.6610665321350098,0.0,0.0,0.9254718570947086,1.0,350,1
nominal_s27d,peak_charge_8_11,traditional_charge_depth_timewalk,62,0.13696632385253907,0.7731526494026184,-0.6353225708007812,0.0,0.0,0.9271494009866104,1.0,350,1
nominal_s27d,peak_charge_8_11,traditional_charge_depth_timewalk,63,0.12964492797851565,0.7938985824584961,-0.6531963348388672,0.0,0.0,0.9296995740510385,1.0,350,1
nominal_s27d,peak_charge_8_11,traditional_charge_depth_timewalk,65,0.12749065399169923,0.7508637309074402,-0.6486024856567383,0.0,0.0,0.9015749667553191,1.0,350,1
nominal_s27d,peak_charge_8_11,ridge,58,0.08198806762695314,0.12853635847568512,0.07452869415283203,1.1605663323402409,1.6977430190358842,0.9178628661052202,0.9043745303668855,350,1
nominal_s27d,peak_charge_8_11,ridge,59,0.23965782165527363,0.2518785893917084,0.09115219116210938,1.6823965501785283,1.6846770117964063,0.9517189079878665,0.8520689786440291,350,1
nominal_s27d,peak_charge_8_11,ridge,60,0.2901287651062012,0.2654076814651489,0.05847024917602539,1.9585300159454346,1.8042220999513354,0.9468759665944944,0.8685668170646712,350,1
nominal_s27d,peak_charge_8_11,ridge,61,0.26300428390502933,0.25786784291267395,0.0675358772277832,1.6417729330062871,1.6802746861321585,0.9462841253791708,0.8858549083063647,350,1
nominal_s27d,peak_charge_8_11,ridge,62,0.22351415634155278,0.244512677192688,0.10260343551635742,1.8484839129447939,1.7318736481666566,0.9363548273431994,0.8776175944438599,350,1
nominal_s27d,peak_charge_8_11,ridge,63,0.1392757606506348,0.19251255691051483,0.08608007431030273,1.8297204995155334,1.7217624030794416,0.9304911606166836,0.9286950501903773,350,1
nominal_s27d,peak_charge_8_11,ridge,65,0.14930770874023444,0.1732325702905655,0.0960378646850586,1.2978761005401616,1.7074366675104413,0.941156914893617,0.8870140801958983,350,1
nominal_s27d,peak_charge_8_11,gradient_boosted_trees,58,0.06748223439637287,0.07816207032526538,0.02864988963047388,1.6941736306354434,1.3590581617699955,0.9357632377510314,0.9774249403770132,350,1
nominal_s27d,peak_charge_8_11,gradient_boosted_trees,59,0.15868979128736335,0.17313836806349583,0.03357314222233221,1.5438466296517985,1.3976902633796664,0.9475901584091676,0.9111500247439949,350,1
nominal_s27d,peak_charge_8_11,gradient_boosted_trees,60,0.20297136584840872,0.19507170470695448,0.014191510739340885,1.4637426260207944,1.3702858857291969,0.9440148468914321,0.9461134954697187,350,1
nominal_s27d,peak_charge_8_11,gradient_boosted_trees,61,0.18245794510583585,0.18294508198512532,9.58489703384302e-05,1.4996760532646105,1.3547949260065635,0.9476744186046511,0.9207793959007551,350,1
nominal_s27d,peak_charge_8_11,gradient_boosted_trees,62,0.1650299651823557,0.17281889804366393,0.03157678271078179,1.4392671228440856,1.3982487185484413,0.9541710711768853,0.955452664070995,350,1
nominal_s27d,peak_charge_8_11,gradient_boosted_trees,63,0.09879952330599348,0.1314794034948492,0.05091161726963467,1.4174975380467565,1.2481307650682356,0.9476987447698746,0.9774816353217184,350,1
nominal_s27d,peak_charge_8_11,gradient_boosted_trees,65,0.10032147893634727,0.12230757823745132,0.057145564776315716,1.461562445501521,1.3876190723165953,0.9468916223404256,0.974862258953168,350,1
nominal_s27d,peak_charge_8_11,mlp,58,0.20853797912597657,0.2523825168609619,0.0937347412109375,1.6096486198902136,1.4780056555569172,0.9378089945105527,0.9307066549054199,350,1
nominal_s27d,peak_charge_8_11,mlp,59,0.44720319747924814,0.5640996694564819,0.11561155319213867,1.7823345255851746,1.6270066654895032,0.9675598247387934,0.8776885302067076,350,1
nominal_s27d,peak_charge_8_11,mlp,60,0.4786713218688965,0.6625816822052002,0.15389394760131836,1.8787832832336426,1.7639026684207575,0.963230745437674,0.8504456916474084,350,1
nominal_s27d,peak_charge_8_11,mlp,61,0.663817481994629,0.6828299164772034,0.12485694885253906,1.7477613615989687,1.648247552109616,0.9585861139197843,0.8562904530744336,350,1
nominal_s27d,peak_charge_8_11,mlp,62,0.43750038146972675,0.5424271821975708,0.16385746002197266,1.5837643408775333,1.4787608405734811,0.9648960535588442,0.9002771054754639,350,1
nominal_s27d,peak_charge_8_11,mlp,63,0.28599468231201175,0.3960573375225067,0.08922863006591797,1.692126615047455,1.4907786219460624,0.9524294168645633,0.9403099880773816,350,1
nominal_s27d,peak_charge_8_11,mlp,65,0.2383063316345215,0.2686925530433655,0.10347795486450195,1.649797966480256,1.5537461231648921,0.9535405585106383,0.9506427915518825,350,1
nominal_s27d,peak_charge_8_11,cnn1d,58,0.34183841705322265,0.34958457946777344,-0.02129077911376953,1.5575455951690675,1.5416588458844593,0.9449009512768931,0.9678525923747918,350,1
nominal_s27d,peak_charge_8_11,cnn1d,59,0.6357785987854004,0.6622664928436279,-0.11722135543823242,1.8554524058103565,1.7244184747764042,0.9627569935962252,0.9345235829304505,350,1
nominal_s27d,peak_charge_8_11,cnn1d,60,0.775731658935547,0.7348294258117676,0.00016021728515625,2.0513088947534563,1.9131708564077106,0.9554979894834521,0.9329444994681045,350,1
nominal_s27d,peak_charge_8_11,cnn1d,61,0.8486983871459961,0.7934510111808777,-0.014627456665039062,2.03129800260067,1.7414914688042231,0.9552578361981799,0.9384776159654801,350,1
nominal_s27d,peak_charge_8_11,cnn1d,62,0.7220626449584961,0.7016682624816895,-0.15601539611816406,1.8870458364486697,1.7659369442292623,0.9548978153629317,0.9457364341085271,350,1
nominal_s27d,peak_charge_8_11,cnn1d,63,0.4833282470703125,0.5114517211914062,-0.05307483673095703,1.7564511728286745,1.6007910817861557,0.9518263032907385,0.9720010768816584,350,1
nominal_s27d,peak_charge_8_11,cnn1d,65,0.3790701484680176,0.4508300721645355,-0.09004640579223633,1.6528345561027527,1.5973643917696816,0.9535821143617021,0.9706535047444137,350,1
nominal_s27d,peak_charge_8_11,residual_cnn_gru_new,58,0.028871857997951788,0.054621577585785855,0.020512245863431033,1.4996015751359706,1.3312311428056565,0.9378430904565447,0.9804632624391518,350,1
nominal_s27d,peak_charge_8_11,residual_cnn_gru_new,59,0.13350280744087295,0.16133754867247616,0.01570926993553634,1.5117863461958418,1.36353884022097,0.9425766767778901,0.9409760554265484,350,1
nominal_s27d,peak_charge_8_11,residual_cnn_gru_new,60,0.191874582520019,0.19185799504175488,-0.0029410905396067832,1.3728478938804791,1.3365826996233674,0.9451747602845655,0.9647114926084883,350,1
nominal_s27d,peak_charge_8_11,residual_cnn_gru_new,61,0.1700332609839591,0.185640420484228,0.0015471296274753854,1.437378687450512,1.3127720080563987,0.9402173913043479,0.9514225997842503,350,1
nominal_s27d,peak_charge_8_11,residual_cnn_gru_new,62,0.1640235372869256,0.1682035143484201,0.006983930753938772,1.4730689886189041,1.3722430633285372,0.956439393939394,0.9764635729068013,350,1
nominal_s27d,peak_charge_8_11,residual_cnn_gru_new,63,0.06551342239984997,0.10816925462783311,0.024432897613401394,1.3691368899987213,1.2230200470385186,0.9446266350032041,0.9854236375524018,350,1
nominal_s27d,peak_charge_8_11,residual_cnn_gru_new,65,0.056819834505357394,0.0872040388111113,0.02809584800598941,1.434353845134029,1.3695963308463113,0.9487616356382979,0.973752678298133,350,1
nominal_s27d,peak_charge_8_11,attention_transformer_small,58,0.1003049779565961,0.11803768692394864,0.05511204774365819,1.5910084779554994,1.4341830717951283,0.922295339084183,0.9737005455911659,350,1
nominal_s27d,peak_charge_8_11,attention_transformer_small,59,0.3068298820401269,0.2698852218195887,0.024420539003736863,1.4913272709022956,1.4731057989707785,0.9286316144253454,0.887605161977997,350,1
nominal_s27d,peak_charge_8_11,attention_transformer_small,60,0.4181142638454951,0.3505064370880843,-0.03884653584450959,1.603448800924241,1.5798367837542868,0.9255722239406124,0.915630387733392,350,1
nominal_s27d,peak_charge_8_11,attention_transformer_small,61,0.4223468591831455,0.35078429144694295,-0.05166610400495575,1.78581338553154,1.552226829444427,0.9366784630940342,0.9070590614886731,350,1
nominal_s27d,peak_charge_8_11,attention_transformer_small,62,0.38202128030038135,0.3232312834300582,0.041186034126663884,1.7614179664360348,1.6270003587587094,0.9451198026779423,0.8896313444877055,350,1
nominal_s27d,peak_charge_8_11,attention_transformer_small,63,0.16457247747238724,0.2079137035069294,0.07193200692091661,1.3763270121512157,1.4078961441071218,0.9342794677522711,0.9642129148878889,350,1
nominal_s27d,peak_charge_8_11,attention_transformer_small,65,0.14183305744728125,0.18132718057256453,0.09481221294231545,1.4261016604278112,1.4654970273928212,0.9355260970744681,0.9715717783899602,350,1
nominal_s27d,late_tail_12_17,traditional_charge_depth_timewalk,58,0.11223003387451172,0.6912844181060791,-0.6819753646850586,0.0,0.0,0.895530021480446,1.0,350,1
