run,event,pair,subset,B2_amp,b2_sat_count,b2_sat_excess,b2_recovery_tail,target_residual_ns,resid_raw_pair_median,resid_ridge_no_saturation,resid_ridge_duplicate_safe,resid_gbt_duplicate_safe,resid_extra_trees_duplicate_safe,resid_mlp_duplicate_safe,resid_cnn_waveform_only,resid_hybrid_cnn_tabular_duplicate_safe,resid_gbt_shuffled_target
58,9393,B2-B4,B2_containing,3107.0,0.0,0.0,0.6832005482737942,-1.0968050714366637,-0.20552660025499658,-8.289972442378257,-4.407218032282365,-2.984792229662691,-5.187609404662693,-2.6283642997334793,-5.689352676002856,-3.7691643760178843,-5.392492601522316
58,9430,B2-B4,B2_containing,4226.5,2.0,426.5,0.8190567312021612,-0.10077284901574876,0.7905056221659184,-9.259018770289563,-8.862986190021248,-2.2340192543476287,-6.88279506189521,-4.8336796944161895,-4.724054137273449,-2.3916258658070944,-3.517859710990355
58,9471,B2-B4,B2_containing,2208.5,0.0,0.0,2.629908210096889,-0.606259939386644,0.2850185317950231,-1.8386335632552684,2.738873536805141,0.6004691671686703,0.48249070532029237,5.140929791533596,-5.337711131950724,-3.130062068496455,-5.876706268382101
58,9506,B2-B4,B2_containing,3004.0,0.0,0.0,0.7086926225938507,-2.895626192323435,-2.0043477211417677,0.22877922229874548,-1.748924719442067,-4.459463147279607,-1.5581105014305077,-3.848455968141685,-7.479795583174722,-5.3208059830642345,-6.828232687477393
58,9591,B2-B4,B2_containing,2345.0,0.0,0.0,0.9080423940149626,-2.1562913752913757,-1.2650129041097085,5.2335999155788215,3.316424200121731,-13.316539508364482,-0.2863481382879731,-4.404191552619955,-6.7570625327723395,-4.728325665781243,-6.114017074400641
58,9688,B2-B4,B2_containing,3688.5,0.0,0.0,0.6803329735115835,-1.3542158174644012,-0.4629373462827341,-10.453109009928196,-7.647748165147061,-7.91250729028222,-9.542960765176346,-4.776101325060018,-5.93759833757816,-3.8152935958980914,-5.1979867176605925
58,9965,B2-B4,B2_containing,1821.5,0.0,0.0,0.0,-0.7295466762015449,0.16173179498012225,-9.725116008379294,-14.499713637710197,-5.877188205205239,-15.219969083010422,-7.679565283993046,-5.263836099863931,-3.5147383203212796,-6.40445672300094
58,10023,B2-B4,B2_containing,7612.0,8.0,3812.0,0.7765602908503333,-1.3482322639414914,-0.4569537927598243,-9.940337806647955,-18.68492027658802,-2.0845048111590168,-4.110567903707821,-9.553252082176348,-5.9430550605252614,-2.7751938667150506,-3.9428543242158813
58,10028,B2-B4,B2_containing,6351.5,7.0,2551.5,0.7403619664130416,-3.304136025879147,-2.4128575546974798,-1.029520342402932,-5.134603559255201,-3.177125475554779,-1.7823304479191502,-7.993287510114586,-7.931909109967664,-5.236005547945085,-6.398008771908781
58,10103,B2-B4,B2_containing,7540.0,7.0,3740.0,0.7467455621301775,26.127670065577494,27.01894853675916,8.499317969440568,9.998012524611472,22.90622969215471,19.27903192403482,19.372909754090326,21.49869315970547,24.44193350922163,22.84508588268187
58,10180,B2-B4,B2_containing,4559.0,2.0,759.0,0.7922633987893105,-1.7950488474758626,-0.9037703762941954,-3.758429733311716,-0.9937619691756876,-2.212007989812751,-1.9085493632482324,-5.962144764831753,-6.4243676853637774,-4.422145900115873,-4.832530986510913
58,10300,B2-B4,B2_containing,4885.5,4.0,1085.5,0.38751040630266603,56.79748405062046,57.688762521802126,50.177715047608274,47.67604656923065,33.91761486729101,49.354725496401585,51.53425993346012,52.14156913254562,54.56359002381405,54.01835506858846
58,10338,B2-B4,B2_containing,3582.0,0.0,0.0,0.7211094502574323,-1.0449810083871551,-0.153702537205488,-1.8443492911005663,-0.29305703998243815,-2.8197660363566355,-1.1439225219324873,-2.7636424834964624,-5.633969304168958,-3.6341407415492606,-5.072758878811043
58,10500,B2-B4,B2_containing,3924.5,1.0,124.5,0.7284021644483145,7.334392648287383,8.22567111946905,-0.40724224763086614,4.1894269530634975,1.8292529708594074,0.04941780552766417,3.113000944831562,2.742110298550272,4.704191124277805,3.5648423365678203
58,10514,B2-B4,B2_containing,2050.5,0.0,0.0,0.564133559853633,0.6088616855765979,1.500140156758265,1.7535365324252292,0.4495703599094286,-0.2871163054245791,-2.112253177424938,-3.4099960306367056,-3.9905506375905104,-2.2781449018240933,-3.148332781140707
58,10564,B2-B4,B2_containing,3379.0,0.0,0.0,0.6890094504725236,-1.0230525083303672,-0.13177403714870006,2.6211818707274546,2.8050019025380406,-2.3172575457448517,0.3388158355740707,-1.6185821023200282,-5.616135597024901,-3.5143925514734784,-4.538486809972064
58,10565,B2-B4,B2_containing,8991.5,8.0,5191.5,0.874770910877246,12.313781406753433,13.205059877935101,1.443075546187842,-5.695748570612102,9.303289106343957,5.479307487157306,10.751616141007897,7.786220180121473,10.789503691134028,9.546833736386194
58,10630,B2-B4,B2_containing,3485.5,0.0,0.0,0.722196568749334,-2.242164977842678,-1.350886506661011,0.7349172578381853,-0.12068116685267549,-3.7473180882704704,-0.7110986869784728,-2.474104729201194,-6.83614030559764,-4.742103317320771,-5.8110846027607845
58,10642,B2-B4,B2_containing,2897.5,0.0,0.0,0.5838132258374125,-1.1650076098773081,-0.27372913869564097,-9.817079500550646,-5.074387869468316,-4.3864479833000924,-5.1997156119042645,-2.911190684179391,-5.747922127816779,-3.7951078355850436,-6.596102888804731
58,10697,B2-B4,B2_containing,3867.0,1.0,67.0,0.7773349937733499,-0.6831462382557459,0.2081322329259212,-1.5474556899204672,-1.0107541127962096,-1.3697372981343223,-0.9726210507177675,-2.8234668378833945,-5.2882511642067636,-3.223251364301406,-4.4766897015366
58,10722,B2-B4,B2_containing,1852.5,0.0,0.0,0.6701191713988642,0.22844131928167025,1.1197197904633374,-1.8705322284156394,-3.12786196359229,-2.084982548347755,-4.049899552807428,-4.006918835487454,-4.360051941346485,-2.861364066430697,-3.2192215719237205
58,10744,B2-B4,B2_containing,3152.5,0.0,0.0,0.650553811268097,-2.4137005849757798,-1.5224221137941125,-13.166590929777199,-12.127693922911403,-4.54694699030766,-9.899290446871406,-5.158886080960288,-6.998700209875354,-5.031045867165185,-7.375095260969696
58,10770,B2-B4,B2_containing,2791.0,0.0,0.0,0.5919511518179295,-3.0477990154264325,-2.1565205442447652,1.531040740010679,-2.271346417253295,-3.219498910657469,-1.555665805981919,1.0419803979576465,-8.063110660981819,-5.130251879989329,-7.591578740165987
58,10810,B2-B4,B2_containing,3481.5,0.0,0.0,0.7785052979899321,-3.531579390115668,-2.6403009189340008,-4.294259023758652,-2.9653625668476047,-4.218170449994244,-3.010603528407549,-5.811191547812136,-8.126638649898085,-6.092954546695269,-7.112422652069421
58,10879,B2-B4,B2_containing,3965.0,1.0,165.0,0.7464792739480497,-2.857279066501215,-1.9660005953195476,1.674729627367435,-0.1584907517250218,-2.7387439280368047,-1.1406530180845826,-4.178200044068311,-7.457381836079842,-5.322496609067949,-6.27562695386994
58,10890,B2-B4,B2_containing,6612.0,3.0,2812.0,0.5688152114222954,-16.831324675324677,-15.940046204143009,5.866661772161326,8.046390286279419,-15.624595568769362,-15.316939894665525,-8.270174867978497,-22.029115765181043,-18.67545640175234,-21.070570146166876
58,10902,B2-B4,B2_containing,3494.5,0.0,0.0,0.6983655274888558,-1.533988700278216,-0.6427102290965488,2.043927830921069,0.4911379784085337,-2.8281937376927004,-0.1721203563737781,-1.916038626790522,-6.123011415373889,-4.100966416706755,-5.049423001919913
58,10919,B2-B4,B2_containing,3073.5,0.0,0.0,0.0,-0.3513869838936555,0.5398914872880116,-12.228843660851988,-15.828050332412404,-6.909678456711474,-14.841809390702533,-5.527936134795704,-4.885182578334558,-2.848130005112432,-6.282152825719816
58,10994,B2-B4,B2_containing,8281.5,9.0,4481.5,0.7303226879574185,110.72568935556956,111.61696782675122,65.01037194574506,60.621514137816746,91.30249725172584,96.32241480279119,96.05648727972851,106.03476049857296,109.72141682500228,104.54104483479634
58,11003,B2-B4,B2_containing,4850.0,6.0,1050.0,0.7154497903428003,23.41564889364848,24.30692736483015,8.7564380695927,0.8285506636845703,11.12477790340586,14.477327118384228,15.276744464946923,18.775514251163223,21.501017970889578,20.72044778507435
58,11042,B2-B4,B2_containing,3946.5,2.0,146.5,0.6974990916797869,-1.7555302337326222,-0.864251762550955,-1.1612476790273594,-6.472030482160737,-2.8967674718396506,-5.781993903675026,-5.159585400653654,-6.367015998003432,-4.054670416360431,-4.755683204997551
58,11105,B2-B4,B2_containing,4479.0,3.0,679.0,0.7558050252852869,-1.4371836044166966,-0.5459051332350294,-3.8571955171696706,-3.298135684250643,-2.123774664295273,-2.3769180234955716,-6.427688993853195,-6.049455837447646,-4.011044580653185,-4.218623028674399
58,11108,B2-B4,B2_containing,8108.5,8.0,4308.5,0.7804907875428012,-0.7751682713421756,0.11611019983949156,-3.3064824888666515,-4.856074766928766,-2.06937330875666,-0.6048107435278732,-7.967254332593232,-5.343690441119393,-2.417817072438646,-3.4334793866015727
58,11249,B2-B4,B2_containing,7552.0,7.0,3752.0,0.7008019639934534,-7.93047333697334,-7.039194865791673,-6.187640024041901,-7.380505835623571,-7.803462786648972,-6.408667759013343,-13.77658111688298,-12.540357070610394,-9.551874216292223,-10.84784006494025
58,11323,B2-B4,B2_containing,9474.0,8.0,5674.0,0.7388438058918304,3.574339787682105,4.465618258863772,-4.20801374481611,6.395025033598257,1.504614025267824,1.0958621915024476,-2.4544527955096833,-0.9779653580731789,2.1105021862300064,0.8058908758593089
58,11351,B2-B4,B2_containing,4755.5,4.0,955.5,0.838592939095627,2.6044282101500245,3.4957066813316917,-6.247031650093508,-10.224723417364375,0.7164410519239968,-3.163730545322314,-1.9613808764825733,-2.030339079505603,0.4438144602355636,-1.079337455026586
58,11382,B2-B4,B2_containing,4098.5,3.0,298.5,0.7639369744930403,-0.9226972014921996,-0.03141873031053244,3.557947553770862,-1.9112331978048336,0.2840319050631147,0.9137365218980199,-3.945575320348171,-5.60570584776064,-2.9958159501108965,-4.231147508358965
58,11485,B2-B4,B2_containing,5855.0,7.0,2055.0,0.6625547445255474,26.03155449158428,26.92283296276595,17.765026296300768,9.274235484705212,17.8369425136929,19.937386093656656,17.753161774708435,21.411823316878213,24.24562627713562,23.243044437658103
58,11563,B2-B4,B2_containing,3459.5,0.0,0.0,0.7202504857063559,-1.8483563709901187,-0.9570778998084516,-3.2119966203715498,0.06060891017389003,-2.989593609097147,-3.8990575843229243,-2.591500206705084,-6.447646744267062,-4.364888136067081,-5.724801820327067
58,11615,B2-B4,B2_containing,3048.5,0.0,0.0,0.4777506112469438,0.6878824488922733,1.5791609200739405,-10.859669845663024,-10.742329186887602,-5.8704090239255455,-13.707720950597237,-5.534069101021226,-3.859208849148524,-1.8510923167375863,-4.024806494969831
58,11684,B2-B4,B2_containing,4529.5,2.0,729.5,0.6878929349517585,0.3134610359775595,1.2047395071592266,-8.196675020826087,-6.902128487072187,-4.535361154574883,-7.598439990771659,-4.593170960533979,-4.270128050266593,-2.0512852732228395,-2.371429881574567
58,11792,B2-B4,B2_containing,6917.0,9.0,3117.0,0.7665595304639463,61.063805384479046,61.95508385566071,29.034329501168443,25.38893003930888,36.721035948682115,48.31783850371726,51.1110328299938,56.43468246032074,59.218728609211574,57.934384915673
58,11822,B2-B4,B2_containing,3120.0,0.0,0.0,0.0,-1.5540433217721497,-0.6627648505904825,-11.545683146822464,-13.006109335294914,-8.11233479458997,-16.044465728581027,-7.692129297902183,-6.08646048550152,-3.997516701475484,-6.637328746267308
58,11920,B2-B4,B2_containing,3328.5,0.0,0.0,0.6562108597951816,-2.006663716814161,-1.1153852456324937,-7.159946542485782,-5.743909306597599,-3.4428416893659897,-5.358606300153102,-2.743532213179314,-6.613661504039344,-4.610778717223612,-6.002654193368452
58,11965,B2-B4,B2_containing,3657.0,0.0,0.0,0.6996762852866442,-1.2320058551877875,-0.34072738400612035,-5.142671197525297,-1.558226109099927,-2.373243093294816,-5.659343682306227,-4.080355128244502,-5.828534945290394,-3.9586847662225972,-4.628612150083933
58,12086,B2-B4,B2_containing,1558.5,0.0,0.0,0.0,-35.754683624668026,-34.86340515348636,-42.91723132862454,-50.525733522365144,-42.31297509748585,-50.2451060314769,-41.978001119222746,-40.27586064641957,-38.97409305248947,-40.34973447621099
58,12313,B2-B4,B2_containing,5305.0,4.0,1505.0,0.6990339307614519,-5.6274315075531804,-4.736153036371514,2.063184095056961,4.1458454106789615,-4.420702400997866,-4.105625929593184,-9.22949135803912,-10.380769564953493,-7.4200677196685065,-9.87673977007083
58,12353,B2-B4,B2_containing,4851.5,4.0,1051.5,0.7412467775955004,1.491601160174773,2.38287963135644,-4.032191492820739,-8.46022332389836,0.3006824347287955,-4.576420684775293,-4.666656024966635,-3.139962168707691,-0.6162261250449401,-1.483835526199594
58,12405,B2-B4,B2_containing,2938.0,0.0,0.0,0.6797004991680532,-1.781008407506229,-0.8897299363245618,-11.335593556940472,-7.472478474149436,-3.9142548128381085,-9.298975140045004,-4.486354816159665,-6.365145589919281,-4.534242145798495,-6.079311385231591
58,12478,B2-B4,B2_containing,4241.0,2.0,441.0,0.7667471333735667,85.584200443025,86.47547891420666,45.90881945746688,41.069230190841594,61.241431007228066,71.18092589024663,76.89471367597444,80.88257486723234,83.23308940782323,80.88155715577759
58,12478,B2-B4,B2_containing,2607.5,0.0,0.0,0.0,-1.6965401703782785,-0.8052616991966114,-11.056085381492176,-12.192995348181428,-9.343025611287004,-16.186962577187156,-9.353768420820494,-6.229121541870755,-4.333663745013774,-7.292474981077773
58,12554,B2-B4,B2_containing,9189.5,8.0,5389.5,0.7033294202509087,-6.66609893016317,-5.7748204589815035,-6.827875847516392,3.2893248073308046,-6.718115588107141,-5.1442933522031735,-13.058676937952358,-11.25248457309748,-8.411367131788861,-9.447538354420873
58,12567,B2-B4,B2_containing,2522.5,0.0,0.0,0.5566376811594203,-2.4464250397515115,-1.5551465685698442,-17.29958446995811,-18.679234001192913,-9.701784945349383,-17.081076501352577,-6.000117887540448,-6.995765250538129,-5.398132701635115,-7.522358014734211
58,12647,B2-B4,B2_containing,4356.5,4.0,556.5,0.7127690648451894,-2.178707739822675,-1.2874292686410076,5.31296116855342,-1.108916274148315,-0.9719786332673606,-0.656902161862678,-6.38544917613687,-6.860443172960961,-4.50710504270055,-5.48715804668944
58,12734,B2-B4,B2_containing,3424.5,0.0,0.0,0.7423725803587284,-1.1797135729363728,-0.28843510175470566,-0.7511785243880367,1.3795806473734185,-1.3514134681674097,-0.6013091885810754,-4.237846314892786,-5.782752435606057,-3.7190593636956004,-4.8721658026502634
58,12781,B2-B4,B2_containing,3128.0,0.0,0.0,0.6905837027217366,-2.530304257841537,-1.6390257866598699,0.5073156909374954,0.5443718829711615,-3.395922525988452,-1.2379083996906126,-5.13194733453526,-7.120036161544457,-5.125122727192592,-5.967958068693603
58,12856,B2-B4,B2_containing,5426.5,6.0,1626.5,0.8022384819141083,91.28445316385739,92.17573163503906,45.909343558085496,39.816292164577064,66.94168372806047,76.88117861107902,78.86958891700368,86.6026019109841,89.50251799179506,84.9801441323512
58,12918,B2-B4,B2_containing,3656.0,0.0,0.0,0.7898021261249961,-0.19995787992702083,0.6913205912546463,-2.2819747411874642,1.1530912392122221,-0.8865489398055972,0.225521051779403,-2.472278001673828,-4.831089535341662,-3.6704010812819177,-3.920447536083524
58,12923,B2-B4,B2_containing,3354.0,0.0,0.0,0.7938197488121984,-1.056947927857146,-0.16566945667547894,-17.534368665460214,-11.526787760061833,-3.1901943331890257,-8.213496462766452,-2.4414655080610794,-5.651789667625338,-4.0502855740016,-6.3645593655649755
58,12936,B2-B4,B2_containing,3841.0,1.0,41.0,0.7332218702334858,-1.80758892447333,-0.9163104532916629,0.7183646195340916,-3.2072583640351437,-2.2245480668102187,-0.7509139761124859,-4.77971511297117,-6.419132874971091,-4.438386982927093,-5.338328723792853
58,12945,B2-B4,B2_containing,1835.5,0.0,0.0,0.8465733803437637,-0.2091292262671279,0.6821492449145392,3.9303221475146084,1.0228063434916448,0.9975998802881864,0.4585666410721638,-1.596161794464843,-4.819939668525653,-2.9129275843619147,-4.009284920861823
58,12947,B2-B4,B2_containing,6797.0,8.0,2997.0,0.7420088611247857,46.87701337449216,47.76829184567382,23.923825804922235,17.17878995837528,23.30007575838265,37.68269350900185,36.631102528952034,42.248861326220855,45.225676636103124,43.58198616312903
58,13033,B2-B4,B2_containing,5008.5,4.0,1208.5,0.39389452460462476,50.31737557895821,51.20865405013988,43.48954344808677,39.134515729491284,27.437506395628755,42.514542346425095,44.20865543008634,45.6826044705174,48.27719666643217,47.67802956610123
58,13037,B2-B4,B2_containing,2192.0,0.0,0.0,0.0,-0.504064681349257,0.38721378983241017,-8.375076143381666,-9.92259596128245,-7.062356154167076,-14.64659962423573,-8.351290707314472,-5.037982577410539,-3.272142841624054,-6.342791404147554
58,13054,B2-B4,B2_containing,4382.5,2.0,582.5,0.0,93.12362448510393,94.0149029562856,80.47360874444118,76.89900771979566,70.16301902595019,78.40807675476917,87.74518441108174,88.47510936778096,91.0521717317709,87.78838859409895
58,13201,B2-B4,B2_containing,2424.5,0.0,0.0,0.6714684014869888,-0.07040165614410773,0.8208768150375594,-2.494400855737886,-2.7324889194506556,-1.261320381590085,-4.520228579839307,-4.338368959641723,-4.660352788265151,-3.0224914980296034,-3.7844853064941657
58,13326,B2-B4,B2_containing,3136.5,0.0,0.0,0.3637080150357706,1.291000780841023,2.18227925202269,-6.7354653088161145,-6.755649559226826,-6.630795038474525,-13.199421625967855,-4.210023605010304,-3.2653099690939706,-1.0912237061898165,-2.649470572721582
58,13353,B2-B4,B2_containing,1807.0,0.0,0.0,3.992962702322308,0.07565361672544904,0.9669320879071162,-2.4409626474217654,-5.8860716115104355,1.2823827232807634,1.1644042614323855,3.1830266792578557,-4.6137964659540645,-2.606449921230348,-4.169286549531278
58,13519,B2-B4,B2_containing,3891.0,1.0,91.0,0.7642946105072463,12.065985470189522,12.95726394137119,5.597855845402343,7.263570153118347,9.541613529546789,6.962389562544639,7.162140533521217,7.45788917925656,9.453001441674095,8.744536128346997
58,13639,B2-B4,B2_containing,1931.0,0.0,0.0,0.6799799225584396,-0.3374678577684319,0.5538106134132352,-1.4999851661323724,-3.22796719083486,-1.5283865832144095,-4.909333761793317,-3.8983208765104336,-4.931757330852322,-3.272792026744186,-3.7851307489738226
58,13673,B2-B4,B2_containing,6664.0,7.0,2864.0,0.7240093857624039,-0.959468547912992,-0.06819007673132482,-15.755039606576391,-17.64965300141119,-3.092714953244872,-8.108998943683874,-8.312348279223588,-5.548198422481314,-2.9725358944988343,-5.284807378080375
58,13697,B2-B4,B2_containing,4401.0,3.0,601.0,0.751635103475205,-3.083758186397984,-2.192479715216317,-3.1425944543529174,-5.894558686287034,-3.255458081629021,-2.8700374081034092,-7.329932985119871,-7.723863132803684,-5.267681198137053,-6.569118512135972
58,13727,B2-B4,B2_containing,2854.0,0.0,0.0,0.5916731939507139,-2.132901627631847,-1.2416231564501796,-15.383656678738651,-14.304311730471813,-9.388261533229718,-15.051727765635016,-5.861604743326122,-6.697411811838316,-4.970235969659024,-6.632638203918974
58,13747,B2-B4,B2_containing,2814.0,0.0,0.0,0.5907273181704574,-1.3049489499915634,-0.41367047880989627,-6.436582448206327,-2.9181256730169416,-7.863240422809382,-8.539203492858725,-2.794534836687385,-5.865181893798202,-4.197959873640763,-5.142052167472095
58,13779,B2-B4,B2_containing,3627.5,0.0,0.0,0.7560683634756344,-2.1732618040277543,-1.281983332846087,-7.057750802551755,-1.9870213460891928,-3.314499042134783,-6.142560097008279,-5.269400139768337,-6.790085426037331,-6.003048772342291,-5.375296492721679
58,13783,B2-B4,B2_containing,4664.0,2.0,864.0,0.7723079269067528,-0.8867548147369616,0.004523656444705537,-3.714749828079648,0.137292067213164,-1.573345874615538,-1.8264892338158365,-5.1190102887413405,-5.5071294045001205,-3.549917278652076,-3.520788079325157
58,13859,B2-B4,B2_containing,4102.0,2.0,302.0,0.10633359445266487,88.94351418620644,89.8347926573881,74.3418468736145,70.6036010390699,65.29781318318956,73.66751016819114,82.57999044031305,84.28111064962458,86.62994180940777,82.62300513686088
58,13885,B2-B4,B2_containing,4815.5,4.0,1015.5,0.5354077512632673,30.664806100217866,31.556084571399534,24.591214961718826,21.37970735934082,20.29708405614734,22.86197286768475,24.81739519024349,26.068722250319937,28.65665393214703,27.695453272275884
58,13954,B2-B4,B2_containing,8203.0,7.0,4403.0,0.7350115879485335,-3.600542931306593,-2.709264460124926,-6.497200630264922,-2.4704753135718476,-4.691143080858186,-3.4301854034922905,-9.757339419575292,-8.170916458192638,-5.167689123520093,-6.819688786867353
58,13959,B2-B4,B2_containing,4067.5,3.0,267.5,0.7828226033174023,99.33691711886672,100.22819559004839,54.75907532805983,43.758438515914065,74.9941476830698,85.10252921593994,90.15063748774567,94.57885693259212,97.1035064698697,93.27767854491898
58,14065,B2-B4,B2_containing,3060.5,0.0,0.0,0.6092322321908463,58.03563078141463,58.926909252596296,34.296941572561316,34.551559626772104,33.6928613456177,46.30924857443579,52.01671749097431,53.388578761290596,54.90822985749873,53.1369625136562
