target,method,split,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_10pct,within_25pct,bias_ci95,res68_ci95,full_rms_ci95
selected_A1A3_physical_charge,b2_loglinear,leave_one_run_out,4055,-0.04763476278438604,0.5202846094632806,0.8452595804467802,0.13982737361282369,0.3445129469790382,"[-0.06829908677572297, -0.024801264341969394]","[0.5050079956375032, 0.5379825525266126]","[0.7248909129263156, 0.9947586854911147]"
selected_A1A3_physical_charge,charge_transfer_ridge,leave_one_run_out,4055,-0.047420129281090115,0.5192709757631775,0.8427617027545853,0.13884093711467324,0.3435265104808878,"[-0.0702775420865042, -0.022511299744677544]","[0.5082263564688714, 0.538176712751181]","[0.7361228445169921, 0.9763320610992119]"
selected_A1A3_physical_charge,b_waveform_extra_trees,leave_one_run_out,4055,-0.048524199472227685,0.520685525229884,0.8448060219877466,0.13884093711467324,0.34500616522811345,"[-0.06952731772393572, -0.022944473445930424]","[0.5089987529973548, 0.5365021923478254]","[0.7385456061589056, 0.9845481323405761]"
selected_A1A3_physical_charge,shuffled_target_extra_trees,negative_control,4055,-0.047647887392265165,0.5219698661903183,0.8456145519112195,0.13908754623921085,0.34895191122071517,"[-0.06770620406695928, -0.025067284736485736]","[0.5075308869097516, 0.5384575037253061]","[0.7388791466436024, 1.0014157416400982]"
