run,eventno,evt,stave,stave_idx,even_amp,odd_amp,even_time_sample,odd_time_sample,raw_dt_ns
58,389098,7718,B2,0,4455.0,4451.0,5.158567774936062,4.159931798806479,-9.986359761295827
58,389100,7720,B2,0,2977.5,2977.5,4.9882550335570475,3.988255033557047,-10.000000000000004
58,389102,7722,B2,0,3419.5,3398.5,4.366034755134281,3.379304897314376,-9.867298578199053
58,389103,7723,B2,0,8835.0,8829.0,4.187438082028928,3.188389142064593,-9.99048939964335
58,389103,7723,B4,1,3254.0,3254.0,5.277094972067039,4.277094972067039,-10.0
58,389103,7723,B6,2,3806.5,3812.0,5.912396694214876,4.907201889020071,-10.051948051948054
58,389105,7725,B2,0,1948.0,1948.0,4.713229571984436,3.713229571984436,-10.0
58,389107,7727,B2,0,9011.5,9011.5,4.244229675952246,3.2442296759522455,-10.000000000000004
58,389110,7730,B2,0,3891.0,3891.0,4.8357777777777775,3.835777777777778,-9.999999999999996
58,389111,7731,B2,0,3491.5,3489.0,4.5984375,3.600390625,-9.98046875
58,389119,7739,B2,0,3306.5,3306.5,5.013885778275476,4.013885778275476,-10.0
58,389121,7741,B2,0,4457.0,4457.0,4.770363636363636,3.7703636363636366,-9.999999999999996
58,389124,7744,B2,0,4458.0,4447.0,4.526121372031662,3.531926121372032,-9.941952506596303
58,389127,7747,B2,0,3903.5,4261.5,0.0,3.311353251318102,33.11353251318102
58,389128,7748,B2,0,4134.0,4133.0,4.454655870445344,3.455195681511471,-9.99460188933873
58,389129,7749,B2,0,6333.0,6293.0,5.074365662793455,4.0819539957315625,-9.924116670618925
58,389131,7751,B2,0,5503.5,5503.5,4.91918158567775,3.9191815856777494,-10.000000000000004
58,389134,7754,B2,0,7285.0,7270.0,4.171157577064022,3.1737443414528994,-9.97413235611123
58,389138,7758,B2,0,6158.5,6153.0,4.204108828428651,3.205330372015547,-9.98778456413104
58,389139,7759,B2,0,8066.5,8066.5,4.077016281711473,3.077016281711473,-10.000000000000004
58,389140,7760,B2,0,1520.5,1520.5,4.569734151329244,3.5697341513292433,-10.000000000000004
58,389145,7764,B2,0,3583.0,3583.0,4.383422870299309,3.3834228702993094,-10.0
58,389147,7765,B2,0,6219.5,6220.5,5.1520973588814085,4.15189021232522,-10.002071465561881
58,389149,7767,B2,0,4484.0,4483.0,4.458313253012048,3.4587951807228916,-9.995180722891565
58,389151,7769,B2,0,2931.5,2929.0,5.150128095644748,4.151836037574722,-9.982920580700254
58,389152,7770,B2,0,5767.5,5767.0,4.481114258734656,3.4813031161473087,-9.998111425873471
58,389155,7773,B2,0,4907.5,4911.5,4.894449499545041,3.891537761601456,-10.029117379435846
58,389159,7777,B2,0,5273.0,5273.0,4.561856823266219,3.5618568232662193,-10.0
58,389160,7778,B2,0,4931.5,4928.5,4.358611481975968,3.359679572763685,-9.989319092122834
58,389161,7779,B2,0,8216.0,8213.5,5.000037460198539,4.00041206218393,-9.996253980146088
58,389163,7780,B2,0,2221.0,2377.5,5.066778711484594,3.993541442411195,-10.732372690733992
58,389167,7783,B2,0,7964.0,7956.5,4.355037555037555,3.3565915565915567,-9.984459984459981
58,389170,7786,B2,0,3905.5,3905.5,4.594368600682594,3.5943686006825937,-10.0
58,389171,7786,B2,0,4230.0,4242.5,5.184995737425405,4.180733162830349,-10.042625745950557
58,389172,7787,B2,0,2601.0,2598.5,4.712297734627832,3.7155339805825243,-9.967637540453076
58,389173,7788,B2,0,4302.5,4299.5,4.257972394098049,3.2591147072822464,-9.988576868158026
58,389177,7792,B2,0,1744.5,1744.5,4.589772727272727,3.5897727272727273,-10.0
58,389179,7794,B2,0,1597.5,1598.5,5.295798319327731,4.294453781512605,-10.013445378151262
58,389182,7797,B2,0,6739.5,6735.5,4.773443008225617,3.775323149236193,-9.981198589894241
58,389185,7800,B2,0,3257.5,3255.5,4.386497890295359,3.387848101265823,-9.986497890295357
58,389186,7801,B2,0,3406.5,3406.5,5.129816768461966,4.129816768461966,-10.0
58,389187,7802,B2,0,3392.5,3398.0,5.087265675500969,4.084421460892049,-10.028442146089205
58,389189,7803,B2,0,4256.5,4256.5,4.747198480531814,3.747198480531814,-10.000000000000004
58,389195,7809,B2,0,4075.5,4071.5,4.367961745367603,3.3698744769874476,-9.980872683801557
58,389196,7810,B2,0,3718.5,3717.5,4.558269720101781,3.5589482612383376,-9.993214588634434
58,389199,7813,B2,0,5051.5,5050.0,4.51566265060241,3.5163511187607575,-9.993115318416525
58,389204,7817,B2,0,3584.0,3584.0,5.1710360618202635,4.1710360618202635,-10.0
58,389206,7819,B2,0,3735.0,3735.0,4.305744286596664,3.3057442865966644,-10.0
58,389207,7820,B2,0,1702.5,2050.5,0.0,0.0,0.0
58,389209,7822,B2,0,7025.0,7014.5,5.005188875051889,4.0069323370693235,-9.982565379825656
58,389210,7823,B2,0,3516.5,3516.5,5.3054803352675695,4.3054803352675695,-10.0
58,389210,7823,B4,1,3178.5,3183.5,5.280888888888889,4.277925925925926,-10.029629629629628
58,389210,7823,B6,2,3223.0,3227.5,5.856593406593406,4.851648351648351,-10.04945054945055
58,389211,7824,B2,0,4450.0,4449.5,4.2661402693915464,3.2663260566651187,-9.998142127264277
58,389212,7825,B2,0,5933.5,5919.0,4.237407287971622,3.241148016768784,-9.962592712028378
58,389213,7826,B2,0,6201.5,6195.0,4.287647951441579,3.289226100151745,-9.984218512898337
58,389214,7827,B2,0,5534.0,5534.0,4.8001479289940825,3.800147928994083,-9.999999999999996
58,389220,7833,B2,0,6373.5,6373.5,4.249846153846154,3.249846153846154,-10.000000000000004
58,389221,7834,B2,0,9349.5,9638.5,4.21247569669475,3.221840570317563,-9.906351263771871
58,389223,7836,B2,0,4323.0,4323.0,4.318998978549541,3.31899897854954,-10.000000000000004
58,389226,7839,B2,0,5911.5,5911.5,4.275644699140401,3.2756446991404014,-10.0
58,389234,7846,B2,0,6192.0,6192.0,4.207230225604784,3.2072302256047838,-10.0
58,389236,7847,B2,0,5613.0,5613.0,4.435801393728223,3.435801393728223,-10.0
58,389238,7849,B2,0,8599.0,8599.0,4.152237157061315,3.1522371570613146,-10.0
58,389243,7854,B2,0,4669.0,4669.0,4.2637446808510635,3.263744680851064,-9.999999999999996
58,389244,7855,B2,0,4244.0,4241.5,4.411267605633803,3.4124413145539907,-9.988262910798124
58,389246,7857,B2,0,4099.0,4097.5,5.10163248221013,4.102134784428631,-9.994976977814991
58,389249,7860,B2,0,4097.0,4091.0,4.536933333333334,3.5401333333333334,-9.968000000000004
58,389253,7864,B2,0,4809.0,4816.5,5.1355718085106385,4.133577127659574,-10.019946808510642
58,389254,7865,B2,0,6182.0,6172.5,4.307324943530171,3.309777347531462,-9.97547595998709
58,389256,7867,B2,0,4125.0,4127.0,5.046771523178808,4.046109271523179,-10.006622516556298
58,389257,7868,B2,0,5502.0,5502.0,4.142531926707385,3.142531926707385,-9.999999999999996
58,389260,7870,B2,0,3434.0,3426.0,4.908563535911602,3.9174033149171272,-9.91160220994475
58,389262,7871,B2,0,2171.0,2168.0,5.03489932885906,4.03758389261745,-9.973154362416103
58,389263,7872,B2,0,1675.0,1672.5,4.461666666666667,3.465,-9.96666666666667
58,389271,7880,B2,0,2780.5,2778.0,4.5403628117913835,3.5426303854875285,-9.97732426303855
58,389273,7882,B2,0,3336.5,3371.5,4.609313725490196,3.586437908496732,-10.22875816993464
58,389275,7884,B2,0,1555.0,1553.0,4.50281425891182,3.505816135084428,-9.96998123827392
58,389279,7888,B2,0,6235.5,6235.5,5.007291185971389,4.007291185971389,-10.0
58,389282,7891,B2,0,4877.0,4871.5,4.138675721561969,3.140169779286927,-9.985059422750421
58,389283,7892,B2,0,2912.0,2919.5,5.342181818181818,4.3367272727272725,-10.054545454545458
58,389285,7894,B2,0,7316.0,7316.0,4.403222807561202,3.4032228075612023,-10.0
58,389286,7895,B2,0,2189.5,2194.0,5.228169014084507,4.223943661971831,-10.042253521126758
58,389289,7898,B2,0,2719.0,2713.5,4.483684794672586,3.488568257491676,-9.951165371809099
58,389292,7901,B2,0,3090.5,3087.5,4.796180081855389,3.799454297407913,-9.967257844474759
58,389293,7902,B2,0,3607.5,3561.5,3.5630026809651474,2.5958891867739053,-9.67113494191242
58,389295,7903,B2,0,6282.5,6269.0,4.675736961451247,3.681859410430839,-9.938775510204083
58,389300,7908,B2,0,5531.0,5531.0,4.265017182130585,3.2650171821305842,-10.000000000000004
58,389302,7909,B2,0,4050.5,4050.5,4.371808832425892,3.3718088324258924,-10.0
58,389303,7910,B2,0,2493.0,2489.5,4.854956521739131,3.859826086956522,-9.951304347826087
58,389311,7918,B2,0,3543.5,3542.0,5.088070368334249,4.08873007146784,-9.993402968664098
58,389312,7919,B2,0,4123.5,4123.5,4.674390243902439,3.674390243902439,-10.000000000000004
58,389313,7920,B2,0,5902.0,5896.5,4.551270553064275,3.553462879920279,-9.978076731439959
58,389314,7921,B2,0,2722.0,2722.5,5.221975992613111,4.221606648199446,-10.003693444136657
58,389315,7922,B2,0,3034.0,3030.5,4.553340402969247,3.5563096500530222,-9.970307529162245
58,389316,7923,B2,0,3043.0,3042.5,5.10184331797235,4.102150537634409,-9.996927803379414
58,389322,7929,B2,0,1612.0,1613.5,4.968358208955224,3.9647761194029854,-10.035820895522388
58,389323,7930,B2,0,3112.5,3111.5,4.602162162162162,3.6030270270270273,-9.991351351351344
58,389325,7932,B2,0,4067.0,4057.5,4.666419294990724,3.673469387755102,-9.929499072356215
58,389326,7933,B2,0,3449.0,3447.0,4.210247136829415,3.2112115732368895,-9.990355635925257
58,389333,7940,B2,0,8082.0,8082.0,4.176246276067527,3.1762462760675274,-9.999999999999996
58,389336,7943,B2,0,4464.5,4461.5,4.4129639889196675,3.4142936288088643,-9.986703601108031
58,389337,7944,B2,0,2461.0,2461.0,5.030910951893552,4.030910951893552,-10.0
58,389341,7946,B2,0,7239.5,7239.5,4.7444444444444445,3.7444444444444445,-10.0
58,389342,7946,B2,0,2440.0,2440.0,5.110745614035087,4.110745614035087,-10.0
58,389346,7950,B2,0,6774.0,6774.0,4.542490372272144,3.5424903722721437,-10.0
58,389387,7989,B4,1,1818.0,1783.5,3.500172117039587,2.5476764199655766,-9.524956970740103
58,389387,7989,B6,2,2892.5,2891.0,4.034649476228847,3.0356164383561643,-9.990330378726831
58,389392,7994,B8,3,4203.0,4196.5,5.883612040133779,4.889409141583055,-9.94202898550724
58,389577,8164,B6,2,3470.0,3464.5,5.3120612635609445,4.3148691767709,-9.971920867900446
58,389682,8260,B4,1,6131.5,6130.5,6.151603053435115,5.151806615776081,-9.997964376590334
58,389717,8294,B4,1,2743.5,2735.0,4.981404174573055,3.9943074003795065,-9.870967741935486
58,389717,8294,B6,2,1682.5,1685.0,5.394648829431438,4.391304347826087,-10.033444816053514
58,389807,8371,B4,1,2218.0,2149.0,3.4208,2.4944,-9.263999999999996
58,389807,8371,B6,2,3520.5,3520.5,4.070958373668925,3.0709583736689257,-9.999999999999996
58,389999,8586,B4,1,4973.0,4961.5,3.7266316579144787,2.7335333833458364,-9.930982745686423
58,390058,8635,B4,1,3733.5,3733.5,4.610896309314587,3.610896309314587,-9.999999999999996
58,390305,8867,B4,1,3843.0,3843.0,4.667827681026581,3.6678276810265813,-9.999999999999996
58,390305,8867,B6,2,3362.0,3358.5,5.277001921844971,4.278795643818065,-9.982062780269061
58,390336,8897,B4,1,4129.0,4110.0,7.161231569817867,6.167823070251518,-9.934084995663488
58,390437,8990,B8,3,2547.0,2547.0,5.921361058601134,4.921361058601134,-10.0
58,390467,9018,B6,2,3384.5,3379.0,9.550816522574447,8.555043227665706,-9.957732949087408
58,390577,9118,B4,1,3860.5,3150.5,2.5472243346007604,1.9791634980988593,-5.680608365019011
58,390622,9159,B4,1,4168.0,4163.5,4.1431818181818185,3.144755244755245,-9.984265734265737
58,390676,9210,B8,3,1535.0,1528.5,4.9198606271777,3.9379790940766553,-9.818815331010446
58,390709,9239,B6,2,2021.5,2025.5,6.829910714285714,5.822767857142857,-10.071428571428571
58,390872,9393,B4,1,2918.0,2767.5,3.245753899480069,2.350086655112652,-8.956672443674174
58,390872,9393,B6,2,2926.5,2908.0,4.029137931034483,3.041896551724138,-9.87241379310345
58,390908,9430,B4,1,2564.5,2573.0,5.35311510031679,4.345934530095037,-10.071805702217533
58,390990,9506,B4,1,3665.0,3660.0,5.210636079249218,4.212721584984359,-9.97914494264859
58,390990,9506,B6,2,2723.0,2724.5,6.044684684684685,5.043603603603604,-10.010810810810815
58,391240,9739,B6,2,5436.5,5433.5,5.012786885245902,4.013442622950819,-9.993442622950823
58,391542,10023,B4,1,8759.0,8759.0,4.105466573816156,3.105466573816156,-10.0
58,391547,10028,B4,1,2988.0,2609.0,2.806162464985994,2.1090668431502317,-6.970956218357625
58,391547,10028,B6,2,4799.0,4499.0,3.1246317231928744,2.2068516615279203,-9.177800616649542
58,391578,10053,B6,2,2811.5,2809.5,5.261268292682927,4.262829268292683,-9.984390243902439
58,391631,10103,B4,1,2799.5,2797.5,5.0334786399302525,4.03487358326068,-9.986050566695726
58,391631,10103,B6,2,2949.5,2952.5,5.440737148399612,4.438409311348206,-10.023278370514062
58,391631,10103,B8,3,3882.5,3883.5,5.4086311530681055,4.408091706001349,-10.005394470667568
58,391716,10180,B4,1,6074.5,6067.0,3.9536025336500398,2.958353127474268,-9.952494061757719
58,391841,10300,B4,1,3077.0,3075.5,10.024154025670946,9.024854142357059,-9.992998833138866
58,391841,10300,B8,3,5070.5,5068.0,10.387723117109273,9.388593818023509,-9.99129299085764
58,391882,10338,B4,1,3961.5,3957.0,4.398418972332016,3.400790513833992,-9.976284584980242
58,392052,10500,B4,1,3176.5,3175.0,8.305864661654136,7.306766917293233,-9.990977443609026
58,392066,10514,B4,1,2045.0,2040.0,4.429362880886426,3.434903047091413,-9.944598337950135
58,392066,10514,B6,2,2216.0,2216.0,4.817702448210923,3.8177024482109227,-10.000000000000004
58,392066,10514,B8,3,5431.0,5431.0,4.564660831509847,3.5646608315098467,-10.0
58,392123,10564,B4,1,3459.5,3455.5,4.155727002967359,3.157626112759644,-9.981008902077155
58,392123,10564,B6,2,3492.5,3487.0,4.8107448107448105,3.8161172161172163,-9.946275946275943
58,392125,10565,B4,1,3420.5,3423.5,5.648370136698213,4.645846477392219,-10.025236593059939
58,392125,10565,B6,2,3738.0,3738.5,6.080646741793239,5.080450759431651,-10.001959823615882
58,392192,10630,B4,1,4605.5,4604.5,4.381307456588355,3.3817160367722168,-9.995914198161383
58,392204,10642,B4,1,3032.5,3029.0,4.684914841849149,3.6883211678832115,-9.965936739659371
58,392204,10642,B6,2,2875.5,2869.5,5.1886085075702955,4.192069214131219,-9.965392934390769
58,392204,10642,B8,3,3628.0,3632.5,5.176221498371335,4.1742671009771986,-10.019543973941367
58,392267,10697,B4,1,3139.0,3144.0,5.037696335078534,4.035369400814427,-10.02326934264107
58,392294,10722,B4,1,1661.5,1657.5,5.484410646387833,4.490494296577947,-9.939163498098855
58,392294,10722,B8,3,2771.5,2752.0,5.84346349745331,4.8699490662139215,-9.735144312393889
58,392316,10744,B4,1,3113.5,3111.5,6.971565495207668,5.9741214057507985,-9.974440894568692
58,392392,10810,B4,1,3821.5,3821.5,4.760042060988433,3.7600420609884333,-10.0
58,392489,10902,B4,1,3519.5,3506.0,4.124524076147816,3.1305711086226204,-9.939529675251958
58,392596,11003,B4,1,2479.0,2480.5,7.51360201511335,6.512090680100756,-10.015113350125944
58,392596,11003,B6,2,2420.5,2425.0,8.180998080614204,7.177543186180422,-10.034548944337818
58,392636,11042,B4,1,4675.5,4680.0,6.179052369077307,5.177769861061631,-10.012825080156755
58,392636,11042,B6,2,2622.0,2621.5,6.882735042735042,5.883418803418803,-9.993162393162391
58,392636,11042,B8,3,3248.0,3259.5,6.7732360097323605,5.762043795620438,-10.111922141119223
58,392705,11105,B4,1,5307.5,5307.5,4.855048859934853,3.8550488599348536,-9.999999999999996
58,392708,11108,B4,1,3575.0,3575.0,4.206243032329989,3.206243032329989,-10.0
58,392858,11249,B4,1,2641.0,1977.0,2.3714015151515153,1.8744318181818183,-4.969696969696971
58,392858,11249,B6,2,2803.0,2331.5,2.6006779661016948,2.0173722627737227,-5.8330570332797205
58,392935,11323,B4,1,4910.5,4910.5,4.49024523160763,3.4902452316076293,-10.000000000000004
58,392964,11351,B4,1,2689.5,2684.5,4.703367496339678,3.709224011713031,-9.941434846266471
58,393078,11458,B8,3,1766.0,1769.0,6.041477272727273,5.038068181818182,-10.034090909090914
58,393085,11462,B6,2,3328.0,3331.0,5.462202643171806,4.460088105726872,-10.021145374449336
58,393109,11485,B4,1,4636.5,4637.0,7.148435814455232,6.14829198130169,-10.001438331535422
58,393130,11504,B6,2,1616.0,1614.5,5.39434628975265,4.396466431095407,-9.978798586572433
58,393178,11549,B6,2,2756.5,2756.0,5.030867143993635,4.031185361972952,-9.996817820206836
58,393192,11563,B4,1,3365.0,3354.5,5.289367429340511,4.295020188425303,-9.943472409152081
58,393320,11684,B4,1,2218.5,2217.0,8.968848758465011,7.971557562076749,-9.972911963882618
58,393486,11841,B8,3,3802.0,3802.0,10.21254498714653,9.21254498714653,-10.0
58,393572,11920,B4,1,2812.0,2804.5,4.825961538461538,3.835576923076923,-9.90384615384615
58,393624,11965,B4,1,4282.5,4286.0,7.35896017699115,6.357411504424778,-10.01548672566372
58,394042,12353,B4,1,2337.0,2332.5,4.7449378330373,3.7513321492007106,-9.936056838365893
58,394099,12405,B4,1,2894.0,2895.0,6.320744680851064,5.320035460992908,-10.007092198581562
58,394263,12554,B4,1,6162.5,5249.0,2.6790123456790123,2.0400403429147755,-6.389720027642367
58,394299,12588,B6,2,1730.5,1725.5,4.677525773195876,3.6857731958762887,-9.917525773195877
58,394453,12734,B4,1,3076.0,3038.0,3.5705820105820107,2.602751322751323,-9.678306878306877
58,394453,12734,B6,2,6181.0,6180.5,4.153011472275335,3.15310707456979,-9.999043977055448
58,394504,12781,B4,1,3406.5,3404.5,5.1260915867944625,4.1269435569755055,-9.99148029818957
58,394504,12781,B6,2,3561.0,3560.5,5.678118609406953,4.678527607361963,-9.995910020449896
58,394638,12906,B6,2,3263.5,3263.0,5.853989361702128,4.854521276595745,-9.994680851063835
58,394651,12918,B4,1,5828.5,5796.0,5.112892347600519,4.119636835278858,-9.932555123216602
58,394656,12923,B4,1,3165.0,3162.0,5.133587786259542,4.135114503816794,-9.98473282442748
58,394656,12923,B6,2,2652.5,2661.0,5.763271162123386,4.753515064562411,-10.097560975609756
58,394656,12923,B8,3,4076.0,4077.5,5.773558648111332,4.772365805168986,-10.011928429423458
58,394671,12936,B4,1,4645.5,4645.5,4.321665174574754,3.3216651745747536,-10.000000000000004
58,394684,12945,B6,2,2371.0,1609.0,2.2335185185185185,1.7979629629629628,-4.355555555555557
58,394686,12947,B4,1,2157.5,2162.0,9.350383631713555,8.345780051150895,-10.046035805626605
58,394782,13033,B4,1,3436.5,3442.0,9.925166444740347,8.91930758988016,-10.058588548601861
58,394891,13132,B4,1,2861.0,2858.5,4.727049180327869,3.7297814207650273,-9.972677595628419
58,394965,13201,B4,1,1871.5,1871.5,4.385381026438569,3.3853810264385693,-10.0
58,394965,13201,B6,2,1581.5,1585.5,5.095527156549521,4.090415335463259,-10.051118210862615
58,394965,13201,B8,3,3699.0,3696.0,4.766853303471445,3.7695408734602465,-9.973124300111982
58,395303,13519,B4,1,4310.0,4310.0,6.440697674418605,5.440697674418605,-10.0
58,395429,13639,B6,2,1847.5,1836.0,4.788177339901478,3.810837438423645,-9.773399014778326
58,395467,13673,B4,1,3101.0,3101.0,4.653809523809524,3.6538095238095236,-10.0
58,395467,13673,B6,2,2711.5,2708.5,5.219960861056752,4.222309197651663,-9.976516634050885
58,395467,13673,B8,3,4611.5,4608.5,5.047786973731558,4.048650593738755,-9.991363799928026
58,395497,13697,B4,1,2216.0,2051.0,3.144,2.309,-8.35
58,395497,13697,B6,2,2765.0,2718.5,3.470954356846473,2.5095435684647303,-9.614107883817429
58,395525,13721,B6,2,3076.5,3071.0,4.613215859030837,3.6180616740088105,-9.951541850220265
58,395588,13779,B4,1,5785.0,5788.0,7.894736842105263,6.892851531814611,-10.018853102906515
58,395592,13783,B4,1,5742.5,5742.0,5.018010963194988,4.018115374575829,-9.998955886191592
