dimension,stratum,method,method_label,n_runs,n_events,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68_ci_low,pull_width68_ci_high,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,calibration_loss_ci_low,calibration_loss_ci_high
run,58,cnn1d,1D-CNN residual scale model,1,73,219,1.110039922859777,1.7675770196289022,1.4039555478213432,2.4031789212928265,0.0182648401826484,1.0422766592606758,0.3744292237442922,0.9497716894977168,0.3082602683927078,0.00022831050228311334,0.1704543351095959,0.13030489331631567,1.3360113839355192,1.5735273394106004,0.9930632535326414,1.1813246450361694,0.3232876712328767,0.4476027397260274,0.9267123287671233,0.9817351598173516,0.10216490479188364,0.17697550712622323
run,58,gradient_boosted_trees,HistGradientBoosting residual scale model,1,73,219,1.2826228231431505,1.8059611846487016,1.4616986823631595,2.617548331453194,0.0182648401826484,0.9387914301133989,0.4794520547945205,0.8995433789954338,0.2032374373424795,0.05045662100456616,0.12776027118265526,0.1106657248540755,1.3264726357748409,1.7302162233144596,0.7332403277820895,1.111447389511442,0.3876712328767123,0.5529680365296804,0.8625570776255708,0.9365296803652968,0.089216317261735,0.15655257347971985
run,58,mlp,MLP residual scale model,1,73,219,1.4470484694043138,1.7353854899211143,1.6339445465206723,2.356310141256754,0.0228310502283105,0.9378558773376434,0.4155251141552511,0.8812785388127854,0.2671643779817489,0.06872146118721456,0.16885616159361416,0.14172153085623357,1.4916480156031053,1.8538627720981966,0.7856908916824608,1.2519655305845192,0.32865296803652966,0.48436073059360724,0.8444063926940639,0.9133561643835616,0.12457633301606028,0.20849240321427567
run,58,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1,73,219,1.1877462124777598,1.8115615519851644,1.444963991653738,2.6062312122154925,0.0182648401826484,0.9167475469582884,0.5525114155251142,0.9771689497716894,0.13017807661188585,0.027168949771689488,0.08232648122831739,0.08073149016340107,1.3737889042290263,1.6033289303897,0.8373073537331785,0.9836165994768798,0.47454337899543375,0.5986301369863014,0.9539954337899543,0.9909817351598174,0.05921932361126054,0.11632956023862459
run,58,ridge,Ridge residual scale model,1,73,219,1.1112201241523594,1.517847743925472,1.3432764816401601,2.092346212221755,0.0182648401826484,0.9429844025364122,0.3926940639269406,0.9041095890410958,0.2899954282100594,0.045890410958904115,0.1876308755021621,0.14513307803367834,1.242878436459262,1.5024990255503026,0.8330695983293603,1.1489427896460016,0.3468036529680365,0.4342465753424657,0.8444063926940639,0.9365296803652968,0.12875336340497717,0.2100379213464371
run,58,traditional,S02/S03/S04 atom robust-width baseline,1,73,219,1.0041478569170557,1.6275117135455233,1.1874833645739167,2.677930132419911,0.0182648401826484,3.9140747437134187,0.3424657534246575,0.5662100456621004,0.3402237387123425,0.38378995433789953,0.36200684652512094,1.0000238208221954,1.1493326694557204,1.4593481206557024,2.9355453268635503,5.593590745607508,0.30582191780821916,0.39292237442922373,0.47020547945205476,0.6213470319634703,0.7467870145549338,1.4519661774601016
run,59,cnn1d,1D-CNN residual scale model,1,763,2289,1.1407876071282785,1.5799771885453353,1.4608511677820182,2.443574295440962,0.010921799912625601,1.0301194818580084,0.42463958060288337,0.9370904325032765,0.25804991153411666,0.01290956749672345,0.15155662898680494,0.11315889746891336,1.4128805720405864,1.5215406235174984,1.0080917699037617,1.0641399847872395,0.4105504587155963,0.4478811708169506,0.9269331585845347,0.948481869812145,0.09868024242232687,0.12457234325256744
run,59,gradient_boosted_trees,HistGradientBoosting residual scale model,1,763,2289,1.1277105025105725,1.3794736547596145,1.449954031665229,2.164975044680816,0.010048055919615552,1.0161097774851626,0.4967234600262123,0.8829183049366536,0.18596603211078772,0.06708169506334638,0.12652386358706702,0.09892034206159094,1.3723989849942861,1.503601520246666,0.9609105956588363,1.0515900116898758,0.4699213630406291,0.5147007426823941,0.8727391874180865,0.8978593272171254,0.0873401481033151,0.1195243001056778
run,59,mlp,MLP residual scale model,1,763,2289,1.1162774307194199,1.3598498444138656,1.5275712609098593,2.412828746937189,0.010048055919615552,1.0225972650817403,0.5255570117955439,0.8785495849716033,0.1571324803414561,0.07145041502839666,0.11686899246430602,0.09201228822897478,1.4906225317491826,1.5653982695059436,0.9768536908200837,1.0591248064088028,0.5019222367846221,0.5457186544342508,0.8631716906946265,0.8901157710790738,0.08045686744296626,0.1101871966472525
run,59,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1,763,2289,0.9976695314891778,1.394839916664239,1.4551668344494617,2.4219353148949243,0.009611183923110528,0.9748350153640521,0.6387068588903452,0.9541284403669725,0.043982633246654856,0.0041284403669725744,0.07161186061743319,0.03622197971675212,1.4273052705573923,1.5006238434927375,0.9250643079410382,1.0033573361251107,0.6190039318479685,0.6558103975535169,0.9484054172127566,0.9598186981214504,0.03070376967539957,0.04504885818893197
