dimension,stratum,method,method_label,n_runs,n_events,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68_ci_low,pull_width68_ci_high,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,calibration_loss_ci_low,calibration_loss_ci_high
all,all,cnn1d,1D-CNN residual scale model,7,3820,11460,1.2350417473466806,1.590679490732974,1.510096991761467,2.420418697948264,0.012914485165794066,1.009827486398175,0.4545375218150087,0.9361256544502617,0.2281519703219913,0.01387434554973821,0.1374878525257426,0.0973354136989118,1.4100516709249953,1.6888264641548096,0.9292085431508649,1.1145472574298885,0.3803359215784969,0.5254426684027944,0.9206671033128968,0.9457636634897919,0.08079875626564059,0.1544839302453509
all,all,gradient_boosted_trees,HistGradientBoosting residual scale model,7,3820,11460,1.2628787423393077,1.5212649917186951,1.5542951071875146,2.315559803391101,0.015357766143106457,1.045099754589835,0.5027923211169284,0.8697207678883071,0.17989717102007163,0.08027923211169286,0.13075137783115273,0.10900688388818808,1.4030142694504788,1.7317521327861183,0.9040840672287728,1.2125048122975035,0.4089573709053871,0.5713166636035191,0.8129188863601914,0.9185546788026683,0.07247849148259414,0.20718116615115892
all,all,mlp,MLP residual scale model,7,3820,11460,1.2684239161242667,1.4721173344323866,1.6447738012513373,2.424531198736336,0.01387434554973822,1.05181909683363,0.5169284467713787,0.8760034904013961,0.1657610453656213,0.07399650959860382,0.12231121064284521,0.1034719656101751,1.547945807384541,1.7738768618631577,0.9514627992234372,1.1440500484205216,0.4695105022470332,0.5755935781602164,0.8491080770311074,0.9153006900100084,0.06433445654930194,0.15255241878965917
all,all,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,7,3820,11460,1.2192959705902011,1.5745709315340974,1.503985568351275,2.415318800709231,0.011431064572425828,0.9010218616401986,0.6319371727748692,0.9609947643979058,0.05075231936213087,0.01099476439790581,0.053068251133420785,0.05344836831331472,1.4013288876233283,1.6464389211207533,0.8564293824054565,0.9403878299974726,0.568517063699786,0.6899230819812268,0.9562258832255358,0.9671363081550831,0.043436869647464446,0.07009612883646146
all,all,ridge,Ridge residual scale model,7,3820,11460,1.2469281174743705,1.3830260011901565,1.5731825855146495,2.5465901524293555,0.01614310645724258,1.0202372113235316,0.48106457242582895,0.8717277486910995,0.20162491971117108,0.07827225130890048,0.13994858551003578,0.11002074196340975,1.421162908489167,1.8295987644396936,0.867889752616094,1.1676729258926635,0.3971289772497495,0.5814275463103411,0.8146898881803476,0.9316555801921655,0.07713056827827199,0.19962797445649352
all,all,traditional,S02/S03/S04 atom robust-width baseline,7,3820,11460,1.244169340772551,1.4947512901245903,1.5510917109777835,2.666988996928635,0.019109947643979056,2.7120725531229497,0.3849912739965096,0.631588132635253,0.2976982181404904,0.3184118673647469,0.3080550427526187,0.6590594203452015,1.3639832948825887,1.9444309489809115,2.47946163231902,3.016058502939521,0.29396063926376004,0.4440856171441159,0.517839404479702,0.6940291163757364,0.5578495526334136,0.8118481688824569
