heldout_run,candidate,sign,train_auc,train_median,train_iqr,n_train,n_test
58,frac_sse_improvement,1,0.6076285010772545,0.4686895409492132,0.7386988594139867,1140,18
59,frac_sse_improvement,1,0.6040322444071873,0.47081418637037875,0.7319853361609161,972,186
60,frac_sse_improvement,1,0.6026296296296297,0.45843623674376116,0.7340609455407268,900,258
61,frac_sse_improvement,1,0.6224962902302211,0.4660381065332567,0.7426423222840369,806,352
62,frac_sse_improvement,1,0.613318631748119,0.46967047110469373,0.7413109239719626,936,222
63,frac_sse_improvement,1,0.6097477283069831,0.46790005647856986,0.7445776635697106,1044,114
65,frac_sse_improvement,1,0.6109202268431002,0.47493743107975583,0.741890436595382,1150,8
