atom,n_if_one,rate_if_one,rate_if_zero,odds_ratio
early_peak_atom,3948,0.7758358662613982,0.19743896725834156,14.062189169794499
late_peak_atom,9138,0.5607353906762967,0.16625541646605682,6.40097003127936
low_area_atom,4701,0.46139119336311424,0.22511879795056944,2.9485968536028855
large_drop_atom,872,0.823394495412844,0.23931273796327535,14.78167437236331
tail_atom,9275,0.5602156334231806,0.16476809185677596,6.456631416310915
pretrigger_proxy_atom,3303,0.8701180744777475,0.19901707323316353,26.93463409178512
delayed_peak_atom,9216,0.5598958333333334,0.16556071665560718,6.411299073956806
saturation_proxy_atom,2184,0.2174908424908425,0.2531727467277161,0.8204847493714932
p09_curated_atom,143,0.6783216783216783,0.24988751272882279,6.293899167755692
