quantity,failure,non_failure,delta
amplitude_adc,3000.838717250446,3930.3376942719333,-929.4989770214875
log_amplitude,7.89193893826025,8.14630530520768,-0.25436636694742987
event_selected_staves,1.534604188186684,1.3060117902966488,0.22859239789003527
downstream_stave,0.41694055779885436,0.3189369818101573,0.09800357598869708
saturation_proxy_atom,0.04460512724199455,0.05387598121118502,-0.009270853969190467
pretrigger_proxy_atom,0.269884496196826,0.01352416380315879,0.2563603323936672
waveform_abs_second_diff,2.024714231491089,1.5893369913101196,0.43537724018096924
