alternate_quantile,n_scored_rows,n_support_atoms,positive_fraction,winner_roc_auc,winner_average_precision,traditional_roc_auc,traditional_average_precision,nuisance_roc_auc,nuisance_average_precision,shuffled_roc_auc,shuffled_average_precision
0.2,661,118,0.49924357034795763,0.9996612652201776,0.9996894290813426,0.9734962922274101,0.9341960795968132,0.9130733315023345,0.8385907323063062,0.4379886478073789,0.4604568161473792
0.25,1024,122,0.5,0.9994087219238281,0.9994591505069924,0.9791030883789062,0.9507106381767807,0.9107093811035156,0.8311213379306283,0.4319725036621094,0.45534854782751377
0.3,1024,123,0.5,0.9994087219238281,0.9994591505069924,0.9791030883789062,0.9507106381767807,0.9107093811035156,0.8311213379306283,0.4319725036621094,0.45534854782751377
