run,event_index,weak_label,depth_idx,group,topology_code,saturated_count,q_template_stratum,support_island,gradient-boosted_trees_waveformpluslatent,traditional_PSD_calibrated-cut_logistic,leakage_sentinel_matched_nuisance-only_logistic,leakage_sentinel_shuffled-label_GBT
62,3792,1,0,sample_ii_analysis,0,0,q3_of_3,sample_ii_analysis|d0|topo0|sat0|q3_of_3,0.883882862957793,0.9882769865219007,0.9132133603950312,0.5091631715966488
55,17730,0,0,sample_i_analysis,0,1,q2_of_3,sample_i_analysis|d0|topo0|sat1|q2_of_3,0.11607736770622452,0.035077454057236786,0.5300499882154907,0.5039757475107408
40,17256,1,0,sample_i_calib,0,1,q3_of_3,sample_i_calib|d0|topo0|sat1|q3_of_3,0.8835703053146831,0.9760735063027381,0.8398227109589638,0.502964210389207
56,48876,1,1,sample_i_analysis,1,1,q2_of_3,sample_i_analysis|d1|topo1|sat1|q2_of_3,0.8833752048045518,0.21214352903011546,0.7613776901646216,0.48949329664656555
42,20333,1,0,sample_i_calib,0,1,q2_of_3,sample_i_calib|d0|topo0|sat1|q2_of_3,0.8841472661355747,0.903933734249712,0.6031379036192405,0.470608329039846
63,24551,1,0,sample_ii_analysis,0,1,q3_of_3,sample_ii_analysis|d0|topo0|sat1|q3_of_3,0.8844968483861058,0.9157815284178696,0.7696598594970994,0.5452732859555377
32,7719,0,0,sample_i_calib,0,1,q2_of_3,sample_i_calib|d0|topo0|sat1|q2_of_3,0.11670386151077053,0.04651731690594004,0.9999279835378974,0.4961437372966633
61,14134,1,0,sample_ii_analysis,0,0,q3_of_3,sample_ii_analysis|d0|topo0|sat0|q3_of_3,0.8845584120620368,0.981866596000838,0.9199215463896546,0.49352599442836637
63,8258,0,2,sample_ii_analysis,3,0,q1_of_3,sample_ii_analysis|d2|topo3|sat0|q1_of_3,0.11618103425124847,0.0018980700958247936,0.056415467983357954,0.5109885306722363
64,14026,0,0,sample_ii_calib,0,0,q1_of_3,sample_ii_calib|d0|topo0|sat0|q1_of_3,0.11641503172979922,0.0019555180714558576,0.10608734209759178,0.48788523485368124
59,11223,0,1,sample_ii_analysis,1,0,q2_of_3,sample_ii_analysis|d1|topo1|sat0|q2_of_3,0.11652516641896395,0.008271753854746995,0.056567744798198726,0.5044400625764488
51,14712,1,0,sample_i_analysis,0,1,q2_of_3,sample_i_analysis|d0|topo0|sat1|q2_of_3,0.8834867651933981,0.7903000618220966,0.6653331213537264,0.5311257897242354
34,23008,1,3,sample_i_calib,7,1,q3_of_3,sample_i_calib|d3|topo7|sat1|q3_of_3,0.8838628993809835,0.9419799568130437,0.8156959818592286,0.5307547627379794
62,17623,0,0,sample_ii_analysis,0,0,q1_of_3,sample_ii_analysis|d0|topo0|sat0|q1_of_3,0.115663035982016,0.00036795851272073695,0.1690479792806185,0.5016575219746887
42,22006,1,0,sample_i_calib,0,1,q2_of_3,sample_i_calib|d0|topo0|sat1|q2_of_3,0.8841472661355747,0.9064337104618214,0.5482269083000944,0.44217857112202297
50,2502,1,0,sample_i_analysis,0,1,q2_of_3,sample_i_analysis|d0|topo0|sat1|q2_of_3,0.8838338193050206,0.9228781792870231,0.612929793788781,0.4731175719437174
51,9137,0,0,sample_i_analysis,0,1,q1_of_3,sample_i_analysis|d0|topo0|sat1|q1_of_3,0.1164143974420815,0.09833577846448788,0.09583844654516344,0.5585833841193747
36,9852,0,0,sample_i_calib,0,0,q1_of_3,sample_i_calib|d0|topo0|sat0|q1_of_3,0.11642152305496718,0.009688307215371585,0.36594522469008134,0.46395905962130396
61,10858,1,0,sample_ii_analysis,0,0,q3_of_3,sample_ii_analysis|d0|topo0|sat0|q3_of_3,0.8845584120620368,0.9879736537287432,0.9866192610387658,0.5135882328860388
48,2617,1,0,sample_i_analysis,0,0,q3_of_3,sample_i_analysis|d0|topo0|sat0|q3_of_3,0.8836465797158809,0.9784523864524819,0.7560957486263626,0.5146383444847742
45,30961,0,0,sample_i_analysis,0,1,q1_of_3,sample_i_analysis|d0|topo0|sat1|q1_of_3,0.11593084917346291,0.00035284295532674617,0.06320354166799061,0.5612075529780874
35,6593,1,0,sample_i_calib,0,0,q3_of_3,sample_i_calib|d0|topo0|sat0|q3_of_3,0.8841677218681447,0.977798443764264,0.8382618062734719,0.47729564479251757
45,33867,0,0,sample_i_analysis,0,1,q1_of_3,sample_i_analysis|d0|topo0|sat1|q1_of_3,0.11593084917346291,0.0024287074818754454,0.07958864092276041,0.5057516662467357
31,4603,1,0,sample_i_calib,0,1,q2_of_3,sample_i_calib|d0|topo0|sat1|q2_of_3,0.8839534781543772,0.6463926467652384,0.544990000969316,0.5120020361176377
59,16147,0,1,sample_ii_analysis,1,0,q1_of_3,sample_ii_analysis|d1|topo1|sat0|q1_of_3,0.11652516641896395,0.006515555602103902,0.02132030609680741,0.5114045198412253
65,14837,1,0,sample_ii_analysis,0,0,q3_of_3,sample_ii_analysis|d0|topo0|sat0|q3_of_3,0.8841261741586116,0.9819509513303762,0.3874877340767172,0.42503928493245663
63,26045,1,0,sample_ii_analysis,0,0,q3_of_3,sample_ii_analysis|d0|topo0|sat0|q3_of_3,0.8844968483861058,0.9901868566519939,0.8983276726103117,0.42714853339536596
60,19610,0,0,sample_ii_analysis,0,0,q1_of_3,sample_ii_analysis|d0|topo0|sat0|q1_of_3,0.11621185132356028,0.0008003866735285553,0.027705723151176614,0.4913769799104724
50,7045,0,0,sample_i_analysis,0,1,q1_of_3,sample_i_analysis|d0|topo0|sat1|q1_of_3,0.13435981896375995,0.004911510401157913,0.9855254503923602,0.5025819416668266
40,13615,1,0,sample_i_calib,0,1,q3_of_3,sample_i_calib|d0|topo0|sat1|q3_of_3,0.8835703053146831,0.9617040111316182,0.8338058639836803,0.502964210389207
61,18815,0,1,sample_ii_analysis,1,0,q1_of_3,sample_ii_analysis|d1|topo1|sat0|q1_of_3,0.11611161492074966,0.002127386978932807,0.17249114115128694,0.5277777670291952
35,3820,0,0,sample_i_calib,0,1,q1_of_3,sample_i_calib|d0|topo0|sat1|q1_of_3,0.11662060190987489,5.682232066919411e-06,0.24065729411963155,0.30351860475581266
31,27716,0,0,sample_i_calib,0,1,q1_of_3,sample_i_calib|d0|topo0|sat1|q1_of_3,0.11618461838674142,0.10220435966567974,0.2826853800088792,0.5436609001725864
59,9955,1,1,sample_ii_analysis,1,0,q3_of_3,sample_ii_analysis|d1|topo1|sat0|q3_of_3,0.7123830235693723,0.9900966500603969,0.9995407744868946,0.5031772094629104
50,37179,1,0,sample_i_analysis,0,1,q2_of_3,sample_i_analysis|d0|topo0|sat1|q2_of_3,0.8838338193050206,0.8864236990780422,0.6641951035162402,0.484024003220184
60,27773,1,2,sample_ii_analysis,3,0,q3_of_3,sample_ii_analysis|d2|topo3|sat0|q3_of_3,0.883918115024528,0.9348599842452351,0.9683643421029005,0.46828739353562876
64,14357,1,0,sample_ii_calib,0,0,q3_of_3,sample_ii_calib|d0|topo0|sat0|q3_of_3,0.8840882157516686,0.990274743985714,0.9020951041266785,0.4802430446076251
61,24317,0,0,sample_ii_analysis,0,0,q1_of_3,sample_ii_analysis|d0|topo0|sat0|q1_of_3,0.11611161492074966,0.006263824183045285,0.07553697803117096,0.5066838452798381
60,7537,1,3,sample_ii_analysis,7,0,q3_of_3,sample_ii_analysis|d3|topo7|sat0|q3_of_3,0.883918115024528,0.9792220077813367,0.9804845402627419,0.4820968608020108
61,24420,1,0,sample_ii_analysis,0,0,q3_of_3,sample_ii_analysis|d0|topo0|sat0|q3_of_3,0.8845584120620368,0.9934388288909224,0.856865603933454,0.476167378096443
60,26401,0,2,sample_ii_analysis,3,0,q1_of_3,sample_ii_analysis|d2|topo3|sat0|q1_of_3,0.11621185132356028,0.001527306138659895,0.08919863220196715,0.45040912734568195
39,20444,0,0,sample_i_calib,0,0,q1_of_3,sample_i_calib|d0|topo0|sat0|q1_of_3,0.12429701494511451,0.025348998589692185,0.42995876809372224,0.5126234820183563
60,15771,0,3,sample_ii_analysis,7,0,q1_of_3,sample_ii_analysis|d3|topo7|sat0|q1_of_3,0.11621185132356028,0.002322999011709839,0.07326297840518692,0.42557780411311974
63,21615,1,0,sample_ii_analysis,0,0,q3_of_3,sample_ii_analysis|d0|topo0|sat0|q3_of_3,0.8844968483861058,0.9683937624649875,0.6728563348423335,0.5364830833241296
57,28804,1,0,sample_i_analysis,0,0,q3_of_3,sample_i_analysis|d0|topo0|sat0|q3_of_3,0.8842812274411485,0.9541799907336757,0.7002160032081213,0.4567340903693756
64,33039,0,0,sample_ii_calib,0,0,q1_of_3,sample_ii_calib|d0|topo0|sat0|q1_of_3,0.11641503172979922,0.00017943768597513852,0.14624321878074012,0.573013752090027
37,26422,1,0,sample_i_calib,0,0,q3_of_3,sample_i_calib|d0|topo0|sat0|q3_of_3,0.8846297520868365,0.9955246622571333,0.9727380993248647,0.5191768174764236
61,30686,0,0,sample_ii_analysis,0,0,q1_of_3,sample_ii_analysis|d0|topo0|sat0|q1_of_3,0.11611161492074966,0.002409203088394089,0.1569441186897858,0.5195325027707968
55,13653,1,0,sample_i_analysis,0,1,q3_of_3,sample_i_analysis|d0|topo0|sat1|q3_of_3,0.8846600267621906,0.9298898569099161,0.6114413370938717,0.507678681477163
37,31059,0,0,sample_i_calib,0,1,q1_of_3,sample_i_calib|d0|topo0|sat1|q1_of_3,0.1167280047432168,0.017107876587930976,0.07683617274409875,0.5275473759767005
57,7175,0,0,sample_i_analysis,0,0,q2_of_3,sample_i_analysis|d0|topo0|sat0|q2_of_3,0.11621214697775643,0.3054457118679707,0.2615873922451562,0.539263695751903
31,23823,1,0,sample_i_calib,0,1,q2_of_3,sample_i_calib|d0|topo0|sat1|q2_of_3,0.8839534781543772,0.07742123559326834,0.9438698219195767,0.5262721289865033
40,1960,1,0,sample_i_calib,0,0,q3_of_3,sample_i_calib|d0|topo0|sat0|q3_of_3,0.8835703053146831,0.9975587518140251,0.9849656307013788,0.5297011460198213
48,24912,1,0,sample_i_analysis,0,0,q3_of_3,sample_i_analysis|d0|topo0|sat0|q3_of_3,0.8836465797158809,0.9894811105943454,0.9748583854600591,0.5214488858573197
63,17029,0,0,sample_ii_analysis,0,0,q1_of_3,sample_ii_analysis|d0|topo0|sat0|q1_of_3,0.11618103425124847,0.0008591317145074718,0.1776849374418796,0.536602798062724
36,15920,1,0,sample_i_calib,0,1,q3_of_3,sample_i_calib|d0|topo0|sat1|q3_of_3,0.8842720046615277,0.9656514433488292,0.8629421885340067,0.5274207102772177
42,26371,0,0,sample_i_calib,0,1,q1_of_3,sample_i_calib|d0|topo0|sat1|q1_of_3,0.11717540006875034,0.024927401246062714,0.06930084666363699,0.5000379522037026
36,8703,0,1,sample_i_calib,1,0,q1_of_3,sample_i_calib|d1|topo1|sat0|q1_of_3,0.11642152305496718,0.004486731678793652,0.09459691441282186,0.46547426837499206
50,27147,1,0,sample_i_analysis,0,1,q2_of_3,sample_i_analysis|d0|topo0|sat1|q2_of_3,0.8838338193050206,0.8589336586320999,0.6594811246800466,0.4731175719437174
41,16576,0,0,sample_i_calib,0,0,q1_of_3,sample_i_calib|d0|topo0|sat0|q1_of_3,0.11593649815395951,0.0028552474299707318,0.29938002416758974,0.4756360162225443
57,12074,0,0,sample_i_analysis,0,0,q1_of_3,sample_i_analysis|d0|topo0|sat0|q1_of_3,0.11621214697775643,0.024604672489161053,0.41533754112629495,0.5178642773140635
39,16317,0,0,sample_i_calib,0,0,q1_of_3,sample_i_calib|d0|topo0|sat0|q1_of_3,0.11653618565258655,0.003125644583720105,0.27864908312640513,0.4805174617865562
51,449,1,0,sample_i_analysis,0,1,q3_of_3,sample_i_analysis|d0|topo0|sat1|q3_of_3,0.8834867651933981,0.9373590402460464,0.5502725078776821,0.4956181658616375
62,23447,0,3,sample_ii_analysis,7,0,q1_of_3,sample_ii_analysis|d3|topo7|sat0|q1_of_3,0.115663035982016,0.005363797742004435,0.06192072036669166,0.5531122335888398
60,18539,1,0,sample_ii_analysis,0,0,q3_of_3,sample_ii_analysis|d0|topo0|sat0|q3_of_3,0.883918115024528,0.9940620871968789,0.5827473081708726,0.5459794630167076
53,30934,0,0,sample_i_analysis,0,1,q2_of_3,sample_i_analysis|d0|topo0|sat1|q2_of_3,0.11587606959190572,0.3631815484101283,0.244288395206424,0.4899001216181052
32,24324,0,0,sample_i_calib,0,1,q2_of_3,sample_i_calib|d0|topo0|sat1|q2_of_3,0.11670386151077053,0.09949800996894612,0.14901448416618907,0.49195008624702474
61,13076,0,2,sample_ii_analysis,3,0,q2_of_3,sample_ii_analysis|d2|topo3|sat0|q2_of_3,0.11611161492074966,0.01002654148195573,0.12248441694350082,0.5300927891777752
60,18184,0,0,sample_ii_analysis,0,0,q1_of_3,sample_ii_analysis|d0|topo0|sat0|q1_of_3,0.11621185132356028,0.0004075101986812195,0.02123344459854847,0.4839173087652067
49,7501,0,0,sample_i_analysis,0,1,q1_of_3,sample_i_analysis|d0|topo0|sat1|q1_of_3,0.1156674898890886,0.002882969239937607,0.08629962141529149,0.5634498956814179
45,13787,0,0,sample_i_analysis,0,1,q2_of_3,sample_i_analysis|d0|topo0|sat1|q2_of_3,0.12171076365985632,0.22708015180881044,0.1916183216053985,0.5759349580652835
50,9315,1,0,sample_i_analysis,0,1,q3_of_3,sample_i_analysis|d0|topo0|sat1|q3_of_3,0.8838338193050206,0.9268003923345877,0.6238797672773754,0.4731175719437174
56,14258,1,0,sample_i_analysis,0,1,q2_of_3,sample_i_analysis|d0|topo0|sat1|q2_of_3,0.8833752048045518,0.9357709172429816,0.6284170373906262,0.479985052161146
62,20011,1,2,sample_ii_analysis,3,0,q3_of_3,sample_ii_analysis|d2|topo3|sat0|q3_of_3,0.883882862957793,0.4009484401048151,0.3007789112318602,0.5584865939364565
64,20999,1,0,sample_ii_calib,0,0,q3_of_3,sample_ii_calib|d0|topo0|sat0|q3_of_3,0.8840882157516686,0.9927144684716327,0.8692544865388908,0.5607490367283279
41,8420,0,0,sample_i_calib,0,0,q1_of_3,sample_i_calib|d0|topo0|sat0|q1_of_3,0.11593649815395951,0.011749494707582195,0.4636534768979434,0.5058735290265821
53,1087,0,0,sample_i_analysis,0,1,q2_of_3,sample_i_analysis|d0|topo0|sat1|q2_of_3,0.11843755593068803,0.2799360258933724,0.7261857159258718,0.4960383324745079
40,10651,0,0,sample_i_calib,0,0,q1_of_3,sample_i_calib|d0|topo0|sat0|q1_of_3,0.11641086932949718,0.010988710253995951,0.13524156262872966,0.49497608209512733
63,10961,1,2,sample_ii_analysis,3,0,q3_of_3,sample_ii_analysis|d2|topo3|sat0|q3_of_3,0.8844968483861058,0.9445970255630163,0.6454991658761986,0.4546633818230638
49,2903,0,0,sample_i_analysis,0,0,q1_of_3,sample_i_analysis|d0|topo0|sat0|q1_of_3,0.1156674898890886,0.03126720128351504,0.14400358494482218,0.47070673593051016
63,36485,1,0,sample_ii_analysis,0,0,q3_of_3,sample_ii_analysis|d0|topo0|sat0|q3_of_3,0.8844968483861058,0.9809747130598018,0.6738309362671505,0.5212081188618406
63,24218,0,0,sample_ii_analysis,0,0,q1_of_3,sample_ii_analysis|d0|topo0|sat0|q1_of_3,0.11618103425124847,0.01812163088623972,0.4421916238548087,0.5462133941910001
60,26013,0,2,sample_ii_analysis,3,0,q1_of_3,sample_ii_analysis|d2|topo3|sat0|q1_of_3,0.11621185132356028,0.0002636164122523122,0.043864405706092666,0.4085791341167941
37,17990,0,1,sample_i_calib,1,1,q2_of_3,sample_i_calib|d1|topo1|sat1|q2_of_3,0.1167280047432168,0.05598679728185974,0.09904132989885778,0.46754094169476546
31,21358,1,0,sample_i_calib,0,1,q2_of_3,sample_i_calib|d0|topo0|sat1|q2_of_3,0.8839534781543772,0.9034141602962551,0.5733970629925449,0.4845088447487958
64,7127,1,0,sample_ii_calib,0,0,q3_of_3,sample_ii_calib|d0|topo0|sat0|q3_of_3,0.8840882157516686,0.9902942331749324,0.8258918709971007,0.5371076083464297
45,15680,1,0,sample_i_analysis,0,1,q3_of_3,sample_i_analysis|d0|topo0|sat1|q3_of_3,0.8836165490942881,0.9481302709095942,0.6092883637176403,0.4879672634138563
64,16573,0,0,sample_ii_calib,0,0,q1_of_3,sample_ii_calib|d0|topo0|sat0|q1_of_3,0.11641503172979922,0.0038797378254623567,0.04106278261543958,0.4639929321224567
48,1196,0,0,sample_i_analysis,0,1,q1_of_3,sample_i_analysis|d0|topo0|sat1|q1_of_3,0.1160944709992954,0.0016139360915102478,0.0886848707727017,0.49095421180090004
51,13528,0,0,sample_i_analysis,0,1,q2_of_3,sample_i_analysis|d0|topo0|sat1|q2_of_3,0.11959710671358913,0.3337787121752954,0.2541489760042524,0.5300286985018255
40,31594,1,0,sample_i_calib,0,0,q2_of_3,sample_i_calib|d0|topo0|sat0|q2_of_3,0.8835703053146831,0.9263414184737552,0.6635733099535787,0.4978682396000964
40,16636,1,0,sample_i_calib,0,0,q3_of_3,sample_i_calib|d0|topo0|sat0|q3_of_3,0.8835703053146831,0.9810419788631313,0.8521597201421803,0.4978682396000964
45,37642,0,0,sample_i_analysis,0,1,q2_of_3,sample_i_analysis|d0|topo0|sat1|q2_of_3,0.12171076365985632,0.22040804003149095,0.26555518546794843,0.4807285698942586
61,31226,0,1,sample_ii_analysis,1,0,q1_of_3,sample_ii_analysis|d1|topo1|sat0|q1_of_3,0.12742101131876704,0.028677356090123233,0.4416810992395532,0.5390980539743899
45,28557,1,0,sample_i_analysis,0,1,q2_of_3,sample_i_analysis|d0|topo0|sat1|q2_of_3,0.8836165490942881,0.8623898087572927,0.553699096566789,0.4879672634138563
