method,family,n_flagged,heldout_auc,heldout_average_precision,curated_precision,curated_enrichment,novel_precision,novel_enrichment,known_precision,timing_tail_rate,duplicate_event_rate,max_run_stave_share
gradient_boosted_trees,ml,192,0.9999993685203266,0.9999931990522035,1.0,11.767272009474931,0.8958333333333334,12.996668897541982,0.10416666666666667,0.0,0.020833333333333332,0.0625
mlp,nn,192,0.9999482838050737,0.999444823887616,1.0,11.767272009474931,0.8854166666666666,12.845544840593817,0.11458333333333333,0.0,0.19270833333333334,0.0625
ridge,ml,192,0.9960162317706563,0.9600178311548859,0.9895833333333334,11.644696259376234,0.8489583333333334,12.31661064127525,0.140625,0.0,0.041666666666666664,0.0625
morphology_gated_cnn_new,new_architecture,192,0.9741475008122565,0.8881257491189334,0.96875,11.39954475917884,0.8697916666666666,12.618858755171575,0.09895833333333333,0.0,0.07291666666666667,0.0625
1d_cnn,nn,192,0.9671487048359133,0.8373185872268887,0.890625,10.48022663343861,0.8177083333333334,11.863238470430762,0.07291666666666667,0.0,0.08333333333333333,0.0625
traditional_robust_shape_cuts,traditional,192,0.95669909499952,0.7124050534058775,0.8333333333333334,9.806060007895775,0.5729166666666666,8.311823132148941,0.265625,0.0,0.03125,0.0625
autoencoder_isolation_forest,ml_unsupervised,192,0.9657484230866913,0.6997942462765551,0.8125,9.56090850769838,0.78125,11.334304271112194,0.03125,0.0,0.020833333333333332,0.0625
