C,cv_auc,cv_auc_std,cv_average_precision
10.0,0.6934749018775012,0.026723983192205102,0.47819243576490916
1.0,0.6886140079515232,0.030346708895102308,0.47072172406983465
0.1,0.6618150312496286,0.04643027171210995,0.4392672577035343
