heldout_run,n_pulses,traditional_template_live_5pct_ns,train_template_weighted_live_5pct_ns,empirical_mean_live_5pct_ns,empirical_median_live_5pct_ns,traditional_template_live_10pct_ns,train_template_weighted_live_10pct_ns,empirical_mean_live_10pct_ns,empirical_median_live_10pct_ns,traditional_template_live_20pct_ns,train_template_weighted_live_20pct_ns,empirical_mean_live_20pct_ns,empirical_median_live_20pct_ns,traditional_template_live_noise_floor_ns,train_template_weighted_live_noise_floor_ns,empirical_mean_live_noise_floor_ns,empirical_median_live_noise_floor_ns,n_test,ml_pred_mean_live_5pct_ns,observed_mean_live_5pct_ns,mae_5pct_ns,r2_5pct,ml_pred_mean_live_10pct_ns,observed_mean_live_10pct_ns,mae_10pct_ns,r2_10pct,ml_pred_mean_live_20pct_ns,observed_mean_live_20pct_ns,mae_20pct_ns,r2_20pct,ml_pred_mean_live_noise_floor_ns,observed_mean_live_noise_floor_ns,mae_noise_floor_ns,r2_noise_floor
44,2038,134.79862400157435,137.14783004672975,118.86404668112745,127.72261051785819,119.71824180400847,121.32471004478943,116.44500840831097,126.88224894609067,98.46363686482388,99.02327496572121,110.25266297160839,122.57929380280287,153.44968123603405,156.71763017480038,111.2928984966329,127.4485226630607,2038,119.14365542246908,118.86404668112759,5.674138954052499,0.888225897477613,116.86580054054234,116.4450084083111,6.062600440887059,0.8854343764604188,111.06674848894971,110.25266297160844,5.895101617352824,0.8882365742375105,112.31849485566715,111.29289849663299,10.062356437492108,0.8245720162110394
45,24333,138.39047174272844,141.46480130880758,120.02028987642888,128.38587047939444,122.6893680247759,124.98196609633276,117.98108385990821,127.74893617021277,100.55990523913702,101.750714651301,112.36689736420273,125.13324708926262,157.79917457629398,161.84001503910034,112.24730668487838,128.05436337625179,24333,120.25197646516047,120.02028987642905,5.329047719469681,0.884116664906518,118.26493069911768,117.98108385990827,5.622697566751834,0.8830110856826986,113.20075857514234,112.36689736420286,5.645465265526202,0.8815154335584137,113.56343374226316,112.24730668487848,9.71369957981855,0.8194301819219877
46,687,140.39594755006823,139.45965608631343,127.71236331113789,130.65234375,124.5257754243097,123.21823368503408,124.61192662991516,129.64073672806066,102.1580241013822,100.32723448706055,117.59591498508257,127.72362787076685,160.07215714148,159.59615042915271,124.34991789629073,130.46718419195483,687,126.42016415607867,127.71236331113778,4.187846413504142,0.8619304138260884,123.89804764063041,124.61192662991508,4.37935156675435,0.8695697156657571,117.6785949520633,117.59591498508247,4.592758334369344,0.8926394432892597,121.99602954181613,124.34991789629062,7.375269851152202,0.8010643913787955
47,5276,142.24683698036972,142.88431866583807,127.9031735946975,131.0644892956946,126.05149737576761,126.13478559371028,125.24775282138434,129.62670808262715,103.22544823178038,102.52764462739279,118.56276419363623,128.3567687104486,162.31214944024936,163.63429038514096,124.62038360227893,130.78296850869535,5276,126.6868753628604,127.9031735946976,4.0947478412450575,0.861084919463996,124.32720575302008,125.2477528213845,4.4549827944978535,0.8542893030248624,118.49449502734235,118.5627641936362,4.478466038012404,0.8875458519812237,122.45551732853744,124.6203836022791,7.234984617111112,0.7893133939010054
48,14000,137.82936990665596,136.55424916396325,119.2234164393732,127.45411455063922,122.42656081010601,120.83354040645213,116.69127358223045,126.3638050542292,100.71752068022853,98.67644586949723,109.82413072508734,120.44394128242499,156.85993520501404,155.97990651014996,110.84770215365882,127.01912551659711,14000,119.47268516527777,119.22341643937335,5.596991666595718,0.8814532054213053,117.00606846635681,116.6912735822305,5.988480791425197,0.8787629197645181,110.78619095676082,109.82413072508763,5.921993314233492,0.8801575240184065,112.47570739311647,110.84770215365906,10.43178996179472,0.8073770143795419
49,14815,138.7723960009969,138.67522131527912,119.04977123830813,127.57142857142856,123.19633347019185,122.62031337190054,116.53340269291486,126.39363143631435,101.24310633953367,99.99219153778897,109.85031123155811,120.91242937853107,158.01811049319193,158.51246024348555,110.62992648636747,127.13857677902622,14815,119.48993493924921,119.04977123830737,5.746527450885736,0.8761294814663512,117.06169987857572,116.5334026929142,6.069561885300407,0.8750115766896215,110.9352408257509,109.85031123155744,5.964044376243249,0.8754292120539953,112.1890761214,110.62992648636677,10.460678831340196,0.8101881838702105
50,35217,143.92295024946037,146.19408536404825,129.0175805281847,131.125,126.85994574444646,128.97602910539769,128.38748710739378,130.86174496644296,102.81099160798331,104.70854179613421,126.5977264804238,130.2904073587385,165.04566135340053,167.50818301518942,127.18437497404906,130.93416149068324,35217,128.47925960481442,129.01758052818403,2.748790325113494,0.8871474103315194,127.9200603651967,128.38748710739293,2.683415583412897,0.8859818950063388,126.21182133475536,126.59772648042303,2.8318941772318884,0.8919554867611117,125.99521407377154,127.18437497404828,4.6941200122021955,0.8198671523224083
51,14740,140.59114839097293,138.34220183066952,127.40180261556368,130.33466835114825,124.10559622654579,122.32032191838309,126.59583246630997,129.95110194601705,100.87051545281204,99.73875047958545,124.36788131298576,129.72957725763,160.996767414421,158.17218888915767,124.45539827363703,129.98458995176594,14740,127.24586229821047,127.40180261556372,3.068091838798518,0.8985455057125322,126.45600488134149,126.59583246631,3.0502763602185166,0.9004234518365242,124.18810243649624,124.36788131298572,3.1423182777183483,0.9053523108774317,124.16635779336795,124.455398273637,5.434879999571928,0.827319188028619
52,7152,141.93838251190235,144.81033221293083,127.90483571453214,130.55886962577497,125.21984881414237,127.75822744419483,127.0449363856731,130.1932914355222,101.65639901207504,103.72463562318852,124.84694980849189,129.8242603141174,162.6461239379053,165.93058840733943,125.23285584876035,130.33335541175146,7152,127.63141442001196,127.90483571453247,3.06429872661937,0.882988267146402,126.84987793376838,127.04493638567341,3.0356411268790597,0.8867016677010691,124.63586493355903,124.8469498084922,3.155465154803231,0.8916985240495451,124.6944997875716,125.23285584876065,5.287269420596337,0.8211871943638026
53,32200,144.42640276636192,142.07863342732938,128.15595364936226,129.6708469709228,127.43600416469366,125.4944285243524,127.62489774874123,129.61053922754897,103.48938230148771,102.12030452501779,126.10440085433142,129.4940622293329,165.4622428395842,162.60996040463678,126.30253750029415,129.62131744289508,32200,128.5525175928415,128.15595364936215,2.54598967368042,0.8936707159290638,127.84783971409938,127.62489774874103,2.4553095642486182,0.8953976668813957,125.61578859584826,126.1044008543311,2.655375464249449,0.8934425681972913,126.31801897808792,126.30253750029382,4.170816700417188,0.829950215964734
54,30440,147.48146113389117,139.34227990356183,128.39441326877767,129.7050277365309,130.02590368229406,123.1693012118506,127.82838173132689,129.63532058256465,105.42367724224925,100.37476800448552,126.33265242777885,129.5227809449877,169.09157287768238,159.362154091584,126.66543823592603,129.6415175421323,30440,128.75681064045293,128.39441326877898,2.4782171944555276,0.8986466307197715,128.05929993955775,127.82838173132825,2.401136214935473,0.8981600278611129,125.82310802172101,126.33265242778029,2.5838248022018786,0.8974972064818934,126.64597114032347,126.66543823592745,4.115676521485964,0.821482659685412
55,17387,139.5062574469719,140.14788367399632,127.03614095074539,130.17754262198707,123.21455937684186,123.84659158376648,126.23611794505145,129.95513666352497,100.25270060346263,100.87121079852247,124.05575330480288,129.73360655737704,159.6678680826194,160.32168638443443,123.9177191413474,129.95601233299075,17387,127.02261095350437,127.03614095074482,3.1265649930406947,0.8948782996997637,126.16868884968483,126.23611794505092,3.11143185994382,0.8964733655992058,123.78391824756851,124.05575330480245,3.2790962982878016,0.898562123671682,123.76474704963854,123.91771914134699,5.629747961903819,0.8139721333890177
