method,metric,bootstrap_unit,value,ci_low,ci_high,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
ml_ridge,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5369230041797883,1.3453954113457194,1.823592053398017,11460,1.4786247607230116,1.5369230041797883,2.590413768392444,0.01736474694589878,1.6093397037913317,31.647966427058424
runlevel_shared_bins,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.1672860387117052,1.010227088532725,1.2864404659775697,11460,-0.004736123773223966,1.1672860387117052,2.451328177116498,0.016666666666666666,1.204224498754797,53.78340034639669
s03a_amp_only,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5510917109777833,1.3817091931335008,1.9358044891563548,11460,1.49475129012459,1.5510917109777833,2.6669889969286347,0.019109947643979056,1.6213842800051415,47.01860845754314
s03b_monotone_binned,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.6451494274970766,1.3217498254041793,1.9406683502263722,11460,1.4256597686321761,1.6451494274970766,2.7160339836912515,0.019458987783595113,1.740123737064185,116.70364713759763
template_phase_base,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,2.7414145300852155,2.68944645179862,2.98939924344235,11460,-3.7226235857461702,2.7414145300852155,3.308372978304417,0.08132635253054102,1.4378711374428605,145.19549907160268
