selector_gate,taxonomy_class,method,n_pair_residuals,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,median_ns,n_events,sigma68_ci_low,sigma68_ci_high,full_rms_ci_low,full_rms_ci_high,tail_frac_ci_low,tail_frac_ci_high,traditional_sigma68_ns,traditional_full_rms_ns,traditional_tail_frac_abs_gt5ns,delta_sigma68_vs_traditional_ns,delta_full_rms_vs_traditional_ns,delta_tail_frac_vs_traditional
dynamic_range_extra,large_downstream_timing_span,mlp_waveform,30,15.151843623495141,12.147149755060317,0.2,0.8626263664301127,10,1.2728264630545105,15.772603831811308,4.136635339255482,15.018024300382491,0.03166666666666676,0.4,14.20257604434936,11.610428250388875,0.2,0.949267579145781,0.5367215046714424,0.0
dynamic_range_extra,large_downstream_timing_span,cnn_1d_waveform,30,15.205907123512068,12.153318499349554,0.2,0.914362438135931,10,1.385395585922496,15.663606246870764,1.2348995875966118,14.899634054625228,0.0,0.4,14.20257604434936,11.610428250388875,0.2,1.0033310791627077,0.5428902489606795,0.0
dynamic_range_full,baseline_excursion,hybrid_residual_ensemble,4608,1.0135154206824621,4.549164015378324,0.07964409722222222,-0.3733028800055508,1536,0.9545730722255903,1.0755795077183086,4.0754579324389875,4.970843480251522,0.06987847222222222,0.09049479166666667,1.2668475509788648,5.332528929318281,0.09288194444444445,-0.25333213029640267,-0.7833649139399572,-0.013237847222222224
dynamic_range_full,baseline_excursion,signed_physics_prior,4608,1.2668475509788648,5.332528929318281,0.09288194444444445,1.3523560373390424,1536,1.240247622086605,1.2942552054647174,4.804758368460059,5.82415210447239,0.08203125,0.10416666666666667,1.2668475509788648,5.332528929318281,0.09288194444444445,0.0,0.0,0.0
dynamic_range_full,baseline_excursion,gradient_boosted_trees_hgb,4608,1.4254511486457984,3.9908556235597032,0.07921006944444445,0.966242134983605,1536,1.3621075877266144,1.465832492014617,3.598220299575583,4.433106846406691,0.06966145833333333,0.09082573784722221,1.2668475509788648,5.332528929318281,0.09288194444444445,0.15860359766693355,-1.3416733057585777,-0.013671875
dynamic_range_full,baseline_excursion,ridge_ml,4608,1.5162131776032428,4.5463945754120925,0.10026041666666667,1.4117700684237107,1536,1.4217264977357198,1.6086729696042323,4.15507360525328,4.977803587502936,0.08886176215277777,0.11231011284722221,1.2668475509788648,5.332528929318281,0.09288194444444445,0.249365626624378,-0.7861343539061885,0.007378472222222224
dynamic_range_full,baseline_excursion,mlp_waveform,4608,2.678363444825067,5.555434304471459,0.08528645833333333,-0.806727040545255,1536,2.652761867690788,2.700786691813558,5.043310574874355,6.068855871612314,0.07562391493055555,0.09788411458333332,1.2668475509788648,5.332528929318281,0.09288194444444445,1.4115158938462022,0.22290537515317776,-0.007595486111111119
dynamic_range_full,baseline_excursion,cnn_1d_waveform,4608,2.904424304002653,5.648838267075667,0.08528645833333333,-0.8895638651345266,1536,2.888389737212712,2.91087845579663,5.155785497611034,6.12699580915425,0.07432183159722222,0.09668511284722221,1.2668475509788648,5.332528929318281,0.09288194444444445,1.6375767530237881,0.316309337757386,-0.007595486111111119
dynamic_range_full,clean_template_like,hybrid_residual_ensemble,483,1.0099850468365585,2.619452656357027,0.014492753623188406,-0.1674614977793354,161,0.9356084206720681,1.206210157864768,1.2561096965949066,3.783331673504258,0.004140786749482402,0.031055900621118012,1.8829768871700452,3.2982086786804983,0.031055900621118012,-0.8729918403334866,-0.6787560223234714,-0.016563146997929608
dynamic_range_full,clean_template_like,ridge_ml,483,1.7006515643711613,3.1362137419288336,0.026915113871635612,2.0289231837373904,161,1.5460268059944438,1.8238908627917758,1.7846303997107247,4.3791765509208265,0.010351966873706004,0.045548654244306416,1.8829768871700452,3.2982086786804983,0.031055900621118012,-0.18232532279888392,-0.16199493675166465,-0.0041407867494824
dynamic_range_full,clean_template_like,gradient_boosted_trees_hgb,483,1.7018736648530928,2.518773708953928,0.018633540372670808,1.917868465808361,161,1.5425589945237865,1.877182047772475,1.7228734490562443,3.3477733167579733,0.004140786749482402,0.035196687370600416,1.8829768871700452,3.2982086786804983,0.031055900621118012,-0.18110322231695242,-0.7794349697265703,-0.012422360248447204
dynamic_range_full,clean_template_like,signed_physics_prior,483,1.8829768871700452,3.2982086786804983,0.031055900621118012,2.011462541769461,161,1.7628821855133403,2.0130269943488104,1.941203192429762,4.620496060052373,0.014492753623188406,0.050776397515527906,1.8829768871700452,3.2982086786804983,0.031055900621118012,0.0,0.0,0.0
dynamic_range_full,clean_template_like,mlp_waveform,483,2.283637346285153,3.2375113491524616,0.037267080745341616,-2.3152450181069355,161,2.221743556939242,2.3135960434830882,2.101559089249152,4.346912983821941,0.018633540372670808,0.053830227743271224,1.8829768871700452,3.2982086786804983,0.031055900621118012,0.40066045911510795,-0.060697329528036637,0.006211180124223604
dynamic_range_full,clean_template_like,cnn_1d_waveform,483,2.6494679002099675,3.3890744124895953,0.049689440993788817,-2.742288456064699,161,2.561190287255009,2.666098160181912,2.3736394031562216,4.434717450218847,0.028985507246376812,0.06625258799171843,1.8829768871700452,3.2982086786804983,0.031055900621118012,0.7664910130399223,0.09086573380909702,0.018633540372670804
dynamic_range_full,large_downstream_timing_span,gradient_boosted_trees_hgb,5298,1.485565288881006,2.3630063508875114,0.015855039637599093,0.9908868539441472,1766,1.4416674743801892,1.5433606378405291,2.048031595072423,2.7131239031482326,0.011225934314835788,0.020573801434503585,1.645554666524486,2.656500598921631,0.01868629671574179,-0.15998937764347998,-0.2934942480341194,-0.0028312570781426974
dynamic_range_full,large_downstream_timing_span,hybrid_residual_ensemble,5298,1.5521895305674267,2.4668100389755847,0.016043790109475275,-0.9010102241534703,1766,1.5026366887784302,1.6050489620169788,2.148063458266794,2.7853472915671635,0.011792185730464326,0.020385050962627407,1.645554666524486,2.656500598921631,0.01868629671574179,-0.09336513595705931,-0.1896905599460461,-0.0026425066062665155
dynamic_range_full,large_downstream_timing_span,ridge_ml,5298,1.6053339965824536,2.441702643627415,0.01698754246885617,1.0154598284666712,1766,1.5626357986893864,1.6616872950676829,2.140950946357034,2.755857926623015,0.012924688561721404,0.021427897319743296,1.645554666524486,2.656500598921631,0.01868629671574179,-0.04022066994203244,-0.21479795529421564,-0.0016987542468856198
dynamic_range_full,large_downstream_timing_span,signed_physics_prior,5298,1.645554666524486,2.656500598921631,0.01868629671574179,1.0367299017701548,1766,1.6011760558469337,1.7006614976871997,2.3306611829265513,2.995439242011911,0.014623442808607022,0.02388165345413363,1.645554666524486,2.656500598921631,0.01868629671574179,0.0,0.0,0.0
dynamic_range_full,large_downstream_timing_span,mlp_waveform,5298,2.832406116738283,3.3536089438011176,0.07946394865987165,-3.3123430239548526,1766,2.7959673779646614,2.9046231983842694,3.0812610171956396,3.663438423947799,0.07266893167232918,0.08776896942242356,1.645554666524486,2.656500598921631,0.01868629671574179,1.1868514502137968,0.6971083448794868,0.06077765194412986
dynamic_range_full,large_downstream_timing_span,cnn_1d_waveform,5298,3.1655894227421904,3.5552947723620383,0.10437901094752737,-3.5953306157902176,1766,3.145422903821399,3.2143763928338105,3.2999949982575574,3.8368647535105125,0.09700830502076255,0.11268403171007928,1.645554666524486,2.656500598921631,0.01868629671574179,1.5200347562177043,0.8987941734404075,0.08569271423178558
dynamic_range_full,late_tail_or_delayed_peak,hybrid_residual_ensemble,2727,1.3725836761073866,1.795811417717517,0.011001100110011002,-0.1166966012851844,909,1.3195919391534143,1.429116827979542,1.5824051103431622,2.0254279867342406,0.0062339567290062336,0.0165016501650165,2.311697988360249,2.57326224329409,0.026035936927026035,-0.9391143122528622,-0.7774508255765729,-0.015034836817015033
dynamic_range_full,late_tail_or_delayed_peak,gradient_boosted_trees_hgb,2727,2.0755118261940404,2.139160407327793,0.016134946828016136,1.8077498846235187,909,2.0049298890340386,2.148877753086566,2.0335467330542993,2.2586014879515672,0.010441877521085443,0.02182801613494682,2.311697988360249,2.57326224329409,0.026035936927026035,-0.23618616216620847,-0.43410183596629714,-0.0099009900990099
dynamic_range_full,late_tail_or_delayed_peak,ridge_ml,2727,2.260560983010206,2.4886481773519726,0.021635496883021636,1.736564795954166,909,2.171157779545262,2.352783164500144,2.2909384620925244,2.7009037845392716,0.014668133480014669,0.02842867620095342,2.311697988360249,2.57326224329409,0.026035936927026035,-0.05113700535004284,-0.08461406594211729,-0.004400440044004399
dynamic_range_full,late_tail_or_delayed_peak,mlp_waveform,2727,2.2785552798214788,2.5161898217452268,0.027869453612027868,-1.9407925463738491,909,2.241212852036841,2.3777526694778435,2.342484762825035,2.7424269072203775,0.020902090209020903,0.0352035203520352,2.311697988360249,2.57326224329409,0.026035936927026035,-0.033142708538770105,-0.05707242154886316,0.0018335166850018333
dynamic_range_full,late_tail_or_delayed_peak,signed_physics_prior,2727,2.311697988360249,2.57326224329409,0.026035936927026035,1.8544415620686152,909,2.2069721362582704,2.3949264896698392,2.3454805073796545,2.790232711676049,0.018335166850018333,0.033736707004033736,2.311697988360249,2.57326224329409,0.026035936927026035,0.0,0.0,0.0
dynamic_range_full,late_tail_or_delayed_peak,cnn_1d_waveform,2727,2.564299904847072,2.6923239105508716,0.03557022368903557,-2.140219263236432,909,2.5448116641871765,2.6524027292348205,2.5281388014027204,2.90041475099402,0.028410341034103413,0.047304730473047306,2.311697988360249,2.57326224329409,0.026035936927026035,0.2526019164868232,0.11906166725678169,0.009534286762009535
dynamic_range_full,poor_template_match,hybrid_residual_ensemble,360,0.7584308927968674,0.6983322141446315,0.0,-0.6522055519865262,120,0.7433241156125756,0.7808452007281383,0.6446472540321301,0.7760925362139622,0.0,0.0,1.2356294545293358,1.1109475486546214,0.0,-0.47719856173246844,-0.4126153345099899,0.0
dynamic_range_full,poor_template_match,gradient_boosted_trees_hgb,360,1.092223643950779,1.2043814766239727,0.005555555555555556,2.02578206485493,120,1.0500119726137922,1.114206191356256,1.015056219342737,1.4780796788712303,0.0,0.016666666666666666,1.2356294545293358,1.1109475486546214,0.0,-0.14340581057855672,0.09343392796935124,0.005555555555555556
dynamic_range_full,poor_template_match,ridge_ml,360,1.1680845819161507,1.0930524990503132,0.0,1.8076528602133877,120,1.1272603825695047,1.1980185735136069,1.055668583752143,1.1318082434271353,0.0,0.0,1.2356294545293358,1.1109475486546214,0.0,-0.06754487261318509,-0.01789504960430821,0.0
dynamic_range_full,poor_template_match,signed_physics_prior,360,1.2356294545293358,1.1109475486546214,0.0,1.8256034934106395,120,1.2117320320471139,1.2773950777098653,1.0936754586948938,1.1278614004185912,0.0,0.0,1.2356294545293358,1.1109475486546214,0.0,0.0,0.0,0.0
dynamic_range_full,poor_template_match,mlp_waveform,360,2.3598189869351427,2.102821617466567,0.002777777777777778,-3.501045540738346,120,2.321846519852185,2.381474935930285,2.0780656928951484,2.1362273740629822,0.0,0.008333333333333333,1.2356294545293358,1.1109475486546214,0.0,1.1241895324058069,0.9918740688119454,0.002777777777777778
dynamic_range_full,poor_template_match,cnn_1d_waveform,360,2.62143109762125,2.3057109013202055,0.002777777777777778,-3.56839352032506,120,2.613224812921747,2.638759493498939,2.2812346316337853,2.3337762872697874,0.0,0.008333333333333333,1.2356294545293358,1.1109475486546214,0.0,1.3858016430919142,1.194763352665584,0.002777777777777778
matched_control,baseline_excursion,hybrid_residual_ensemble,129,1.2430995899303197,4.637867427705969,0.031007751937984496,-1.1333298207764455,43,0.9586287347123074,1.504728296193153,1.134216172284699,7.347466586061111,0.0,0.07751937984496124,1.436807961692715,5.044799747451965,0.046511627906976744,-0.1937083717623953,-0.4069323197459953,-0.015503875968992248
matched_control,baseline_excursion,ridge_ml,129,1.4108745832853875,5.100551014366119,0.03875968992248062,1.7885750360301316,43,1.1213938820945644,1.7619177237083627,1.3400770203247112,8.120402596736264,0.0,0.09302325581395349,1.436807961692715,5.044799747451965,0.046511627906976744,-0.025933378407327456,0.05575126691415466,-0.007751937984496124
matched_control,baseline_excursion,signed_physics_prior,129,1.436807961692715,5.044799747451965,0.046511627906976744,1.9364076500819785,43,1.1383392948051667,1.7833782858882221,1.3882090642737197,7.6315085215572855,0.0,0.09302325581395349,1.436807961692715,5.044799747451965,0.046511627906976744,0.0,0.0,0.0
matched_control,baseline_excursion,gradient_boosted_trees_hgb,129,1.8388369409231535,5.04956949910636,0.031007751937984496,1.3493977480180384,43,1.542252048573617,2.130422362201517,1.6260193029726717,7.909427676802755,0.0,0.07751937984496124,1.436807961692715,5.044799747451965,0.046511627906976744,0.40202897923043857,0.0047697516543951934,-0.015503875968992248
matched_control,baseline_excursion,mlp_waveform,129,2.7904939836225635,4.828829406489675,0.06976744186046512,-3.671015867548713,43,2.166790079412949,3.5497887671188058,2.4806522023032898,6.712830452130746,0.023255813953488372,0.13178294573643412,1.436807961692715,5.044799747451965,0.046511627906976744,1.3536860219298485,-0.21597034096228995,0.023255813953488372
matched_control,baseline_excursion,cnn_1d_waveform,129,2.837813921371861,4.843203911208507,0.07751937984496124,-3.7855476006443567,43,2.2334783689753577,3.5825717804587187,2.5414197660304625,7.158000362070881,0.031007751937984496,0.13178294573643412,1.436807961692715,5.044799747451965,0.046511627906976744,1.4010059596791462,-0.20159583624345778,0.031007751937984496
matched_control,large_downstream_timing_span,hybrid_residual_ensemble,84,1.2174614055078974,4.8444641202118115,0.023809523809523808,-1.1263592499473596,28,0.9453403564507097,1.713518706613247,1.2049301407220552,8.10489995707749,0.0,0.07142857142857142,1.4499381391436295,4.910930655935832,0.047619047619047616,-0.23247673363573207,-0.06646653572402084,-0.023809523809523808
matched_control,large_downstream_timing_span,ridge_ml,84,1.3818129679762383,4.962782867478445,0.047619047619047616,1.960398804570003,28,1.1599983322047593,1.7508423320642645,1.3614950336043237,8.33166571287115,0.0,0.11339285714285686,1.4499381391436295,4.910930655935832,0.047619047619047616,-0.06812517116739114,0.05185221154261299,0.0
matched_control,large_downstream_timing_span,signed_physics_prior,84,1.4499381391436295,4.910930655935832,0.047619047619047616,1.8267874625999525,28,1.178695683501993,1.9038548958902508,1.3266177269123933,8.19577832739329,0.0,0.10714285714285714,1.4499381391436295,4.910930655935832,0.047619047619047616,0.0,0.0,0.0
matched_control,large_downstream_timing_span,gradient_boosted_trees_hgb,84,1.4821954094314367,4.770729890969042,0.023809523809523808,1.8043463649442228,28,1.1429769820293403,1.9200114525504528,1.236432046616197,8.022504321374248,0.0,0.07142857142857142,1.4499381391436295,4.910930655935832,0.047619047619047616,0.03225727028780723,-0.14020076496679046,-0.023809523809523808
matched_control,large_downstream_timing_span,mlp_waveform,84,3.002931913899465,5.392495240915148,0.08333333333333333,-4.081289388580579,28,2.609056080482163,3.8490698306593947,2.513090396391961,8.496872310018727,0.011904761904761904,0.20238095238095238,1.4499381391436295,4.910930655935832,0.047619047619047616,1.5529937747558353,0.4815645849793153,0.03571428571428571
matched_control,large_downstream_timing_span,cnn_1d_waveform,84,3.0340806281128083,5.396506210210719,0.08333333333333333,-4.1296042356326765,28,2.6448633394979018,3.8501218848331615,2.554287931291743,8.477845374299871,0.011904761904761904,0.20238095238095238,1.4499381391436295,4.910930655935832,0.047619047619047616,1.5841424889691789,0.4855755542748863,0.03571428571428571
matched_control,late_tail_or_delayed_peak,hybrid_residual_ensemble,33,0.7507603125203726,0.836554496365801,0.0,-1.0492103609969945,11,0.5593103809276397,1.1336157707660208,0.6686942887047425,1.0277224312505036,0.0,0.0,1.3849833192024468,1.3137004649704571,0.0,-0.6342230066820742,-0.4771459686046561,0.0
matched_control,late_tail_or_delayed_peak,ridge_ml,33,1.11623748945375,1.059892010977145,0.0,1.7410065164232833,11,0.8577995937270795,1.3271292881284742,0.9264433517920603,1.16652575056783,0.0,0.0,1.3849833192024468,1.3137004649704571,0.0,-0.2687458297486969,-0.2538084539933121,0.0
matched_control,late_tail_or_delayed_peak,signed_physics_prior,33,1.3849833192024468,1.3137004649704571,0.0,1.8267874625999525,11,0.9376415060652865,1.7161456103630979,1.0321576995460229,1.5598603791684864,0.0,0.0,1.3849833192024468,1.3137004649704571,0.0,0.0,0.0,0.0
matched_control,late_tail_or_delayed_peak,gradient_boosted_trees_hgb,33,1.4827541266889617,1.3981918965968856,0.0,1.6799516280018167,11,1.2031294894181208,1.767580603594508,1.185997420875908,1.552232812879786,0.0,0.0,1.3849833192024468,1.3137004649704571,0.0,0.0977708074865149,0.08449143162642847,0.0
matched_control,late_tail_or_delayed_peak,mlp_waveform,33,2.3778883408471314,2.4626389006606826,0.0,-3.4632536816308246,11,2.068905993832993,3.1812011274355596,2.1769129165116943,2.6667918582402717,0.0,0.10681818181818113,1.3849833192024468,1.3137004649704571,0.0,0.9929050216446846,1.1489384356902255,0.0
matched_control,late_tail_or_delayed_peak,cnn_1d_waveform,33,2.4529212768837176,2.494777447924583,0.0,-3.5431852462599025,11,2.1364799805570116,3.2492512878237023,2.2127486898627415,2.688077674382735,0.0,0.12121212121212122,1.3849833192024468,1.3137004649704571,0.0,1.0679379576812709,1.1810769829541257,0.0
median_first_four,baseline_excursion,hybrid_residual_ensemble,2625,0.7393828881978071,2.801255998232205,0.013333333333333334,-0.6867028709764682,875,0.7334773011471234,0.7457761991701806,2.0140607036211944,3.573904390512197,0.007619047619047619,0.02019047619047619,1.2366129044260346,3.071790954886738,0.013333333333333334,-0.4972300162282275,-0.270534956654533,0.0
median_first_four,baseline_excursion,gradient_boosted_trees_hgb,2625,1.0852520570183413,2.8454438489668905,0.014476190476190476,1.9796138865457136,875,1.0810038210594604,1.0908489162698596,2.1584313527977796,3.484373682838609,0.007619047619047619,0.021333333333333333,1.2366129044260346,3.071790954886738,0.013333333333333334,-0.1513608474076933,-0.22634710591984764,0.0011428571428571416
median_first_four,baseline_excursion,ridge_ml,2625,1.1616397697372967,3.031575397769146,0.013333333333333334,1.902883271050925,875,1.144636335770507,1.1780317039512345,2.237437136254915,3.7184481164494168,0.007619047619047619,0.019809523809523808,1.2366129044260346,3.071790954886738,0.013333333333333334,-0.0749731346887379,-0.04021555711759195,0.0
median_first_four,baseline_excursion,signed_physics_prior,2625,1.2366129044260346,3.071790954886738,0.013333333333333334,1.89317551895126,875,1.2183154334961148,1.2586282604239762,2.2915491610711434,3.8260067231398627,0.007619047619047619,0.02019047619047619,1.2366129044260346,3.071790954886738,0.013333333333333334,0.0,0.0,0.0
median_first_four,baseline_excursion,mlp_waveform,2625,2.378181038872364,3.429085142675482,0.012952380952380953,-3.2545885585841035,875,2.3682886443943434,2.3870939591522986,2.8879836523224225,4.021264231526712,0.008380952380952381,0.019809523809523808,1.2366129044260346,3.071790954886738,0.013333333333333334,1.1415681344463295,0.35729418778874367,-0.0003809523809523811
median_first_four,baseline_excursion,cnn_1d_waveform,2625,2.658939068337901,3.5833972015613442,0.012952380952380953,-3.677849144572271,875,2.6557277086825133,2.6624098918272106,3.0531998156101325,4.132568057677627,0.007619047619047619,0.01904761904761905,1.2366129044260346,3.071790954886738,0.013333333333333334,1.4223261639118663,0.5116062466746061,-0.0003809523809523811
median_first_four,clean_template_like,hybrid_residual_ensemble,483,1.0099850468365585,2.619452656357027,0.014492753623188406,-0.1674614977793354,161,0.9364319341132771,1.2248667956053447,1.215627730756931,3.8001272497574465,0.002070393374741201,0.031055900621118012,1.8829768871700452,3.2982086786804983,0.031055900621118012,-0.8729918403334866,-0.6787560223234714,-0.016563146997929608
median_first_four,clean_template_like,ridge_ml,483,1.7006515643711613,3.1362137419288336,0.026915113871635612,2.0289231837373904,161,1.5144609309216437,1.816058016063477,1.7521331720126858,4.394003987849973,0.008281573498964804,0.047619047619047616,1.8829768871700452,3.2982086786804983,0.031055900621118012,-0.18232532279888392,-0.16199493675166465,-0.0041407867494824
median_first_four,clean_template_like,gradient_boosted_trees_hgb,483,1.7018736648530928,2.518773708953928,0.018633540372670808,1.917868465808361,161,1.5350342639747312,1.8618636229585313,1.7448320471525265,3.3949969771993924,0.006211180124223602,0.037267080745341616,1.8829768871700452,3.2982086786804983,0.031055900621118012,-0.18110322231695242,-0.7794349697265703,-0.012422360248447204
median_first_four,clean_template_like,signed_physics_prior,483,1.8829768871700452,3.2982086786804983,0.031055900621118012,2.011462541769461,161,1.770120539033983,2.0189733263681644,1.9171513827255553,4.569388304188704,0.012422360248447204,0.050776397515527906,1.8829768871700452,3.2982086786804983,0.031055900621118012,0.0,0.0,0.0
median_first_four,clean_template_like,mlp_waveform,483,2.283637346285153,3.2375113491524616,0.037267080745341616,-2.3152450181069355,161,2.2215952964045287,2.3138613184207655,2.0986680984037482,4.420282771988754,0.020703933747412008,0.057971014492753624,1.8829768871700452,3.2982086786804983,0.031055900621118012,0.40066045911510795,-0.060697329528036637,0.006211180124223604
median_first_four,clean_template_like,cnn_1d_waveform,483,2.6494679002099675,3.3890744124895953,0.049689440993788817,-2.742288456064699,161,2.5623361563733744,2.6575359541422716,2.360574333152839,4.474145386369998,0.027898550724637684,0.06625258799171843,1.8829768871700452,3.2982086786804983,0.031055900621118012,0.7664910130399223,0.09086573380909702,0.018633540372670804
median_first_four,large_downstream_timing_span,gradient_boosted_trees_hgb,5268,1.4859138159087553,2.275238955027421,0.015186028853454821,1.0001742286989952,1756,1.4393365879423403,1.5397317765492757,1.9716212178690193,2.5765302764742244,0.011009870918754746,0.019941154138192852,1.6452687052704114,2.4746814337622944,0.01765375854214123,-0.1593548893616561,-0.19944247873487342,-0.0024677296886864084
median_first_four,large_downstream_timing_span,hybrid_residual_ensemble,5268,1.5453330372955518,2.358998674430492,0.014996203492786636,-0.906232324808034,1756,1.499256278876274,1.591240178798815,2.0384769398012916,2.7080116233092313,0.011100037965072133,0.0193621867881549,1.6452687052704114,2.4746814337622944,0.01765375854214123,-0.09993566797485953,-0.11568275933180239,-0.002657555049354594
median_first_four,large_downstream_timing_span,ridge_ml,5268,1.5999473885636353,2.37650780655055,0.015755504935459377,1.0228468199804333,1756,1.5557130875442378,1.6555679315174743,2.0882346361625093,2.709826231044053,0.011389521640091117,0.02051063022019741,1.6452687052704114,2.4746814337622944,0.01765375854214123,-0.04532131670677608,-0.09817362721174439,-0.0018982536066818531
median_first_four,large_downstream_timing_span,signed_physics_prior,5268,1.6452687052704114,2.4746814337622944,0.01765375854214123,1.0371031158310124,1756,1.5977333321608695,1.69611173201874,2.1840155013357676,2.794756325357155,0.013477600607441154,0.022499050873196653,1.6452687052704114,2.4746814337622944,0.01765375854214123,0.0,0.0,0.0
median_first_four,large_downstream_timing_span,mlp_waveform,5268,2.827075052341203,3.229537799443514,0.07820804859529233,-3.3177463038701482,1756,2.7905640455385092,2.9045231456345726,2.9648851719135005,3.5026625890315595,0.07042520880789674,0.08788914198936978,1.6452687052704114,2.4746814337622944,0.01765375854214123,1.1818063470707918,0.7548563656812197,0.060554290053151105
median_first_four,large_downstream_timing_span,cnn_1d_waveform,5268,3.164882056628516,3.440312826994555,0.10231586940015186,-3.5969343411316714,1756,3.144863283267168,3.2123422101978605,3.220368675925058,3.676937213167723,0.09433371298405467,0.1107678435839028,1.6452687052704114,2.4746814337622944,0.01765375854214123,1.5196133513581047,0.9656313932322607,0.08466211085801063
median_first_four,late_tail_or_delayed_peak,hybrid_residual_ensemble,2727,1.3725836761073866,1.795811417717517,0.011001100110011002,-0.1166966012851844,909,1.320664973859556,1.4226894634015554,1.6027232317414088,2.025195237672676,0.0062339567290062336,0.016134946828016136,2.311697988360249,2.57326224329409,0.026035936927026035,-0.9391143122528622,-0.7774508255765729,-0.015034836817015033
median_first_four,late_tail_or_delayed_peak,gradient_boosted_trees_hgb,2727,2.0755118261940404,2.139160407327793,0.016134946828016136,1.8077498846235187,909,2.002301659985363,2.1496435657497184,2.0409106931412007,2.252421449545297,0.010634396773010634,0.021635496883021636,2.311697988360249,2.57326224329409,0.026035936927026035,-0.23618616216620847,-0.43410183596629714,-0.0099009900990099
median_first_four,late_tail_or_delayed_peak,ridge_ml,2727,2.260560983010206,2.4886481773519726,0.021635496883021636,1.736564795954166,909,2.182900024664085,2.3510433235516763,2.3111296976752382,2.7284885572730815,0.015034836817015035,0.028061972863953052,2.311697988360249,2.57326224329409,0.026035936927026035,-0.05113700535004284,-0.08461406594211729,-0.004400440044004399
