run,event_index,weak_label,weak_label_name,depth_idx,event_fraction,propensity_logit
52,7074,0,low_calibrated_range_energy_residual,0,0.7073293,3.023905296101756
37,38703,0,low_calibrated_range_energy_residual,0,0.76621395,0.3876063258815181
40,18358,0,low_calibrated_range_energy_residual,0,0.5631461,1.968825062110664
45,9967,1,high_calibrated_range_energy_residual,0,0.20688295,3.8636452867702893
48,13239,0,low_calibrated_range_energy_residual,0,0.4174892,2.126317565002257
42,22375,1,high_calibrated_range_energy_residual,0,0.65878576,2.452860707090665
32,7719,0,low_calibrated_range_energy_residual,0,0.18418477,4.249172593012141
57,29944,1,high_calibrated_range_energy_residual,1,0.9572584,1.4948258413134419
41,2561,1,high_calibrated_range_energy_residual,0,0.07533904,3.6913926595068793
61,14472,1,high_calibrated_range_energy_residual,1,0.39616755,1.4217691045790146
53,21626,1,high_calibrated_range_energy_residual,0,0.5460146,5.543328828569581
62,18258,0,low_calibrated_range_energy_residual,1,0.48590818,2.634117503821091
32,27068,1,high_calibrated_range_energy_residual,0,0.6458756,4.28060974329667
48,2878,1,high_calibrated_range_energy_residual,0,0.090757154,1.5410717503023048
60,26013,0,low_calibrated_range_energy_residual,2,0.721201,2.614967898081786
50,28546,1,high_calibrated_range_energy_residual,0,0.63715905,5.517191692081253
55,10649,0,low_calibrated_range_energy_residual,0,0.4362199,3.048960424982943
64,8523,0,low_calibrated_range_energy_residual,1,0.23713204,1.975445379657276
62,20993,1,high_calibrated_range_energy_residual,1,0.5586959,1.940608659123194
62,23914,0,low_calibrated_range_energy_residual,0,0.6364338,-2.2538507228318045
61,27006,0,low_calibrated_range_energy_residual,0,0.7392828,-2.940026121644917
49,11275,0,low_calibrated_range_energy_residual,1,0.3485317,1.7330452649473116
65,29759,0,low_calibrated_range_energy_residual,0,0.7747319,-4.043466222620203
37,44299,0,low_calibrated_range_energy_residual,0,0.8769995,1.165776556588438
31,32010,1,high_calibrated_range_energy_residual,0,0.8004701,5.288583010306527
53,25263,1,high_calibrated_range_energy_residual,1,0.6378418,6.503735368508309
37,21294,1,high_calibrated_range_energy_residual,0,0.42156318,3.9565474460897274
48,27850,1,high_calibrated_range_energy_residual,0,0.87824416,1.1680149165784321
45,7883,1,high_calibrated_range_energy_residual,0,0.16362579,3.7337638491819156
50,20441,1,high_calibrated_range_energy_residual,0,0.45625195,5.355583994527781
42,18885,1,high_calibrated_range_energy_residual,0,0.5560299,4.82653518533013
56,50845,0,low_calibrated_range_energy_residual,0,0.98127955,3.346326232461082
55,22455,0,low_calibrated_range_energy_residual,0,0.9198345,3.360445189005885
49,11911,0,low_calibrated_range_energy_residual,0,0.36819166,0.4252666938194863
59,30676,1,high_calibrated_range_energy_residual,0,0.7251667,-2.104037966425325
50,36671,1,high_calibrated_range_energy_residual,0,0.81851256,5.216052185707983
32,2478,0,low_calibrated_range_energy_residual,1,0.05912811,2.026214957336479
64,7603,1,high_calibrated_range_energy_residual,0,0.21153525,-0.5251621848276332
61,35746,1,high_calibrated_range_energy_residual,0,0.9785382,-2.6212437908095376
32,7775,0,low_calibrated_range_energy_residual,0,0.185521,2.148402237521765
59,21904,0,low_calibrated_range_energy_residual,2,0.51780057,0.16610970416275436
57,29616,0,low_calibrated_range_energy_residual,0,0.9467728,-0.4588302733831888
50,33753,1,high_calibrated_range_energy_residual,0,0.75338155,5.4984067444007305
39,18131,0,low_calibrated_range_energy_residual,0,0.59806705,0.08812028087969184
37,19713,1,high_calibrated_range_energy_residual,0,0.3902637,5.468337164417167
36,16198,0,low_calibrated_range_energy_residual,0,0.7444276,5.379859057294056
57,11290,1,high_calibrated_range_energy_residual,0,0.36092198,0.6327698560206597
48,7917,1,high_calibrated_range_energy_residual,0,0.249661,0.08275918336505146
50,7045,0,low_calibrated_range_energy_residual,0,0.15724744,4.868782668126126
39,23521,1,high_calibrated_range_energy_residual,0,0.7758609,4.26650691804074
35,15843,0,low_calibrated_range_energy_residual,0,0.5702613,0.24051470687949555
48,9208,1,high_calibrated_range_energy_residual,0,0.29037243,3.168548733001363
61,32222,1,high_calibrated_range_energy_residual,1,0.8820695,2.584671772750393
36,1698,0,low_calibrated_range_energy_residual,0,0.07803667,1.2174307176139976
62,20998,1,high_calibrated_range_energy_residual,0,0.558829,-2.0863436654333056
62,29319,1,high_calibrated_range_energy_residual,3,0.78027946,2.2642571921406187
61,36005,1,high_calibrated_range_energy_residual,0,0.98562825,-1.100275705169509
31,27284,1,high_calibrated_range_energy_residual,0,0.68228763,4.817654242681614
49,9269,0,low_calibrated_range_energy_residual,0,0.28652242,-1.0425012317268623
31,154,1,high_calibrated_range_energy_residual,0,0.0038510591,4.727827677547903
53,22923,0,low_calibrated_range_energy_residual,0,0.57876134,4.815759136461668
35,20952,1,high_calibrated_range_energy_residual,0,0.75415736,4.184770066042784
59,37232,0,low_calibrated_range_energy_residual,1,0.8801475,1.3512364998016488
49,16920,0,low_calibrated_range_energy_residual,0,0.5230294,2.4788920612679983
32,1081,0,low_calibrated_range_energy_residual,0,0.025793983,1.5687276657998028
61,21668,0,low_calibrated_range_energy_residual,0,0.59315634,-0.8010912243060938
37,40411,0,low_calibrated_range_energy_residual,0,0.8000277,6.717333935146872
64,33039,0,low_calibrated_range_energy_residual,0,0.919231,-1.2709675334637958
35,26279,0,low_calibrated_range_energy_residual,0,0.9459002,2.147122061882442
61,31226,0,low_calibrated_range_energy_residual,1,0.8548043,3.7760786865928737
61,18272,1,high_calibrated_range_energy_residual,3,0.5001916,4.70356046278322
39,26822,0,low_calibrated_range_energy_residual,0,0.8847473,2.0376597644443475
39,16220,1,high_calibrated_range_energy_residual,0,0.535031,1.6939699659012881
53,36929,1,high_calibrated_range_energy_residual,0,0.9323857,4.337905236537201
63,21264,1,high_calibrated_range_energy_residual,0,0.57428366,-0.40161870863812066
37,37674,0,low_calibrated_range_energy_residual,0,0.7458426,1.367525868607298
39,20116,1,high_calibrated_range_energy_residual,0,0.663544,1.3683986427786696
62,28658,0,low_calibrated_range_energy_residual,0,0.762688,-2.866978477548353
64,3046,1,high_calibrated_range_energy_residual,1,0.08474765,3.6383622310122705
60,18265,0,low_calibrated_range_energy_residual,0,0.5063905,-2.571649093862452
59,13233,1,high_calibrated_range_energy_residual,0,0.3128221,0.40887764168391355
65,32878,0,low_calibrated_range_energy_residual,0,0.85593045,-4.5714712088768135
50,28128,1,high_calibrated_range_energy_residual,0,0.62782913,4.6069677956816495
56,14795,1,high_calibrated_range_energy_residual,0,0.28553507,4.868110825862509
60,26401,0,low_calibrated_range_energy_residual,2,0.7319582,1.934239353540126
64,35655,0,low_calibrated_range_energy_residual,1,0.9920149,0.8282515423509804
49,7924,1,high_calibrated_range_energy_residual,0,0.2449459,1.0344248991129366
62,32083,0,low_calibrated_range_energy_residual,0,0.853839,-3.9328843349223863
63,12897,0,low_calibrated_range_energy_residual,0,0.3483134,-2.7197217419512074
36,17883,1,high_calibrated_range_energy_residual,0,0.8218668,6.122521879518814
50,24332,0,low_calibrated_range_energy_residual,0,0.5431008,5.360324919775587
56,12175,1,high_calibrated_range_energy_residual,0,0.23497057,4.92376037845869
55,11144,0,low_calibrated_range_energy_residual,0,0.4564968,3.675103753304119
37,8163,1,high_calibrated_range_energy_residual,0,0.16160516,4.12495377085678
31,5097,0,low_calibrated_range_energy_residual,0,0.12746005,2.4622118657139525
53,11998,1,high_calibrated_range_energy_residual,0,0.30292624,4.169869821483256
59,16456,1,high_calibrated_range_energy_residual,1,0.38901234,1.1404119385376696
61,22185,0,low_calibrated_range_energy_residual,2,0.60730904,1.9905534247238441
61,18301,1,high_calibrated_range_energy_residual,2,0.5009855,2.5022780260547957
37,30455,0,low_calibrated_range_energy_residual,0,0.602926,3.6814985267297042
32,19665,1,high_calibrated_range_energy_residual,0,0.46923095,4.923746807358476
60,29328,0,low_calibrated_range_energy_residual,1,0.8131082,1.9570515799033945
60,3153,0,low_calibrated_range_energy_residual,2,0.087415785,-0.5517670056747497
64,26738,1,high_calibrated_range_energy_residual,0,0.74392074,-0.8539673832161965
31,31726,0,low_calibrated_range_energy_residual,0,0.79336816,2.123644215256508
37,30709,1,high_calibrated_range_energy_residual,0,0.60795456,5.412995972228406
36,7418,1,high_calibrated_range_energy_residual,0,0.3409164,3.6199678394141026
35,6805,0,low_calibrated_range_energy_residual,0,0.24494277,-1.7505228292843624
61,30227,0,low_calibrated_range_energy_residual,0,0.8274569,-2.6550323337294466
63,31424,1,high_calibrated_range_energy_residual,0,0.848678,0.5281564623112432
60,26546,1,high_calibrated_range_energy_residual,0,0.73597825,0.014771736788968263
36,7212,1,high_calibrated_range_energy_residual,1,0.33144906,1.5809030408726061
32,24127,1,high_calibrated_range_energy_residual,0,0.57569975,3.9794244497702955
60,28081,1,high_calibrated_range_energy_residual,0,0.7785356,0.22684777500311884
41,18788,1,high_calibrated_range_energy_residual,0,0.552702,1.8930589435843554
60,13584,0,low_calibrated_range_energy_residual,2,0.3766115,4.198244062505027
62,35059,1,high_calibrated_range_energy_residual,0,0.93304056,-2.0581721112287807
54,17491,1,high_calibrated_range_energy_residual,0,0.4675363,4.289525639282046
57,6989,1,high_calibrated_range_energy_residual,0,0.22342636,0.7501232573908557
61,27859,0,low_calibrated_range_energy_residual,0,0.76263344,-1.5524742225296473
59,30869,1,high_calibrated_range_energy_residual,1,0.7297291,2.247863605652589
42,8432,0,low_calibrated_range_energy_residual,0,0.24826287,1.8391721923572275
62,34178,0,low_calibrated_range_energy_residual,0,0.9095941,-2.9466793185039317
61,7780,1,high_calibrated_range_energy_residual,0,0.21297564,-2.2781190341521786
31,36033,0,low_calibrated_range_energy_residual,0,0.9010728,3.349990039491002
50,35461,1,high_calibrated_range_energy_residual,0,0.79150486,4.851172836120748
50,35146,0,low_calibrated_range_energy_residual,0,0.7844739,4.1772367162871875
60,15771,0,low_calibrated_range_energy_residual,3,0.43724528,1.934117583642967
39,4410,0,low_calibrated_range_energy_residual,0,0.14546774,1.4004715299008568
31,26828,0,low_calibrated_range_energy_residual,0,0.6708845,2.0106907307338138
62,25417,1,high_calibrated_range_energy_residual,2,0.6764338,1.17750966557043
59,12468,0,low_calibrated_range_energy_residual,1,0.29473785,2.1371800043234983
31,33423,1,high_calibrated_range_energy_residual,0,0.8358048,4.39473621558669
64,2018,0,low_calibrated_range_energy_residual,0,0.056146014,-1.1137715690351735
60,7699,1,high_calibrated_range_energy_residual,0,0.213452,-2.2613343225483544
31,3430,1,high_calibrated_range_energy_residual,0,0.08577359,4.645253022513294
57,13570,0,low_calibrated_range_energy_residual,0,0.43380967,-0.258170496311653
65,33724,0,low_calibrated_range_energy_residual,0,0.8779548,-1.8905570216053311
50,8428,1,high_calibrated_range_energy_residual,0,0.1881166,5.212863342883355
49,30313,0,low_calibrated_range_energy_residual,0,0.93703246,-0.9042489453664535
36,16718,0,low_calibrated_range_energy_residual,0,0.76832575,1.2313810299738261
50,20036,1,high_calibrated_range_energy_residual,0,0.4472122,4.478909337054536
54,24520,0,low_calibrated_range_energy_residual,0,0.6554222,4.391815123208142
40,25954,0,low_calibrated_range_energy_residual,0,0.7961594,-0.23528313938833276
63,17029,0,low_calibrated_range_energy_residual,0,0.45990762,-1.3023866979231187
48,19214,1,high_calibrated_range_energy_residual,0,0.60590965,2.1554551166583282
65,7784,0,low_calibrated_range_energy_residual,0,0.202645,-0.9107236869702997
50,39393,1,high_calibrated_range_energy_residual,3,0.87926877,4.458898938617865
41,15939,0,low_calibrated_range_energy_residual,0,0.46889067,2.347762630878456
64,19658,0,low_calibrated_range_energy_residual,0,0.54693675,-3.3691644303741626
41,21571,0,low_calibrated_range_energy_residual,0,0.63457185,3.3085760195236746
34,36645,0,low_calibrated_range_energy_residual,0,0.9215854,4.061743928336047
63,7857,0,low_calibrated_range_energy_residual,0,0.2121965,-2.43672116850529
59,16304,0,low_calibrated_range_energy_residual,0,0.38541913,-0.35290782509543034
65,18188,0,low_calibrated_range_energy_residual,0,0.47349787,-1.6906110255716946
65,21759,0,low_calibrated_range_energy_residual,0,0.5664636,-2.1512488845333055
60,33572,1,high_calibrated_range_energy_residual,1,0.9307716,3.2973797579610804
62,1776,1,high_calibrated_range_energy_residual,0,0.04726547,-1.6961331318066644
60,16794,1,high_calibrated_range_energy_residual,3,0.46560758,0.9167405656076435
55,9832,1,high_calibrated_range_energy_residual,0,0.40275276,5.041112441012913
65,4609,1,high_calibrated_range_energy_residual,0,0.119988546,-3.186233245025336
59,27562,1,high_calibrated_range_energy_residual,2,0.6515531,0.21062642332660805
40,28970,1,high_calibrated_range_energy_residual,0,0.88867754,0.7242068835273006
62,12101,1,high_calibrated_range_energy_residual,1,0.32204923,1.7964767596058133
57,31038,0,low_calibrated_range_energy_residual,1,0.9922317,0.9521332052291568
63,32636,1,high_calibrated_range_energy_residual,1,0.88141084,2.8838125431248325
45,27192,1,high_calibrated_range_energy_residual,0,0.56441873,5.021986342930381
63,14130,0,low_calibrated_range_energy_residual,0,0.3816134,0.4003758185272421
59,40859,1,high_calibrated_range_energy_residual,0,0.96588814,-1.0579898180693297
32,10673,0,low_calibrated_range_energy_residual,0,0.25467083,1.4418650678683165
39,25427,0,low_calibrated_range_energy_residual,0,0.838732,-1.805105735754085
63,3088,0,low_calibrated_range_energy_residual,0,0.0833986,-0.6087743910464285
41,3919,0,low_calibrated_range_energy_residual,0,0.115288444,2.2685954464696834
31,17536,0,low_calibrated_range_energy_residual,0,0.43852058,4.073255441658788
42,17569,0,low_calibrated_range_energy_residual,0,0.517283,2.5921191518925246
48,25238,1,high_calibrated_range_energy_residual,0,0.79587525,1.8395976936207075
64,14139,1,high_calibrated_range_energy_residual,0,0.39338377,0.5185055526624393
37,27031,1,high_calibrated_range_energy_residual,1,0.53514016,3.9887213595430437
60,19666,0,low_calibrated_range_energy_residual,1,0.5452328,2.233109608229202
52,5762,1,high_calibrated_range_energy_residual,0,0.5761424,4.349454517581474
63,24218,0,low_calibrated_range_energy_residual,0,0.6540632,0.8031054578517577
64,16573,0,low_calibrated_range_energy_residual,0,0.461104,-2.773218009278263
59,36756,0,low_calibrated_range_energy_residual,0,0.8688951,-2.0256305077621777
32,28149,0,low_calibrated_range_energy_residual,0,0.67166954,3.034279218998634
62,15298,1,high_calibrated_range_energy_residual,1,0.4071324,2.3144000393929622
56,50256,1,high_calibrated_range_energy_residual,0,0.9699122,4.741119763090864
41,17788,1,high_calibrated_range_energy_residual,0,0.5232842,0.5199206978055662
47,679,0,low_calibrated_range_energy_residual,0,0.061918657,0.41974257781655866
55,2248,1,high_calibrated_range_energy_residual,0,0.09208586,5.568246998469738
48,16270,0,low_calibrated_range_energy_residual,0,0.5130712,1.446947566506557
49,1926,1,high_calibrated_range_energy_residual,0,0.059536323,2.0544131592259833
49,23081,0,low_calibrated_range_energy_residual,0,0.7134776,2.123775780399981
63,31348,0,low_calibrated_range_energy_residual,0,0.84662545,-2.6313721944730717
57,25249,1,high_calibrated_range_energy_residual,0,0.8071673,3.232153853687737
32,607,0,low_calibrated_range_energy_residual,0,0.014483762,2.406206055340138
35,23520,1,high_calibrated_range_energy_residual,0,0.8465913,1.1295139805097123
40,1865,1,high_calibrated_range_energy_residual,0,0.057210345,2.9203024361138294
45,33746,0,low_calibrated_range_energy_residual,0,0.7004587,2.026006841789399
62,23100,0,low_calibrated_range_energy_residual,2,0.6147705,2.836558355138697
61,5198,1,high_calibrated_range_energy_residual,0,0.142294,-3.1018911611530746
60,18582,1,high_calibrated_range_energy_residual,1,0.5151792,4.435343624143009
32,13487,1,high_calibrated_range_energy_residual,1,0.32181633,3.5442584808962208
34,20863,0,low_calibrated_range_energy_residual,3,0.5246838,5.838069307982456
56,46455,0,low_calibrated_range_energy_residual,0,0.89655507,1.7973166780053014
39,15941,0,low_calibrated_range_energy_residual,0,0.52582794,-0.9220410155642788
65,34332,1,high_calibrated_range_energy_residual,1,0.8937832,0.7894806055205298
60,30038,0,low_calibrated_range_energy_residual,0,0.8327927,-2.87341067650422
32,36383,1,high_calibrated_range_energy_residual,0,0.8681429,4.907914744214438
39,19038,1,high_calibrated_range_energy_residual,0,0.62798524,1.1664378965080502
50,33563,0,low_calibrated_range_energy_residual,0,0.7491407,4.672988025707384
55,7837,1,high_calibrated_range_energy_residual,0,0.32103065,4.117304049854593
59,15019,0,low_calibrated_range_energy_residual,0,0.3550423,-1.1883145550422687
65,26542,0,low_calibrated_range_energy_residual,0,0.690982,-3.9957095521615775
65,5800,1,high_calibrated_range_energy_residual,0,0.15099448,-2.816501459678941
49,7501,0,low_calibrated_range_energy_residual,0,0.23187017,2.252061794262314
62,807,0,low_calibrated_range_energy_residual,1,0.021477045,1.479616145018212
64,25855,0,low_calibrated_range_energy_residual,0,0.7193534,-1.27810676588501
39,25156,1,high_calibrated_range_energy_residual,0,0.82979286,0.24022158882100017
59,19212,1,high_calibrated_range_energy_residual,3,0.45416293,0.6459123122755578
57,2573,0,low_calibrated_range_energy_residual,0,0.0822544,-0.6504210206118586
60,15214,1,high_calibrated_range_energy_residual,0,0.42180267,-0.8135318962023188
45,30244,1,high_calibrated_range_energy_residual,0,0.62776846,4.564351878638886
36,19095,1,high_calibrated_range_energy_residual,0,0.8775679,2.51694952807733
39,1916,1,high_calibrated_range_energy_residual,0,0.06320095,3.0385122720382607
61,16602,1,high_calibrated_range_energy_residual,1,0.45447576,1.1170611293393773
41,4923,1,high_calibrated_range_energy_residual,0,0.14482394,0.4184052122183937
48,19750,1,high_calibrated_range_energy_residual,0,0.6228123,1.399527471965352
55,1130,0,low_calibrated_range_energy_residual,0,0.04628871,2.5940678910296864
50,13923,1,high_calibrated_range_energy_residual,0,0.31076738,4.4345745579587925
55,3648,0,low_calibrated_range_energy_residual,0,0.1494347,5.302486585919101
61,4170,1,high_calibrated_range_energy_residual,0,0.11415275,-2.753125376478254
59,37425,1,high_calibrated_range_energy_residual,0,0.88470995,2.984722426718668
49,20039,0,low_calibrated_range_energy_residual,0,0.6194436,-1.5027834374904572
50,21323,1,high_calibrated_range_energy_residual,0,0.4759386,5.4989691712680955
63,9817,0,low_calibrated_range_energy_residual,0,0.26513085,0.08949480656607366
37,42315,0,low_calibrated_range_energy_residual,0,0.8377217,1.2115873964409092
61,9629,1,high_calibrated_range_energy_residual,3,0.26359156,1.1860188297888765
37,44587,0,low_calibrated_range_energy_residual,0,0.88270116,0.1223510674943728
57,4205,0,low_calibrated_range_energy_residual,0,0.13442665,-1.4627002118605954
53,5484,0,low_calibrated_range_energy_residual,0,0.13846037,4.81862366935721
56,30291,0,low_calibrated_range_energy_residual,0,0.5845991,5.364652112146848
59,9100,0,low_calibrated_range_energy_residual,2,0.21511985,3.313209132767499
53,4946,1,high_calibrated_range_energy_residual,0,0.12487692,4.858534469669044
49,3394,1,high_calibrated_range_energy_residual,0,0.10491499,2.6492011653714393
45,11053,0,low_calibrated_range_energy_residual,0,0.22942483,2.124458522486659
41,18005,0,low_calibrated_range_energy_residual,0,0.52966785,-0.05004454372677519
35,27480,1,high_calibrated_range_energy_residual,0,0.98912966,-0.564853679592672
31,3270,1,high_calibrated_range_energy_residual,0,0.081772484,4.7998681644630565
32,29913,0,low_calibrated_range_energy_residual,0,0.7137608,2.542275227743629
41,25792,1,high_calibrated_range_energy_residual,0,0.7587444,4.685360612424362
56,20979,1,high_calibrated_range_energy_residual,0,0.40488276,4.279679020128016
61,21078,1,high_calibrated_range_energy_residual,0,0.5770052,-1.2455894305494566
36,9150,1,high_calibrated_range_energy_residual,0,0.42051566,2.250204301400081
65,36593,1,high_calibrated_range_energy_residual,0,0.952645,-3.2258145862081267
62,23339,0,low_calibrated_range_energy_residual,1,0.62113106,2.3278779554326547
42,21346,1,high_calibrated_range_energy_residual,0,0.628489,4.504032773286699
34,5066,1,high_calibrated_range_energy_residual,0,0.12740487,5.472802109215433
40,9292,0,low_calibrated_range_energy_residual,0,0.28503942,-1.1915529547661192
45,30961,0,low_calibrated_range_energy_residual,0,0.6426511,1.9390780658999403
53,6615,0,low_calibrated_range_energy_residual,0,0.16701593,4.049550115469174
49,28146,0,low_calibrated_range_energy_residual,0,0.8700464,-1.6833395650901704
53,3332,1,high_calibrated_range_energy_residual,1,0.08412655,7.100606028341538
65,22627,1,high_calibrated_range_energy_residual,0,0.5890607,-2.0095736439066054
61,24131,0,low_calibrated_range_energy_residual,1,0.66058034,2.002573614817643
48,5381,0,low_calibrated_range_energy_residual,0,0.16968875,0.037693794831936245
61,35143,0,low_calibrated_range_energy_residual,1,0.9620312,3.0911757208278248
62,12477,0,low_calibrated_range_energy_residual,1,0.3320559,1.3156364291703464
48,26742,1,high_calibrated_range_energy_residual,0,0.84330356,0.5177540126926169
36,103,0,low_calibrated_range_energy_residual,0,0.0047336733,-0.2712163691435193
31,35322,0,low_calibrated_range_energy_residual,0,0.8832929,3.4656183133595424
48,9966,0,low_calibrated_range_energy_residual,0,0.3142758,1.6412961874613257
61,17862,1,high_calibrated_range_energy_residual,1,0.48896798,2.0439863298401684
54,2271,0,low_calibrated_range_energy_residual,0,0.06070407,3.4332241581655603
61,13076,0,low_calibrated_range_energy_residual,2,0.35795236,1.201270454692623
60,3113,1,high_calibrated_range_energy_residual,1,0.0863068,1.4769820227338275
64,33085,1,high_calibrated_range_energy_residual,1,0.9205108,1.4434400327061536
32,36314,0,low_calibrated_range_energy_residual,0,0.86649644,2.11523190946754
37,48117,0,low_calibrated_range_energy_residual,0,0.9525855,1.4036381123520716
62,10337,1,high_calibrated_range_energy_residual,0,0.27510312,-4.483826899988327
56,2937,1,high_calibrated_range_energy_residual,0,0.056682426,4.500878581514539
42,681,0,low_calibrated_range_energy_residual,0,0.020050641,2.9347907094157697
35,4043,1,high_calibrated_range_energy_residual,1,0.14552587,2.147054162081562
56,34927,1,high_calibrated_range_energy_residual,0,0.6740712,4.501328440909728
40,5243,1,high_calibrated_range_energy_residual,0,0.16083315,1.8410437306849687
63,531,0,low_calibrated_range_energy_residual,0,0.014340886,-1.0252775662563218
40,7189,1,high_calibrated_range_energy_residual,0,0.22052823,0.9064794567310099
59,32078,1,high_calibrated_range_energy_residual,1,0.7583093,0.9381080917337856
39,4619,1,high_calibrated_range_energy_residual,0,0.1523618,4.509789991637218
