C,cv_auc,cv_auc_std,cv_average_precision
10.0,0.9947405875461848,0.0017302922634878997,0.9934189963226895
1.0,0.9947310847503471,0.0015913298336696345,0.9933805026425494
0.1,0.993854683009848,0.0014894381115289213,0.9921260796588721
