event_index,run,group,eventno,stratum,ref_stave,ref_amp_adc,pretrigger_absmax_adc,pretrigger_ptp_adc
0,44,high_20nA,0,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2392.0,7.0,10.0
19,44,high_20nA,36,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1078.5,5.5,8.0
29,44,high_20nA,74,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1092.5,9.5,15.0
31,44,high_20nA,84,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1515.5,3.5,7.0
35,44,high_20nA,93,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1028.0,36.0,54.0
39,44,high_20nA,102,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1778.5,74.5,83.0
45,44,high_20nA,113,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1864.5,4.5,6.0
46,44,high_20nA,114,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1718.0,7.0,8.0
51,44,high_20nA,123,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1855.0,20.0,32.0
55,44,high_20nA,129,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1075.0,11.0,13.0
64,44,high_20nA,146,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1364.5,1.5,3.0
68,44,high_20nA,154,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2267.0,22.0,37.0
70,44,high_20nA,158,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1710.0,2.0,3.0
89,44,high_20nA,218,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2022.5,7.5,11.0
107,44,high_20nA,265,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1249.0,12.0,17.0
113,44,high_20nA,274,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2222.5,34.5,55.0
198,44,high_20nA,445,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1622.5,74.5,84.0
210,44,high_20nA,480,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1083.0,10.0,13.0
215,44,high_20nA,490,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2198.5,14.5,25.0
222,44,high_20nA,511,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2031.5,24.5,32.0
224,44,high_20nA,514,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1660.5,29.5,44.0
258,44,high_20nA,592,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2467.0,68.0,91.0
291,44,high_20nA,659,amp_1000_2500|s16_no_lowering|p02_broad_late,B6,1306.0,22.0,27.0
295,44,high_20nA,665,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1491.0,5.0,10.0
312,44,high_20nA,699,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1347.5,29.5,33.0
340,44,high_20nA,775,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1027.0,9.0,15.0
356,44,high_20nA,808,amp_1000_2500|s16_no_lowering|p02_broad_late,B4,1610.5,8.5,10.0
378,44,high_20nA,847,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2263.5,3.5,4.0
389,44,high_20nA,873,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1758.0,13.0,20.0
396,44,high_20nA,894,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2001.5,5.5,11.0
398,44,high_20nA,899,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1230.5,12.5,22.0
424,44,high_20nA,962,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1617.0,20.0,37.0
434,44,high_20nA,984,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1377.0,2.0,4.0
445,44,high_20nA,1005,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1430.0,11.0,19.0
446,44,high_20nA,1009,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1453.0,14.0,19.0
470,44,high_20nA,1059,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1973.5,3.5,5.0
471,44,high_20nA,1060,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1872.0,12.0,18.0
477,44,high_20nA,1075,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1098.5,5.5,10.0
492,44,high_20nA,1104,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1985.0,22.0,30.0
506,44,high_20nA,1136,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1027.5,2.5,4.0
518,44,high_20nA,1166,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1616.0,11.0,14.0
555,44,high_20nA,1247,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1168.0,6.0,6.0
572,44,high_20nA,1292,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1239.5,35.5,44.0
581,44,high_20nA,1307,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2121.0,8.0,12.0
582,44,high_20nA,1313,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1725.5,5.5,8.0
584,44,high_20nA,1317,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1746.5,11.5,12.0
605,44,high_20nA,1364,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1905.0,5.0,8.0
627,44,high_20nA,1406,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1453.5,5.5,11.0
635,44,high_20nA,1426,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2464.5,15.5,30.0
637,44,high_20nA,1428,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2384.0,9.0,16.0
645,44,high_20nA,1448,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1311.5,5.5,7.0
648,44,high_20nA,1453,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2315.5,6.5,9.0
671,44,high_20nA,1517,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2173.0,2.0,4.0
695,44,high_20nA,1560,amp_1000_2500|s16_no_lowering|p02_broad_late,B4,1261.0,14.0,20.0
708,44,high_20nA,1582,amp_1000_2500|s16_no_lowering|p02_broad_late,B4,1012.5,8.5,15.0
725,44,high_20nA,1609,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1819.5,24.5,37.0
735,44,high_20nA,1632,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1031.5,5.5,7.0
743,44,high_20nA,1649,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2037.5,4.5,7.0
765,44,high_20nA,1706,amp_1000_2500|s16_no_lowering|p02_broad_late,B4,1529.5,5.5,10.0
794,44,high_20nA,1769,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1205.0,6.0,10.0
799,44,high_20nA,1782,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2318.5,30.5,53.0
815,44,high_20nA,1812,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,2107.0,27.0,41.0
834,44,high_20nA,1868,amp_1000_2500|s16_no_lowering|p02_broad_late,B2,1800.0,4.0,8.0
