event_index,run,group,current_nA,eventno,stratum,amp_bin,baseline_bin,p02_topology,ref_stave,ref_amp_adc,downstream,trad_secondary_fraction,trad_secondary_primary_ratio,trad_score_sse_improvement,trad_failed,trad_t1_sample,trad_t2_sample,trad_delay_sample,trad_delay_ns,trad_amp1_adc,trad_amp2_adc,trad_total_fit_amp_adc,ml_overlap_score,ml_secondary_fraction,ml_delay_sample,ml_delay_ns,quiet_pretrigger,pretrigger_absmax_adc,pretrigger_ptp_adc,pretrigger_mad_adc,n_selected,multi_stave,three_stave,traditional_score_candidate,traditional_s10d_ml_resolvable_delay_pass,traditional_s10d_template_resolvable_delay_pass,traditional_s10_assumed_tau_eff_pass,traditional_s10b_measured_live10_pass,ml_score_candidate,ml_s10d_ml_resolvable_delay_pass,ml_s10d_template_resolvable_delay_pass,ml_s10_assumed_tau_eff_pass,ml_s10b_measured_live10_pass
0,44,high_20nA,20.0,0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,2392.0,0,0.6305245727724563,1.706539938268057,0.5912747290999104,False,5.343632075471698,7.343632075471698,2.0,20.0,1008.4986630424579,1721.0432461718942,2729.541909214352,0.040882019885984736,0.014329836255378967,0.1064990355524339,1.064990355524339,True,7.0,10.0,3.7064999999999997,1,0,0,True,True,False,False,False,False,False,False,False,False
19,44,high_20nA,20.0,36,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1078.5,0,0.6055238681518912,1.53500761963729,0.5565915886848462,False,5.414647887323944,7.414647887323944,2.0,20.0,476.81387506491876,731.9129313734331,1208.726806438352,0.019438290793295742,0.017014316046640325,0.13809906221521134,1.3809906221521135,True,5.5,8.0,2.9652,1,0,0,True,True,False,False,False,False,False,False,False,False
29,44,high_20nA,20.0,74,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1092.5,0,0.5654277499615448,1.3011133359562421,0.5624925474766541,False,5.124260355029586,7.124260355029586,2.0,20.0,550.2751634959919,715.9703536701367,1266.2455171661286,0.037413881926301025,0.024507253749282757,0.20471166605282648,2.047116660528265,True,9.5,15.0,4.4478,1,0,0,True,True,False,False,False,False,False,False,False,False
31,44,high_20nA,20.0,84,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1515.5,0,0.5825070724245351,1.395250156229875,0.5696357474791307,False,5.102202643171807,7.102202643171807,2.0,20.0,741.8338140550641,1035.0437449569322,1776.8775590119963,0.12223682524597489,0.020012294777008666,0.18151746728243956,1.8151746728243956,True,3.5,7.0,2.9652,1,0,0,True,True,False,False,False,False,False,False,False,False
35,44,high_20nA,20.0,93,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1028.0,0,0.6042149902689731,1.5266242414779527,0.5119886579163339,False,6.080693069306931,8.080693069306932,2.000000000000001,20.000000000000007,424.8059488642837,648.5190594602591,1073.3250083245428,0.12727183155644492,0.018374641239673136,0.14608131029972388,1.4608131029972387,True,36.0,54.0,18.5325,1,0,0,True,True,False,False,False,False,False,False,False,False
39,44,high_20nA,20.0,102,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1778.5,0,0.6278674427089328,1.68721448958802,0.6601530191378028,False,3.7424693520140107,6.742469352014011,3.0,30.0,873.8516046813118,1474.3750891680515,2348.226693849363,0.05627231946860238,0.03597735969740777,0.3729905088767542,3.7299050887675422,True,74.5,83.0,6.6716999999999995,1,0,0,True,True,False,False,False,False,False,False,False,False
45,44,high_20nA,20.0,113,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1864.5,0,0.6240588076512775,1.6599904994513113,0.6285484620320345,False,5.335849056603774,8.335849056603774,3.0,30.0,818.5567191928988,1358.7963771222467,2177.353096315145,0.45702244688282345,0.20283394993002637,2.097564151557183,20.97564151557183,True,4.5,6.0,1.4826,1,0,0,True,True,False,False,False,False,False,False,False,False
46,44,high_20nA,20.0,114,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1718.0,0,0.611329705166084,1.5728747817666724,0.5592306836350747,False,5.846683046683046,7.846683046683046,2.0,20.0,732.157672613291,1151.5923395304249,1883.7500121437158,0.05211684764996851,0.0058500960508475345,0.036445350547058955,0.3644535054705895,True,7.0,8.0,1.4826,1,0,0,True,True,False,False,False,False,False,False,False,False
51,44,high_20nA,20.0,123,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1855.0,0,0.641304019997762,1.7878762399114725,0.5786673724267851,False,5.537234042553192,7.537234042553192,2.0,20.0,751.4754451349851,1343.5450932337371,2095.020538368722,0.07592999893166902,0.024858314082562467,0.25193082322589044,2.519308232258904,True,20.0,32.0,13.343399999999999,1,0,0,True,True,False,False,False,False,False,False,False,False
55,44,high_20nA,20.0,129,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1075.0,0,0.5858969311040325,1.4148577373891036,0.556604727346263,False,5.2200488997555015,7.2200488997555015,2.0,20.0,499.62796879468743,706.9024974651651,1206.5304662598526,0.034525179868545065,0.02464899689366721,0.20615857451141495,2.0615857451141495,True,11.0,13.0,2.2239,1,0,0,True,True,False,False,False,False,False,False,False,False
