heldout_run,residual_method,veto_method,keep_fraction,value,ci_low,ci_high,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
58,s03b_monotone_binned,no_veto,1.0,1.3214015519560292,1.321401551956022,1.60063574078045,219,1.7731729385950459,1.3214015519560292,2.78333085903108,0.0319634703196347,1.0677293270154493,4.425196113314423
58,s03b_monotone_binned,traditional_q_threshold,0.8904109589041096,1.3214015519560254,1.321401551956022,1.7348369266773642,195,1.4035427732780477,1.3214015519560254,1.8079183464442388,0.020512820512820513,1.5835024912308724,4.201737979261088
58,s03b_monotone_binned,ml_q_rf,0.867579908675799,1.3214015519560247,1.321401551956022,1.4177470870569004,190,1.7731729385950494,1.3214015519560247,1.7667146894871444,0.02631578947368421,0.817159510034985,3.8535011615270935
58,s03b_monotone_binned,shuffled_ml_q_rf_control,0.9954337899543378,1.3214015519560292,1.321401551956022,1.6227564653604927,218,1.749745626789192,1.3214015519560292,2.7880375394914214,0.03211009174311927,1.0676384587891923,4.397443612972674
59,s03b_monotone_binned,no_veto,1.0,1.5,1.3751844707030498,1.561663372526251,2289,1.1189925239103076,1.5,2.593825489249465,0.015727391874180863,1.1965835193810963,38.50234007877262
59,s03b_monotone_binned,traditional_q_threshold,0.9030144167758847,1.5616633725262545,1.5,1.6211596344814012,2067,0.8613117928731029,1.5616633725262545,2.0651860194494085,0.008708272859216255,1.1646854996513907,31.44497377854738
59,s03b_monotone_binned,ml_q_rf,0.8505897771952818,1.4999999999999964,1.311663372526258,1.570023465268226,1947,1.1189925239103005,1.4999999999999964,2.023356250097088,0.008731381612737545,1.1343489143974295,31.928229120965277
59,s03b_monotone_binned,shuffled_ml_q_rf_control,0.9916994320664045,1.5,1.3314636454357731,1.561663372526251,2270,1.1189925239103076,1.5,2.5125724973422856,0.014537444933920705,1.2070529025935652,38.22779543043915
60,s03b_monotone_binned,no_veto,1.0,1.2306517500908687,1.2306517500908676,1.2500000000000095,2424,1.3665544761438113,1.2306517500908687,2.421440219611732,0.015676567656765675,1.234111922770928,35.75580014987705
60,s03b_monotone_binned,traditional_q_threshold,0.9121287128712872,1.25,1.2306517500908676,1.379765228726133,2211,1.2026254879810523,1.25,1.8534335542861313,0.010854816824966078,1.235229617362089,30.42305555636129
60,s03b_monotone_binned,ml_q_rf,0.8873762376237624,1.2306517500908711,1.2306517500908676,1.3672556755923004,2151,1.1639289881627803,1.2306517500908711,1.6951808265584225,0.005578800557880056,1.7139046171316241,33.72394668075612
60,s03b_monotone_binned,shuffled_ml_q_rf_control,0.9834983498349835,1.2306517500908676,1.2306517500908676,1.2808182788132558,2384,1.3665544761438113,1.2306517500908676,2.4319492060922085,0.015939597315436243,1.1938390752192178,35.7415983423116
61,s03b_monotone_binned,no_veto,1.0,2.101756513541144,2.1017565135411402,2.2392239565127476,2799,1.9256597686321726,2.101756513541144,3.0764335841402897,0.031082529474812434,1.3164013167934319,52.498966237578514
61,s03b_monotone_binned,traditional_q_threshold,0.9006788138620936,2.2573879472930947,2.102102458089318,2.407293198928606,2521,1.9256597686321726,2.2573879472930947,2.4900513747082402,0.02261007536691789,1.3172779784937632,46.30239887607766
61,s03b_monotone_binned,ml_q_rf,0.9149696320114327,2.1322158098576214,2.1017565135411402,2.1652355216375727,2561,1.9256597686321726,2.1322158098576214,2.4328511017071786,0.021475985942991018,1.3519333597722931,48.49006583861309
61,s03b_monotone_binned,shuffled_ml_q_rf_control,0.9946409431939979,2.101756513541144,2.1017565135411402,2.247424360030919,2784,1.9256597686321726,2.101756513541144,3.0316719067037425,0.03089080459770115,1.318259787349044,52.15067516904775
62,s03b_monotone_binned,no_veto,1.0,1.437430026970695,1.369583175152858,1.5759475385152353,2421,1.2763112471519946,1.437430026970695,2.647622489990569,0.014456836018174308,1.4222525399716295,23.357418382589227
62,s03b_monotone_binned,traditional_q_threshold,0.8946716232961586,1.6285801239675832,1.5000000000000036,1.6804892405059204,2166,1.2763112471519804,1.6285801239675832,1.8347172066219792,0.009233610341643583,1.42793156332935,26.728001283134674
