perturbation_adc,rows,shape_l2_median,shape_l2_p95,high_drift_shape_l2_median,low_drift_shape_l2_median
-150.0,35238,0.0348167626815981,0.12589435549353178,0.04818834556460587,0.03300256430243291
150.0,35238,0.03166159395812422,0.09909846564348354,0.04282148385753036,0.0301275775671234
