target,method,split,n,bias_median_frac,res68_abs_frac,full_rms_frac,catastrophic_rate,within_10pct,bias_ci95,res68_ci95,full_rms_ci95,catastrophic_rate_ci95
downstream_B4B6B8_charge_proxy,external_traditional_ridge,leave_one_run_out,3774,-0.00587118089456397,0.21978359870554123,0.316197377732481,0.25781664016958133,0.3375728669846317,"[-0.07210226380981112, 0.07398712125350675]","[0.20230116474162405, 0.2619237048403918]","[0.2709646880071835, 0.3846066879412576]","[0.2202034119420692, 0.3325873800285322]"
downstream_B4B6B8_charge_proxy,external_hgb_without_pretrigger,leave_one_run_out,3774,-0.016515384603426837,0.21287175525736565,0.26673903681032934,0.2384737678855326,0.34737678855325915,"[-0.06297290866555924, 0.03420800238062343]","[0.20501066661930756, 0.23052849227168934]","[0.24212009408537563, 0.3119812624461464]","[0.2166751648323456, 0.2782060630254838]"
downstream_B4B6B8_charge_proxy,external_hgb_with_pretrigger,leave_one_run_out,3774,-0.016913033439462745,0.21203912089227267,0.27088085003570817,0.237413884472708,0.33518812930577635,"[-0.05908221122513145, 0.02958157704270005]","[0.2028801016517608, 0.22606976229059841]","[0.2451690189232958, 0.30944675425810964]","[0.2136323983627662, 0.2747426567553685]"
downstream_B4B6B8_charge_proxy,external_extratrees_with_pretrigger,leave_one_run_out,3774,-0.013238405179768355,0.20976084068583387,0.27276290994167224,0.237413884472708,0.3510863804981452,"[-0.058147363484187295, 0.035591556914663744]","[0.19937421911692257, 0.22559365655126268]","[0.2372940139521863, 0.3264783094177514]","[0.21161244258889192, 0.27433669172545555]"
downstream_B4B6B8_charge_proxy,external_duplicate_transfer_hgb,leave_one_run_out,3774,2.753818532365177,3.8299914132478583,3.5013243047543816,0.8404875463698993,0.07286698463169052,"[0.08468750751894646, 3.5446584044102614]","[0.9327823794698599, 4.293110479791567]","[2.3817671059041428, 4.141801056960422]","[0.5342623285805105, 0.9974399868371674]"
