method,time_bias_ns,time_sigma68_ns,time_abs90_ns,late_tail_rate_abs_gt_15ns,calibration_slope,pedestal_slew_slope_ns_per_adc,pileup_miss_rate,false_split_rate,n_events,n_pulses,winner_score,heldout_run
1d_cnn,-2.101485956237137,10.891782936576032,20.80734168658449,0.203125,0.7412172701980677,0.0014989140729634082,0.21212121212121213,0.36363636363636365,132,128,14.014292039999,58
1d_cnn,-4.751693335865976,12.512222077420757,24.568795879029885,0.2719298245614035,0.7432899419725852,0.008784998248412331,0.30303030303030304,0.3333333333333333,132,114,17.083545034096733,60
1d_cnn,-5.373968570202905,7.669422213778856,19.11117581717915,0.17307692307692307,0.7818315008648066,0.002333135260815145,0.3181818181818182,0.21212121212121213,132,104,11.849598332870073,62
1d_cnn,-4.7606595560865905,11.545464091212889,23.12236200927677,0.24489795918367346,0.6890319338049146,0.004776313866826481,0.3181818181818182,0.12121212121212122,132,98,15.808431449834632,64
1d_cnn,-3.8309508772350043,10.0157877662251,21.52122436870099,0.2018348623853211,0.7278452018502841,0.002006264296335326,0.2878787878787879,0.22727272727272727,132,109,13.782756467457672,65
deltaE_over_E_likelihood_template,-1.0362688810386933,13.701073432291238,28.04093055249765,0.2833333333333333,0.8624755588926377,0.0033726289332143273,0.5909090909090909,0.09090909090909091,132,60,17.32259633153971,58
deltaE_over_E_likelihood_template,-0.6782556472451162,9.334576950916968,22.685178547945814,0.1509433962264151,0.9248649147537262,0.012726689320733132,0.6818181818181818,0.16666666666666666,132,53,12.622077253644575,60
deltaE_over_E_likelihood_template,-2.5348201878682275,10.184567426471244,22.300801186393393,0.2564102564102564,0.8161474977685155,0.014004513451545934,0.7424242424242424,0.07575757575757576,132,39,14.756096902477104,62
deltaE_over_E_likelihood_template,-3.616541189382012,12.306879450987335,26.020411744224035,0.24390243902439024,0.8460390098556754,0.0035336765415597527,0.7272727272727273,0.07575757575757576,132,41,17.08527568366431,64
deltaE_over_E_likelihood_template,0.11438160156073796,7.0688885151422145,19.88064651313632,0.18181818181818182,0.7942637906515481,0.006944112799817691,0.696969696969697,0.06060606060606061,132,44,10.347449637201512,65
derivative_slew_residual_fusion_new,0.07122279946192744,7.35623169096082,15.459630903924003,0.13114754098360656,0.8182225064030567,-0.0014808579401486836,0.24242424242424243,0.3333333333333333,132,122,9.410131376195508,58
derivative_slew_residual_fusion_new,-1.3237202277025695,7.57329858911476,15.243788489128413,0.10377358490566038,0.8326796850035939,0.005436925967833547,0.36363636363636365,0.3333333333333333,132,106,10.3098953497405,60
derivative_slew_residual_fusion_new,-1.0886303208857129,8.708359053980725,16.228169996814962,0.13402061855670103,0.8150489902397922,0.002300116927946267,0.3787878787878788,0.22727272727272727,132,97,11.387061733214408,62
derivative_slew_residual_fusion_new,-1.2626578953306122,7.4550757114880195,19.980539603974137,0.15384615384615385,0.8051792480642486,0.002860438059696783,0.3939393939393939,0.16666666666666666,132,91,10.245021214139248,64
derivative_slew_residual_fusion_new,0.35718578066163076,8.975193735205053,14.047515255160377,0.09803921568627451,0.8078639192500789,0.0008143343382659183,0.3181818181818182,0.18181818181818182,132,102,11.01028547259413,65
gradient_boosted_trees,-0.02688959408847058,8.356450297850884,16.026491088706116,0.125,0.7910023937264036,-0.000798618872610918,0.19696969696969696,0.3333333333333333,132,128,10.272663012719168,58
gradient_boosted_trees,-1.101899524976293,7.857850179943135,14.582547306032314,0.0990990990990991,0.8331562358736845,0.005147405419915135,0.3181818181818182,0.3181818181818182,132,111,10.337437454348636,60
gradient_boosted_trees,-0.8089146370845679,9.409244611303619,16.38831090492704,0.125,0.7938055096918238,0.002418610914643377,0.3787878787878788,0.21212121212121213,132,96,11.963457757034865,62
gradient_boosted_trees,-0.7832487077173944,6.870854432968361,17.27920803880882,0.13131313131313133,0.8330315767358025,0.0015480064868188975,0.3333333333333333,0.16666666666666666,132,99,9.175340660278728,64
gradient_boosted_trees,-0.3934744538847301,9.163765448605854,15.701037892769687,0.11428571428571428,0.7956476117416528,0.0017858841330119482,0.30303030303030304,0.19696969696969696,132,105,11.27505605394038,65
joint_sequence_transformer,-0.17662913455015694,14.749890190638055,24.37782157585476,0.2966101694915254,0.8427612175200313,0.004087951583745453,0.25757575757575757,0.30303030303030304,132,118,17.473545821440627,58
joint_sequence_transformer,-2.2567949018863365,14.357277081169803,24.54293787405498,0.3163265306122449,0.8758930147321564,0.007747087417953296,0.3939393939393939,0.2727272727272727,132,98,18.212772250343715,60
joint_sequence_transformer,-1.7161387341162282,10.210566265687412,20.76078946629826,0.17708333333333334,0.9870698848857156,0.004798288000215824,0.3787878787878788,0.21212121212121213,132,96,13.007883647178955,62
joint_sequence_transformer,0.004347163114957198,13.876364617406232,24.11143655025194,0.27722772277227725,0.8467936569874608,0.005326103799827309,0.3181818181818182,0.16666666666666666,132,101,16.43713029604932,64
joint_sequence_transformer,-0.6617705063578061,11.915055157064938,21.070153649706633,0.22,0.865985733248519,0.0020753415081686175,0.3181818181818182,0.15151515151515152,132,100,14.41574044076008,65
mlp,2.432563599535933,16.721058300852246,32.25134316387487,0.375,0.7456821444865327,0.0007569891666943733,0.2727272727272727,0.36363636363636365,132,120,20.81983967509647,58
mlp,-4.309457221678756,15.719016613960317,30.877038635860746,0.41228070175438597,0.788712547429842,0.0039945858760638085,0.3181818181818182,0.36363636363636365,132,114,20.705364385048856,60
mlp,-0.6342921012341307,13.946760623528476,24.564989066188126,0.3142857142857143,0.7142654174402834,0.0020493455502876494,0.36363636363636365,0.3181818181818182,132,105,17.428837444775535,62
mlp,-1.5556669814257384,14.866195966021575,28.347820224098985,0.3113207547169811,0.8141635072083622,-0.003044826615391856,0.30303030303030304,0.21212121212121213,132,106,18.171124374694863,64
mlp,-0.528624672164284,14.253882799332104,25.78872801255306,0.3217391304347826,0.7586914021046748,0.002159459647552099,0.22727272727272727,0.19696969696969696,132,115,17.071571959387107,65
ridge,-2.603367366398417,10.340647437554221,21.320665701712425,0.176,0.7342484875618721,0.0003108029239977854,0.21212121212121213,0.3181818181818182,132,125,13.469022056859215,58
ridge,-2.017148632362362,12.14295317968033,19.704800281131156,0.16071428571428573,0.7609008139971085,0.008570095040810815,0.3333333333333333,0.36363636363636365,132,112,15.421625953445613,60
ridge,-1.5731722791517555,8.739373324582779,17.92954796740486,0.17,0.8631371667809896,0.0022704463645487095,0.3787878787878788,0.2727272727272727,132,100,11.7275437566626,62
ridge,-0.9936022829183155,10.519772843403755,19.84656326145763,0.21739130434782608,0.7902681270802452,0.00340890732113435,0.25757575757575757,0.25757575757575757,132,115,13.221014300250415,64
ridge,-1.00991875050358,10.524858578185967,22.432098484024436,0.17699115044247787,0.7588193561544319,0.001960066720725067,0.24242424242424243,0.19696969696969696,132,113,12.97667318128993,65
template_residual_boosted_stack_new,0.04874174029215972,7.312265636245193,15.515230036053199,0.12295081967213115,0.8018889589397499,-0.0009650339565727941,0.24242424242424243,0.3333333333333333,132,122,9.348462914768795,58
template_residual_boosted_stack_new,-0.8291780539611082,7.915415073635561,15.201761462441837,0.11320754716981132,0.8199394115730951,0.0057587180452702644,0.36363636363636365,0.3333333333333333,132,106,10.536733708886452,60
template_residual_boosted_stack_new,-0.48578260234836357,8.437982276244078,16.13983419278245,0.12371134020618557,0.8047562743432488,0.002334607545061291,0.3787878787878788,0.22727272727272727,132,97,10.879993686283786,62
